Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,34,0,5,<=6,6,1,2.966468364840047e-07,7.9718,28.8954,3.62,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,35,4,7,<=6,5,1,-1.2255343121436724e-06,6.8846,26.9939,3.92,50,1,1.0,1,0.7059,1,0.4444,xenium_human_lymph_node_seed0
Non-Contiguous Random,35,4,7,<=6,5,1,3.652775997231572e-07,4.7536,26.9699,5.67,50,1,1.0,1,0.6316,1,0.392,xenium_human_lymph_node_seed0
Contiguous Random,36,4,16,<=6,5,35,0.225384104910947,5.4511,28.1943,5.17,50,0,0.0,1,0.0185,1,0.0321,xenium_human_lymph_node_seed0
Non-Contiguous Random,36,4,16,<=6,5,2,0.00757579534751901,9.1986,28.1083,3.06,50,1,0.08,1,0.0634,1,0.036,xenium_human_lymph_node_seed0
Contiguous Random,37,4,10,<=6,4,1,-6.01119995113919e-07,7.0682,25.3917,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,37,4,10,<=6,4,1,-3.6907482147130466e-06,8.7061,25.5337,2.93,50,1,1.0,1,1.0,1,0.9688,xenium_human_lymph_node_seed0
Contiguous Random,38,3,10,<=6,6,6,0.04627019536945598,9.1069,30.7741,3.38,50,1,0.2393,1,0.0849,1,0.0316,xenium_human_lymph_node_seed0
Non-Contiguous Random,38,3,10,<=6,6,2,0.023035943742054976,7.6582,30.6574,4.0,50,1,0.1404,1,0.0737,1,0.0327,xenium_human_lymph_node_seed0
Contiguous Random,39,2,12,<=6,6,42,0.20717990876709913,8.7678,30.4422,3.47,50,0,0.0,1,0.0437,1,0.0318,xenium_human_lymph_node_seed0
Non-Contiguous Random,39,2,12,<=6,6,5,0.04218963929353614,8.4009,30.6088,3.64,50,1,0.25,1,0.1121,1,0.0322,xenium_human_lymph_node_seed0
Contiguous Random,40,4,10,<=6,5,2,0.04977682048453397,7.6815,28.0414,3.65,50,1,0.12,1,0.1532,1,0.0647,xenium_human_lymph_node_seed0
Non-Contiguous Random,40,4,10,<=6,5,7,0.1327818239988655,8.4569,27.7101,3.28,50,1,0.1429,1,0.1278,1,0.0453,xenium_human_lymph_node_seed0
Contiguous Random,41,1,19,<=6,5,1,-1.8332569022005973e-06,5.1159,27.1909,5.31,50,1,1.0,1,0.75,1,0.5,xenium_human_lymph_node_seed0
Non-Contiguous Random,41,1,19,<=6,5,2,0.06644581379494108,5.6915,27.4026,4.81,50,1,0.8,1,0.625,1,0.2984,xenium_human_lymph_node_seed0
Contiguous Random,42,4,2,<=6,6,1,0.0,7.0974,27.5812,3.89,50,1,0.6098,1,0.6098,1,0.6098,xenium_human_lymph_node_seed0
Non-Contiguous Random,42,4,2,<=6,6,1,0.0,5.9687,27.718,4.64,50,1,0.5208,1,0.5208,1,0.5208,xenium_human_lymph_node_seed0
Contiguous Random,43,4,7,<=6,5,7,0.11749963536117669,7.0199,27.5031,3.92,50,1,0.0909,1,0.14,1,0.0754,xenium_human_lymph_node_seed0
Non-Contiguous Random,43,4,7,<=6,5,1,-3.0077683356721785e-06,5.8933,27.5039,4.67,50,1,1.0,1,0.7333,1,0.404,xenium_human_lymph_node_seed0
Contiguous Random,44,4,12,<=6,4,9,0.07532142434597017,5.1053,25.6275,5.02,50,1,0.0769,1,0.0417,1,0.0395,xenium_human_lymph_node_seed0
Non-Contiguous Random,44,4,12,<=6,4,3,0.050664834647178664,5.7302,25.7502,4.49,50,1,0.0435,1,0.0952,1,0.0472,xenium_human_lymph_node_seed0
Contiguous Random,45,3,16,<=6,6,145,0.18803881312515094,7.58,31.0154,4.09,50,0,0.0,1,0.006,1,0.0271,xenium_human_lymph_node_seed0
Non-Contiguous Random,45,3,16,<=6,6,15,0.0717169024635903,9.7029,30.8691,3.18,50,1,0.0857,1,0.0879,1,0.0425,xenium_human_lymph_node_seed0
Contiguous Random,46,1,5,<=6,6,1,-1.5908053373481224e-06,6.3877,28.965,4.53,50,1,1.0,1,1.0,1,0.9783,xenium_human_lymph_node_seed0
Non-Contiguous Random,46,1,5,<=6,6,1,-3.8251568940106395e-08,7.2463,28.9024,3.99,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,47,2,19,<=6,4,2,0.012631129636764521,5.1857,26.0138,5.02,50,1,0.3333,1,0.1034,1,0.0463,xenium_human_lymph_node_seed0
Non-Contiguous Random,47,2,19,<=6,4,1,-1.4925134181973526e-06,5.7756,26.1951,4.54,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,48,0,14,<=6,5,89,0.2478389628915355,7.9895,28.6674,3.59,50,0,0.0,1,0.0362,1,0.0317,xenium_human_lymph_node_seed0
Non-Contiguous Random,48,0,14,<=6,5,8,0.15617958489660183,6.8851,28.2334,4.1,50,1,0.125,1,0.2,1,0.0911,xenium_human_lymph_node_seed0
Contiguous Random,49,1,15,<=6,4,2,0.01274531133174897,5.5251,26.3869,4.78,50,1,0.2564,1,0.1348,1,0.0405,xenium_human_lymph_node_seed0
Non-Contiguous Random,49,1,15,<=6,4,2,0.047164532537460335,7.5208,26.366,3.51,50,1,0.3214,1,0.218,1,0.0541,xenium_human_lymph_node_seed0
Contiguous Random,50,1,13,7-12,12,1,2.0191102595434884e-06,8.3291,54.3481,6.53,50,1,0.5789,1,0.4483,1,0.3571,xenium_human_lymph_node_seed0
Non-Contiguous Random,50,1,13,7-12,12,1,4.6782393983146875e-06,9.4837,54.05,5.7,50,1,1.0,1,1.0,1,0.9744,xenium_human_lymph_node_seed0
Contiguous Random,51,1,2,7-12,9,1,2.0959091187044976e-06,10.3466,35.5727,3.44,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,51,1,2,7-12,9,1,4.735272725431283e-06,8.346,34.9677,4.19,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,52,2,13,7-12,10,1,-3.7307709042089243e-06,11.1588,44.0256,3.95,50,1,1.0,1,1.0,1,0.902,xenium_human_lymph_node_seed0
Non-Contiguous Random,52,2,13,7-12,10,1,7.006112850982404e-07,10.7988,44.9441,4.16,50,1,0.5,1,0.8182,1,0.6714,xenium_human_lymph_node_seed0
Contiguous Random,53,4,1,7-12,8,1,4.512297012426725e-06,8.0179,30.7986,3.84,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,53,4,1,7-12,8,1,2.1531161761524295e-06,8.2983,30.4341,3.67,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,54,2,8,7-12,7,3,0.019507371213005165,7.6639,32.5293,4.24,50,1,0.1905,1,0.1408,1,0.0638,xenium_human_lymph_node_seed0
Non-Contiguous Random,54,2,8,7-12,7,2,0.007123345184361862,10.5572,35.0536,3.32,50,1,0.1389,1,0.0942,1,0.0448,xenium_human_lymph_node_seed0
Contiguous Random,55,1,17,7-12,11,1,-3.6381357820802762e-06,8.1837,48.7499,5.96,50,1,0.7308,1,0.4941,1,0.3125,xenium_human_lymph_node_seed0
Non-Contiguous Random,55,1,17,7-12,11,1,2.2976892385395686e-06,12.3663,48.9112,3.96,50,1,0.8,1,0.4831,1,0.2994,xenium_human_lymph_node_seed0
Contiguous Random,56,1,12,7-12,10,3,0.08780022014959943,10.2528,44.6195,4.35,50,1,0.0746,1,0.0541,1,0.0277,xenium_human_lymph_node_seed0
Non-Contiguous Random,56,1,12,7-12,10,1,2.693280067411763e-06,11.8598,44.4672,3.75,50,1,0.2308,1,0.0913,1,0.0299,xenium_human_lymph_node_seed0
Contiguous Random,57,4,0,7-12,8,1,-2.8475859257803826e-06,7.3752,28.6709,3.89,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,57,4,0,7-12,8,1,2.9244200452638314e-06,7.3612,28.6795,3.9,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,58,2,10,7-12,11,1,1.8702534079206856e-06,10.0154,47.9302,4.79,50,1,0.7857,1,0.623,1,0.5976,xenium_human_lymph_node_seed0
Non-Contiguous Random,58,2,10,7-12,11,16,0.7817149522006877,11.7123,47.0125,4.01,50,0,0.0,0,0.0,1,0.6515,xenium_human_lymph_node_seed0
Contiguous Random,59,4,16,7-12,12,1,-6.586786807094569e-07,14.9433,53.3883,3.57,50,1,0.0648,1,0.0369,1,0.0258,xenium_human_lymph_node_seed0
Non-Contiguous Random,59,4,16,7-12,12,3,0.00730059635300373,15.9977,53.2094,3.33,50,1,0.0446,1,0.0356,1,0.0259,xenium_human_lymph_node_seed0
Contiguous Random,60,1,12,7-12,8,1,-3.6767436399909315e-06,6.4809,36.3431,5.61,50,1,0.2,1,0.0841,1,0.0256,xenium_human_lymph_node_seed0
Non-Contiguous Random,60,1,12,7-12,8,1,4.371487107079908e-06,12.2443,36.8679,3.01,50,1,1.0,1,0.0909,1,0.0397,xenium_human_lymph_node_seed0
Contiguous Random,61,1,17,7-12,11,1,-2.0604005024349448e-07,8.0751,48.1216,5.96,50,1,0.4167,1,0.1948,1,0.0451,xenium_human_lymph_node_seed0
Non-Contiguous Random,61,1,17,7-12,11,3,0.1370633786759518,11.5366,48.7718,4.23,50,1,0.4,1,0.1883,1,0.0401,xenium_human_lymph_node_seed0
Contiguous Random,62,0,5,7-12,11,1,3.471706642610428e-06,11.4306,44.0272,3.85,50,1,1.0,1,1.0,1,0.92,xenium_human_lymph_node_seed0
Non-Contiguous Random,62,0,5,7-12,11,1,-1.085243581222528e-06,11.0758,44.3506,4.0,50,1,1.0,1,1.0,1,0.9565,xenium_human_lymph_node_seed0
Contiguous Random,63,1,0,7-12,9,1,-4.582913716633108e-06,7.5036,30.3873,4.05,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,63,1,0,7-12,9,1,-2.028846740720347e-06,8.1312,29.2485,3.6,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,64,0,11,7-12,11,3,0.051359002921679275,13.3188,48.1061,3.61,50,1,0.1343,1,0.075,1,0.0328,xenium_human_lymph_node_seed0
Non-Contiguous Random,64,0,11,7-12,11,2,0.0028823204311256845,13.4705,47.5922,3.53,50,1,0.08,1,0.0583,1,0.0321,xenium_human_lymph_node_seed0
Contiguous Random,65,4,5,7-12,7,1,-3.771396102081326e-06,7.0234,31.2608,4.45,50,1,0.4667,1,0.3036,1,0.363,xenium_human_lymph_node_seed0
Non-Contiguous Random,65,4,5,7-12,7,1,4.837346516906038e-06,6.4822,31.466,4.85,50,1,0.3704,1,0.1727,1,0.1193,xenium_human_lymph_node_seed0
Contiguous Random,66,1,12,7-12,11,1,-4.925684796930341e-06,11.4039,48.6038,4.26,50,1,0.92,1,0.8462,1,0.1873,xenium_human_lymph_node_seed0
Non-Contiguous Random,66,1,12,7-12,11,1,4.474937186915717e-06,11.3973,48.8181,4.28,50,1,0.9697,1,0.8824,1,0.1168,xenium_human_lymph_node_seed0
Contiguous Random,67,3,15,7-12,10,1,3.9707450081305495e-06,8.502,44.5987,5.25,50,1,0.0588,1,0.0426,1,0.0272,xenium_human_lymph_node_seed0
Non-Contiguous Random,67,3,15,7-12,10,86,0.13326154819301494,9.4411,44.2438,4.69,50,1,0.0138,1,0.03,1,0.0239,xenium_human_lymph_node_seed0
Contiguous Random,68,2,11,7-12,9,1,3.782005310037917e-06,12.7476,38.4905,3.02,50,1,0.2586,1,0.0902,1,0.0353,xenium_human_lymph_node_seed0
Non-Contiguous Random,68,2,11,7-12,9,1,-9.327824911364857e-07,13.9078,38.698,2.78,50,1,0.18,1,0.0814,1,0.0354,xenium_human_lymph_node_seed0
Contiguous Random,69,2,0,7-12,12,1,-4.594126646960406e-06,9.0899,36.4867,4.01,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,69,2,0,7-12,12,1,8.713343127020323e-07,10.0953,37.2158,3.69,50,1,1.0,1,0.9474,1,0.95,xenium_human_lymph_node_seed0
Contiguous Random,70,2,18,7-12,12,52,0.20335730349392356,15.5511,52.4296,3.37,50,0,0.0,1,0.0324,1,0.0296,xenium_human_lymph_node_seed0
Non-Contiguous Random,70,2,18,7-12,12,2,0.045111468345421346,15.7618,51.9948,3.3,50,1,0.0267,1,0.0197,1,0.031,xenium_human_lymph_node_seed0
Contiguous Random,71,2,6,7-12,10,1,3.131486169871689e-06,10.276,40.8168,3.97,50,1,0.2353,1,0.1397,1,0.1082,xenium_human_lymph_node_seed0
Non-Contiguous Random,71,2,6,7-12,10,1,1.6393126646141454e-06,11.7154,41.1326,3.51,50,1,0.7273,1,0.7708,1,0.7538,xenium_human_lymph_node_seed0
Contiguous Random,72,0,5,7-12,7,1,-3.9232813750511575e-06,8.4336,31.5196,3.74,50,1,0.6667,1,0.4444,1,0.4327,xenium_human_lymph_node_seed0
Non-Contiguous Random,72,0,5,7-12,7,1,2.2796037141836756e-06,6.609,31.2724,4.73,50,1,0.5238,1,0.5614,1,0.4261,xenium_human_lymph_node_seed0
Contiguous Random,73,4,6,7-12,11,1,3.3947050108729115e-06,11.6122,44.0479,3.79,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,73,4,6,7-12,11,1,-5.270227354525758e-07,11.3,44.047,3.9,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,74,2,13,7-12,8,1,8.009149357057765e-07,10.4098,36.1634,3.47,50,1,1.0,1,0.9545,1,0.9792,xenium_human_lymph_node_seed0
Non-Contiguous Random,74,2,13,7-12,8,1,3.214683635954785e-08,12.5348,36.2644,2.89,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,75,0,12,7-12,7,538,0.5183644678925716,7.826,33.609,4.29,50,0,0.0,0,0.0,1,0.0014,xenium_human_lymph_node_seed0
Non-Contiguous Random,75,0,12,7-12,7,123,0.34515471571240164,7.8004,33.288,4.27,50,0,0.0,0,0.0,1,0.0119,xenium_human_lymph_node_seed0
Contiguous Random,76,4,8,7-12,10,1,-4.167957192713345e-07,12.4523,39.7368,3.19,50,1,1.0,1,0.8718,1,0.6667,xenium_human_lymph_node_seed0
Non-Contiguous Random,76,4,8,7-12,10,1,-2.0699098999821253e-06,13.2875,41.3458,3.11,50,1,0.4444,1,0.2566,1,0.1114,xenium_human_lymph_node_seed0
Contiguous Random,77,0,9,7-12,9,1,4.419403076161288e-06,13.0221,37.9732,2.92,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,77,0,9,7-12,9,1,-4.609044392811512e-07,10.5608,38.0362,3.6,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,78,2,3,7-12,9,1,1.3848368327074034e-06,8.0353,34.5044,4.29,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,78,2,3,7-12,9,1,8.300272623662508e-07,7.8605,34.5805,4.4,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Contiguous Random,79,0,9,7-12,9,1,3.7913004558021157e-06,11.5442,37.999,3.29,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
Non-Contiguous Random,79,0,9,7-12,9,1,4.846992492701929e-06,10.2627,38.3091,3.73,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed0
