Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,16,0,11,<=6,5,8,0.14792560109719632,1.6993,8.4609,4.98,50,1,0.1111,1,0.0326,1,0.0782,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,16,0,11,<=6,5,3,0.030492789428955835,1.745,8.4168,4.82,50,1,0.0833,1,0.065,1,0.0668,xenium_human_kidney_nondiseased_seed1
Contiguous Random,17,0,0,<=6,6,1,0.0,1.6246,7.4253,4.57,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,17,0,0,<=6,6,1,0.0,1.7697,7.5956,4.29,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,18,0,16,<=6,4,4,0.04649377019882206,1.5091,7.8521,5.2,50,1,0.1667,1,0.1429,1,0.1128,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,18,0,16,<=6,4,1,-3.6109018325680697e-06,3.1496,7.7491,2.46,50,1,0.3333,1,0.5,1,0.7838,xenium_human_kidney_nondiseased_seed1
Contiguous Random,19,0,11,<=6,5,3,0.10283509446559125,3.2599,8.4689,2.6,50,1,0.2667,1,0.1739,1,0.1075,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,19,0,11,<=6,5,7,0.08945550831686916,2.2025,8.4556,3.84,50,1,0.0667,1,0.1304,1,0.0858,xenium_human_kidney_nondiseased_seed1
Contiguous Random,20,0,11,<=6,5,54,0.32217954226130674,2.1821,8.4919,3.89,50,0,0.0,0,0.0,1,0.0755,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,20,0,11,<=6,5,1,4.047982764543434e-07,3.2544,8.7071,2.68,50,1,0.3684,1,0.1875,1,0.135,xenium_human_kidney_nondiseased_seed1
Contiguous Random,21,0,10,<=6,6,2,0.015250621193275582,1.9344,8.8687,4.58,50,1,0.875,1,0.8462,1,0.84,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,21,0,10,<=6,6,1,4.079758521235988e-06,1.8734,8.7542,4.67,50,1,1.0,1,1.0,1,0.7576,xenium_human_kidney_nondiseased_seed1
Contiguous Random,22,0,5,<=6,4,1,-1.5806651115432557e-06,1.748,7.5026,4.29,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,22,0,5,<=6,4,1,2.4635791778526706e-06,1.6406,7.3981,4.51,50,1,1.0,1,0.875,1,0.6286,xenium_human_kidney_nondiseased_seed1
Contiguous Random,23,0,8,<=6,6,3,0.0659136378786801,1.8646,9.0239,4.84,50,1,0.4,1,0.339,1,0.2388,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,23,0,8,<=6,6,2,0.05562034655296766,1.8804,8.856,4.71,50,1,0.4167,1,0.2391,1,0.2217,xenium_human_kidney_nondiseased_seed1
Contiguous Random,24,0,7,<=6,5,1,2.1166397579097662e-07,1.8488,8.1818,4.43,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,24,0,7,<=6,5,1,-8.778310247592458e-07,1.9429,8.1011,4.17,50,1,0.9333,1,0.9091,1,0.9,xenium_human_kidney_nondiseased_seed1
Contiguous Random,25,0,2,<=6,5,1,-2.67093426677828e-06,1.7103,7.5539,4.42,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,25,0,2,<=6,5,1,-2.941042812121264e-06,1.8477,7.6976,4.17,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,26,0,8,<=6,4,1,0.0,1.6097,7.569,4.7,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,26,0,8,<=6,4,2,0.04805464934825898,1.601,7.4661,4.66,50,1,0.5,1,0.5652,1,0.6406,xenium_human_kidney_nondiseased_seed1
Contiguous Random,27,0,15,<=6,5,2,0.3338160954958054,1.8426,8.4857,4.61,50,0,0.0,0,0.0,1,0.3571,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,27,0,15,<=6,5,1,4.067170506050211e-06,1.9583,8.5037,4.34,50,1,0.4444,1,0.44,1,0.1915,xenium_human_kidney_nondiseased_seed1
Contiguous Random,28,0,10,<=6,5,1,-3.4758736752737995e-06,1.8647,8.3404,4.47,50,1,0.7143,1,0.3478,1,0.2204,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,28,0,10,<=6,5,1,2.1667090729926564e-06,2.6039,8.3291,3.2,50,1,1.0,1,0.75,1,0.2652,xenium_human_kidney_nondiseased_seed1
Contiguous Random,29,0,16,<=6,5,1,4.3334015309426377e-07,2.9385,8.2727,2.82,50,1,0.75,1,0.5714,1,0.237,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,29,0,16,<=6,5,5,0.06274069012649702,3.225,8.3839,2.6,50,1,0.125,1,0.2121,1,0.1569,xenium_human_kidney_nondiseased_seed1
Contiguous Random,30,0,0,<=6,4,1,0.0,1.451,6.9997,4.82,50,1,0.1276,1,0.1276,1,0.1276,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,30,0,0,<=6,4,1,0.0,1.6672,7.1112,4.27,50,1,0.1312,1,0.1312,1,0.1312,xenium_human_kidney_nondiseased_seed1
Contiguous Random,31,0,14,<=6,4,3,0.12660935490608216,1.575,7.8373,4.98,50,1,0.3333,1,0.2222,1,0.2353,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,31,0,14,<=6,4,1,-2.1155166625708155e-06,2.8919,7.7923,2.69,50,1,0.2857,1,0.3,1,0.1542,xenium_human_kidney_nondiseased_seed1
Contiguous Random,32,0,16,<=6,4,2,0.005245396041870132,1.5459,7.8375,5.07,50,1,0.2174,1,0.1667,1,0.1034,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,32,0,16,<=6,4,29,0.2967516779279709,1.6618,7.7879,4.69,50,0,0.0,0,0.0,1,0.0952,xenium_human_kidney_nondiseased_seed1
Contiguous Random,33,0,10,<=6,6,1,2.6174320912897286e-06,1.9459,8.875,4.56,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,33,0,10,<=6,6,1,4.435058555074534e-06,2.0134,8.7462,4.34,50,1,1.0,1,1.0,1,0.9583,xenium_human_kidney_nondiseased_seed1
Contiguous Random,34,0,9,<=6,6,7,0.5808326566183264,2.0259,9.0911,4.49,50,0,0.0,0,0.0,1,0.2606,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,34,0,9,<=6,6,1,-1.527618256780272e-06,2.1898,8.7299,3.99,50,1,0.75,1,0.9444,1,0.881,xenium_human_kidney_nondiseased_seed1
Contiguous Random,35,0,2,<=6,4,1,-2.6116943359372896e-06,1.3492,7.2111,5.34,50,1,0.8,1,0.8095,1,0.7931,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,35,0,2,<=6,4,1,0.0,1.6191,7.1958,4.44,50,1,1.0,1,1.0,1,0.9792,xenium_human_kidney_nondiseased_seed1
Contiguous Random,36,0,8,<=6,5,1,-3.4578547758457034e-07,1.8189,8.4549,4.65,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,36,0,8,<=6,5,1,-1.872871118635544e-06,1.7519,8.3257,4.75,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,37,0,6,<=6,6,1,-4.7019852745799895e-06,1.9381,8.58,4.43,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,37,0,6,<=6,6,1,-4.707030379566546e-06,1.9566,8.4385,4.31,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,38,0,16,<=6,6,1,5.813068808535604e-07,1.9686,8.7629,4.45,50,1,1.0,1,0.8571,1,0.8571,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,38,0,16,<=6,6,1,2.197352871213809e-06,3.1289,8.9614,2.86,50,1,1.0,1,0.8,1,0.9412,xenium_human_kidney_nondiseased_seed1
Contiguous Random,39,0,6,<=6,4,3,0.174209758439064,1.6464,7.5257,4.57,50,1,0.25,1,0.1667,1,0.3137,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,39,0,6,<=6,4,1,-3.1633639335643116e-06,1.5728,7.3576,4.68,50,1,0.6667,1,0.375,1,0.3254,xenium_human_kidney_nondiseased_seed1
Contiguous Random,40,0,3,<=6,5,1,-1.1405309599862162e-06,1.6895,7.6453,4.53,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,40,0,3,<=6,5,1,3.3073568375466267e-06,1.7395,7.6391,4.39,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,41,0,0,<=6,5,1,0.0,1.7816,7.2766,4.08,50,1,0.8298,1,0.8333,1,0.8475,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,41,0,0,<=6,5,1,0.0,1.7693,7.234,4.09,50,1,0.116,1,0.116,1,0.116,xenium_human_kidney_nondiseased_seed1
Contiguous Random,42,0,6,<=6,4,1,-1.2680435180767446e-06,2.5571,7.5756,2.96,50,1,0.5714,1,0.5294,1,0.2695,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,42,0,6,<=6,4,9,0.11729115495681763,1.613,7.5406,4.67,50,1,0.2667,1,0.2391,1,0.2595,xenium_human_kidney_nondiseased_seed1
Contiguous Random,43,0,12,<=6,4,9,0.14204514372825622,1.7832,7.8198,4.39,50,0,0.0,1,0.1667,1,0.1351,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,43,0,12,<=6,4,1,3.4507942199835107e-06,1.8913,7.8463,4.15,50,1,1.0,1,0.7857,1,0.3147,xenium_human_kidney_nondiseased_seed1
Contiguous Random,44,0,7,<=6,6,1,4.567495369228736e-06,2.6259,8.5847,3.27,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,44,0,7,<=6,6,1,-1.3318083061930608e-06,1.923,8.5489,4.45,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,45,0,10,<=6,5,1,2.164030866558253e-06,1.7559,8.1307,4.63,50,1,0.1,1,0.1277,1,0.1611,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,45,0,10,<=6,5,2,0.01819788447978299,2.7255,8.1697,3.0,50,1,0.75,1,0.6471,1,0.8824,xenium_human_kidney_nondiseased_seed1
Contiguous Random,46,0,3,<=6,6,1,2.8432182259674477e-06,1.9428,8.0016,4.12,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,46,0,3,<=6,6,1,2.8443307962255915e-06,2.05,8.2179,4.01,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,47,0,4,<=6,5,1,-2.5791563073723767e-06,2.2114,7.8142,3.53,50,1,0.875,1,0.9524,1,0.9783,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,47,0,4,<=6,5,1,-2.123718742752523e-06,1.8537,7.7534,4.18,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,48,0,12,<=6,6,10,0.20256997808501642,1.8159,8.956,4.93,50,0,0.0,1,0.1905,1,0.1977,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,48,0,12,<=6,6,3,0.03753723485077104,2.2571,9.0522,4.01,50,1,0.2941,1,0.2941,1,0.19,xenium_human_kidney_nondiseased_seed1
Contiguous Random,49,0,2,<=6,6,1,4.602447978188651e-06,1.6345,7.8297,4.79,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,49,0,2,<=6,6,1,-4.750615708801198e-06,1.9062,7.804,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,50,0,3,7-12,11,1,-1.5743445658245037e-08,3.3523,12.2179,3.64,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,50,0,3,7-12,11,1,1.48267036204075e-06,2.8206,11.3205,4.01,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,51,0,0,7-12,12,1,-2.2674138246969733e-06,2.425,10.2569,4.23,50,1,1.0,1,1.0,1,0.8113,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,51,0,0,7-12,12,1,4.815001473090774e-07,3.1347,9.4541,3.02,50,1,1.0,1,1.0,1,0.9091,xenium_human_kidney_nondiseased_seed1
Contiguous Random,52,0,7,7-12,8,1,-4.483069949490215e-06,2.6979,10.0748,3.73,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,52,0,7,7-12,8,1,1.2647845354374354e-07,2.2556,9.7469,4.32,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,53,0,15,7-12,9,2,0.001105139134724764,3.4921,11.6394,3.33,50,1,0.3,1,0.1591,1,0.1229,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,53,0,15,7-12,9,1,-8.163452148712835e-07,4.3948,11.5526,2.63,50,1,0.6,1,0.4815,1,0.1273,xenium_human_kidney_nondiseased_seed1
Contiguous Random,54,0,0,7-12,7,1,-4.3094471822730657e-07,1.9244,7.8762,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,54,0,0,7-12,7,1,3.4452334264660142e-06,1.8629,7.5022,4.03,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,55,0,10,7-12,7,8,0.10543816600440103,1.9814,9.5584,4.82,50,1,0.1538,1,0.1333,1,0.1545,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,55,0,10,7-12,7,1,1.8019983106520865e-06,2.1196,9.5465,4.5,50,1,1.0,1,1.0,1,0.9487,xenium_human_kidney_nondiseased_seed1
Contiguous Random,56,0,15,7-12,8,6,0.1078465271514798,2.3722,10.7908,4.55,50,1,0.0625,1,0.0206,1,0.0585,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,56,0,15,7-12,8,11,0.07851428376713743,3.0229,10.606,3.51,50,1,0.0882,1,0.0577,1,0.0851,xenium_human_kidney_nondiseased_seed1
Contiguous Random,57,0,9,7-12,8,1,2.470012789634879e-06,2.4725,10.3164,4.17,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,57,0,9,7-12,8,5,0.18836409827884282,2.7021,10.2631,3.8,50,1,0.0667,1,0.2069,1,0.1931,xenium_human_kidney_nondiseased_seed1
Contiguous Random,58,0,10,7-12,7,1,2.865017848879825e-06,2.1138,9.4255,4.46,50,1,1.0,1,1.0,1,0.95,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,58,0,10,7-12,7,1,7.619523111346282e-07,2.0935,9.3862,4.48,50,1,1.0,1,1.0,1,0.9167,xenium_human_kidney_nondiseased_seed1
Contiguous Random,59,0,5,7-12,9,1,4.299519857031697e-06,3.0437,10.331,3.39,50,1,1.0,1,1.0,1,0.9118,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,59,0,5,7-12,9,1,3.2133992511340637e-06,2.6904,10.3442,3.84,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,60,0,2,7-12,11,1,-3.5475600346779324e-06,2.9341,10.4411,3.56,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,60,0,2,7-12,11,1,3.4869760785483095e-06,3.0702,10.3694,3.38,50,1,1.0,1,1.0,1,0.9545,xenium_human_kidney_nondiseased_seed1
Contiguous Random,61,0,0,7-12,7,1,-2.96617421615894e-06,1.9583,7.9949,4.08,50,1,0.9783,1,0.98,1,0.9804,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,61,0,0,7-12,7,1,-2.96617421615894e-06,1.7952,7.6439,4.26,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,62,0,2,7-12,9,1,-2.659098307100649e-07,2.0009,9.1886,4.59,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,62,0,2,7-12,9,1,4.48181152343935e-06,1.9948,9.1159,4.57,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,63,0,3,7-12,9,1,-3.634084065784471e-06,2.84,9.5394,3.36,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,63,0,3,7-12,9,1,4.184128443385227e-06,2.4261,9.7965,4.04,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,64,0,6,7-12,8,1,-2.577266429160119e-06,2.7376,9.754,3.56,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,64,0,6,7-12,8,1,-2.535270898995634e-06,2.048,9.5424,4.66,50,1,1.0,1,1.0,1,0.92,xenium_human_kidney_nondiseased_seed1
Contiguous Random,65,0,6,7-12,9,1,2.150472004913695e-07,2.8798,10.4362,3.62,50,1,1.0,1,1.0,1,0.9118,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,65,0,6,7-12,9,1,4.7043355306808365e-06,2.5954,10.733,4.14,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,66,0,2,7-12,9,1,1.1658986409091021e-06,2.2666,9.2574,4.08,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,66,0,2,7-12,9,1,4.2934926350879365e-06,2.298,9.2211,4.01,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,67,0,10,7-12,10,1,1.8341621098594274e-06,2.8067,11.9089,4.24,50,1,1.0,1,0.9167,1,0.9524,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,67,0,10,7-12,10,1,3.8831927025029245e-06,3.4696,11.8521,3.42,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,68,0,13,7-12,12,11,0.12293637288242742,4.9864,15.2072,3.05,50,1,0.1739,1,0.1786,1,0.1087,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,68,0,13,7-12,12,2,0.007878229969464856,4.6835,15.1963,3.24,50,1,0.3214,1,0.2242,1,0.1326,xenium_human_kidney_nondiseased_seed1
Contiguous Random,69,0,4,7-12,9,1,-8.453877766712026e-07,2.5428,9.992,3.93,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,69,0,4,7-12,9,1,2.958552042797713e-07,2.7967,9.8197,3.51,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Contiguous Random,70,0,7,7-12,7,1,3.200034130124152e-06,2.1069,9.2566,4.39,50,1,1.0,1,0.9091,1,0.9231,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,70,0,7,7-12,7,1,3.2229310003573097e-06,2.2787,9.1694,4.02,50,1,1.0,1,0.9583,1,0.9643,xenium_human_kidney_nondiseased_seed1
Contiguous Random,71,0,14,7-12,11,10,0.1862609702418324,3.3673,13.5574,4.03,50,1,0.0714,1,0.128,1,0.0827,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,71,0,14,7-12,11,5,0.07671150247093972,2.5858,13.6895,5.29,50,1,0.1471,1,0.1233,1,0.0842,xenium_human_kidney_nondiseased_seed1
Contiguous Random,72,0,15,7-12,12,11,0.13370303857581856,2.5837,15.5232,6.01,50,1,0.0465,1,0.086,1,0.0777,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,72,0,15,7-12,12,14,0.057250661418658755,3.896,15.0002,3.85,50,1,0.1078,1,0.1034,1,0.0861,xenium_human_kidney_nondiseased_seed1
Contiguous Random,73,0,8,7-12,11,1,-4.291062144279323e-06,2.6519,12.7896,4.82,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,73,0,8,7-12,11,1,-4.019621082207436e-06,3.1844,12.3959,3.89,50,1,1.0,1,1.0,1,0.9032,xenium_human_kidney_nondiseased_seed1
Contiguous Random,74,0,11,7-12,11,1,3.1456941096408286e-07,3.1655,13.9466,4.41,50,1,1.0,1,1.0,1,0.9767,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,74,0,11,7-12,11,4,0.067502287897247,4.1675,14.0758,3.38,50,1,0.0323,1,0.0924,1,0.0855,xenium_human_kidney_nondiseased_seed1
Contiguous Random,75,0,14,7-12,8,1,1.730702474778134e-06,2.5337,10.5259,4.15,50,1,0.8,1,0.6667,1,0.5,xenium_human_kidney_nondiseased_seed1
Non-Contiguous Random,75,0,14,7-12,8,1,3.6065509735339063e-06,2.5801,10.5577,4.09,50,1,0.8,1,0.6111,1,0.3714,xenium_human_kidney_nondiseased_seed1
Contiguous Random,76,0,12,7-12,11,6,0.22809550248290922,2.9978,14.745,4.92,50,0,0.0,1,0.1143,1,0.0993,xenium_human_kidney_nondiseased_seed1
