query_idx,query_tile_id,Dataset,spindle_time_ms,bf_time_ms,speedup,exact_best_dist,spindle_best_dist,spindle_best_rank,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,recall_at_eps_0.5,overlap_at_eps_0.5,recall_at_eps_1.0,overlap_at_eps_1.0,true_best_niche,direction,seed,variant,correction,n_niches,n_tiles_index,n_tiles_query,build_time_s
33,109,cross_modal_brca_v2x_seed1,17.6483,1591.0776,90.15,14.4208,14.4208,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
34,111,cross_modal_brca_v2x_seed1,17.7078,1619.1777,91.44,15.5528,15.5528,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
35,115,cross_modal_brca_v2x_seed1,17.4941,1571.0448,89.8,15.003,15.003,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
36,118,cross_modal_brca_v2x_seed1,17.7568,1580.3274,89.0,14.962,14.962,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
37,120,cross_modal_brca_v2x_seed1,15.9771,1556.4044,97.41,15.6826,15.6826,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
38,122,cross_modal_brca_v2x_seed1,17.7538,1447.869,81.55,14.2026,14.2026,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
39,123,cross_modal_brca_v2x_seed1,17.7459,1561.5722,88.0,14.6365,14.6365,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
40,125,cross_modal_brca_v2x_seed1,17.707,1580.4997,89.26,14.277,14.277,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
41,127,cross_modal_brca_v2x_seed1,18.0769,1587.7045,87.83,13.7505,13.7505,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
42,130,cross_modal_brca_v2x_seed1,17.5501,1595.886,90.93,14.7912,14.7912,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
43,133,cross_modal_brca_v2x_seed1,17.7075,1584.1027,89.46,14.8314,14.8314,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
44,136,cross_modal_brca_v2x_seed1,17.7645,1581.3519,89.02,14.5695,14.5695,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
45,140,cross_modal_brca_v2x_seed1,17.4068,1589.338,91.31,14.738,14.738,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
46,142,cross_modal_brca_v2x_seed1,18.225,1610.9278,88.39,13.8757,13.8757,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
47,149,cross_modal_brca_v2x_seed1,17.7423,1567.2283,88.33,14.9809,14.9809,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
48,150,cross_modal_brca_v2x_seed1,18.2059,1590.6041,87.37,13.6796,13.6796,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
49,151,cross_modal_brca_v2x_seed1,17.5494,1612.6373,91.89,15.1097,15.1097,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,1,all_niche,global,3,165,156,2.4
