rank,tile_id,x0,y0,x1,y1
1,0,7287.905059707165,5303.418811673671,7522.92998046875,5474.379345703125
2,2054,824.7197387635707,174.60279079005122,942.2321991443633,260.0830578047782
3,8,7287.905059707165,5132.458277644217,7405.417520087957,5217.938544658944
4,2058,589.6948180019855,174.60279079005122,707.2072783827781,260.0830578047782
5,11,7170.392599326372,5132.458277644217,7287.905059707165,5217.938544658944
6,12,7052.880138945579,5132.458277644217,7170.392599326372,5217.938544658944
7,15,6817.855218183994,5132.458277644217,7052.880138945579,5303.418811673671
8,22,7052.880138945579,5046.978010629489,7170.392599326372,5132.458277644217
9,23,7170.392599326372,4961.497743614763,7287.905059707165,5046.978010629489
10,24,7052.880138945579,4961.497743614763,7170.392599326372,5046.978010629489
11,28,7170.392599326372,4790.537209585309,7287.905059707165,4876.017476600036
12,35,6700.3427578032015,4790.537209585309,6817.855218183994,4876.017476600036
13,36,6582.830297422409,4790.537209585309,6700.3427578032015,4876.017476600036
14,41,6347.805376660824,4790.537209585309,6582.830297422409,4961.497743614763
15,54,6817.855218183994,4534.096408541129,6935.367678564787,4619.576675555855
16,63,6817.855218183994,4363.135874511674,6935.367678564787,4448.616141526401
17,68,6817.855218183994,4192.175340482219,6935.367678564787,4277.655607496947
18,70,6817.855218183994,4106.695073467493,6935.367678564787,4192.175340482219
19,76,6347.805376660824,4705.056942570582,6465.317837041616,4790.537209585309
20,79,6112.780455899238,4619.576675555855,6347.805376660824,4790.537209585309
21,82,6112.780455899238,4534.096408541129,6230.292916280031,4619.576675555855
22,97,6112.780455899238,4363.135874511674,6230.292916280031,4448.616141526401
23,99,6112.780455899238,4277.655607496947,6230.292916280031,4363.135874511674
24,104,6112.780455899238,4106.695073467493,6230.292916280031,4192.175340482219
25,128,4232.5810898065565,4961.497743614763,4467.606010568142,5132.458277644217
26,130,4232.5810898065565,4790.537209585309,4467.606010568142,4961.497743614763
27,131,3997.5561690449713,4961.497743614763,4232.5810898065565,5132.458277644217
28,135,4115.068629425764,4790.537209585309,4232.5810898065565,4876.017476600036
29,153,4232.5810898065565,4106.695073467493,4467.606010568142,4277.655607496947
30,160,7287.905059707165,3764.774005408585,7522.92998046875,3935.734539438039
31,163,6700.3427578032015,4021.214806452766,6817.855218183994,4106.695073467493
32,166,6582.830297422409,3935.734539438039,6700.3427578032015,4021.214806452766
33,168,6700.3427578032015,3850.2542724233117,6817.855218183994,3935.734539438039
34,169,6582.830297422409,3850.2542724233117,6700.3427578032015,3935.734539438039
35,170,6700.3427578032015,3764.774005408585,6817.855218183994,3850.2542724233117
36,173,7287.905059707165,3679.293738393858,7405.417520087957,3764.774005408585
37,176,7052.880138945579,3593.8134713791305,7287.905059707165,3764.774005408585
38,186,6700.3427578032015,3679.293738393858,6817.855218183994,3764.774005408585
39,191,6817.855218183994,3508.3332043644036,6935.367678564787,3593.8134713791305
40,194,6700.3427578032015,3508.3332043644036,6817.855218183994,3593.8134713791305
41,195,6582.830297422409,3508.3332043644036,6700.3427578032015,3593.8134713791305
42,196,6700.3427578032015,3422.8529373496767,6817.855218183994,3508.3332043644036
43,200,6465.317837041616,3935.734539438039,6582.830297422409,4021.214806452766
44,203,6112.780455899238,4021.214806452766,6230.292916280031,4106.695073467493
45,204,6230.292916280031,3935.734539438039,6347.805376660824,4021.214806452766
46,205,6112.780455899238,3935.734539438039,6230.292916280031,4021.214806452766
47,206,6465.317837041616,3850.2542724233117,6582.830297422409,3935.734539438039
48,207,6347.805376660824,3850.2542724233117,6465.317837041616,3935.734539438039
49,210,6230.292916280031,3850.2542724233117,6347.805376660824,3935.734539438039
50,220,5760.243074756861,3935.734539438039,5877.755535137653,4021.214806452766
51,228,6347.805376660824,3679.293738393858,6465.317837041616,3764.774005408585
52,230,6347.805376660824,3593.8134713791305,6465.317837041616,3679.293738393858
53,231,6230.292916280031,3679.293738393858,6347.805376660824,3764.774005408585
54,236,6347.805376660824,3508.3332043644036,6465.317837041616,3593.8134713791305
55,240,5995.267995518446,3679.293738393858,6112.780455899238,3764.774005408585
56,241,5877.755535137653,3679.293738393858,5995.267995518446,3764.774005408585
57,243,5877.755535137653,3593.8134713791305,5995.267995518446,3679.293738393858
58,245,5642.730614376068,3679.293738393858,5760.243074756861,3764.774005408585
59,246,5760.243074756861,3593.8134713791305,5877.755535137653,3679.293738393858
60,259,7287.905059707165,3251.892403320223,7405.417520087957,3337.37267033495
61,260,7170.392599326372,3337.37267033495,7287.905059707165,3422.8529373496767
62,264,7405.417520087957,3166.412136305496,7522.92998046875,3251.892403320223
63,267,7287.905059707165,3080.931869290769,7405.417520087957,3166.412136305496
64,268,7052.880138945579,3080.931869290769,7287.905059707165,3251.892403320223
65,273,6582.830297422409,3251.892403320223,6817.855218183994,3422.8529373496767
66,281,7405.417520087957,2909.9713352613153,7522.92998046875,2995.451602276042
67,287,7287.905059707165,2739.010801231861,7522.92998046875,2909.9713352613153
68,293,6817.855218183994,2995.451602276042,6935.367678564787,3080.931869290769
