rank,tile_id,x0,y0,x1,y1
1,909,1196.5268213152885,6325.087089985609,1253.3016506433487,6437.97329846397
2,181,2332.0234078764915,6776.6319238990545,2388.7982372045517,6889.518132377416
3,765,2104.924090564251,4293.135337375104,2161.698919892311,4406.021545853466
4,2283,912.6526746749878,2486.9560017213225,969.4275040030479,2599.842210199684
5,2057,1366.851309299469,3164.2732525914907,1423.6261386275291,3277.159461069852
6,1291,1707.50028526783,3954.4767119400203,1764.27511459589,4067.3629204183817
7,1787,1934.5996025800705,2148.2973762862384,1991.3744319081306,2261.1835847646
8,200,2559.122725188732,6325.087089985609,2615.8975545167923,6437.97329846397
9,846,1707.50028526783,6550.859506942332,1764.27511459589,6663.745715420693
10,2204,1650.7254559397697,2035.411167807877,1707.50028526783,2148.2973762862384
11,1929,2161.698919892311,1245.2077084593475,2218.4737492203712,1358.0939169377089
12,907,1196.5268213152885,6437.97329846397,1253.3016506433487,6550.859506942332
13,190,2502.347895860672,6550.859506942332,2559.122725188732,6663.745715420693
14,620,2048.149261236191,5196.225005201995,2104.924090564251,5309.111213680357
15,160,2729.4472131729126,5534.8836306370795,2786.2220425009727,5647.769839115441
16,2288,969.4275040030479,2374.069793242961,1026.202333331108,2486.9560017213225
17,510,2842.996871829033,4180.249128896743,2899.771701157093,4293.135337375104
18,2291,912.6526746749878,2261.1835847646,969.4275040030479,2374.069793242961
19,493,2956.546530485153,4406.021545853466,3013.3213598132133,4518.907754331827
20,843,1764.27511459589,6663.745715420693,1821.0499439239502,6776.6319238990545
21,912,1026.202333331108,6663.745715420693,1082.9771626591682,6776.6319238990545
22,142,3070.0961891412735,5421.997422158718,3126.8710184693336,5534.8836306370795
23,201,2502.347895860672,6325.087089985609,2559.122725188732,6437.97329846397
24,351,2161.698919892311,5873.542256072164,2218.4737492203712,5986.428464550525
25,2417,401.67921072244644,2712.7284186780453,458.4540400505066,2825.6146271564066
26,2627,1253.3016506433487,1583.8663338944316,1310.0764799714088,1696.752542372793
27,279,2559.122725188732,6099.314673028886,2615.8975545167923,6212.200881507248
28,666,2048.149261236191,4518.907754331827,2104.924090564251,4631.7939628101885
29,527,2899.771701157093,3954.4767119400203,2956.546530485153,4067.3629204183817
30,1876,2104.924090564251,1696.752542372793,2161.698919892311,1809.6387508511543
31,1617,1991.3744319081306,3502.931878026575,2048.149261236191,3615.818086504936
32,2289,912.6526746749878,2374.069793242961,969.4275040030479,2486.9560017213225
33,692,2615.8975545167923,4293.135337375104,2672.6723838448524,4406.021545853466
34,198,2559.122725188732,6437.97329846397,2615.8975545167923,6550.859506942332
35,120,2899.771701157093,5986.428464550525,2956.546530485153,6099.314673028886
36,2777,685.5533573627472,1696.752542372793,742.3281866908073,1809.6387508511543
37,428,3013.3213598132133,4970.452588245273,3070.0961891412735,5083.338796723634
38,778,1934.5996025800705,4293.135337375104,1991.3744319081306,4406.021545853466
39,1588,2388.7982372045517,2938.500835634768,2445.573066532612,3051.3870441131294
40,583,2672.6723838448524,4631.7939628101885,2729.4472131729126,4744.68017128855
41,713,2445.573066532612,4293.135337375104,2502.347895860672,4406.021545853466
42,87,3183.645847797394,5647.769839115441,3240.420677125454,5760.656047593802
43,2010,2104.924090564251,342.11804063245654,2161.698919892311,455.0042491108179
44,1942,1934.5996025800705,1245.2077084593475,1991.3744319081306,1358.0939169377089
45,1830,2502.347895860672,1358.0939169377089,2559.122725188732,1470.9801254160702
46,2693,1764.27511459589,567.8904575891793,1821.0499439239502,680.7766660675406
