modality,x,y
Xenium,1178.9791564941406,1957.7461059570312
Xenium,3958.027490234375,2990.924426269531
Xenium,2021.969873046875,1775.061682128906
Xenium,4170.711352539062,6669.627514648438
Xenium,4818.436669921874,3042.686853027344
Xenium,468.69334106445314,5804.273974609375
Xenium,3382.2848876953126,972.1098876953124
Xenium,915.298406982422,3452.7153564453124
Xenium,5381.8509521484375,2638.411413574219
Xenium,3125.6730834960936,1930.092053222656
Xenium,3980.237475585937,1257.591290283203
Xenium,3697.087451171875,5927.3455078125
Xenium,4215.205615234375,5037.227416992188
Xenium,491.00355834960936,5690.7354736328125
Xenium,1425.9066467285156,3255.591516113281
Xenium,4576.7872314453125,156.93694381713863
Xenium,2823.7280151367186,6139.804418945312
Xenium,3850.2165283203126,1088.6241149902344
Xenium,4372.428637695312,5038.303198242187
Xenium,2182.017443847656,1565.778857421875
Xenium,705.7029541015625,4738.018701171874
Xenium,1374.223077392578,2102.8142944335937
Xenium,5466.400219726563,830.4974182128906
Xenium,1964.387353515625,631.7154968261718
Xenium,3838.476733398437,1181.8389831542968
Xenium,407.3538619995117,934.749835205078
Xenium,4081.139697265625,749.3351806640625
Xenium,2036.827233886719,1255.9852966308592
Xenium,2591.813525390625,221.06012878417968
Xenium,3596.284423828125,4262.759130859375
Xenium,3633.528369140625,6639.654638671875
Xenium,4349.970458984375,114.02942733764648
Xenium,1221.6765075683593,4209.760717773437
Xenium,4453.4085693359375,1329.9456726074218
Xenium,3078.10732421875,1232.7949890136715
Xenium,2444.819970703125,2171.012060546875
Xenium,4979.262231445312,49.0164342880249
Xenium,2987.605151367188,240.7051467895508
Xenium,3658.70546875,781.1215179443359
Xenium,2808.302880859375,1135.2910034179688
Xenium,2747.990441894531,1486.0541076660156
Xenium,4363.184472656249,96.54924659729004
Xenium,1672.7907653808593,1435.096337890625
Xenium,3206.007421875,5104.8248291015625
Xenium,1437.126708984375,1854.158374023437
Xenium,1122.6460083007812,1721.4448608398436
Xenium,4882.726220703124,658.7835144042969
Xenium,3331.723376464844,5148.023754882813
Xenium,1342.2622680664062,562.1109558105469
Xenium,3514.4167236328126,4537.780615234375
Xenium,2362.6252197265626,2952.9977416992188
Xenium,1142.3755126953124,5591.437377929688
Xenium,4811.689379882812,540.1202667236328
Xenium,3340.7454956054685,2026.7839111328124
Xenium,311.3763381958008,1690.2940002441403
Xenium,4573.809741210937,6601.419165039062
Xenium,1914.434704589844,226.8066818237305
Xenium,614.6911651611327,4649.644433593749
Xenium,3925.33984375,5752.385791015625
Xenium,1657.5232421875,2781.37431640625
Xenium,524.3898712158203,4686.205639648438
Xenium,1761.255615234375,682.6359649658203
Xenium,4799.149389648437,1272.4132690429688
Xenium,1839.9457763671876,1530.4198120117187
Xenium,5115.541552734375,509.2096099853516
Xenium,311.8006378173828,891.7458740234375
Xenium,4351.351708984374,1345.4156311035156
Xenium,1827.3808837890624,616.3821899414062
Xenium,2301.312329101562,5194.494848632812
Xenium,2704.742956542969,2167.10986328125
Xenium,1431.211572265625,5234.568530273437
Xenium,2798.026306152344,954.4352416992188
Xenium,3827.869995117188,4215.617333984374
Xenium,2562.3609008789062,336.9412399291992
Xenium,4174.344189453125,5399.965747070312
Xenium,547.3271606445312,4610.0733642578125
Xenium,2717.749865722656,344.1295608520508
Xenium,4497.012158203125,4161.124365234375
Xenium,2729.6262084960936,4773.800048828125
Xenium,1780.7055908203124,6009.841577148437
Xenium,3793.710205078125,596.143276977539
Xenium,794.171954345703,2976.9743408203126
Xenium,2279.1502807617185,907.8701416015624
Xenium,1354.272149658203,1315.0972351074215
Xenium,4324.25712890625,1043.2998779296877
Xenium,3539.03642578125,534.2563354492187
Xenium,915.1399658203125,1505.8761657714842
Xenium,2504.527697753906,396.8543334960937
Xenium,2323.4942993164063,5423.37353515625
Xenium,5350.858740234375,6192.37119140625
Xenium,1414.4380798339844,696.808251953125
Xenium,1310.9824340820312,358.4839462280273
Xenium,1378.4906127929687,2577.6882934570312
Xenium,391.8343063354492,888.75966796875
Xenium,2921.621618652344,4475.541357421875
Xenium,3175.0909545898435,6203.363500976562
Xenium,4803.704028320312,262.3574493408203
Xenium,3936.438818359375,4230.492749023438
Xenium,1123.6654479980468,522.9372344970703
Xenium,5265.875756835937,3115.7993041992186
Xenium,3543.614721679688,1527.931134033203
Xenium,3419.5585083007813,297.011083984375
Xenium,4749.295727539063,1321.0528381347656
Xenium,1883.11025390625,640.0221405029297
Xenium,3291.4942626953125,1012.9379028320312
Xenium,4095.0509765625,4342.01416015625
Xenium,2836.1503417968747,2770.145849609375
Xenium,4712.25556640625,530.724819946289
Xenium,512.1888641357422,2816.1535522460936
Xenium,1919.1568115234372,1970.209521484375
Xenium,3216.243530273437,1769.977453613281
Xenium,3186.206115722656,4225.093090820313
Xenium,2550.4154541015623,3762.4179199218743
Xenium,3511.047436523437,2260.40732421875
Xenium,3852.58017578125,1158.7557556152344
Xenium,2990.0588623046874,5403.24912109375
Xenium,504.1721252441406,3965.440502929687
Xenium,1034.1226379394532,2391.786071777344
Xenium,2896.258166503906,2681.069128417969
Xenium,3913.9030273437497,1061.949346923828
Xenium,570.971157836914,4483.281420898437
Xenium,1043.318243408203,7087.639501953125
Xenium,3544.4265380859374,5913.50146484375
Xenium,3007.823779296875,3596.2657470703125
Xenium,1146.2790588378905,5432.7513427734375
Xenium,3199.133752441406,3931.833544921875
Xenium,1348.9049682617188,2023.253173828125
Xenium,3235.4266357421875,1117.8248107910156
Xenium,880.0379333496094,1006.1357238769532
Xenium,1390.4822326660155,3884.9486572265614
Xenium,698.4558013916015,5268.7569580078125
Xenium,4324.511547851563,5682.214306640625
Xenium,3485.5038574218747,486.2826446533203
Xenium,1540.365496826172,3612.657299804687
Xenium,2305.4685302734374,2330.116040039062
Xenium,1321.3090209960938,2326.263232421875
Xenium,3071.781506347656,5791.789599609375
Xenium,1044.2256225585936,5593.849169921875
Xenium,4056.760302734375,4501.773486328125
Xenium,895.3277648925781,3346.339184570312
Xenium,1760.282763671875,4894.964477539063
Xenium,2898.7670776367186,5078.156079101563
Xenium,1807.9512451171877,5127.132348632812
Xenium,5080.346655273437,5595.576977539063
Xenium,1117.110321044922,4787.7080078125
Xenium,2958.47978515625,2365.668908691406
Xenium,1523.159326171875,1460.6872314453124
Xenium,3213.565075683593,6116.427758789062
Xenium,3314.8983154296875,2241.92978515625
Xenium,2047.1756103515625,1856.4373535156249
Xenium,848.9967468261718,1037.1763916015625
Xenium,2706.3589111328124,6973.933740234374
Xenium,2858.389794921875,2729.015686035156
Xenium,2528.774487304687,4673.749902343749
Xenium,3556.3688720703126,3214.5572265625
Xenium,1532.6953674316403,3551.9968505859374
Xenium,1898.924279785156,4927.29228515625
Xenium,4314.6153564453125,519.2072265625
Xenium,4370.679248046875,93.67457580566406
Xenium,2700.643615722656,3003.0971069335938
Xenium,3322.696691894532,4377.306176757812
Xenium,3374.234167480469,6039.97880859375
Xenium,2433.448522949219,6810.685180664063
Xenium,462.0044677734375,1925.0478759765624
Xenium,3843.254248046875,6308.866845703124
Xenium,2841.0783081054688,2265.87587890625
Xenium,3971.905151367188,2098.685070800781
Xenium,3252.17802734375,2356.959521484375
Xenium,1352.213348388672,573.2832366943359
Xenium,3762.952905273437,6997.3859375
Xenium,1573.090289306641,1436.5564453125
Xenium,998.4505493164062,2355.5896850585937
Xenium,4820.588232421875,6388.641918945313
Xenium,4181.814892578125,1920.593884277344
Xenium,2096.0568359375,2491.10595703125
Xenium,4089.515185546875,1769.5989379882812
Xenium,716.3643737792969,2829.979748535156
Xenium,2843.8621826171875,1741.7848876953124
Xenium,3025.97509765625,2897.110034179688
Xenium,1620.69599609375,407.1296112060547
Xenium,2986.882153320312,5092.110107421875
Xenium,4193.37041015625,310.9319351196289
Xenium,620.980615234375,5500.12255859375
Xenium,4824.5103515625,6435.81982421875
Xenium,512.5189758300781,4271.980053710938
Xenium,2831.9127929687497,443.12636413574216
Xenium,2993.2303833007813,5971.628100585937
Xenium,1976.676037597656,4234.005224609375
Xenium,621.2148529052735,5316.379785156249
Xenium,4318.2955078125,162.3795974731445
Xenium,2788.746032714844,5640.90546875
Xenium,1352.2149047851562,2033.0952026367188
Xenium,2772.074743652344,633.4841339111327
Xenium,3170.308666992187,3582.699780273437
Xenium,2724.631420898437,191.55956726074217
Xenium,1869.2533447265623,3847.4108642578126
Xenium,3865.5289794921873,638.9081237792968
Xenium,2035.1284790039065,1176.8815490722657
Xenium,3519.96953125,2837.8532470703126
Xenium,4090.0866943359374,686.9137725830078
Xenium,798.212255859375,1788.8689941406249
Xenium,1577.719012451172,2938.01171875
Xenium,1555.0267517089844,331.2697052001953
Xenium,827.3819274902344,5124.202587890625
Xenium,2175.8524536132813,1074.3073425292969
Xenium,3489.369946289062,1339.0707214355468
Xenium,3955.1064453125,5151.009545898437
Xenium,4372.247265625,6144.62177734375
Xenium,4625.063330078125,3213.306713867187
Xenium,1572.0654541015624,1832.29453125
Xenium,546.6110107421874,2329.4885009765626
Xenium,4697.424560546875,306.0349151611328
Xenium,1802.5098754882813,1727.0202880859374
Xenium,616.4067810058593,272.4728073120117
Xenium,1227.6302429199218,490.2505218505859
Xenium,3062.0619140625,1261.1236877441406
Xenium,2498.778576660156,606.2354187011719
Xenium,5000.967944335937,5845.685327148437
Xenium,4916.342309570312,2895.677734375
Xenium,737.1194915771484,6047.572778320312
Xenium,2248.9823364257813,3729.312744140625
Xenium,3583.1833007812497,2835.845495605469
Xenium,716.8315521240235,6433.137841796874
Xenium,1777.1312744140623,5095.188037109375
Xenium,3419.811267089844,2328.527062988281
Xenium,3689.257739257812,97.7694938659668
Xenium,1432.7836364746092,5278.61455078125
Xenium,4630.13095703125,2841.340197753906
Xenium,1768.4555053710938,3527.338549804688
Xenium,808.9161651611328,2568.7736694335936
Xenium,415.3949325561524,1182.1163330078125
Xenium,3515.8253662109373,6439.070825195312
Xenium,3974.9722900390634,1246.767175292969
Xenium,1877.047985839844,3004.935107421875
Xenium,1890.871484375,291.5878204345703
Xenium,3890.258666992188,589.7186798095703
Xenium,1868.202673339844,297.5526580810547
Xenium,1708.8558959960938,6320.673461914063
Xenium,4610.214477539063,6621.77060546875
Xenium,2419.2438110351563,766.3807830810547
Xenium,3048.835656738281,963.8881713867188
Xenium,5010.825537109375,4112.327807617187
Xenium,1239.5554565429686,2540.416333007812
Xenium,4548.0544921875,253.20306243896485
Xenium,2004.660876464844,3298.58603515625
Xenium,1832.170849609375,6708.764868164062
Xenium,1177.8234802246093,6558.483789062499
Xenium,4799.471044921875,6417.652319335937
Xenium,2739.724938964844,3924.1383056640634
Xenium,3480.741491699219,1874.3657958984372
Xenium,4422.567431640625,1524.7430114746094
Xenium,4383.49814453125,457.4194793701172
Xenium,2915.9959716796875,5261.375073242188
Xenium,2288.2896484375,6679.425341796875
Xenium,1494.388714599609,1461.2457702636718
Xenium,4888.330493164062,655.9687194824219
Xenium,817.4569427490234,6448.097509765625
Xenium,3199.33525390625,654.2941925048827
Xenium,1825.3390991210936,1207.3991638183593
Xenium,3740.883203125,2473.111730957032
Xenium,406.9094848632813,384.6697204589844
Xenium,3883.262768554687,2961.2391723632813
Xenium,4175.64326171875,5424.549340820312
Xenium,3647.62060546875,5921.636645507812
Xenium,3982.743481445312,6658.030908203124
Xenium,1300.7894897460938,1838.2044799804687
Xenium,3322.420483398437,4843.825439453125
Xenium,1179.0046813964843,5636.383618164063
Xenium,1944.232019042969,3134.084265136719
Xenium,650.6477630615234,666.1980834960938
Xenium,2920.5109741210936,4772.941748046875
Xenium,788.2328491210938,279.7367172241211
Xenium,1563.3157043457031,692.4370086669921
Xenium,4439.338330078125,1360.9045776367186
Xenium,4089.430517578125,201.6064567565918
Xenium,3665.9117919921873,1543.220965576172
Xenium,1209.2787719726562,1557.7755554199218
Xenium,4750.360302734375,1310.8647705078124
Xenium,591.559326171875,6377.747973632812
Xenium,2360.5516845703123,2127.2053100585936
Xenium,2345.3164306640624,2206.8654174804688
Xenium,2635.8944091796875,2188.862060546875
Xenium,612.3879577636718,5534.976293945312
Xenium,522.2392944335937,4480.462060546874
Xenium,1365.0886901855467,2139.7824462890626
Xenium,2479.130212402344,6885.356518554688
Xenium,4797.487573242187,591.3356201171874
Xenium,2788.036730957031,6011.0128173828125
Xenium,1094.762646484375,7054.634765625
Xenium,1276.5574340820312,3003.567138671875
Xenium,4603.785107421875,1346.3694946289063
Xenium,1659.959521484375,3085.390637207031
Xenium,1154.1644897460938,920.2515869140624
Xenium,1254.6426452636715,5304.930932617187
Xenium,3996.556811523437,5915.194409179688
Xenium,2029.23388671875,693.0406311035156
Xenium,5136.79404296875,3026.3573486328123
Xenium,4468.30390625,6311.357495117188
Xenium,4109.222900390625,1256.590838623047
Xenium,4171.23056640625,5200.27841796875
Xenium,3475.7716064453125,2614.2403686523435
Xenium,1974.1299804687496,6665.775122070312
Xenium,2041.6321411132808,734.9914825439453
Xenium,3808.1058349609375,5605.199658203125
Xenium,1533.830810546875,3040.2408203125
Xenium,605.9089385986327,4455.138452148437
Xenium,2474.756115722656,600.3743408203125
Xenium,594.16328125,6038.57099609375
Xenium,3003.4521728515624,3453.944702148437
Xenium,544.3773223876952,314.9629241943359
Xenium,3778.8381103515626,134.3132942199707
Xenium,1382.5493835449215,6815.023168945312
Xenium,3496.853515625,184.26839447021484
Xenium,1263.1593505859375,1221.611553955078
Xenium,3464.3729736328123,2054.469921875
Xenium,4022.159326171875,117.38247604370116
Xenium,1138.9624389648436,5370.705078125
Xenium,2350.557336425781,1231.2495910644532
Xenium,895.4473999023437,1466.3261596679688
Xenium,2199.204418945312,7066.977197265624
Xenium,2785.9223144531247,342.3495620727539
Xenium,1138.0652282714843,6588.9298095703125
Xenium,3030.627893066406,6636.203588867187
Xenium,915.247979736328,2038.358935546875
Xenium,1501.1594543457031,5009.895849609375
Xenium,4666.377978515625,1245.9707153320312
Xenium,701.2200134277343,4457.349780273437
Xenium,1858.97490234375,3060.5507568359376
Xenium,1632.364715576172,6408.672119140625
Xenium,3966.77236328125,6221.281567382813
Xenium,4823.4943359375,6593.784936523437
Xenium,685.5643768310547,2558.4597412109374
Xenium,3189.9132446289063,4879.429150390625
Xenium,3162.303186035156,798.5779052734375
Xenium,4690.685986328125,6440.057788085937
Xenium,4155.160668945312,5419.882226562499
Xenium,895.8306884765625,828.6694305419921
Xenium,3569.738525390625,5781.362158203125
Xenium,1495.943243408203,1491.7667053222656
Xenium,1359.5958557128906,232.0430221557617
Xenium,3524.74912109375,6388.6983642578125
Xenium,3855.40908203125,5376.3994140625
Xenium,768.6483489990234,5385.0953125
Xenium,4852.2947265625,6463.47470703125
Xenium,2423.2167724609376,1133.6781616210938
Xenium,1597.2958862304688,3320.5965942382813
Xenium,4562.017236328124,1217.4824340820312
Xenium,2846.481909179688,5929.858984375
Xenium,4468.481127929687,2138.607678222656
Xenium,905.8362426757812,895.8896240234375
Xenium,1067.5298583984377,2992.1357177734376
Xenium,461.4107025146485,4494.000634765624
Xenium,4841.208203125,753.2735382080078
Xenium,2443.648937988281,3306.5724243164063
Xenium,1733.9441772460937,3375.040380859375
Xenium,990.1424011230469,7099.43408203125
Xenium,2910.7733276367185,2339.200207519531
Xenium,3720.0660888671873,6972.799853515625
Xenium,3848.5053222656247,1034.186553955078
Xenium,663.3997863769531,2572.4224853515625
Xenium,4717.380883789062,666.5529418945313
Xenium,5077.407763671875,1864.5472167968749
Xenium,3809.84609375,1225.1379333496093
Xenium,973.0104187011718,2174.533666992188
Xenium,2284.926171875,390.3231750488281
Xenium,1138.437518310547,2252.5294677734373
Xenium,2660.47841796875,1155.0157348632813
Xenium,993.3580200195312,3792.829907226562
Xenium,3368.130603027344,6362.4392578125
Xenium,1324.2630615234375,6466.849389648437
Xenium,2719.639123535156,6653.886328125
Xenium,2385.61796875,3687.15556640625
Xenium,1751.2185180664062,2794.5215087890624
Xenium,596.6495727539062,438.80451049804685
Xenium,5230.985913085938,510.03102416992186
Xenium,2452.3799072265624,6633.475122070312
Xenium,341.2829895019531,2087.3453735351563
Xenium,3083.2511108398435,5299.796069335937
Xenium,4878.1001953125,245.514826965332
Xenium,5109.04951171875,868.5154632568359
Xenium,3955.1906982421874,188.19061737060545
Xenium,4570.774560546874,5833.040747070312
Xenium,4084.2558105468743,2276.8727539062497
Xenium,1043.439227294922,788.5518585205078
Xenium,3901.202001953125,773.6372222900391
Xenium,2792.580993652344,1407.8840942382812
Xenium,2941.068688964844,1932.8242553710936
Xenium,3765.1488769531247,558.0068939208984
Xenium,1836.2112548828125,2838.1564331054688
Xenium,1953.972985839844,418.6455703735351
Xenium,1146.0562866210937,1838.0094116210937
Xenium,4741.214501953124,379.4190612792968
Xenium,3453.977282714844,5932.296508789063
Xenium,4733.162329101562,1949.7107421875
Xenium,1206.537646484375,6760.663427734375
Xenium,2514.787670898437,1858.6053100585937
Xenium,2386.4059204101563,2516.289697265625
Xenium,2538.6279296875,2602.593334960937
Xenium,2018.7537353515625,498.1251098632813
Xenium,3415.881262207032,2678.5728759765625
Xenium,1076.957989501953,5329.460571289063
Xenium,3477.337963867187,1075.5560913085938
Xenium,909.469805908203,391.7525695800781
Xenium,3354.754931640625,3979.323974609375
Xenium,4815.8206787109375,6969.262890625
Xenium,2577.7383056640624,641.0842254638671
Xenium,1877.2878784179688,2601.118493652344
Xenium,3592.94169921875,3330.8412109375
Xenium,1391.1200439453123,1930.6616943359372
Xenium,2102.043774414062,1811.676428222656
Xenium,3497.244482421875,2240.6
Xenium,4263.365502929687,2400.858203125
Xenium,4543.486987304687,6214.560009765625
Xenium,3392.480322265625,1112.0007751464843
Xenium,2655.5498291015624,6602.000219726562
Xenium,1175.3664489746093,5827.615771484375
Xenium,3157.5370849609376,4294.842065429687
Xenium,2424.761340332031,1390.8337707519531
Xenium,482.0943298339844,4549.952880859375
Xenium,1568.9661499023437,1331.0046447753905
Xenium,3884.144311523437,6589.071337890625
Xenium,3886.9508056640634,5393.274072265624
Xenium,5022.9787109375,164.21587295532223
Xenium,1244.6052368164062,5274.0640625
Xenium,2301.9245117187497,5816.448315429688
Xenium,1150.0931640625,293.66851501464845
Xenium,2240.005871582031,595.9302062988281
Xenium,756.3624664306641,1826.2752197265625
Xenium,2447.887731933594,810.6830383300781
Xenium,4001.3808105468743,1031.73232421875
Xenium,4800.035498046875,6386.048754882812
Xenium,1632.0900634765624,2271.6841430664062
Xenium,3547.056225585937,6454.364599609375
Xenium,4028.421435546875,3165.4091308593747
Xenium,3191.8334228515623,4431.896264648437
Xenium,2880.990954589844,7059.466650390625
Xenium,1355.7550842285157,3523.9198730468747
Xenium,1129.651141357422,2565.1269287109376
Xenium,5412.339721679688,626.4853302001953
Xenium,3020.114953613281,1988.0524658203124
Xenium,3795.4396728515626,2070.825158691406
Xenium,2941.961437988281,5290.45478515625
Xenium,4929.610278320312,1346.244671630859
Xenium,1202.6076416015624,721.4751129150391
Xenium,1511.806555175781,319.2323272705078
Xenium,4082.12333984375,881.4207397460938
Xenium,1882.8464965820312,2665.8926025390624
Xenium,2381.098400878906,6385.009497070312
Xenium,1130.772058105469,6615.630517578124
Xenium,3295.558532714844,2821.262060546875
Xenium,3490.9201171875,5930.122949218749
Xenium,4128.645898437499,366.5359634399414
Xenium,4127.307397460937,5040.7344970703125
Xenium,4359.076831054687,5663.402246093749
Xenium,1466.6531066894531,4981.20751953125
Xenium,1433.9052795410155,6857.3480224609375
Xenium,619.6135284423827,518.0712646484375
Xenium,983.6146667480468,6846.753320312499
Xenium,4396.114086914063,194.70924682617184
Xenium,802.0441040039062,2613.455114746094
Xenium,4685.559008789062,390.655647277832
Xenium,2873.8495849609376,1735.2044433593749
Xenium,1723.7157470703123,461.3287322998047
Xenium,1359.0407409667969,5445.495947265625
Xenium,1334.963909912109,2105.1588500976563
Xenium,3237.483984375,718.8164245605468
Xenium,2592.8127319335936,3558.7677978515626
Xenium,477.2341186523437,939.8403930664062
Xenium,3976.103271484375,5761.742846679687
Xenium,909.6693359375,2551.754162597656
Xenium,3527.6929931640625,5253.650781249999
Xenium,3572.6002197265625,1520.586395263672
Xenium,3097.012976074219,6641.414404296875
Xenium,2405.5587280273435,6168.6890625
Xenium,1735.6622314453125,5801.303124999999
Xenium,2591.9614868164062,1564.5734802246093
Xenium,4764.54716796875,6434.148876953125
Xenium,1276.9127075195313,5229.410009765625
Xenium,1905.301354980469,2996.648022460937
Xenium,2145.861315917969,819.8569580078125
Xenium,2047.413220214844,2280.178747558594
Xenium,2507.88681640625,2217.3241943359376
Xenium,4841.43564453125,700.950341796875
Xenium,3144.391967773437,1706.2847290039062
Xenium,4842.77705078125,533.7678344726562
Xenium,4381.9844970703125,5710.007397460938
Xenium,2378.989794921875,302.08550720214845
Xenium,3784.393408203125,4918.698071289063
Xenium,2683.992248535156,1418.4610534667968
Xenium,5075.210961914062,1231.9140686035155
Xenium,727.4536987304688,544.6049194335938
Xenium,1169.6734619140625,2801.048828125
Xenium,3885.3031005859375,6387.138232421875
Xenium,3820.600170898437,3814.7057861328126
Xenium,4948.77802734375,6034.463769531249
Xenium,1313.56708984375,3292.761584472656
Xenium,3592.2465087890623,2851.284326171875
Xenium,936.792138671875,838.6347778320312
Xenium,2607.8099609375,7070.536572265625
Xenium,1902.955139160156,2834.555346679688
Xenium,3958.8737548828126,5878.396215820312
Xenium,4048.8521484375,6181.916772460937
Xenium,982.5803894042969,684.1983276367188
Xenium,5018.3169921875,1110.8767456054686
Xenium,3484.8231933593747,5136.743408203125
Xenium,4378.644677734374,5916.261889648437
Xenium,1875.730029296875,3550.7185302734374
Xenium,3555.202197265625,4945.5390625
Xenium,3683.2728759765614,7018.794482421875
Xenium,2864.0903564453124,4036.061474609375
Xenium,983.3493530273436,667.1726989746094
Xenium,2896.4389160156247,2657.9742797851563
Xenium,3489.1537109375,794.7290924072265
Xenium,3564.5393310546874,5894.495581054687
Xenium,2518.0062988281247,6790.883251953125
Xenium,4083.6403076171873,5527.972924804687
Xenium,5177.795751953125,2003.2426879882807
Xenium,320.3656692504883,1433.9214660644532
Xenium,427.7120727539062,2817.2401245117185
Xenium,4987.223095703125,4201.254907226562
Xenium,4621.351635742188,4166.673852539062
Xenium,1278.1455810546877,2549.1064208984376
Xenium,1435.6768737792968,5352.6591796875
Xenium,4616.655053710937,424.1841110229492
Xenium,712.8420928955078,5802.269750976562
Xenium,5017.38896484375,1187.1676696777342
Xenium,2058.7711791992188,7096.1154296875
Xenium,3290.3663940429688,4890.687915039062
Xenium,2709.2027587890625,1763.33662109375
Xenium,2966.282727050781,448.64036560058594
Xenium,2060.889953613281,1454.742938232422
Xenium,598.1931549072266,351.11497955322267
Xenium,410.3067611694336,2916.544860839844
Xenium,4861.492822265624,1525.7037231445313
Xenium,2535.6159912109374,6994.781982421875
Xenium,2732.9176757812497,1288.3392517089844
Xenium,2496.5060302734373,6968.307470703125
Xenium,4468.778295898437,6974.91904296875
Xenium,3992.2939453125,1086.022442626953
Xenium,1566.92021484375,2621.7820434570312
Xenium,2805.108740234375,1081.4972717285157
Xenium,1752.9984130859375,3628.868310546875
Xenium,1596.9240112304688,1072.833953857422
Xenium,2369.793566894531,1913.301232910156
Xenium,4795.548510742187,1354.6873962402344
Xenium,1734.101580810547,3078.253002929687
Xenium,1757.8857055664062,6990.616650390625
Xenium,2124.685400390625,2402.384094238281
Xenium,358.72137451171875,869.5782745361328
Xenium,1858.5567504882813,859.8041564941406
Xenium,459.466244506836,5055.722387695312
Xenium,4531.528881835938,951.5574645996094
Xenium,2671.379626464844,4411.170874023437
Xenium,4702.832104492188,6480.324462890625
Xenium,3353.2863159179688,5590.9642333984375
Xenium,4049.156372070313,5819.998974609375
Xenium,4819.630322265625,1606.915972900391
Xenium,1669.1466186523437,3485.107495117187
Xenium,3294.7199462890626,5703.3837890625
Xenium,1595.1364379882812,1909.9298706054688
Xenium,1055.6858886718749,2116.519091796875
Xenium,334.47902069091793,2223.0658447265623
Xenium,2746.624755859375,3694.6611328125
Xenium,2792.833544921875,1089.724383544922
Xenium,2182.062060546875,3188.568103027344
Xenium,2983.783056640625,2921.0341308593747
Xenium,1715.0248291015623,2152.4529663085937
Xenium,1578.2311706542969,6503.958447265625
Xenium,1896.125256347656,5052.960717773437
Xenium,995.2668884277344,763.2530487060546
Xenium,3001.3601684570312,6796.8755859375
Xenium,3558.511303710937,337.5520477294922
Xenium,4648.662036132812,341.45707244873046
Xenium,1878.8772705078125,1166.5694885253906
Xenium,2054.2694580078123,3570.9815673828125
Xenium,2402.0437622070312,589.2221374511719
Xenium,2512.0548461914063,1838.6616455078124
Xenium,3302.580993652344,2965.189306640625
Xenium,2039.4930297851563,5605.2984375
Xenium,4555.928613281249,869.1325744628906
Xenium,3313.9018066406247,5734.071362304688
Xenium,4775.310791015625,1510.8454284667969
Xenium,1261.255877685547,7005.879296874999
Xenium,2436.2647705078125,6720.834619140624
Xenium,1522.6661560058594,965.385321044922
Xenium,3255.2690307617186,1749.9453857421877
Xenium,3417.02490234375,6887.886181640625
Xenium,2729.2501831054688,1892.364587402344
Xenium,2126.23349609375,960.8867126464844
Xenium,2747.9806884765626,6911.9244140625
Xenium,3895.261547851562,6763.327978515625
Xenium,3258.0387939453126,276.33988189697266
Xenium,3969.3638671875,6042.695239257812
Xenium,2596.413195800781,5518.346923828125
Xenium,3746.81494140625,6152.767749023437
Xenium,2054.704833984375,2641.650378417969
Xenium,392.1343536376953,601.1933685302735
Xenium,4418.3917236328125,5844.893017578125
Xenium,1892.9404541015624,1828.5678955078124
Xenium,2353.350134277344,923.806707763672
Xenium,1201.702130126953,6599.73701171875
Xenium,5266.649389648437,1232.2828308105468
Xenium,4304.0015625,661.2069274902343
Xenium,492.285562133789,4130.596582031249
Xenium,1005.2177612304688,2049.9928955078126
Xenium,3846.035009765625,6868.32041015625
Xenium,2105.758374023437,435.0868240356445
Xenium,753.4892547607421,3105.1502319335937
Xenium,4392.943188476563,4057.140478515625
Xenium,3029.61416015625,5097.495654296875
Xenium,997.7852416992188,748.1684020996094
Xenium,4532.343188476562,4366.039526367187
Xenium,1409.736102294922,6757.011499023437
Xenium,4535.766015624999,5649.454443359375
Xenium,3943.9348388671874,135.51558456420898
Xenium,1011.2453735351562,271.9992477416992
Xenium,334.321694946289,2433.229797363281
Xenium,4570.836816406249,3128.923046875
Xenium,2224.119836425781,2186.9665771484374
Xenium,1273.9472534179688,405.5550048828125
Xenium,2532.2759643554687,4595.87529296875
Xenium,1549.0089965820312,531.80615234375
Xenium,4625.327709960938,4336.949438476562
Xenium,1209.4641906738282,777.356802368164
Xenium,577.5267517089843,4874.317944335938
Xenium,3494.707763671875,5854.372509765625
Xenium,2529.413232421875,2086.553479003906
Xenium,3358.365771484375,6275.88203125
Xenium,2590.2843139648435,5690.693139648437
Xenium,4900.947265625,672.8256866455077
Xenium,823.1655456542968,1681.0281494140625
Xenium,3854.845458984375,3013.7982666015623
Xenium,3528.9708984375,6061.80322265625
Xenium,618.0185333251953,1172.7636352539062
Xenium,2945.4550292968747,1367.3081115722655
Xenium,2837.41123046875,919.0926940917968
Xenium,5193.433178710938,2281.2346069335936
Xenium,2172.898205566406,5758.485205078125
Xenium,5392.402075195312,706.4040069580078
Xenium,3682.6349609375,1531.6986511230468
Xenium,2880.2911987304688,1101.4433227539062
Xenium,1858.51005859375,997.0028930664064
Xenium,4184.9903564453125,764.5957000732421
Xenium,674.7114685058593,6429.752368164062
Xenium,2265.443823242188,3862.070874023437
Xenium,2350.772326660156,468.3165374755859
Xenium,733.5763549804688,713.9797668457031
Xenium,3112.206311035156,254.5792022705078
Xenium,4753.806372070312,2143.295751953125
Xenium,1529.1088073730468,2344.857189941406
Xenium,1001.2797668457032,675.4474884033203
