Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,14,0,19,<=6,4,9,0.24075399013042448,4.0517,17.0438,4.21,50,0,0.0,0,0.0,1,0.0909,xenium_human_lung_cancer_seed0
Contiguous Random,15,2,11,<=6,6,1,5.409766391517579e-07,6.1481,19.4667,3.17,50,1,0.8571,1,0.9,1,0.7917,xenium_human_lung_cancer_seed0
Non-Contiguous Random,15,2,11,<=6,6,1,1.207140124637185e-06,6.5614,19.5554,2.98,50,1,0.8571,1,0.8667,1,0.4375,xenium_human_lung_cancer_seed0
Contiguous Random,16,1,7,<=6,4,1,3.0989265441538905e-06,2.8646,16.5801,5.79,50,1,1.0,1,0.9412,1,0.9268,xenium_human_lung_cancer_seed0
Non-Contiguous Random,16,1,7,<=6,4,4,0.2831266667366028,4.0841,16.4818,4.04,50,0,0.0,1,0.4286,1,0.2941,xenium_human_lung_cancer_seed0
Contiguous Random,17,3,6,<=6,5,1,-3.932285093710686e-06,3.3551,17.245,5.14,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,17,3,6,<=6,5,2,0.06716185569041488,3.6922,17.4654,4.73,50,1,0.6,1,0.6129,1,0.5393,xenium_human_lung_cancer_seed0
Contiguous Random,18,0,14,<=6,6,1,-1.5098134622526516e-06,6.3358,19.5982,3.09,50,1,0.3214,1,0.1778,1,0.0518,xenium_human_lung_cancer_seed0
Non-Contiguous Random,18,0,14,<=6,6,2,0.07701281142186939,4.1447,19.5069,4.71,50,1,0.3571,1,0.1418,1,0.0645,xenium_human_lung_cancer_seed0
Contiguous Random,19,1,11,<=6,4,22,0.13867778587341306,3.2043,16.9545,5.29,50,1,0.0769,1,0.0828,1,0.0501,xenium_human_lung_cancer_seed0
Non-Contiguous Random,19,1,11,<=6,4,4,0.06272410130500794,4.4695,17.1266,3.83,50,1,0.1562,1,0.1197,1,0.0637,xenium_human_lung_cancer_seed0
Contiguous Random,20,1,1,<=6,5,1,3.351467331777838e-06,3.254,16.5662,5.09,50,1,0.7333,1,0.6562,1,0.6849,xenium_human_lung_cancer_seed0
Non-Contiguous Random,20,1,1,<=6,5,2,0.004982187228170395,3.3156,16.3529,4.93,50,1,0.4643,1,0.5439,1,0.3906,xenium_human_lung_cancer_seed0
Contiguous Random,21,3,11,<=6,6,1,1.8579364682302923e-06,7.8279,19.465,2.49,50,1,1.0,1,0.625,1,0.134,xenium_human_lung_cancer_seed0
Non-Contiguous Random,21,3,11,<=6,6,1,-4.412228462924439e-06,5.0145,19.8243,3.95,50,1,0.2,1,0.2667,1,0.1008,xenium_human_lung_cancer_seed0
Contiguous Random,22,3,16,<=6,6,2,0.050879762117301386,5.8611,19.7249,3.37,50,1,0.1667,1,0.1845,1,0.0892,xenium_human_lung_cancer_seed0
Non-Contiguous Random,22,3,16,<=6,6,1,5.5366653040067604e-08,5.8039,19.4577,3.35,50,1,1.0,1,1.0,1,0.7,xenium_human_lung_cancer_seed0
Contiguous Random,23,0,4,<=6,4,1,2.345809936521448e-06,3.1936,16.0157,5.02,50,1,0.4375,1,0.3784,1,0.3158,xenium_human_lung_cancer_seed0
Non-Contiguous Random,23,0,4,<=6,4,2,0.04735900777816772,3.1124,15.8899,5.11,50,1,0.6667,1,0.7778,1,0.7667,xenium_human_lung_cancer_seed0
Contiguous Random,24,0,7,<=6,6,1,-4.181738902819809e-06,4.1055,18.7267,4.56,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,24,0,7,<=6,6,1,1.5166243172437532e-06,4.5363,18.8749,4.16,50,1,1.0,1,0.8571,1,0.9091,xenium_human_lung_cancer_seed0
Contiguous Random,25,1,8,<=6,4,2,0.12622858309030532,3.6506,16.586,4.54,50,1,0.6667,1,0.5714,1,0.3291,xenium_human_lung_cancer_seed0
Non-Contiguous Random,25,1,8,<=6,4,2,0.011641674060821533,4.2521,16.7307,3.93,50,1,0.5333,1,0.45,1,0.3333,xenium_human_lung_cancer_seed0
Contiguous Random,26,0,7,<=6,4,1,4.108114242562522e-06,3.1348,16.3432,5.21,50,1,1.0,1,1.0,1,0.8889,xenium_human_lung_cancer_seed0
Non-Contiguous Random,26,0,7,<=6,4,1,-2.9467368125868365e-06,3.2964,16.3749,4.97,50,1,1.0,1,0.6429,1,0.4512,xenium_human_lung_cancer_seed0
Contiguous Random,27,2,11,<=6,4,1,-1.3119029998731602e-06,3.7771,16.1201,4.27,50,1,1.0,1,0.8571,1,0.4545,xenium_human_lung_cancer_seed0
Non-Contiguous Random,27,2,11,<=6,4,3,0.029707860774993877,4.3577,16.6871,3.83,50,1,0.1818,1,0.1354,1,0.1246,xenium_human_lung_cancer_seed0
Contiguous Random,28,3,15,<=6,5,4,0.12201521988971697,3.9121,17.9899,4.6,50,1,0.2,1,0.1111,1,0.1206,xenium_human_lung_cancer_seed0
Non-Contiguous Random,28,3,15,<=6,5,32,0.34155006342243754,3.4793,18.1495,5.22,50,0,0.0,0,0.0,1,0.0952,xenium_human_lung_cancer_seed0
Contiguous Random,29,2,4,<=6,4,1,-1.8798732757674408e-06,3.4875,16.122,4.62,50,1,0.8,1,0.7391,1,0.5542,xenium_human_lung_cancer_seed0
Non-Contiguous Random,29,2,4,<=6,4,1,3.713674545283152e-06,3.6114,15.9187,4.41,50,1,0.8462,1,0.7442,1,0.3968,xenium_human_lung_cancer_seed0
Contiguous Random,30,1,2,<=6,5,1,1.387808278296987e-07,4.3652,16.4543,3.77,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,30,1,2,<=6,5,1,0.0,3.7613,16.7126,4.44,50,1,0.9474,1,0.92,1,0.9259,xenium_human_lung_cancer_seed0
Contiguous Random,31,2,6,<=6,5,1,-2.3982981930958935e-06,3.356,19.5581,5.83,50,1,0.8667,1,0.8302,1,0.7576,xenium_human_lung_cancer_seed0
Non-Contiguous Random,31,2,6,<=6,5,1,3.0606397967147814e-06,4.3224,17.5424,4.06,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,32,0,1,<=6,6,2,0.00495,3.4023,16.9107,4.97,50,1,0.8333,1,0.8596,1,0.8621,xenium_human_lung_cancer_seed0
Non-Contiguous Random,32,0,1,<=6,6,1,0.0,3.8792,16.7623,4.32,50,1,0.1838,1,0.1838,1,0.1838,xenium_human_lung_cancer_seed0
Contiguous Random,33,0,5,<=6,6,1,-3.4368076792801183e-06,4.3588,18.1575,4.17,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,33,0,5,<=6,6,1,-2.18521734729471e-06,4.2336,18.0698,4.27,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,34,2,6,<=6,5,1,3.6687335562557433e-06,4.0023,17.179,4.29,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,34,2,6,<=6,5,1,2.5539019772626015e-06,3.4723,17.144,4.94,50,1,0.9231,1,0.9524,1,0.9524,xenium_human_lung_cancer_seed0
Contiguous Random,35,2,14,<=6,5,4,0.18060219040697945,4.3241,17.9187,4.14,50,0,0.0,1,0.2857,1,0.3038,xenium_human_lung_cancer_seed0
Non-Contiguous Random,35,2,14,<=6,5,2,0.02459482682322478,4.1535,18.3615,4.42,50,1,0.6,1,0.4167,1,0.2178,xenium_human_lung_cancer_seed0
Contiguous Random,36,2,3,<=6,6,1,-1.867264564692217e-06,3.5405,17.4605,4.93,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,36,2,3,<=6,6,1,3.0099963621577075e-07,4.1945,18.1701,4.33,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,37,2,9,<=6,5,8,0.20237617899591032,3.9197,17.5687,4.48,50,1,0.125,1,0.0667,1,0.1242,xenium_human_lung_cancer_seed0
Non-Contiguous Random,37,2,9,<=6,5,1,-1.320157313244863e-06,3.4031,17.7733,5.22,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,38,3,15,<=6,6,1,4.565595732697325e-06,5.0504,19.5026,3.86,50,1,0.8571,1,0.5357,1,0.1697,xenium_human_lung_cancer_seed0
Non-Contiguous Random,38,3,15,<=6,6,8,0.12204932723600337,4.1617,19.2321,4.62,50,1,0.0625,1,0.1739,1,0.1129,xenium_human_lung_cancer_seed0
Contiguous Random,39,0,8,<=6,5,1,-8.181247235228284e-08,4.7367,17.9702,3.79,50,1,0.375,1,0.3115,1,0.2722,xenium_human_lung_cancer_seed0
Non-Contiguous Random,39,0,8,<=6,5,2,0.007887168164155134,3.2268,17.8855,5.54,50,1,0.25,1,0.3214,1,0.3264,xenium_human_lung_cancer_seed0
Contiguous Random,40,2,0,<=6,5,1,0.0,3.2864,16.0718,4.89,50,1,1.0,1,1.0,1,0.8571,xenium_human_lung_cancer_seed0
Non-Contiguous Random,40,2,0,<=6,5,1,0.0,3.1433,16.0559,5.11,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,41,0,10,<=6,6,4,0.3703729355048416,3.4357,19.3428,5.63,50,0,0.0,1,0.2,1,0.163,xenium_human_lung_cancer_seed0
Non-Contiguous Random,41,0,10,<=6,6,3,0.06310418763649395,6.8372,19.6957,2.88,50,1,0.5833,1,0.339,1,0.0845,xenium_human_lung_cancer_seed0
Contiguous Random,42,2,1,<=6,5,1,2.7294409559175392e-06,3.5043,16.3077,4.65,50,1,0.9574,1,0.9388,1,0.9412,xenium_human_lung_cancer_seed0
Non-Contiguous Random,42,2,1,<=6,5,2,0.003998925644603357,4.275,16.6711,3.9,50,1,0.7907,1,0.7541,1,0.6806,xenium_human_lung_cancer_seed0
Contiguous Random,43,3,10,<=6,4,1,-1.552639007584844e-06,5.4108,16.9944,3.14,50,1,0.5,1,0.2708,1,0.083,xenium_human_lung_cancer_seed0
Non-Contiguous Random,43,3,10,<=6,4,1,1.5307044982926232e-06,3.9582,16.9033,4.27,50,1,1.0,1,1.0,1,0.931,xenium_human_lung_cancer_seed0
Contiguous Random,44,1,5,<=6,6,1,-3.2406470183432567e-06,3.5004,18.1444,5.18,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,44,1,5,<=6,6,1,-1.5385922202959534e-06,4.1828,18.1431,4.34,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,45,3,3,<=6,4,1,0.0,2.9676,15.7179,5.3,50,1,0.4902,1,0.4902,1,0.4902,xenium_human_lung_cancer_seed0
Non-Contiguous Random,45,3,3,<=6,4,1,0.0,2.9411,15.8055,5.37,50,1,0.3597,1,0.3597,1,0.3597,xenium_human_lung_cancer_seed0
Contiguous Random,46,0,14,<=6,5,1,-1.210738798079758e-06,3.0849,18.2053,5.9,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,46,0,14,<=6,5,1,3.015796432859208e-06,4.4179,18.1193,4.1,50,1,0.3333,1,0.4545,1,0.1216,xenium_human_lung_cancer_seed0
Contiguous Random,47,1,15,<=6,4,2,0.0785422916603088,4.7881,17.0264,3.56,50,1,0.1667,1,0.1951,1,0.0781,xenium_human_lung_cancer_seed0
Non-Contiguous Random,47,1,15,<=6,4,1,-1.7071008682201239e-06,3.55,16.8719,4.75,50,1,1.0,1,0.7647,1,0.4505,xenium_human_lung_cancer_seed0
Contiguous Random,48,3,15,<=6,5,4,0.07537718327772669,3.6591,17.8786,4.89,50,1,0.1,1,0.1406,1,0.0857,xenium_human_lung_cancer_seed0
Non-Contiguous Random,48,3,15,<=6,5,6,0.09312982977422496,3.8701,18.1992,4.7,50,1,0.1429,1,0.1176,1,0.0704,xenium_human_lung_cancer_seed0
Contiguous Random,49,2,8,<=6,5,1,4.308441403644281e-08,3.2133,17.651,5.49,50,1,0.2812,1,0.25,1,0.229,xenium_human_lung_cancer_seed0
Non-Contiguous Random,49,2,8,<=6,5,1,-1.7275059867039033e-06,3.6542,17.7906,4.87,50,1,0.3,1,0.1979,1,0.1276,xenium_human_lung_cancer_seed0
Contiguous Random,50,1,17,7-12,11,1,4.58316321694241e-06,12.5128,32.0003,2.56,50,1,0.1392,1,0.0778,1,0.0422,xenium_human_lung_cancer_seed0
Non-Contiguous Random,50,1,17,7-12,11,4,0.019469676607994924,8.6089,31.3165,3.64,50,1,0.1092,1,0.1,1,0.0437,xenium_human_lung_cancer_seed0
Contiguous Random,51,0,11,7-12,9,2,0.11801931757609041,7.701,25.3651,3.29,50,1,0.1364,1,0.1317,1,0.0577,xenium_human_lung_cancer_seed0
Non-Contiguous Random,51,0,11,7-12,9,2,0.07152227808634437,5.7938,25.0349,4.32,50,1,0.225,1,0.1622,1,0.0573,xenium_human_lung_cancer_seed0
Contiguous Random,52,3,13,7-12,10,1,-3.537369381190203e-06,10.6047,26.6697,2.51,50,1,0.9091,1,0.5323,1,0.0994,xenium_human_lung_cancer_seed0
Non-Contiguous Random,52,3,13,7-12,10,1,-2.2466253908337563e-06,7.8403,26.5641,3.39,50,1,1.0,1,1.0,1,0.9231,xenium_human_lung_cancer_seed0
Contiguous Random,53,1,10,7-12,12,1,-4.161242378897256e-06,8.2234,32.391,3.94,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,53,1,10,7-12,12,1,1.4934661838328367e-06,10.8789,31.6067,2.91,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,54,0,9,7-12,12,1,3.7468058029510587e-06,7.7377,30.5401,3.95,50,1,1.0,1,1.0,1,0.405,xenium_human_lung_cancer_seed0
Non-Contiguous Random,54,0,9,7-12,12,1,-1.8268430084233955e-06,6.6186,30.2181,4.57,50,1,1.0,1,1.0,1,0.5417,xenium_human_lung_cancer_seed0
Contiguous Random,55,2,15,7-12,10,6,0.06014347208456661,6.9887,26.6563,3.81,50,1,0.1579,1,0.1577,1,0.1144,xenium_human_lung_cancer_seed0
Non-Contiguous Random,55,2,15,7-12,10,2,0.02878138720215595,6.1695,26.2622,4.26,50,1,0.5517,1,0.315,1,0.1412,xenium_human_lung_cancer_seed0
Contiguous Random,56,1,1,7-12,8,1,-1.3651621537658087e-06,4.6248,18.919,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,56,1,1,7-12,8,1,2.182873610145908e-06,4.5593,18.7241,4.11,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,57,2,10,7-12,7,4,0.08241212561956868,6.9291,21.027,3.03,50,1,0.0909,1,0.0625,1,0.0971,xenium_human_lung_cancer_seed0
Non-Contiguous Random,57,2,10,7-12,7,2,0.06961908687769225,4.9658,20.7411,4.18,50,1,0.7778,1,0.913,1,0.6324,xenium_human_lung_cancer_seed0
Contiguous Random,58,1,17,7-12,11,8,0.10886437270344029,9.8313,29.9724,3.05,50,1,0.0659,1,0.055,1,0.0449,xenium_human_lung_cancer_seed0
Non-Contiguous Random,58,1,17,7-12,11,16,0.14545600635714906,8.899,29.9646,3.37,50,1,0.1184,1,0.0691,1,0.0453,xenium_human_lung_cancer_seed0
Contiguous Random,59,0,10,7-12,10,2,0.08457920202541036,4.9582,26.5735,5.36,50,1,0.2545,1,0.17,1,0.096,xenium_human_lung_cancer_seed0
Non-Contiguous Random,59,0,10,7-12,10,1,-2.140302752806633e-06,7.6232,28.3508,3.72,50,1,0.5,1,0.201,1,0.0818,xenium_human_lung_cancer_seed0
Contiguous Random,60,1,12,7-12,10,1,-3.1900683306052e-07,8.3182,27.4159,3.3,50,1,0.561,1,0.2119,1,0.0551,xenium_human_lung_cancer_seed0
Non-Contiguous Random,60,1,12,7-12,10,1,2.079231909424273e-06,7.6248,27.3556,3.59,50,1,0.4906,1,0.2376,1,0.0588,xenium_human_lung_cancer_seed0
Contiguous Random,61,0,18,7-12,8,1,-1.7401116053639143e-06,8.6999,23.5955,2.71,50,1,0.4762,1,0.1412,1,0.0371,xenium_human_lung_cancer_seed0
Non-Contiguous Random,61,0,18,7-12,8,4,0.07784561092678421,5.1922,23.3327,4.49,50,1,0.1698,1,0.1122,1,0.0407,xenium_human_lung_cancer_seed0
Contiguous Random,62,3,5,7-12,7,1,4.0618332003417024e-08,4.1584,19.8067,4.76,50,1,0.9091,1,0.9091,1,0.9394,xenium_human_lung_cancer_seed0
Non-Contiguous Random,62,3,5,7-12,7,2,0.04255242893377545,4.5102,19.5149,4.33,50,1,0.4,1,0.3918,1,0.2439,xenium_human_lung_cancer_seed0
Contiguous Random,63,2,1,7-12,12,1,4.962913677297731e-06,7.8858,25.4954,3.23,50,1,1.0,1,0.9444,1,0.9444,xenium_human_lung_cancer_seed0
Non-Contiguous Random,63,2,1,7-12,12,1,-2.0291573654684925e-07,7.9043,25.1405,3.18,50,1,1.0,1,0.9286,1,0.9286,xenium_human_lung_cancer_seed0
Contiguous Random,64,3,17,7-12,10,12,0.12191130501285419,6.9383,27.1402,3.91,50,1,0.0588,1,0.0373,1,0.0444,xenium_human_lung_cancer_seed0
Non-Contiguous Random,64,3,17,7-12,10,1,4.444675541837029e-06,5.6941,24.4208,4.29,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,65,3,9,7-12,7,1,5.718620420536169e-07,7.7528,21.3345,2.75,50,1,0.2368,1,0.1875,1,0.107,xenium_human_lung_cancer_seed0
Non-Contiguous Random,65,3,9,7-12,7,5,0.11545495518058446,8.1469,21.4504,2.63,50,1,0.0638,1,0.0799,1,0.0451,xenium_human_lung_cancer_seed0
Contiguous Random,66,0,19,7-12,8,98,0.4563865222477782,4.9365,23.4932,4.76,50,0,0.0,0,0.0,1,0.0272,xenium_human_lung_cancer_seed0
Non-Contiguous Random,66,0,19,7-12,8,4,0.05982328383595692,5.0537,23.5213,4.65,50,1,0.2727,1,0.1786,1,0.065,xenium_human_lung_cancer_seed0
Contiguous Random,67,3,10,7-12,10,1,-1.9203956536095745e-06,7.8064,25.7828,3.3,50,1,1.0,1,1.0,1,0.7143,xenium_human_lung_cancer_seed0
Non-Contiguous Random,67,3,10,7-12,10,1,3.2148288732214425e-06,6.9003,26.5366,3.85,50,1,0.8,1,0.7059,1,0.7059,xenium_human_lung_cancer_seed0
Contiguous Random,68,3,9,7-12,12,4,0.10426555647880009,9.1404,34.007,3.72,50,1,0.1695,1,0.1088,1,0.041,xenium_human_lung_cancer_seed0
Non-Contiguous Random,68,3,9,7-12,12,1,-1.0229164781883071e-07,10.6756,33.7572,3.16,50,1,0.386,1,0.1568,1,0.0447,xenium_human_lung_cancer_seed0
Contiguous Random,69,0,0,7-12,7,1,0.0,4.3508,16.9476,3.9,50,1,0.0984,1,0.0984,1,0.0984,xenium_human_lung_cancer_seed0
Non-Contiguous Random,69,0,0,7-12,7,1,0.0,4.279,16.9353,3.96,50,1,0.1044,1,0.1044,1,0.1044,xenium_human_lung_cancer_seed0
Contiguous Random,70,1,13,7-12,10,1,4.626767581283886e-06,6.4829,26.7522,4.13,50,1,0.5833,1,0.2366,1,0.0822,xenium_human_lung_cancer_seed0
Non-Contiguous Random,70,1,13,7-12,10,1,3.121095813130026e-06,6.7471,26.7759,3.97,50,1,0.5217,1,0.1958,1,0.0766,xenium_human_lung_cancer_seed0
Contiguous Random,71,0,16,7-12,8,1,3.025562808067761e-07,5.3959,22.5385,4.18,50,1,0.28,1,0.1412,1,0.074,xenium_human_lung_cancer_seed0
Non-Contiguous Random,71,0,16,7-12,8,2,0.014085443062165304,6.6172,22.7831,3.44,50,1,0.8,1,0.4894,1,0.3121,xenium_human_lung_cancer_seed0
Contiguous Random,72,3,4,7-12,7,1,-4.114284768319543e-06,5.0109,19.5797,3.91,50,1,0.5652,1,0.3226,1,0.2554,xenium_human_lung_cancer_seed0
Non-Contiguous Random,72,3,4,7-12,7,1,-1.8194697374296354e-06,4.2847,19.3854,4.52,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,73,0,4,7-12,10,1,-3.1421600983350118e-06,5.3567,23.2143,4.33,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,73,0,4,7-12,10,1,1.4438102036162803e-07,5.5431,23.1472,4.18,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,74,0,2,7-12,8,1,3.055273316565632e-06,5.1257,19.182,3.74,50,1,0.9412,1,0.6757,1,0.65,xenium_human_lung_cancer_seed0
Non-Contiguous Random,74,0,2,7-12,8,1,4.609152449541742e-06,5.3233,19.1022,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,75,2,2,7-12,12,1,4.142064785828126e-06,6.3962,24.8274,3.88,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,75,2,2,7-12,12,1,8.25855611896742e-07,6.0203,24.8867,4.13,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,76,3,2,7-12,12,1,4.909490125992733e-06,6.4656,26.8138,4.15,50,1,0.9,1,0.9,1,0.6923,xenium_human_lung_cancer_seed0
Non-Contiguous Random,76,3,2,7-12,12,1,4.909490125992733e-06,6.5918,28.2523,4.29,50,1,0.9,1,0.9,1,0.75,xenium_human_lung_cancer_seed0
Contiguous Random,77,0,4,7-12,8,1,1.5221154140987458e-06,4.9258,21.3427,4.33,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,77,0,4,7-12,8,1,7.793673821310243e-07,5.8395,20.4476,3.5,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Contiguous Random,78,3,1,7-12,8,1,3.1450915382591482e-06,4.2962,19.3698,4.51,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
Non-Contiguous Random,78,3,1,7-12,8,1,1.7285556474233577e-06,4.6397,19.5895,4.22,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed0
