direction,seed,variant,correction,n_niches,n_tiles_index,n_tiles_query,build_time_s,Dataset,num_queries,mean_spindle_time_ms,mean_bf_time_ms,mean_speedup,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,recall_at_eps_0.5,overlap_at_eps_0.5,recall_at_eps_1.0,overlap_at_eps_1.0
x2v,0,single_niche_baseline,none,2,156,165,8.7,cross_modal_brca_x2v_seed0,50,1.6116,1489.4582,924.2,0.38,0.2503,0.68,0.2592,0.94,0.3229,1.0,0.3607
