query_idx,query_tile_id,Dataset,spindle_time_ms,bf_time_ms,speedup,exact_best_dist,spindle_best_dist,spindle_best_rank,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,recall_at_eps_0.5,overlap_at_eps_0.5,recall_at_eps_1.0,overlap_at_eps_1.0,true_best_niche,direction,seed,variant,correction,n_niches,n_tiles_index,n_tiles_query,build_time_s
31,102,cross_modal_brca_v2x_seed0,4.0971,1561.1175,381.03,109.8424,,-1,0,0.0,0,0.0,0,0.0,0,0.0,1,v2x,0,all_niche,none,3,165,156,2.26
32,105,cross_modal_brca_v2x_seed0,5.5077,1562.64,283.72,68.1616,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
33,108,cross_modal_brca_v2x_seed0,5.6635,1613.6792,284.92,68.3974,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
34,109,cross_modal_brca_v2x_seed0,6.2392,1589.8188,254.81,65.2779,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
35,110,cross_modal_brca_v2x_seed0,5.2589,1627.0182,309.38,81.1842,,-1,0,0.0,0,0.0,0,0.0,0,0.0,1,v2x,0,all_niche,none,3,165,156,2.26
36,119,cross_modal_brca_v2x_seed0,4.8562,1548.0815,318.79,84.1004,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
37,123,cross_modal_brca_v2x_seed0,5.2428,1559.7219,297.5,83.1293,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
38,127,cross_modal_brca_v2x_seed0,4.1285,1584.0098,383.68,113.8771,,-1,0,0.0,0,0.0,0,0.0,0,0.0,1,v2x,0,all_niche,none,3,165,156,2.26
39,128,cross_modal_brca_v2x_seed0,6.8484,1611.8508,235.36,58.2094,,-1,0,0.0,0,0.0,0,0.0,0,0.0,2,v2x,0,all_niche,none,3,165,156,2.26
40,129,cross_modal_brca_v2x_seed0,5.0407,1576.7863,312.81,83.6465,,-1,0,0.0,0,0.0,0,0.0,0,0.0,1,v2x,0,all_niche,none,3,165,156,2.26
41,130,cross_modal_brca_v2x_seed0,5.9863,1591.1058,265.79,70.5671,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
42,132,cross_modal_brca_v2x_seed0,5.2913,1567.837,296.3,75.3675,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
43,133,cross_modal_brca_v2x_seed0,4.9452,1580.7387,319.65,84.9278,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
44,135,cross_modal_brca_v2x_seed0,5.6481,1449.826,256.69,78.4855,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
45,137,cross_modal_brca_v2x_seed0,6.4371,1602.6202,248.96,64.8215,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
46,143,cross_modal_brca_v2x_seed0,5.87,1578.5635,268.92,68.1934,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
47,148,cross_modal_brca_v2x_seed0,4.1868,1566.0088,374.04,107.3397,,-1,0,0.0,0,0.0,0,0.0,0,0.0,1,v2x,0,all_niche,none,3,165,156,2.26
48,152,cross_modal_brca_v2x_seed0,5.0747,1560.8745,307.58,72.1756,,-1,0,0.0,0,0.0,0,0.0,0,0.0,0,v2x,0,all_niche,none,3,165,156,2.26
49,153,cross_modal_brca_v2x_seed0,4.1189,1594.3347,387.08,112.7027,,-1,0,0.0,0,0.0,0,0.0,0,0.0,1,v2x,0,all_niche,none,3,165,156,2.26
