rank,tile_id,x0,y0,x1,y1
1,51,3013.3213598132133,6325.087089985609,3070.0961891412735,6437.97329846397
2,2516,515.2288693785667,1809.6387508511543,572.0036987066269,1922.5249593295157
3,633,1877.8247732520103,5309.111213680357,1934.5996025800705,5421.997422158718
4,1970,2388.7982372045517,116.3456236757338,2445.573066532612,229.23183215409517
5,798,2048.149261236191,3841.590503461659,2104.924090564251,3954.4767119400203
6,2218,1707.50028526783,1809.6387508511543,1764.27511459589,1922.5249593295157
7,2481,685.5533573627472,1922.5249593295157,742.3281866908073,2035.411167807877
8,2479,799.1030160188675,1809.6387508511543,855.8778453469276,1922.5249593295157
9,171,2559.122725188732,6776.6319238990545,2615.8975545167923,6889.518132377416
10,2388,572.0036987066269,3051.3870441131294,628.778528034687,3164.2732525914907
11,1805,1821.0499439239502,1922.5249593295157,1877.8247732520103,2035.411167807877
12,2049,1366.851309299469,3390.0456695482135,1423.6261386275291,3502.931878026575
13,2050,1537.1757972836494,3277.159461069852,1593.9506266117096,3390.0456695482135
14,5,3240.420677125454,6776.6319238990545,3297.195506453514,6889.518132377416
15,6,3183.645847797394,6776.6319238990545,3240.420677125454,6889.518132377416
16,2056,1423.6261386275291,3164.2732525914907,1480.4009679555893,3277.159461069852
17,2057,1366.851309299469,3164.2732525914907,1423.6261386275291,3277.159461069852
18,2059,1707.50028526783,3051.3870441131294,1764.27511459589,3164.2732525914907
19,15,3240.420677125454,6325.087089985609,3297.195506453514,6437.97329846397
20,2062,1650.7254559397697,3051.3870441131294,1707.50028526783,3164.2732525914907
21,2063,1593.9506266117096,3051.3870441131294,1650.7254559397697,3164.2732525914907
22,2066,1764.27511459589,2825.6146271564066,1821.0499439239502,2938.500835634768
23,25,3013.3213598132133,6776.6319238990545,3070.0961891412735,6889.518132377416
24,26,2956.546530485153,6776.6319238990545,3013.3213598132133,6889.518132377416
25,2073,1593.9506266117096,2712.7284186780453,1650.7254559397697,2825.6146271564066
26,2078,1423.6261386275291,3051.3870441131294,1480.4009679555893,3164.2732525914907
27,32,2842.996871829033,6776.6319238990545,2899.771701157093,6889.518132377416
28,2080,1423.6261386275291,2938.500835634768,1480.4009679555893,3051.3870441131294
29,36,2729.4472131729126,6776.6319238990545,2786.2220425009727,6889.518132377416
30,2088,1423.6261386275291,2712.7284186780453,1480.4009679555893,2825.6146271564066
31,41,3013.3213598132133,6663.745715420693,3070.0961891412735,6776.6319238990545
32,42,2956.546530485153,6663.745715420693,3013.3213598132133,6776.6319238990545
33,2089,1366.851309299469,2712.7284186780453,1423.6261386275291,2825.6146271564066
34,2090,1310.0764799714088,3502.931878026575,1366.851309299469,3615.818086504936
35,2093,1253.3016506433487,3390.0456695482135,1310.0764799714088,3502.931878026575
36,2098,1310.0764799714088,3277.159461069852,1366.851309299469,3390.0456695482135
37,2100,1310.0764799714088,3164.2732525914907,1366.851309299469,3277.159461069852
38,53,2899.771701157093,6663.745715420693,2956.546530485153,6776.6319238990545
39,56,2842.996871829033,6550.859506942332,2899.771701157093,6663.745715420693
40,57,2786.2220425009727,6663.745715420693,2842.996871829033,6776.6319238990545
41,58,2729.4472131729126,6663.745715420693,2786.2220425009727,6776.6319238990545
42,2105,1139.7519919872284,3164.2732525914907,1196.5268213152885,3277.159461069852
43,60,2729.4472131729126,6550.859506942332,2786.2220425009727,6663.745715420693
44,61,2899.771701157093,6437.97329846397,2956.546530485153,6550.859506942332
45,2110,969.4275040030479,3502.931878026575,1026.202333331108,3615.818086504936
46,66,2729.4472131729126,6437.97329846397,2786.2220425009727,6550.859506942332
47,2114,1082.9771626591682,3277.159461069852,1139.7519919872284,3390.0456695482135
48,2115,1026.202333331108,3277.159461069852,1082.9771626591682,3390.0456695482135
49,2116,1082.9771626591682,3164.2732525914907,1139.7519919872284,3277.159461069852
50,2120,969.4275040030479,3164.2732525914907,1026.202333331108,3277.159461069852
51,74,3297.195506453514,5873.542256072164,3410.7451651096344,6099.314673028886
52,2123,1253.3016506433487,3051.3870441131294,1310.0764799714088,3164.2732525914907
53,2124,1310.0764799714088,2938.500835634768,1366.851309299469,3051.3870441131294
54,2125,1253.3016506433487,2938.500835634768,1310.0764799714088,3051.3870441131294
55,2126,1196.5268213152885,3051.3870441131294,1253.3016506433487,3164.2732525914907
56,79,3183.645847797394,5986.428464550525,3240.420677125454,6099.314673028886
57,2127,1139.7519919872284,3051.3870441131294,1196.5268213152885,3164.2732525914907
58,81,3183.645847797394,5873.542256072164,3240.420677125454,5986.428464550525
59,2128,1196.5268213152885,2938.500835634768,1253.3016506433487,3051.3870441131294
60,2135,1310.0764799714088,2712.7284186780453,1366.851309299469,2825.6146271564066
61,2137,1196.5268213152885,2825.6146271564066,1253.3016506433487,2938.500835634768
62,2138,1139.7519919872284,2825.6146271564066,1196.5268213152885,2938.500835634768
63,2139,1196.5268213152885,2712.7284186780453,1253.3016506433487,2825.6146271564066
64,2140,1139.7519919872284,2712.7284186780453,1196.5268213152885,2825.6146271564066
65,2147,1082.9771626591682,2994.9439398739487,1111.3645773231983,3051.3870441131294
66,107,3070.0961891412735,5873.542256072164,3126.8710184693336,5986.428464550525
67,110,3013.3213598132133,5873.542256072164,3070.0961891412735,5986.428464550525
68,111,2956.546530485153,5873.542256072164,3013.3213598132133,5986.428464550525
69,2160,912.6526746749878,2825.6146271564066,969.4275040030479,2938.500835634768
70,2161,969.4275040030479,2712.7284186780453,1026.202333331108,2825.6146271564066
71,120,2899.771701157093,5986.428464550525,2956.546530485153,6099.314673028886
72,121,2842.996871829033,5986.428464550525,2899.771701157093,6099.314673028886
73,122,2899.771701157093,5873.542256072164,2956.546530485153,5986.428464550525
74,124,2786.2220425009727,5986.428464550525,2842.996871829033,6099.314673028886
75,125,2729.4472131729126,5986.428464550525,2786.2220425009727,6099.314673028886
76,126,2786.2220425009727,5873.542256072164,2842.996871829033,5986.428464550525
77,2173,1764.27511459589,2261.1835847646,1821.0499439239502,2374.069793242961
78,2174,1707.50028526783,2261.1835847646,1764.27511459589,2374.069793242961
79,2177,1650.7254559397697,2261.1835847646,1707.50028526783,2374.069793242961
80,135,3013.3213598132133,5760.656047593802,3070.0961891412735,5873.542256072164
81,136,2956.546530485153,5760.656047593802,3013.3213598132133,5873.542256072164
82,2183,1423.6261386275291,2599.842210199684,1480.4009679555893,2712.7284186780453
83,138,2956.546530485153,5647.769839115441,3013.3213598132133,5760.656047593802
84,2184,1366.851309299469,2599.842210199684,1423.6261386275291,2712.7284186780453
85,2189,1537.1757972836494,2261.1835847646,1593.9506266117096,2374.069793242961
86,146,2956.546530485153,5421.997422158718,3013.3213598132133,5534.8836306370795
87,2194,1366.851309299469,2261.1835847646,1423.6261386275291,2374.069793242961
88,154,2729.4472131729126,5647.769839115441,2786.2220425009727,5760.656047593802
89,156,2842.996871829033,5534.8836306370795,2899.771701157093,5647.769839115441
90,2202,1650.7254559397697,2148.2973762862384,1707.50028526783,2261.1835847646
91,159,2786.2220425009727,5534.8836306370795,2842.996871829033,5647.769839115441
92,160,2729.4472131729126,5534.8836306370795,2786.2220425009727,5647.769839115441
93,161,2786.2220425009727,5421.997422158718,2842.996871829033,5534.8836306370795
94,162,2729.4472131729126,5421.997422158718,2786.2220425009727,5534.8836306370795
95,2203,1593.9506266117096,2148.2973762862384,1650.7254559397697,2261.1835847646
96,2204,1650.7254559397697,2035.411167807877,1707.50028526783,2148.2973762862384
97,168,2615.8975545167923,6776.6319238990545,2672.6723838448524,6889.518132377416
98,169,2559.122725188732,6889.518132377416,2615.8975545167923,7002.404340855777
99,175,2445.573066532612,6889.518132377416,2502.347895860672,7002.404340855777
100,2224,1650.7254559397697,1809.6387508511543,1707.50028526783,1922.5249593295157
101,178,2388.7982372045517,6776.6319238990545,2445.573066532612,6889.518132377416
102,179,2332.0234078764915,6889.518132377416,2388.7982372045517,7002.404340855777
103,180,2275.2485785484314,6889.518132377416,2332.0234078764915,7002.404340855777
104,181,2332.0234078764915,6776.6319238990545,2388.7982372045517,6889.518132377416
105,183,2672.6723838448524,6663.745715420693,2729.4472131729126,6776.6319238990545
106,184,2615.8975545167923,6663.745715420693,2672.6723838448524,6776.6319238990545
107,185,2672.6723838448524,6550.859506942332,2729.4472131729126,6663.745715420693
108,186,2615.8975545167923,6550.859506942332,2672.6723838448524,6663.745715420693
109,188,2502.347895860672,6663.745715420693,2559.122725188732,6776.6319238990545
110,193,2672.6723838448524,6325.087089985609,2729.4472131729126,6437.97329846397
111,198,2559.122725188732,6437.97329846397,2615.8975545167923,6550.859506942332
112,200,2559.122725188732,6325.087089985609,2615.8975545167923,6437.97329846397
113,203,2388.7982372045517,6663.745715420693,2445.573066532612,6776.6319238990545
114,210,2445.573066532612,6437.97329846397,2502.347895860672,6550.859506942332
115,211,2388.7982372045517,6437.97329846397,2445.573066532612,6550.859506942332
116,2260,1310.0764799714088,2599.842210199684,1366.851309299469,2712.7284186780453
117,214,2332.0234078764915,6437.97329846397,2388.7982372045517,6550.859506942332
118,215,2275.2485785484314,6437.97329846397,2332.0234078764915,6550.859506942332
119,216,2332.0234078764915,6325.087089985609,2388.7982372045517,6437.97329846397
120,217,2275.2485785484314,6325.087089985609,2332.0234078764915,6437.97329846397
121,2262,1310.0764799714088,2486.9560017213225,1366.851309299469,2599.842210199684
122,2263,1253.3016506433487,2486.9560017213225,1310.0764799714088,2599.842210199684
123,2267,1139.7519919872284,2486.9560017213225,1196.5268213152885,2599.842210199684
124,2268,1310.0764799714088,2374.069793242961,1366.851309299469,2486.9560017213225
125,2270,1310.0764799714088,2261.1835847646,1366.851309299469,2374.069793242961
126,223,2161.698919892311,6776.6319238990545,2218.4737492203712,6889.518132377416
127,2273,1139.7519919872284,2374.069793242961,1196.5268213152885,2486.9560017213225
128,2274,1196.5268213152885,2261.1835847646,1253.3016506433487,2374.069793242961
129,227,2048.149261236191,6776.6319238990545,2104.924090564251,6889.518132377416
130,2276,1082.9771626591682,2599.842210199684,1139.7519919872284,2712.7284186780453
131,230,1991.3744319081306,6889.518132377416,2048.149261236191,7002.404340855777
132,2279,1026.202333331108,2486.9560017213225,1082.9771626591682,2599.842210199684
133,232,1991.3744319081306,6776.6319238990545,2048.149261236191,6889.518132377416
134,233,1934.5996025800705,6776.6319238990545,1991.3744319081306,6889.518132377416
135,2280,969.4275040030479,2599.842210199684,1026.202333331108,2712.7284186780453
136,2282,969.4275040030479,2486.9560017213225,1026.202333331108,2599.842210199684
137,236,1877.8247732520103,6776.6319238990545,1934.5996025800705,6889.518132377416
138,237,1821.0499439239502,6776.6319238990545,1877.8247732520103,6889.518132377416
139,2283,912.6526746749878,2486.9560017213225,969.4275040030479,2599.842210199684
140,2287,1026.202333331108,2261.1835847646,1082.9771626591682,2374.069793242961
141,2288,969.4275040030479,2374.069793242961,1026.202333331108,2486.9560017213225
142,2289,912.6526746749878,2374.069793242961,969.4275040030479,2486.9560017213225
143,2290,969.4275040030479,2261.1835847646,1026.202333331108,2374.069793242961
144,2291,912.6526746749878,2261.1835847646,969.4275040030479,2374.069793242961
145,246,2218.4737492203712,6437.97329846397,2275.2485785484314,6550.859506942332
146,247,2161.698919892311,6437.97329846397,2218.4737492203712,6550.859506942332
147,249,2161.698919892311,6325.087089985609,2218.4737492203712,6437.97329846397
148,250,2104.924090564251,6437.97329846397,2161.698919892311,6550.859506942332
149,251,2048.149261236191,6437.97329846397,2104.924090564251,6550.859506942332
150,256,1991.3744319081306,6550.859506942332,2048.149261236191,6663.745715420693
151,257,1934.5996025800705,6550.859506942332,1991.3744319081306,6663.745715420693
152,2306,1139.7519919872284,2148.2973762862384,1196.5268213152885,2261.1835847646
153,2307,1196.5268213152885,2035.411167807877,1253.3016506433487,2148.2973762862384
154,2308,1139.7519919872284,2035.411167807877,1196.5268213152885,2148.2973762862384
155,261,1821.0499439239502,6550.859506942332,1877.8247732520103,6663.745715420693
156,262,1991.3744319081306,6437.97329846397,2048.149261236191,6550.859506942332
157,263,1934.5996025800705,6437.97329846397,1991.3744319081306,6550.859506942332
158,266,1877.8247732520103,6437.97329846397,1934.5996025800705,6550.859506942332
159,2319,1196.5268213152885,1922.5249593295157,1253.3016506433487,2035.411167807877
160,273,2672.6723838448524,6212.200881507248,2729.4472131729126,6325.087089985609
161,274,2615.8975545167923,6212.200881507248,2672.6723838448524,6325.087089985609
162,278,2502.347895860672,6212.200881507248,2559.122725188732,6325.087089985609
163,280,2502.347895860672,6099.314673028886,2559.122725188732,6212.200881507248
164,2327,969.4275040030479,2148.2973762862384,1026.202333331108,2261.1835847646
165,282,2615.8975545167923,5986.428464550525,2672.6723838448524,6099.314673028886
