Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,17,1,16,<=6,6,6,0.10238955846911574,3.0457,11.1058,3.65,50,1,0.1429,1,0.2542,1,0.1284,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,17,1,16,<=6,6,3,0.033226134721173584,3.5843,11.2305,3.13,50,1,0.2258,1,0.3021,1,0.1323,xenium_human_skin_melanoma_seed3
Contiguous Random,18,2,9,<=6,5,3,0.05635295652621075,2.7126,10.1187,3.73,50,1,0.15,1,0.1899,1,0.1561,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,18,2,9,<=6,5,2,0.012635722992200726,2.5379,10.5122,4.14,50,1,0.2727,1,0.1933,1,0.0962,xenium_human_skin_melanoma_seed3
Contiguous Random,19,3,14,<=6,6,1,-2.2341342205134396e-06,4.79,11.0297,2.3,50,1,0.75,1,0.5417,1,0.1892,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,19,3,14,<=6,6,2,0.013717734278594018,4.3206,10.6721,2.47,50,1,0.7,1,0.6154,1,0.519,xenium_human_skin_melanoma_seed3
Contiguous Random,20,1,13,<=6,5,3,0.08734501753909885,3.2041,10.336,3.23,50,1,0.25,1,0.3333,1,0.1429,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,20,1,13,<=6,5,7,0.12051863619966419,3.7005,10.2838,2.78,50,0,0.0,1,0.0625,1,0.0588,xenium_human_skin_melanoma_seed3
Contiguous Random,21,3,13,<=6,5,1,2.7353299310028945e-06,4.3111,10.2918,2.39,50,1,0.75,1,0.3846,1,0.2895,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,21,3,13,<=6,5,1,3.917547266862886e-06,4.0935,10.3165,2.52,50,1,0.25,1,0.3182,1,0.1761,xenium_human_skin_melanoma_seed3
Contiguous Random,22,2,3,<=6,6,1,-3.593216791220044e-06,3.0812,9.9357,3.22,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,22,2,3,<=6,6,1,-3.593216791220044e-06,3.0212,9.9883,3.31,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,23,2,5,<=6,6,1,9.841466165338986e-07,3.8565,10.446,2.71,50,1,0.75,1,0.375,1,0.4167,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,23,2,5,<=6,6,1,1.6499822164117717e-06,3.9539,10.3997,2.63,50,1,0.75,1,0.8,1,0.7027,xenium_human_skin_melanoma_seed3
Contiguous Random,24,1,18,<=6,6,2,0.0888733601381746,3.6827,11.0763,3.01,50,1,0.3333,1,0.3478,1,0.3291,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,24,1,18,<=6,6,2,0.10941249852338775,3.7494,11.042,2.94,50,1,0.6667,1,0.4667,1,0.303,xenium_human_skin_melanoma_seed3
Contiguous Random,25,3,1,<=6,5,1,1.5007988427573338e-06,3.6577,9.3334,2.55,50,1,0.6,1,0.8,1,0.5,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,25,3,1,<=6,5,2,0.0891058350353584,3.5045,9.3821,2.68,50,1,0.5,1,0.5,1,0.5,xenium_human_skin_melanoma_seed3
Contiguous Random,26,2,3,<=6,4,1,0.0,2.4328,9.011,3.7,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,26,2,3,<=6,4,1,0.0,2.6145,8.9181,3.41,50,1,0.7143,1,0.7143,1,0.7143,xenium_human_skin_melanoma_seed3
Contiguous Random,27,0,13,<=6,5,1,3.8779410338474207e-07,2.9203,10.2385,3.51,50,1,0.6667,1,0.2857,1,0.3214,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,27,0,13,<=6,5,68,0.44864211794041464,3.559,10.2606,2.88,50,0,0.0,0,0.0,1,0.023,xenium_human_skin_melanoma_seed3
Contiguous Random,28,0,16,<=6,6,15,0.11506231852299598,3.0424,11.28,3.71,50,1,0.0714,1,0.0823,1,0.085,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,28,0,16,<=6,6,11,0.11024139107397013,4.9495,11.0472,2.23,50,1,0.1,1,0.1429,1,0.093,xenium_human_skin_melanoma_seed3
Contiguous Random,29,1,13,<=6,5,52,0.6597668091267186,2.877,10.3781,3.61,50,0,0.0,0,0.0,0,0.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,29,1,13,<=6,5,1,4.680538568391235e-06,3.5957,10.2168,2.84,50,1,1.0,1,0.5,1,0.1,xenium_human_skin_melanoma_seed3
Contiguous Random,30,0,12,<=6,6,5,0.17601838085138605,3.9345,10.8934,2.77,50,0,0.0,1,0.3636,1,0.4043,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,30,0,12,<=6,6,1,2.8518291892432046e-06,3.3381,10.797,3.23,50,1,1.0,1,1.0,1,0.8889,xenium_human_skin_melanoma_seed3
Contiguous Random,31,1,11,<=6,5,1,-2.8329133993920674e-06,3.7321,10.2279,2.74,50,1,0.2308,1,0.2414,1,0.1271,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,31,1,11,<=6,5,1,-4.716737834475904e-06,3.5793,10.2159,2.85,50,1,1.0,1,0.9,1,0.4412,xenium_human_skin_melanoma_seed3
Contiguous Random,32,1,10,<=6,6,2,0.010165819504253326,3.6128,11.2012,3.1,50,1,0.28,1,0.2051,1,0.0742,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,32,1,10,<=6,6,3,0.1634756769444955,4.6047,11.1436,2.42,50,1,0.3333,1,0.2,1,0.086,xenium_human_skin_melanoma_seed3
Contiguous Random,33,2,3,<=6,4,3,0.11712949230194081,2.494,9.2233,3.7,50,1,0.2,1,0.2667,1,0.2,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,33,2,3,<=6,4,1,0.0,2.4874,8.8694,3.57,50,1,0.9091,1,0.9375,1,0.9556,xenium_human_skin_melanoma_seed3
Contiguous Random,34,0,10,<=6,5,8,0.13870554896332765,3.1158,10.2471,3.29,50,1,0.0769,1,0.1111,1,0.1012,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,34,0,10,<=6,5,7,0.09329050032249064,3.356,10.302,3.07,50,1,0.1667,1,0.2083,1,0.137,xenium_human_skin_melanoma_seed3
Contiguous Random,35,2,0,<=6,5,1,0.0,3.3374,9.155,2.74,50,1,0.7143,1,0.6102,1,0.5104,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,35,2,0,<=6,5,1,1.8532253845396016e-06,3.6972,9.013,2.44,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,36,2,16,<=6,6,18,0.23893900850681304,4.9011,10.9861,2.24,50,0,0.0,1,0.0556,1,0.0526,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,36,2,16,<=6,6,12,0.3437955197273743,4.1192,10.8137,2.63,50,0,0.0,0,0.0,1,0.069,xenium_human_skin_melanoma_seed3
Contiguous Random,37,2,15,<=6,4,15,0.2795296826839447,2.4337,9.4394,3.88,50,0,0.0,1,0.0714,1,0.1362,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,37,2,15,<=6,4,2,0.11385543051719665,2.6494,9.3319,3.52,50,1,0.5,1,0.4,1,0.2674,xenium_human_skin_melanoma_seed3
Contiguous Random,38,3,8,<=6,6,1,-1.8520290121504246e-06,3.9243,10.8072,2.75,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,38,3,8,<=6,6,1,5.351955055243884e-07,4.499,10.7614,2.39,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,39,3,1,<=6,4,1,1.9728088378467845e-06,2.4158,9.0421,3.74,50,1,1.0,1,1.0,1,0.6667,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,39,3,1,<=6,4,1,-1.6775012016273516e-07,3.5161,8.8894,2.53,50,1,1.0,1,0.8333,1,0.746,xenium_human_skin_melanoma_seed3
Contiguous Random,40,0,8,<=6,4,1,3.838200569150629e-06,3.0167,9.3931,3.11,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,40,0,8,<=6,4,1,7.088661193588308e-07,3.4787,9.4331,2.71,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,41,0,5,<=6,4,1,2.0313525199849858e-06,2.934,9.0264,3.08,50,1,0.6667,1,0.8571,1,0.9091,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,41,0,5,<=6,4,1,2.3602581024073643e-06,2.6694,9.1068,3.41,50,1,0.4,1,0.4667,1,0.3596,xenium_human_skin_melanoma_seed3
Contiguous Random,42,0,1,<=6,4,1,2.726440429645649e-06,2.6186,8.7625,3.35,50,1,1.0,1,0.75,1,0.7143,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,42,0,1,<=6,4,1,6.534290313831015e-07,2.3157,8.7512,3.78,50,1,1.0,1,1.0,1,0.625,xenium_human_skin_melanoma_seed3
Contiguous Random,43,1,13,<=6,5,1,-4.452376429764371e-07,3.3427,10.1816,3.05,50,1,0.75,1,0.75,1,0.64,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,43,1,13,<=6,5,2,0.06414287479895264,3.3935,10.2997,3.04,50,1,0.3333,1,0.2727,1,0.2222,xenium_human_skin_melanoma_seed3
Contiguous Random,44,2,6,<=6,4,2,0.00617274293899539,2.5478,9.2262,3.62,50,1,0.3333,1,0.4091,1,0.4744,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,44,2,6,<=6,4,2,0.05501296656131743,3.6373,9.0508,2.49,50,1,0.75,1,0.625,1,0.5909,xenium_human_skin_melanoma_seed3
Contiguous Random,45,0,7,<=6,5,1,-3.0918089912734814e-06,4.3393,9.9407,2.29,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,45,0,7,<=6,5,1,-1.6629119014011096e-06,3.3244,10.0555,3.02,50,1,0.8571,1,0.8667,1,0.7593,xenium_human_skin_melanoma_seed3
Contiguous Random,46,3,5,<=6,4,1,-4.912977218607395e-06,2.6893,9.5319,3.54,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,46,3,5,<=6,4,1,-3.648223876953627e-06,3.391,9.3768,2.77,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,47,1,14,<=6,5,1,-4.111978668119853e-06,3.723,10.2683,2.76,50,1,1.0,1,1.0,1,0.661,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,47,1,14,<=6,5,1,-1.6901034649574598e-07,3.5011,10.2357,2.92,50,1,1.0,1,0.8571,1,0.8636,xenium_human_skin_melanoma_seed3
Contiguous Random,48,0,0,<=6,5,1,3.421607183019121e-06,2.9623,9.0289,3.05,50,1,1.0,1,0.9677,1,0.8772,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,48,0,0,<=6,5,1,3.421607183019121e-06,2.9084,8.9482,3.08,50,1,1.0,1,0.9677,1,0.8772,xenium_human_skin_melanoma_seed3
Contiguous Random,49,0,8,<=6,4,2,0.05163397640228273,2.9166,9.2926,3.19,50,1,0.3333,1,0.375,1,0.3481,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,49,0,8,<=6,4,3,0.06102743207931516,4.4035,9.4373,2.14,50,1,0.5714,1,0.6,1,0.1991,xenium_human_skin_melanoma_seed3
Contiguous Random,50,3,8,7-12,7,1,-4.543045822646974e-06,5.8397,13.0374,2.23,50,1,1.0,1,0.8235,1,0.56,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,50,3,8,7-12,7,8,0.13120695268036475,4.1433,12.0053,2.9,50,1,0.1667,1,0.3333,1,0.2353,xenium_human_skin_melanoma_seed3
Contiguous Random,51,0,9,7-12,9,4,0.21520413375854486,3.8632,15.1175,3.91,50,1,0.2,1,0.2857,1,0.1525,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,51,0,9,7-12,9,1,-4.78357950839392e-06,5.6251,14.1711,2.52,50,1,0.3333,1,0.4615,1,0.2833,xenium_human_skin_melanoma_seed3
Contiguous Random,52,3,14,7-12,8,1,-2.0231235758894073e-06,5.6865,12.9453,2.28,50,1,0.8,1,0.6923,1,0.4364,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,52,3,14,7-12,8,3,0.0487137310842527,5.6791,12.5908,2.22,50,1,0.6364,1,0.641,1,0.3984,xenium_human_skin_melanoma_seed3
Contiguous Random,53,0,5,7-12,8,1,2.0199636823203804e-06,4.0202,11.925,2.97,50,1,0.8333,1,0.8214,1,0.7424,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,53,0,5,7-12,8,1,2.0199636823203804e-06,3.9531,11.854,3.0,50,1,0.8333,1,0.8214,1,0.7424,xenium_human_skin_melanoma_seed3
Contiguous Random,54,2,3,7-12,12,1,1.4884722610020162e-06,5.8292,16.7113,2.87,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,54,2,3,7-12,12,1,-8.126208796976897e-07,5.5532,15.7186,2.83,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,55,1,10,7-12,8,2,0.005334174050638518,3.7691,12.9329,3.43,50,1,0.1667,1,0.1429,1,0.1046,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,55,1,10,7-12,8,5,0.09029735199267752,4.3739,12.913,2.95,50,1,0.3,1,0.2031,1,0.1114,xenium_human_skin_melanoma_seed3
Contiguous Random,56,1,11,7-12,10,1,-1.2339595736321485e-06,5.7796,15.1709,2.62,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,56,1,11,7-12,10,2,0.03126122240018725,5.4267,14.8639,2.74,50,1,0.75,1,0.6226,1,0.5765,xenium_human_skin_melanoma_seed3
Contiguous Random,57,3,14,7-12,9,1,-4.8495992025499035e-06,4.7947,13.4324,2.8,50,1,0.6316,1,0.5667,1,0.3311,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,57,3,14,7-12,9,1,-1.0792922973124064e-06,5.943,13.407,2.26,50,1,1.0,1,0.8519,1,0.4717,xenium_human_skin_melanoma_seed3
Contiguous Random,58,0,15,7-12,12,1,1.9873148301430277e-06,5.4237,18.2202,3.36,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,58,0,15,7-12,12,2,0.004561181038888029,6.0934,17.7749,2.92,50,1,0.5405,1,0.3603,1,0.1582,xenium_human_skin_melanoma_seed3
Contiguous Random,59,2,3,7-12,12,1,-4.1486077595465076e-07,5.3284,15.2673,2.87,50,1,1.0,1,1.0,1,0.9167,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,59,2,3,7-12,12,1,-6.839737300978754e-07,5.1592,15.1449,2.94,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,60,0,3,7-12,7,1,3.684778169921188e-06,3.6106,10.8108,2.99,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,60,0,3,7-12,7,1,1.3014750057105395e-06,4.0996,11.7211,2.86,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,61,2,1,7-12,11,1,2.933189624965138e-06,5.0525,13.2299,2.62,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,61,2,1,7-12,11,1,3.2352899874688035e-06,5.41,13.0226,2.41,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,62,0,12,7-12,12,1,-2.556897901850874e-06,4.7993,17.1999,3.58,50,1,0.3684,1,0.2917,1,0.2241,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,62,0,12,7-12,12,1,8.989963895533748e-07,6.4256,17.3487,2.7,50,1,0.8,1,0.56,1,0.3038,xenium_human_skin_melanoma_seed3
Contiguous Random,63,1,6,7-12,8,1,8.854686686099456e-07,4.0219,12.0829,3.0,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,63,1,6,7-12,8,1,-3.7629285616347374e-06,4.2203,11.9682,2.84,50,1,1.0,1,0.9167,1,0.7647,xenium_human_skin_melanoma_seed3
Contiguous Random,64,3,7,7-12,10,5,0.21868149460415398,5.3431,14.654,2.74,50,1,0.2,1,0.2857,1,0.1311,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,64,3,7,7-12,10,5,0.13778285109739608,5.1629,14.6014,2.83,50,1,0.0909,1,0.1346,1,0.1118,xenium_human_skin_melanoma_seed3
Contiguous Random,65,0,12,7-12,8,1,2.167932984242782e-06,4.356,12.4316,2.85,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,65,0,12,7-12,8,1,6.920724757719654e-07,4.9018,12.4277,2.54,50,1,1.0,1,0.6667,1,0.561,xenium_human_skin_melanoma_seed3
Contiguous Random,66,1,6,7-12,10,1,-4.140319294743122e-06,5.0436,13.9963,2.78,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,66,1,6,7-12,10,1,2.3492860161677953e-06,4.7696,14.0614,2.95,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,67,2,11,7-12,10,1,-1.1984064526293636e-06,5.408,15.0863,2.79,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,67,2,11,7-12,10,1,4.355465591521224e-06,5.3886,15.0109,2.79,50,1,1.0,1,0.875,1,0.8182,xenium_human_skin_melanoma_seed3
Contiguous Random,68,2,4,7-12,8,1,-9.96477066750323e-07,4.4543,11.6892,2.62,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,68,2,4,7-12,8,1,-4.53600300165391e-06,3.8903,11.6561,3.0,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,69,0,9,7-12,10,1,1.25153695418323e-06,4.4384,14.6391,3.3,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,69,0,9,7-12,10,1,7.517679160295998e-07,6.1243,14.8881,2.43,50,1,1.0,1,0.5957,1,0.2333,xenium_human_skin_melanoma_seed3
Contiguous Random,70,1,12,7-12,10,2,0.15138188742734204,5.2738,14.4901,2.75,50,1,0.7143,1,0.3671,1,0.1701,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,70,1,12,7-12,10,1,-1.3017651501190386e-07,5.3195,14.5486,2.73,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,71,1,6,7-12,8,1,3.0809555540134426e-06,4.1623,12.0488,2.89,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,71,1,6,7-12,8,1,-1.7314017874969778e-06,4.3809,11.999,2.74,50,1,1.0,1,0.95,1,0.975,xenium_human_skin_melanoma_seed3
Contiguous Random,72,0,10,7-12,7,1,1.2382517894371503e-06,3.9284,11.875,3.02,50,1,1.0,1,0.5909,1,0.1208,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,72,0,10,7-12,7,1,1.6565139194790746e-06,3.601,11.8035,3.28,50,1,0.4839,1,0.4186,1,0.1355,xenium_human_skin_melanoma_seed3
Contiguous Random,73,2,6,7-12,11,1,-3.285838910516148e-06,4.9777,14.6951,2.95,50,1,1.0,1,0.9524,1,0.9643,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,73,2,6,7-12,11,1,-3.349287620579844e-06,5.8861,14.8178,2.52,50,1,0.875,1,0.9333,1,0.9444,xenium_human_skin_melanoma_seed3
Contiguous Random,74,0,16,7-12,10,5,0.09900592915905115,5.2776,15.0816,2.86,50,1,0.3333,1,0.2857,1,0.0737,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,74,0,16,7-12,10,2,0.016690429706714416,4.9079,15.2257,3.1,50,1,0.4737,1,0.375,1,0.1079,xenium_human_skin_melanoma_seed3
Contiguous Random,75,2,18,7-12,7,1,1.646367403629334e-06,5.0884,11.8508,2.33,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,75,2,18,7-12,7,1,-1.8773662112669953e-06,4.9283,11.9758,2.43,50,1,0.5,1,0.3421,1,0.2671,xenium_human_skin_melanoma_seed3
Contiguous Random,76,3,10,7-12,7,1,1.5287962790155873e-06,3.7692,10.9852,2.91,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,76,3,10,7-12,7,1,1.4848612774898129e-06,4.1971,11.0742,2.64,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Contiguous Random,77,0,7,7-12,9,1,3.386535644578359e-06,5.4311,13.0327,2.4,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
Non-Contiguous Random,77,0,7,7-12,9,1,-1.4702097574925688e-06,5.6307,13.1078,2.33,50,1,1.0,1,0.9375,1,0.7308,xenium_human_skin_melanoma_seed3
Contiguous Random,78,1,2,7-12,12,1,7.418394392111338e-07,5.8331,14.0003,2.4,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed3
