Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,15,2,2,<=6,4,1,-2.4471282958991175e-06,6.2756,25.3388,4.04,50,1,0.5932,1,0.507,1,0.4505,xenium_human_lymph_node_seed1
Contiguous Random,16,3,7,<=6,4,1,2.66710281371374e-06,5.1168,25.6496,5.01,50,1,0.4,1,0.4528,1,0.3012,xenium_human_lymph_node_seed1
Non-Contiguous Random,16,3,7,<=6,4,1,1.4873027801565186e-06,6.4903,25.5015,3.93,50,1,0.7143,1,0.7778,1,0.413,xenium_human_lymph_node_seed1
Contiguous Random,17,5,13,<=6,6,1,-1.917497912451438e-06,7.6867,31.0705,4.04,50,1,0.8333,1,0.7273,1,0.7167,xenium_human_lymph_node_seed1
Non-Contiguous Random,17,5,13,<=6,6,1,-1.7972047672842884e-06,8.9024,31.289,3.51,50,1,0.625,1,0.439,1,0.1881,xenium_human_lymph_node_seed1
Contiguous Random,18,5,11,<=6,5,22,0.16342725611412792,7.3416,27.8912,3.8,50,0,0.0,1,0.0667,1,0.0535,xenium_human_lymph_node_seed1
Non-Contiguous Random,18,5,11,<=6,5,6,0.03703973198779709,7.3997,27.9326,3.77,50,1,0.1154,1,0.1489,1,0.0547,xenium_human_lymph_node_seed1
Contiguous Random,19,4,9,<=6,5,4,0.06632341761354188,8.7983,28.1308,3.2,50,1,0.25,1,0.069,1,0.0639,xenium_human_lymph_node_seed1
Non-Contiguous Random,19,4,9,<=6,5,2,0.0015588671853619118,6.6891,27.625,4.13,50,1,0.1509,1,0.1027,1,0.054,xenium_human_lymph_node_seed1
Contiguous Random,20,3,8,<=6,6,4,0.12825589778718516,7.7447,30.1122,3.89,50,1,0.1667,1,0.2581,1,0.0724,xenium_human_lymph_node_seed1
Non-Contiguous Random,20,3,8,<=6,6,1,-3.726816378835096e-07,11.6873,29.7731,2.55,50,1,0.8333,1,0.8462,1,0.4894,xenium_human_lymph_node_seed1
Contiguous Random,21,0,7,<=6,5,1,2.0371475144276285e-06,9.3396,28.3341,3.03,50,1,1.0,1,0.8333,1,0.7833,xenium_human_lymph_node_seed1
Non-Contiguous Random,21,0,7,<=6,5,1,-1.7635919210834405e-06,6.8995,27.4163,3.97,50,1,0.3333,1,0.5294,1,0.3889,xenium_human_lymph_node_seed1
Contiguous Random,22,4,4,<=6,6,1,-4.1133444488306026e-06,8.9991,29.1699,3.24,50,1,0.8,1,0.6818,1,0.2697,xenium_human_lymph_node_seed1
Non-Contiguous Random,22,4,4,<=6,6,2,0.0018223722570762657,8.3629,29.4019,3.52,50,1,0.5,1,0.3,1,0.214,xenium_human_lymph_node_seed1
Contiguous Random,23,1,5,<=6,6,1,-2.264714509314647e-06,5.9583,29.4591,4.94,50,1,0.5,1,0.2603,1,0.0705,xenium_human_lymph_node_seed1
Non-Contiguous Random,23,1,5,<=6,6,1,-1.2287485404716136e-06,6.5859,29.2146,4.44,50,1,0.8,1,0.8421,1,0.5,xenium_human_lymph_node_seed1
Contiguous Random,24,5,5,<=6,4,19,0.17822737415313716,7.535,25.9996,3.45,50,0,0.0,1,0.0746,1,0.0624,xenium_human_lymph_node_seed1
Non-Contiguous Random,24,5,5,<=6,4,3,0.04506478857517243,9.3595,25.4282,2.72,50,1,0.3636,1,0.2373,1,0.0774,xenium_human_lymph_node_seed1
Contiguous Random,25,0,9,<=6,6,1,0.0,9.6153,30.0796,3.13,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,25,0,9,<=6,6,1,3.601596265667695e-07,8.8139,29.928,3.4,50,1,1.0,1,1.0,1,0.9048,xenium_human_lymph_node_seed1
Contiguous Random,26,1,14,<=6,5,8,0.036350043591833914,6.0128,29.1381,4.85,50,1,0.0426,1,0.0448,1,0.0254,xenium_human_lymph_node_seed1
Non-Contiguous Random,26,1,14,<=6,5,11,0.056907448529470106,6.0306,28.143,4.67,50,1,0.0462,1,0.0608,1,0.04,xenium_human_lymph_node_seed1
Contiguous Random,27,0,8,<=6,5,7,0.0899757481957898,6.636,27.4002,4.13,50,1,0.16,1,0.1241,1,0.0497,xenium_human_lymph_node_seed1
Non-Contiguous Random,27,0,8,<=6,5,1,-2.582186449551216e-06,6.973,27.3926,3.93,50,1,0.1667,1,0.1583,1,0.0525,xenium_human_lymph_node_seed1
Contiguous Random,28,4,9,<=6,4,1,4.987192153915743e-06,6.9526,25.3536,3.65,50,1,1.0,1,1.0,1,0.975,xenium_human_lymph_node_seed1
Non-Contiguous Random,28,4,9,<=6,4,1,-2.58198738098403e-06,6.7746,25.5635,3.77,50,1,1.0,1,0.75,1,0.3269,xenium_human_lymph_node_seed1
Contiguous Random,29,3,6,<=6,5,4,0.07274367538631304,5.2452,27.1124,5.17,50,1,0.1111,1,0.0757,1,0.0536,xenium_human_lymph_node_seed1
Non-Contiguous Random,29,3,6,<=6,5,5,0.11471499447198488,6.822,26.9092,3.94,50,1,0.3158,1,0.233,1,0.0768,xenium_human_lymph_node_seed1
Contiguous Random,30,2,6,<=6,5,1,-4.361243356579281e-06,5.32,27.201,5.11,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,30,2,6,<=6,5,1,1.209306199095872e-06,5.2764,27.0346,5.12,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,31,5,18,<=6,5,10,0.08617727408460893,7.4047,28.1705,3.8,50,1,0.075,1,0.0551,1,0.0299,xenium_human_lymph_node_seed1
Non-Contiguous Random,31,5,18,<=6,5,3,0.011921739511742996,7.6026,28.1541,3.7,50,1,0.1569,1,0.1071,1,0.0346,xenium_human_lymph_node_seed1
Contiguous Random,32,2,13,<=6,4,10,0.16269409504890442,5.8861,25.8442,4.39,50,0,0.0,1,0.1,1,0.0872,xenium_human_lymph_node_seed1
Non-Contiguous Random,32,2,13,<=6,4,4,0.05083970118045808,5.7579,25.6748,4.46,50,1,0.1316,1,0.0763,1,0.0364,xenium_human_lymph_node_seed1
Contiguous Random,33,4,15,<=6,5,2,0.046452321586943124,10.5409,28.7417,2.73,50,1,0.5,1,0.6667,1,0.4052,xenium_human_lymph_node_seed1
Non-Contiguous Random,33,4,15,<=6,5,1,-1.1452568111081085e-06,7.0149,27.9096,3.98,50,1,0.75,1,0.6667,1,0.4483,xenium_human_lymph_node_seed1
Contiguous Random,34,5,5,<=6,6,1,-2.646995280519704e-06,12.0904,30.5076,2.52,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,34,5,5,<=6,6,1,-2.984460171370773e-06,8.2842,29.771,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,35,0,3,<=6,6,1,-1.86235631599585e-06,6.3912,28.524,4.46,50,1,0.8,1,0.8,1,0.641,xenium_human_lymph_node_seed1
Non-Contiguous Random,35,0,3,<=6,6,1,-1.7577919722566726e-06,7.044,27.9321,3.97,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,36,0,16,<=6,5,1,3.4833271960743595e-06,9.2119,29.1473,3.16,50,1,0.375,1,0.186,1,0.0453,xenium_human_lymph_node_seed1
Non-Contiguous Random,36,0,16,<=6,5,2,0.010594318864949326,10.394,28.0476,2.7,50,1,0.6,1,0.2083,1,0.1097,xenium_human_lymph_node_seed1
Contiguous Random,37,2,2,<=6,4,2,0.01482517050176859,5.363,25.0585,4.67,50,1,0.6,1,0.6,1,0.2798,xenium_human_lymph_node_seed1
Non-Contiguous Random,37,2,2,<=6,4,1,-4.220736622810584e-06,4.7742,24.5578,5.14,50,1,0.7,1,0.6667,1,0.5244,xenium_human_lymph_node_seed1
Contiguous Random,38,0,16,<=6,5,2,0.07481481694653563,9.9315,28.0053,2.82,50,1,0.5,1,0.2727,1,0.1061,xenium_human_lymph_node_seed1
Non-Contiguous Random,38,0,16,<=6,5,3,0.04007514398634354,10.1565,27.9106,2.75,50,1,0.1429,1,0.1154,1,0.0833,xenium_human_lymph_node_seed1
Contiguous Random,39,3,1,<=6,6,1,-4.102722533538827e-06,6.7061,27.4149,4.09,50,1,0.8077,1,0.6852,1,0.6944,xenium_human_lymph_node_seed1
Non-Contiguous Random,39,3,1,<=6,6,1,3.455373668470596e-06,7.4246,27.2718,3.67,50,1,0.96,1,0.9535,1,0.9574,xenium_human_lymph_node_seed1
Contiguous Random,40,1,7,<=6,6,6,0.0410031302020567,7.8583,29.8094,3.79,50,1,0.3125,1,0.1589,1,0.0511,xenium_human_lymph_node_seed1
Non-Contiguous Random,40,1,7,<=6,6,2,0.03799849984586434,8.2175,29.6352,3.61,50,1,0.5,1,0.6061,1,0.3404,xenium_human_lymph_node_seed1
Contiguous Random,41,3,7,<=6,5,1,1.8461529311397662e-06,7.1124,26.9754,3.79,50,1,0.2105,1,0.1548,1,0.0571,xenium_human_lymph_node_seed1
Non-Contiguous Random,41,3,7,<=6,5,4,0.18954907792338374,6.7178,27.6494,4.12,50,0,0.0,1,0.5,1,0.1341,xenium_human_lymph_node_seed1
Contiguous Random,42,5,18,<=6,5,46,0.24753071638781649,7.7995,28.4035,3.64,50,0,0.0,1,0.0263,1,0.032,xenium_human_lymph_node_seed1
Non-Contiguous Random,42,5,18,<=6,5,1,3.2808250927940374e-06,7.9732,28.5664,3.58,50,1,0.3571,1,0.1484,1,0.0326,xenium_human_lymph_node_seed1
Contiguous Random,43,1,10,<=6,5,58,0.2518789507301426,5.4228,27.7842,5.12,50,0,0.0,1,0.0738,1,0.0601,xenium_human_lymph_node_seed1
Non-Contiguous Random,43,1,10,<=6,5,12,0.11861808102101781,5.4792,27.9598,5.1,50,1,0.0714,1,0.0541,1,0.0362,xenium_human_lymph_node_seed1
Contiguous Random,44,2,7,<=6,6,1,2.8268287211030696e-06,7.572,29.7566,3.93,50,1,1.0,1,0.7857,1,0.5227,xenium_human_lymph_node_seed1
Non-Contiguous Random,44,2,7,<=6,6,1,-4.475801446135463e-06,7.815,30.1279,3.86,50,1,0.8889,1,0.7391,1,0.4948,xenium_human_lymph_node_seed1
Contiguous Random,45,0,8,<=6,4,1,0.0,7.4073,25.4057,3.43,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,45,0,8,<=6,4,1,3.185644149805711e-06,5.1757,25.7648,4.98,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,46,1,17,<=6,4,215,0.33356950081825254,7.792,26.0255,3.34,50,0,0.0,0,0.0,1,0.0164,xenium_human_lymph_node_seed1
Non-Contiguous Random,46,1,17,<=6,4,105,0.2522304556465149,6.3643,26.0244,4.09,50,0,0.0,0,0.0,1,0.0785,xenium_human_lymph_node_seed1
Contiguous Random,47,5,14,<=6,4,1,2.6707410812065735e-07,8.3118,26.0905,3.14,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,47,5,14,<=6,4,1,-1.853618621816544e-06,6.8525,25.8422,3.77,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,48,5,1,<=6,6,1,1.784106908153671e-06,7.8371,27.6557,3.53,50,1,1.0,1,1.0,1,0.9796,xenium_human_lymph_node_seed1
Non-Contiguous Random,48,5,1,<=6,6,1,8.66352739714582e-07,6.2181,28.2332,4.54,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,49,2,11,<=6,4,32,0.15290639522075655,6.4621,26.4627,4.1,50,0,0.0,1,0.0187,1,0.0411,xenium_human_lymph_node_seed1
Non-Contiguous Random,49,2,11,<=6,4,2,0.062547887802124,5.6211,25.8014,4.59,50,1,0.5,1,0.1429,1,0.1008,xenium_human_lymph_node_seed1
Contiguous Random,50,4,0,7-12,11,1,-3.831387628161487e-06,10.1106,39.0442,3.86,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,50,4,0,7-12,11,1,0.0,10.5092,37.548,3.57,50,1,0.4032,1,0.4032,1,0.4032,xenium_human_lymph_node_seed1
Contiguous Random,51,2,9,7-12,9,1,-1.21213277182175e-06,8.2132,41.5939,5.06,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,51,2,9,7-12,9,1,5.147298187679894e-08,9.3839,43.7276,4.66,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,52,5,17,7-12,10,1,2.8877165889618084e-06,15.2304,44.551,2.93,50,1,1.0,1,0.383,1,0.1576,xenium_human_lymph_node_seed1
Non-Contiguous Random,52,5,17,7-12,10,1,-1.2061717556965945e-06,14.7168,43.9707,2.99,50,1,0.4889,1,0.2803,1,0.1779,xenium_human_lymph_node_seed1
Contiguous Random,53,0,1,7-12,9,1,0.0,9.4995,32.9857,3.47,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,53,0,1,7-12,9,1,0.0,10.2204,32.3343,3.16,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,54,1,3,7-12,10,1,4.902516551164027e-06,11.3917,39.6257,3.48,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,54,1,3,7-12,10,1,7.301632559686411e-08,13.6778,39.3895,2.88,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,55,1,3,7-12,8,1,2.7182589859564565e-06,8.7434,32.587,3.73,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,55,1,3,7-12,8,1,1.7946394796908294e-06,10.7657,33.0505,3.07,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,56,5,19,7-12,11,3,0.020428165623886607,12.0155,49.0901,4.09,50,1,0.0761,1,0.0795,1,0.038,xenium_human_lymph_node_seed1
Non-Contiguous Random,56,5,19,7-12,11,1,1.8085446075177813e-06,11.9031,48.9639,4.11,50,1,0.6,1,0.6154,1,0.5976,xenium_human_lymph_node_seed1
Contiguous Random,57,1,9,7-12,7,1,-1.7070429754184602e-06,9.6033,32.8853,3.42,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,57,1,9,7-12,7,1,2.005606844505438e-06,9.7277,32.2936,3.32,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,58,5,19,7-12,7,1,-1.2660889452398294e-06,7.8087,33.6768,4.31,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,58,5,19,7-12,7,1,-3.3149586942116116e-07,8.4609,33.6072,3.97,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,59,5,3,7-12,8,1,-2.7609376919701667e-06,8.9208,32.8566,3.68,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,59,5,3,7-12,8,1,-6.897213762346865e-07,8.1876,33.0446,4.04,50,1,0.6667,1,0.6667,1,0.5714,xenium_human_lymph_node_seed1
Contiguous Random,60,4,21,7-12,7,12,0.07474086238305289,6.6797,33.5833,5.03,50,1,0.1818,1,0.1371,1,0.0396,xenium_human_lymph_node_seed1
Non-Contiguous Random,60,4,21,7-12,7,4,0.013912114546576149,8.713,33.4311,3.84,50,1,0.2308,1,0.1221,1,0.0298,xenium_human_lymph_node_seed1
Contiguous Random,61,2,12,7-12,8,67,0.1993109129222138,8.9796,35.3658,3.94,50,1,0.0147,1,0.017,1,0.0323,xenium_human_lymph_node_seed1
Non-Contiguous Random,61,2,12,7-12,8,1,-3.6553957205587295e-06,9.6057,35.8702,3.73,50,1,0.0794,1,0.0538,1,0.0324,xenium_human_lymph_node_seed1
Contiguous Random,62,2,5,7-12,8,1,8.167873692954686e-07,9.0831,33.2595,3.66,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,62,2,5,7-12,8,1,-1.2988511465250596e-06,9.4752,34.9629,3.69,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,63,0,9,7-12,10,2,0.010681059874012355,12.6851,40.3104,3.18,50,1,0.2941,1,0.1378,1,0.0581,xenium_human_lymph_node_seed1
Non-Contiguous Random,63,0,9,7-12,10,1,1.6608882803526015e-06,12.1205,40.0098,3.3,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,64,0,2,7-12,7,1,4.821287394762841e-06,9.6872,29.3398,3.03,50,1,0.6842,1,0.78,1,0.7778,xenium_human_lymph_node_seed1
Non-Contiguous Random,64,0,2,7-12,7,1,2.518464668643805e-06,8.8147,29.6568,3.36,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,65,1,5,7-12,12,1,-7.79816605289696e-07,10.8114,45.1893,4.18,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,65,1,5,7-12,12,1,4.9786234125326345e-06,10.0828,47.3705,4.7,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,66,2,0,7-12,11,1,-3.60578527405786e-06,8.7286,33.1135,3.79,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,66,2,0,7-12,11,1,3.406988697829405e-06,10.6186,34.3042,3.23,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,67,0,4,7-12,12,1,3.2852818213635615e-06,12.1484,43.3533,3.57,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,67,0,4,7-12,12,1,4.312944291484655e-06,13.8696,45.1051,3.25,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,68,2,16,7-12,12,3,0.041939002623106236,10.8134,52.1536,4.82,50,1,0.055,1,0.0513,1,0.0237,xenium_human_lymph_node_seed1
Non-Contiguous Random,68,2,16,7-12,12,4,0.027758371878423116,12.3705,51.9701,4.2,50,1,0.0523,1,0.0338,1,0.022,xenium_human_lymph_node_seed1
Contiguous Random,69,3,17,7-12,9,4,0.07530333782196041,9.7949,39.565,4.04,50,1,0.1429,1,0.1818,1,0.2517,xenium_human_lymph_node_seed1
Non-Contiguous Random,69,3,17,7-12,9,1,4.9264780681568254e-06,11.7603,38.8055,3.3,50,1,1.0,1,0.6154,1,0.3534,xenium_human_lymph_node_seed1
Contiguous Random,70,2,14,7-12,11,1,-2.9796023924832937e-06,12.9201,48.6868,3.77,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,70,2,14,7-12,11,1,-4.2936357651512935e-06,12.975,45.9001,3.54,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,71,1,5,7-12,7,1,-1.0691018396125074e-06,6.8918,31.7923,4.61,50,1,0.1887,1,0.1026,1,0.0764,xenium_human_lymph_node_seed1
Non-Contiguous Random,71,1,5,7-12,7,11,0.10278593367460964,7.4858,31.5249,4.21,50,1,0.1091,1,0.1,1,0.0769,xenium_human_lymph_node_seed1
Contiguous Random,72,4,16,7-12,8,1,2.606593288823067e-06,11.8761,36.643,3.09,50,1,0.3333,1,0.181,1,0.0343,xenium_human_lymph_node_seed1
Non-Contiguous Random,72,4,16,7-12,8,1,4.465215415749846e-06,12.704,36.7423,2.89,50,1,0.1759,1,0.0687,1,0.0254,xenium_human_lymph_node_seed1
Contiguous Random,73,0,9,7-12,7,1,-1.1444250070102857e-06,9.5268,32.5837,3.42,50,1,1.0,1,0.8,1,0.3982,xenium_human_lymph_node_seed1
Non-Contiguous Random,73,0,9,7-12,7,1,-4.89723403768183e-06,8.3459,32.9325,3.95,50,1,1.0,1,0.75,1,0.5775,xenium_human_lymph_node_seed1
Contiguous Random,74,2,2,7-12,8,1,-3.686280899362071e-06,8.6821,32.2572,3.72,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,74,2,2,7-12,8,1,4.2796278156842504e-06,9.3609,31.8932,3.41,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,75,5,17,7-12,7,1,1.6466073118337476e-06,9.3394,33.8558,3.63,50,1,1.0,1,0.9,1,0.697,xenium_human_lymph_node_seed1
Non-Contiguous Random,75,5,17,7-12,7,4,0.09088596211253841,11.508,33.3136,2.89,50,1,0.4375,1,0.2466,1,0.161,xenium_human_lymph_node_seed1
Contiguous Random,76,4,17,7-12,11,2,0.020406482400223358,11.4517,47.4971,4.15,50,1,0.0735,1,0.0423,1,0.0267,xenium_human_lymph_node_seed1
Non-Contiguous Random,76,4,17,7-12,11,2,0.002083427536258786,12.6701,49.2734,3.89,50,1,0.0714,1,0.0436,1,0.0268,xenium_human_lymph_node_seed1
Contiguous Random,77,0,11,7-12,11,1,2.8916820578039903e-06,11.7899,47.0048,3.99,50,1,0.0941,1,0.0646,1,0.0309,xenium_human_lymph_node_seed1
Non-Contiguous Random,77,0,11,7-12,11,2,0.0415197644304211,14.6644,46.4108,3.16,50,1,0.0476,1,0.067,1,0.0365,xenium_human_lymph_node_seed1
Contiguous Random,78,5,11,7-12,10,1,4.2538580647955015e-06,11.4627,40.9608,3.57,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Non-Contiguous Random,78,5,11,7-12,10,1,-1.7586963406146516e-06,12.3587,41.4506,3.35,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed1
Contiguous Random,79,2,18,7-12,7,2,0.03490707855562225,8.1649,32.4,3.97,50,1,0.5455,1,0.2131,1,0.1123,xenium_human_lymph_node_seed1
Non-Contiguous Random,79,2,18,7-12,7,2,0.0582499333460586,9.207,31.757,3.45,50,1,0.1724,1,0.2283,1,0.096,xenium_human_lymph_node_seed1
