Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,76,10,10,7-12,8,2,0.03098994883327677,30.9284,122.8507,3.97,50,1,0.1923,1,0.1029,1,0.0146,xenium_human_lymph_node_5k_seed1
Contiguous Random,77,8,35,7-12,12,1,-2.093845000716854e-06,36.4196,180.6354,4.96,50,1,0.2857,1,0.13,1,0.0242,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,77,8,35,7-12,12,1,4.87874816557099e-06,40.0077,180.5347,4.51,50,1,0.5,1,0.2453,1,0.0317,xenium_human_lymph_node_5k_seed1
Contiguous Random,78,1,21,7-12,11,9,0.047500168552579436,48.0209,163.9337,3.41,50,1,0.0702,1,0.0186,1,0.0074,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,78,1,21,7-12,11,11,0.040009527719156335,48.4471,163.7616,3.38,50,1,0.0877,1,0.0227,1,0.0074,xenium_human_lymph_node_5k_seed1
Contiguous Random,79,0,21,7-12,12,1,-2.5210681565135395e-06,49.5589,180.6985,3.65,50,1,0.0409,1,0.0152,1,0.0076,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,79,0,21,7-12,12,25,0.0414228965832234,45.7157,179.9699,3.94,50,1,0.02,1,0.0118,1,0.0076,xenium_human_lymph_node_5k_seed1
Contiguous Random,80,9,29,7-12,11,11,0.05158085913086358,48.0688,164.8848,3.43,50,1,0.093,1,0.0828,1,0.0148,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,80,9,29,7-12,11,31,0.13550465736140144,46.9192,162.4514,3.46,50,0,0.0,1,0.0602,1,0.0356,xenium_human_lymph_node_5k_seed1
Contiguous Random,81,3,30,7-12,7,6,0.030401322745032933,30.7125,114.4444,3.73,50,1,0.0225,1,0.0242,1,0.0091,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,81,3,30,7-12,7,1,-2.4623909938292776e-06,31.531,113.434,3.6,50,1,0.1333,1,0.0272,1,0.0095,xenium_human_lymph_node_5k_seed1
Contiguous Random,82,6,10,7-12,10,12,0.03466500131404626,40.7732,148.7695,3.65,50,1,0.135,1,0.0304,1,0.0079,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,82,6,10,7-12,10,4,0.056163281494276796,41.645,148.7717,3.57,50,1,0.1923,1,0.0528,1,0.0081,xenium_human_lymph_node_5k_seed1
Contiguous Random,83,5,13,7-12,8,1,-9.107042630018825e-07,36.1155,123.7203,3.43,50,1,0.2273,1,0.0963,1,0.0126,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,83,5,13,7-12,8,1,2.486037918969508e-06,31.7515,123.5073,3.89,50,1,0.1875,1,0.0769,1,0.012,xenium_human_lymph_node_5k_seed1
Contiguous Random,84,6,4,7-12,12,5,0.06420647860628614,46.5034,178.3405,3.83,50,1,0.3103,1,0.1115,1,0.0246,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,84,6,4,7-12,12,2,0.012406021842322867,44.2916,181.6995,4.1,50,1,0.2708,1,0.1316,1,0.0272,xenium_human_lymph_node_5k_seed1
Contiguous Random,85,7,19,7-12,9,4,0.017615184211730972,39.6617,136.5298,3.44,50,1,0.0534,1,0.0198,1,0.0078,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,85,7,19,7-12,9,8,0.05429912738800047,41.3323,136.3015,3.3,50,1,0.0339,1,0.0255,1,0.0081,xenium_human_lymph_node_5k_seed1
Contiguous Random,86,5,21,7-12,12,3,0.013177652139702234,42.4091,180.0756,4.25,50,1,0.2368,1,0.0436,1,0.0079,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,86,5,21,7-12,12,1,-1.6266015476773532e-06,45.6373,182.973,4.01,50,1,0.3016,1,0.0475,1,0.0079,xenium_human_lymph_node_5k_seed1
Contiguous Random,87,2,18,7-12,7,2,0.007989140253055582,32.0949,114.5447,3.57,50,1,0.0952,1,0.0249,1,0.0083,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,87,2,18,7-12,7,2,0.0039161096404982665,30.3441,114.1881,3.76,50,1,0.0625,1,0.0315,1,0.0101,xenium_human_lymph_node_5k_seed1
Contiguous Random,88,0,35,7-12,12,7,0.05229168086180436,47.2133,179.8908,3.81,50,1,0.0385,1,0.021,1,0.0076,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,88,0,35,7-12,12,7,0.01626624732726334,48.9465,178.3992,3.64,50,1,0.0678,1,0.0154,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,89,3,38,7-12,12,151,0.09097782432399315,47.4477,184.3916,3.89,50,1,0.0208,1,0.0104,1,0.0074,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,89,3,38,7-12,12,59,0.06975636693398579,46.0635,181.9109,3.95,50,1,0.004,1,0.0099,1,0.0074,xenium_human_lymph_node_5k_seed1
Contiguous Random,90,0,15,7-12,7,40,0.14856065258706297,26.3449,113.9018,4.32,50,0,0.0,1,0.0225,1,0.0051,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,90,0,15,7-12,7,8,0.08783305125365704,30.8204,113.2972,3.68,50,1,0.1111,1,0.0814,1,0.0163,xenium_human_lymph_node_5k_seed1
Contiguous Random,91,6,8,7-12,7,1,4.8585692520863866e-06,31.6047,114.3881,3.62,50,1,0.1163,1,0.0319,1,0.0087,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,91,6,8,7-12,7,5,0.03722245080591252,28.4472,113.8482,4.0,50,1,0.0625,1,0.0465,1,0.0091,xenium_human_lymph_node_5k_seed1
Contiguous Random,92,6,13,7-12,8,2,0.03249036158489177,36.8036,125.0186,3.4,50,1,0.375,1,0.1231,1,0.0097,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,92,6,13,7-12,8,5,0.036317155797064404,36.641,124.8319,3.41,50,1,0.1765,1,0.1061,1,0.0098,xenium_human_lymph_node_5k_seed1
Contiguous Random,93,5,19,7-12,12,2,0.007360934480821424,49.7655,180.646,3.63,50,1,0.1277,1,0.0323,1,0.0076,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,93,5,19,7-12,12,1,-9.829639147085345e-07,49.1309,182.1257,3.71,50,1,0.0829,1,0.0224,1,0.0074,xenium_human_lymph_node_5k_seed1
Contiguous Random,94,9,31,7-12,11,46,0.07657800851387075,46.5927,164.6309,3.53,50,1,0.0236,1,0.0148,1,0.0074,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,94,9,31,7-12,11,2,0.017982600796909276,44.7397,164.1625,3.67,50,1,0.1031,1,0.024,1,0.0076,xenium_human_lymph_node_5k_seed1
Contiguous Random,95,2,3,7-12,7,1,-3.695918152635258e-07,31.6132,115.3322,3.65,50,1,0.1667,1,0.0625,1,0.0264,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,95,2,3,7-12,7,5,0.07361050443774275,27.9094,113.6776,4.07,50,1,0.0833,1,0.0947,1,0.0176,xenium_human_lymph_node_5k_seed1
Contiguous Random,96,7,2,7-12,7,20,0.1152595239180646,28.2419,115.6398,4.09,50,0,0.0,1,0.0291,1,0.0154,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,96,7,2,7-12,7,1,4.274727546993429e-06,27.1048,112.539,4.15,50,1,0.1429,1,0.1207,1,0.0415,xenium_human_lymph_node_5k_seed1
Contiguous Random,97,2,41,7-12,12,41,0.054808511825555684,33.099,179.5267,5.42,50,1,0.0352,1,0.0114,1,0.0073,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,97,2,41,7-12,12,34,0.06055971445155961,39.4051,181.5555,4.61,50,1,0.014,1,0.0114,1,0.0074,xenium_human_lymph_node_5k_seed1
Contiguous Random,98,6,4,7-12,11,3,0.010290071979462745,42.2447,162.4203,3.84,50,1,0.06,1,0.0459,1,0.0176,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,98,6,4,7-12,11,13,0.037152635796036504,41.608,169.2022,4.07,50,1,0.0496,1,0.0229,1,0.0084,xenium_human_lymph_node_5k_seed1
Contiguous Random,99,0,35,7-12,9,1,3.830668131532544e-06,40.4483,135.4997,3.35,50,1,0.1237,1,0.0222,1,0.0078,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,99,0,35,7-12,9,2,0.006851300226847323,37.8516,136.0796,3.6,50,1,0.0486,1,0.0183,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,100,7,2,13-16,15,1,1.2340562538515343e-06,50.8595,235.903,4.64,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,100,7,2,13-16,15,1,4.075383209123373e-06,46.5665,229.6232,4.93,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_5k_seed1
Contiguous Random,101,10,9,13-16,14,2,0.06593350854663538,54.858,215.8565,3.93,50,1,0.2727,1,0.1087,1,0.0163,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,101,10,9,13-16,14,2,0.06593350854663538,53.4626,215.0508,4.02,50,1,0.2727,1,0.1087,1,0.0163,xenium_human_lymph_node_5k_seed1
Contiguous Random,102,3,14,13-16,13,2,0.06670038433042447,52.7409,201.5356,3.82,50,1,0.1667,1,0.0904,1,0.0096,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,102,3,14,13-16,13,3,0.041196833151934564,61.9587,196.7053,3.17,50,1,0.1786,1,0.0793,1,0.009,xenium_human_lymph_node_5k_seed1
Contiguous Random,103,10,12,13-16,13,4,0.020410779919428634,55.4358,199.1811,3.59,50,1,0.0905,1,0.0218,1,0.008,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,103,10,12,13-16,13,1,3.976572030217618e-06,64.7308,198.7122,3.07,50,1,0.1818,1,0.0406,1,0.0091,xenium_human_lymph_node_5k_seed1
Contiguous Random,104,2,47,13-16,13,2,0.003184616853884381,45.9348,197.7039,4.3,50,1,0.1087,1,0.0544,1,0.0085,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,104,2,47,13-16,13,3,0.02561376879956967,50.3161,195.0513,3.88,50,1,0.125,1,0.048,1,0.0084,xenium_human_lymph_node_5k_seed1
Contiguous Random,105,6,0,13-16,13,1,2.424064404316084e-06,45.982,170.0802,3.7,50,1,0.7273,1,0.6897,1,0.495,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,105,6,0,13-16,13,1,-2.4393685674750643e-06,44.6485,172.2651,3.86,50,1,1.0,1,0.875,1,0.8182,xenium_human_lymph_node_5k_seed1
Contiguous Random,106,4,41,13-16,13,1,-1.5805261228685197e-06,57.8324,200.0167,3.46,50,1,0.114,1,0.0252,1,0.008,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,106,4,41,13-16,13,15,0.03644261689518402,53.5845,194.0136,3.62,50,1,0.0952,1,0.0206,1,0.0079,xenium_human_lymph_node_5k_seed1
Contiguous Random,107,10,48,13-16,15,22,0.07068610380707152,66.3282,234.5843,3.54,50,1,0.0345,1,0.0493,1,0.01,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,107,10,48,13-16,15,32,0.06216609671972506,57.5262,233.2931,4.06,50,1,0.069,1,0.0643,1,0.0107,xenium_human_lymph_node_5k_seed1
Contiguous Random,108,8,31,13-16,16,24,0.047938010959625244,58.8578,254.3402,4.32,50,1,0.0197,1,0.0096,1,0.0073,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,108,8,31,13-16,16,24,0.047938010959625244,56.3201,252.9711,4.49,50,1,0.0197,1,0.0096,1,0.0073,xenium_human_lymph_node_5k_seed1
Contiguous Random,109,9,14,13-16,15,5,0.0199201718034816,56.9957,234.7313,4.12,50,1,0.032,1,0.0117,1,0.0075,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,109,9,14,13-16,15,5,0.0199201718034816,54.4314,234.4593,4.31,50,1,0.032,1,0.0117,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,110,6,37,13-16,13,1,1.7654042328008046e-06,48.9196,195.7999,4.0,50,1,0.1204,1,0.0239,1,0.0075,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,110,6,37,13-16,13,1,1.7654042328008046e-06,46.7966,196.6687,4.2,50,1,0.1204,1,0.0239,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,111,11,16,13-16,16,6,0.036881391696929944,72.4757,252.0848,3.48,50,1,0.0836,1,0.0177,1,0.0077,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,111,11,16,13-16,16,6,0.036881391696929944,69.208,251.9587,3.64,50,1,0.0836,1,0.0177,1,0.0077,xenium_human_lymph_node_5k_seed1
Contiguous Random,112,11,4,13-16,16,3,0.01938850883483889,66.7681,257.6235,3.86,50,1,0.0924,1,0.0214,1,0.0075,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,112,11,4,13-16,16,1,-2.767543792692173e-06,63.6025,256.0995,4.03,50,1,0.1091,1,0.0222,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,113,10,25,13-16,15,14,0.0418026137038745,66.7306,233.3146,3.5,50,1,0.0271,1,0.0106,1,0.0074,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,113,10,25,13-16,15,14,0.0418026137038745,63.7457,237.4612,3.73,50,1,0.0271,1,0.0106,1,0.0074,xenium_human_lymph_node_5k_seed1
Contiguous Random,114,1,41,13-16,14,5,0.033731262873694545,53.0591,212.0659,4.0,50,1,0.2941,1,0.1333,1,0.0263,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,114,1,41,13-16,14,3,0.024661797129075125,50.0202,206.557,4.13,50,1,0.1667,1,0.0735,1,0.054,xenium_human_lymph_node_5k_seed1
Contiguous Random,115,11,21,13-16,15,12,0.07206336551546932,59.8661,235.4321,3.93,50,1,0.1076,1,0.0183,1,0.0076,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,115,11,21,13-16,15,12,0.07206336551546932,57.8855,232.4967,4.02,50,1,0.1076,1,0.0183,1,0.0076,xenium_human_lymph_node_5k_seed1
Contiguous Random,116,2,22,13-16,16,7,0.03834721122741702,63.5533,253.7644,3.99,50,1,0.0343,1,0.0129,1,0.0075,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,116,2,22,13-16,16,7,0.03834721122741702,60.9732,253.8586,4.16,50,1,0.0343,1,0.0129,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,117,6,5,13-16,16,5,0.03658867853164671,48.3497,250.42,5.18,50,1,0.125,1,0.0753,1,0.0278,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,117,6,5,13-16,16,1,-5.663681030831924e-07,45.8857,247.0354,5.38,50,1,0.3333,1,0.0938,1,0.0218,xenium_human_lymph_node_5k_seed1
Contiguous Random,118,5,23,13-16,15,3,0.02140457926615069,64.0701,234.4539,3.66,50,1,0.0216,1,0.012,1,0.0082,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,118,5,23,13-16,15,1,1.9247602423000387e-06,62.7455,234.6673,3.74,50,1,0.1783,1,0.0286,1,0.0079,xenium_human_lymph_node_5k_seed1
Contiguous Random,119,9,20,13-16,14,3,0.04432864788302082,56.2906,217.0719,3.86,50,1,0.0379,1,0.0187,1,0.0079,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,119,9,20,13-16,14,5,0.0370081037260771,55.9811,215.8925,3.86,50,1,0.0439,1,0.0176,1,0.0079,xenium_human_lymph_node_5k_seed1
Contiguous Random,120,11,42,13-16,15,64,0.06305006096945764,60.0172,238.6648,3.98,50,1,0.0296,1,0.0107,1,0.0074,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,120,11,42,13-16,15,64,0.06305006096945764,57.965,235.1865,4.06,50,1,0.0296,1,0.0107,1,0.0074,xenium_human_lymph_node_5k_seed1
Contiguous Random,121,2,28,13-16,14,1,-1.8706048749983495e-06,58.2638,217.6846,3.74,50,1,0.0602,1,0.0213,1,0.0075,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,121,2,28,13-16,14,1,3.458761675956268e-06,56.4464,217.031,3.84,50,1,0.0661,1,0.0191,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,122,1,38,13-16,14,100,0.0904118102671162,49.5339,215.5105,4.35,50,0,0.0,1,0.0049,1,0.0077,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,122,1,38,13-16,14,10,0.047259410972549154,43.947,215.6078,4.91,50,1,0.1111,1,0.0359,1,0.0088,xenium_human_lymph_node_5k_seed1
Contiguous Random,123,2,34,13-16,13,2,0.0009464483802033019,51.1567,197.9665,3.87,50,1,0.0368,1,0.0136,1,0.0076,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,123,2,34,13-16,13,2,0.012475302339360228,53.7615,198.2,3.69,50,1,0.0728,1,0.017,1,0.0077,xenium_human_lymph_node_5k_seed1
Contiguous Random,124,2,24,13-16,15,32,0.06663197499568407,53.7341,238.8548,4.45,50,1,0.0329,1,0.0188,1,0.0079,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,124,2,24,13-16,15,29,0.05401541830685708,54.178,237.942,4.39,50,1,0.0383,1,0.0171,1,0.0079,xenium_human_lymph_node_5k_seed1
Contiguous Random,125,11,4,13-16,16,1,-1.1793327331366399e-06,61.9626,262.9667,4.24,50,1,0.0515,1,0.0164,1,0.0079,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,125,11,4,13-16,16,2,0.004562093219757091,57.8171,255.5424,4.42,50,1,0.0773,1,0.018,1,0.0081,xenium_human_lymph_node_5k_seed1
Contiguous Random,126,1,7,13-16,14,2,0.034275493830546844,52.7674,219.938,4.17,50,1,0.4,1,0.1178,1,0.0115,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,126,1,7,13-16,14,3,0.030734488946343452,50.3448,221.0121,4.39,50,1,0.3774,1,0.1132,1,0.0111,xenium_human_lymph_node_5k_seed1
Contiguous Random,127,6,4,13-16,14,1,-2.8884664109440905e-06,52.1994,216.1893,4.14,50,1,0.0955,1,0.0525,1,0.0214,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,127,6,4,13-16,14,1,2.3680514278368037e-06,49.0937,218.1793,4.44,50,1,0.0417,1,0.0241,1,0.0083,xenium_human_lymph_node_5k_seed1
Contiguous Random,128,2,45,13-16,13,5,0.024970312481906398,52.529,198.1875,3.77,50,1,0.0964,1,0.0282,1,0.0078,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,128,2,45,13-16,13,4,0.04636339886849039,51.6815,198.0179,3.83,50,1,0.1356,1,0.0478,1,0.0085,xenium_human_lymph_node_5k_seed1
Contiguous Random,129,10,32,13-16,13,8,0.0485660113750388,50.8513,198.163,3.9,50,1,0.0595,1,0.0344,1,0.0086,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,129,10,32,13-16,13,49,0.09633266144045471,52.561,198.7581,3.78,50,1,0.0752,1,0.0349,1,0.0086,xenium_human_lymph_node_5k_seed1
Contiguous Random,130,3,4,13-16,13,36,0.06749729672150606,56.944,197.674,3.47,50,1,0.0444,1,0.0148,1,0.0081,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,130,3,4,13-16,13,46,0.08637391021680174,55.5604,201.5201,3.63,50,1,0.0108,1,0.0142,1,0.0082,xenium_human_lymph_node_5k_seed1
Contiguous Random,131,7,3,13-16,13,1,1.333036945050381e-06,44.2093,195.6554,4.43,50,1,0.24,1,0.0764,1,0.0162,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,131,7,3,13-16,13,4,0.02900098558472175,50.5653,196.1943,3.88,50,1,0.2273,1,0.1173,1,0.0196,xenium_human_lymph_node_5k_seed1
Contiguous Random,132,8,19,13-16,16,1,-3.461360931433788e-06,65.9091,258.0505,3.92,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,132,8,19,13-16,16,1,-3.461360931433788e-06,63.1062,257.5494,4.08,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_5k_seed1
Contiguous Random,133,9,34,13-16,14,14,0.06292247222723413,57.0397,217.8895,3.82,50,1,0.0526,1,0.0216,1,0.0081,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,133,9,34,13-16,14,2,0.0029197913795044883,53.9922,218.3706,4.04,50,1,0.0473,1,0.0202,1,0.008,xenium_human_lymph_node_5k_seed1
Contiguous Random,134,8,33,13-16,13,11,0.026013359270288805,52.3882,197.1327,3.76,50,1,0.016,1,0.012,1,0.0075,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,134,8,33,13-16,13,11,0.026013359270288805,51.2855,196.0087,3.82,50,1,0.016,1,0.012,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,135,1,6,13-16,16,4,0.02045033323287959,51.6747,252.5232,4.89,50,1,0.2754,1,0.1285,1,0.0207,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,135,1,6,13-16,16,4,0.03635369493484497,57.3357,258.0269,4.5,50,1,0.1935,1,0.1434,1,0.0218,xenium_human_lymph_node_5k_seed1
Contiguous Random,136,7,1,13-16,13,1,4.10250857707517e-06,34.9122,192.5698,5.52,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,136,7,1,13-16,13,1,-2.155217402100007e-06,36.6422,192.3685,5.25,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_5k_seed1
Contiguous Random,137,9,12,13-16,13,1,-1.8037373581414329e-06,63.5114,197.6048,3.11,50,1,0.1589,1,0.0272,1,0.0075,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,137,9,12,13-16,13,1,-1.8037373581414329e-06,62.1116,198.9878,3.2,50,1,0.1589,1,0.0272,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,138,8,27,13-16,14,5,0.03604166232874395,55.4381,214.3775,3.87,50,1,0.0498,1,0.0145,1,0.0076,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,138,8,27,13-16,14,7,0.041203780926011624,55.7592,214.7923,3.85,50,1,0.0311,1,0.0139,1,0.0076,xenium_human_lymph_node_5k_seed1
Contiguous Random,139,0,3,13-16,15,5,0.058970501229822725,51.716,233.5722,4.52,50,1,0.2368,1,0.0698,1,0.0147,xenium_human_lymph_node_5k_seed1
Contiguous Random,140,6,1,13-16,14,2,0.019079156645737005,46.344,212.7459,4.59,50,1,0.875,1,0.641,1,0.2379,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,140,6,1,13-16,14,1,-4.6880980446584175e-06,44.5946,211.6208,4.75,50,1,1.0,1,0.7188,1,0.25,xenium_human_lymph_node_5k_seed1
Contiguous Random,141,3,13,13-16,16,1,-1.3476943969692456e-06,44.3075,250.2396,5.65,50,1,1.0,1,0.875,1,0.5469,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,141,3,13,13-16,16,1,4.233360290095689e-07,60.4125,253.356,4.19,50,1,0.1538,1,0.1163,1,0.0208,xenium_human_lymph_node_5k_seed1
Contiguous Random,142,5,9,13-16,14,3,0.007480755190463095,51.4784,220.3586,4.28,50,1,0.0444,1,0.0119,1,0.0075,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,142,5,9,13-16,14,8,0.036434555243369804,51.1981,217.9203,4.26,50,1,0.0554,1,0.0128,1,0.0075,xenium_human_lymph_node_5k_seed1
Contiguous Random,143,10,19,13-16,15,1,2.950527864586938e-06,51.8747,234.8197,4.53,50,1,0.0772,1,0.0254,1,0.0105,xenium_human_lymph_node_5k_seed1
Contiguous Random,144,5,17,13-16,13,7,0.04144816277777874,50.6711,194.3078,3.83,50,1,0.0725,1,0.0178,1,0.0078,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,144,5,17,13-16,13,7,0.04144816277777874,49.2435,196.5758,3.99,50,1,0.0725,1,0.0178,1,0.0078,xenium_human_lymph_node_5k_seed1
Contiguous Random,145,0,1,13-16,15,1,3.0672706674561567e-06,48.5708,228.8244,4.71,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,145,0,1,13-16,15,1,3.0672706674561567e-06,47.8225,228.3487,4.77,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_5k_seed1
Contiguous Random,146,7,22,13-16,15,55,0.06817495230307657,57.3863,237.0427,4.13,50,1,0.0303,1,0.0103,1,0.0074,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,146,7,22,13-16,15,55,0.06817495230307657,55.9078,240.1236,4.29,50,1,0.0303,1,0.0103,1,0.0074,xenium_human_lymph_node_5k_seed1
Contiguous Random,147,4,42,13-16,14,2,0.01170060069306178,51.9293,218.6912,4.21,50,1,0.0681,1,0.0161,1,0.0077,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,147,4,42,13-16,14,2,0.01170060069306178,51.4232,219.4745,4.27,50,1,0.0681,1,0.0161,1,0.0077,xenium_human_lymph_node_5k_seed1
Contiguous Random,148,1,41,13-16,13,1,-3.4832118008809587e-06,47.8977,191.7113,4.0,50,1,1.0,1,0.8889,1,0.913,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,148,1,41,13-16,13,1,-4.767508570147072e-06,54.0574,192.1184,3.55,50,1,0.2963,1,0.1481,1,0.0369,xenium_human_lymph_node_5k_seed1
Contiguous Random,149,5,28,13-16,13,3,0.029943703003884048,40.9536,195.7216,4.78,50,1,0.06,1,0.0284,1,0.0105,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,149,5,28,13-16,13,23,0.08921542072874078,47.0714,194.5381,4.13,50,1,0.0213,1,0.0507,1,0.0113,xenium_human_lymph_node_5k_seed1
Contiguous Random,150,6,45,>16,32,1,9.067411799179581e-08,96.0331,667.2842,6.95,50,1,0.5185,1,0.39,1,0.2591,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,150,6,45,>16,32,1,9.067411799179581e-08,93.3494,671.7748,7.2,50,1,0.5185,1,0.39,1,0.2591,xenium_human_lymph_node_5k_seed1
Contiguous Random,151,3,13,>16,33,2,0.042121411073671844,103.7125,756.5809,7.29,50,1,0.4,1,0.1646,1,0.0232,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,151,3,13,>16,33,2,0.0580419498253002,101.3914,767.5015,7.57,50,1,0.2,1,0.2239,1,0.0242,xenium_human_lymph_node_5k_seed1
Contiguous Random,152,1,39,>16,60,1386,0.2998963317627157,161.9396,1814.8378,11.21,50,0,0.0,0,0.0,1,0.0054,xenium_human_lymph_node_5k_seed1
Contiguous Random,153,6,3,>16,27,1,-2.7454938629212222e-06,64.575,510.4457,7.9,50,1,0.5,1,0.8,1,0.8095,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,153,6,3,>16,27,1,4.175170949638485e-06,64.0643,501.018,7.82,50,1,1.0,1,0.8,1,0.6,xenium_human_lymph_node_5k_seed1
Contiguous Random,154,0,46,>16,21,1,-7.361911869008253e-07,58.601,365.5207,6.24,50,1,0.9,1,0.6875,1,0.5366,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,154,0,46,>16,21,1,-3.1396490425272816e-06,75.6261,387.4574,5.12,50,1,0.1795,1,0.0931,1,0.0127,xenium_human_lymph_node_5k_seed1
Contiguous Random,155,11,15,>16,52,1,-3.994192094847193e-07,146.0721,1402.3836,9.6,50,1,0.6667,1,0.8,1,0.4557,xenium_human_lymph_node_5k_seed1
Non-Contiguous Random,155,11,15,>16,52,2,0.004754140421488584,134.6046,1420.7107,10.55,50,1,0.7143,1,0.5968,1,0.0936,xenium_human_lymph_node_5k_seed1
