Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,11,2,13,<=6,6,4,0.10835966611100145,4.7245,10.803,2.29,50,1,0.24,1,0.1097,1,0.0702,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,11,2,13,<=6,6,4,0.07768630175947466,3.152,10.8361,3.44,50,1,0.4118,1,0.2481,1,0.0887,xenium_human_skin_melanoma_seed0
Contiguous Random,12,0,11,<=6,5,12,0.2876404136755268,3.037,9.9603,3.28,50,0,0.0,1,0.0741,1,0.0949,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,12,0,11,<=6,5,3,0.12303646717807926,4.6099,10.107,2.19,50,1,0.5,1,0.3333,1,0.2721,xenium_human_skin_melanoma_seed0
Contiguous Random,13,0,16,<=6,6,1,2.284067439961568e-06,3.43,10.8807,3.17,50,1,0.7143,1,0.4792,1,0.1029,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,13,0,16,<=6,6,1,-1.3011231818627067e-06,3.5093,10.8702,3.1,50,1,0.64,1,0.3697,1,0.0831,xenium_human_skin_melanoma_seed0
Contiguous Random,14,0,9,<=6,4,3,0.14762986860275273,2.0595,9.1418,4.44,50,1,0.25,1,0.1765,1,0.1675,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,14,0,9,<=6,4,24,0.48848617748260503,3.2735,9.1566,2.8,50,0,0.0,0,0.0,1,0.094,xenium_human_skin_melanoma_seed0
Contiguous Random,15,2,5,<=6,6,2,0.07756859704139751,3.29,10.8813,3.31,50,1,0.1429,1,0.1299,1,0.1161,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,15,2,5,<=6,6,1,1.741204583294298e-06,2.6622,10.6983,4.02,50,1,0.1111,1,0.1875,1,0.1093,xenium_human_skin_melanoma_seed0
Contiguous Random,16,2,13,<=6,6,2,0.00012096393208804734,4.1609,10.8495,2.61,50,1,0.1875,1,0.2059,1,0.077,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,16,2,13,<=6,6,6,0.24819963852699356,3.9916,10.7545,2.69,50,0,0.0,1,0.1538,1,0.0776,xenium_human_skin_melanoma_seed0
Contiguous Random,17,1,10,<=6,5,1,-3.0470881523525506e-07,2.6791,10.1296,3.78,50,1,0.625,1,0.55,1,0.5758,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,17,1,10,<=6,5,1,-3.0063688767900665e-06,2.6415,10.0258,3.8,50,1,1.0,1,0.9167,1,0.9048,xenium_human_skin_melanoma_seed0
Contiguous Random,18,0,7,<=6,6,1,-2.6425806116670003e-06,3.3603,10.5609,3.14,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,18,0,7,<=6,6,1,2.75241052261066e-06,3.7198,10.5766,2.84,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,19,0,15,<=6,4,6,0.12174753678798678,2.6177,9.3994,3.59,50,1,0.1111,1,0.1071,1,0.131,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,19,0,15,<=6,4,1,-3.79515647885853e-06,3.6649,9.2338,2.52,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,20,2,12,<=6,5,4,0.314803691217072,2.6003,9.9858,3.84,50,0,0.0,0,0.0,1,0.5,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,20,2,12,<=6,5,2,0.028586477233480623,2.2854,10.0738,4.41,50,1,0.4545,1,0.5,1,0.3651,xenium_human_skin_melanoma_seed0
Contiguous Random,21,2,12,<=6,4,12,0.17035714802742008,2.0642,9.1392,4.43,50,0,0.0,1,0.2222,1,0.1676,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,21,2,12,<=6,4,4,0.021099308042526244,2.6819,9.2943,3.47,50,1,0.1818,1,0.2273,1,0.1579,xenium_human_skin_melanoma_seed0
Contiguous Random,22,0,7,<=6,4,1,-6.291675567760002e-07,3.2321,9.161,2.83,50,1,0.7273,1,0.4,1,0.1541,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,22,0,7,<=6,4,18,0.3198827800655365,2.3295,9.1222,3.92,50,0,0.0,1,0.0435,1,0.1321,xenium_human_skin_melanoma_seed0
Contiguous Random,23,0,7,<=6,6,1,2.6631405867227897e-06,2.8489,10.4541,3.67,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,23,0,7,<=6,6,1,-4.615008446062774e-06,2.8068,10.2029,3.64,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,24,2,0,<=6,4,1,0.0,2.1778,8.3821,3.85,50,1,0.1087,1,0.1087,1,0.1087,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,24,2,0,<=6,4,1,4.0247344970699775e-06,2.4076,8.4214,3.5,50,1,0.975,1,0.5844,1,0.5556,xenium_human_skin_melanoma_seed0
Contiguous Random,25,0,13,<=6,5,44,0.24203084001957115,2.2812,10.1291,4.44,50,0,0.0,1,0.0612,1,0.0622,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,25,0,13,<=6,5,3,0.0644965927483675,3.8198,9.9815,2.61,50,1,0.4545,1,0.2857,1,0.1276,xenium_human_skin_melanoma_seed0
Contiguous Random,26,0,14,<=6,4,1,8.478641509990226e-07,3.0256,9.3477,3.09,50,1,1.0,1,1.0,1,0.9,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,26,0,14,<=6,4,1,-3.3058166504229547e-07,2.921,9.3586,3.2,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,27,0,3,<=6,4,1,0.0,2.0517,8.6477,4.21,50,1,0.6622,1,0.6622,1,0.6622,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,27,0,3,<=6,4,1,-4.947796463965898e-06,2.7799,8.6101,3.1,50,1,1.0,1,1.0,1,0.9118,xenium_human_skin_melanoma_seed0
Contiguous Random,28,2,6,<=6,4,8,0.30041789434432986,2.6697,9.1077,3.41,50,0,0.0,0,0.0,1,0.1837,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,28,2,6,<=6,4,97,1.0836908242607117,2.5299,9.1382,3.61,50,0,0.0,0,0.0,0,0.0,xenium_human_skin_melanoma_seed0
Contiguous Random,29,1,9,<=6,6,1,4.6044948799339736e-06,4.3876,10.8736,2.48,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,29,1,9,<=6,6,1,1.47977265615995e-06,3.8285,10.7285,2.8,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,30,2,0,<=6,4,1,1.1003875732421356e-06,2.8013,8.5347,3.05,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,30,2,0,<=6,4,1,-3.6668848991394665e-06,2.2062,8.3969,3.81,50,1,1.0,1,1.0,1,0.9524,xenium_human_skin_melanoma_seed0
Contiguous Random,31,1,5,<=6,6,1,-4.3527815396515734e-07,3.0643,10.1077,3.3,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,31,1,5,<=6,6,1,-4.8048029295255645e-06,3.1934,10.231,3.2,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,32,1,3,<=6,5,2,0.035047193967467416,2.4645,9.4777,3.85,50,1,0.25,1,0.125,1,0.5797,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,32,1,3,<=6,5,1,0.0,3.3444,9.2576,2.77,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,33,0,0,<=6,6,2,5.693641954257131e-05,2.713,8.9499,3.3,50,1,0.7907,1,0.8246,1,0.8197,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,33,0,0,<=6,6,1,0.0,2.7037,8.9661,3.32,50,1,0.9062,1,0.9091,1,0.9038,xenium_human_skin_melanoma_seed0
Contiguous Random,34,0,2,<=6,6,1,-4.467815990061297e-06,2.6509,9.5804,3.61,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,34,0,2,<=6,6,1,4.747087577250397e-06,2.9521,9.5701,3.24,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,35,2,5,<=6,5,8,0.11333512069495594,3.0539,10.1233,3.31,50,1,0.1538,1,0.1053,1,0.0839,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,35,2,5,<=6,5,2,0.1047188392017891,3.0121,9.9413,3.3,50,1,0.5,1,0.6667,1,0.2353,xenium_human_skin_melanoma_seed0
Contiguous Random,36,2,9,<=6,5,2,0.058395138679048164,3.4574,9.6482,2.79,50,1,0.7143,1,0.5,1,0.5,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,36,2,9,<=6,5,1,-4.384441329219335e-06,3.6548,9.6315,2.64,50,1,1.0,1,0.7647,1,0.4299,xenium_human_skin_melanoma_seed0
Contiguous Random,37,2,6,<=6,4,2,0.054639561710357665,2.7151,9.2398,3.4,50,1,0.2857,1,0.2727,1,0.2661,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,37,2,6,<=6,4,14,0.24736145319938663,2.7161,9.2408,3.4,50,0,0.0,1,0.1176,1,0.1622,xenium_human_skin_melanoma_seed0
Contiguous Random,38,1,15,<=6,6,2,0.09218005908775995,2.8334,10.6886,3.77,50,1,0.3333,1,0.5714,1,0.24,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,38,1,15,<=6,6,3,0.11600742351303883,4.0093,10.6917,2.67,50,1,0.5,1,0.6,1,0.3951,xenium_human_skin_melanoma_seed0
Contiguous Random,39,0,4,<=6,5,1,2.682928603003898e-06,2.958,9.3022,3.14,50,1,1.0,1,0.5,1,0.875,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,39,0,4,<=6,5,1,3.2184157051657475e-06,2.9555,9.3976,3.18,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,40,0,19,<=6,5,10,0.041237812142213115,2.0363,10.0255,4.92,50,1,0.0875,1,0.1119,1,0.0712,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,40,0,19,<=6,5,3,0.16835761775875346,3.0205,10.0849,3.34,50,1,0.5,1,0.2308,1,0.0885,xenium_human_skin_melanoma_seed0
Contiguous Random,41,0,5,<=6,6,1,-2.411661509604812e-06,3.0029,10.0527,3.35,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,41,0,5,<=6,6,1,-2.519360663005843e-06,7.1714,10.1907,1.42,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,42,0,20,<=6,5,15,0.15551358529484238,2.5463,10.1253,3.98,50,0,0.0,1,0.1176,1,0.1696,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,42,0,20,<=6,5,17,0.12904933301694754,2.8961,10.1041,3.49,50,0,0.0,1,0.1667,1,0.2198,xenium_human_skin_melanoma_seed0
Contiguous Random,43,2,14,<=6,4,2,0.010514206342697119,3.2559,9.3191,2.86,50,1,0.4444,1,0.3243,1,0.1158,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,43,2,14,<=6,4,1,9.924316406451084e-07,3.9576,9.3342,2.36,50,1,0.4286,1,0.2683,1,0.1224,xenium_human_skin_melanoma_seed0
Contiguous Random,44,0,17,<=6,5,1,-1.7719212223599179e-06,3.4725,10.0864,2.9,50,1,0.0667,1,0.2162,1,0.0901,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,44,0,17,<=6,5,1,4.985431413917496e-06,3.8894,10.0839,2.59,50,1,0.5882,1,0.3784,1,0.1059,xenium_human_skin_melanoma_seed0
Contiguous Random,45,2,13,<=6,5,1,2.1319202203606835e-06,3.2506,10.1923,3.14,50,1,0.1364,1,0.0365,1,0.0705,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,45,2,13,<=6,5,5,0.11437283425663752,2.7788,10.0814,3.63,50,1,0.0588,1,0.0797,1,0.0739,xenium_human_skin_melanoma_seed0
Contiguous Random,46,2,14,<=6,6,1,4.857964675641924e-06,3.6172,10.8034,2.99,50,1,0.9,1,0.9655,1,0.9412,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,46,2,14,<=6,6,1,-7.17673763361848e-07,3.8034,10.7505,2.83,50,1,0.9,1,0.8889,1,0.8654,xenium_human_skin_melanoma_seed0
Contiguous Random,47,0,17,<=6,4,2,0.021098854179382343,2.9763,9.2835,3.12,50,1,0.5,1,0.2577,1,0.1095,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,47,0,17,<=6,4,11,0.15809171854019166,2.9857,9.3054,3.12,50,1,0.0625,1,0.1064,1,0.1037,xenium_human_skin_melanoma_seed0
Contiguous Random,48,0,16,<=6,6,6,0.12216306565628526,3.3638,10.9584,3.26,50,1,0.35,1,0.2432,1,0.0787,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,48,0,16,<=6,6,1,2.397277027443856e-07,2.7671,10.9586,3.96,50,1,0.4857,1,0.2188,1,0.0796,xenium_human_skin_melanoma_seed0
Contiguous Random,49,2,16,<=6,4,1,-8.26644896978479e-08,3.6114,9.1964,2.55,50,1,1.0,1,1.0,1,0.7419,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,49,2,16,<=6,4,53,0.34824403177261354,2.0292,9.3396,4.6,50,0,0.0,0,0.0,1,0.0549,xenium_human_skin_melanoma_seed0
Contiguous Random,50,0,11,7-12,11,14,0.16646102489002612,4.1286,17.4864,4.24,50,1,0.2115,1,0.1062,1,0.088,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,50,0,11,7-12,11,2,0.01717559965962734,5.1139,16.8061,3.29,50,1,0.1778,1,0.1065,1,0.0872,xenium_human_skin_melanoma_seed0
Contiguous Random,51,0,9,7-12,8,4,0.09054579300387944,2.6437,12.5338,4.74,50,1,0.16,1,0.2125,1,0.1385,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,51,0,9,7-12,8,1,-5.168480347039761e-07,4.0419,12.3791,3.06,50,1,1.0,1,0.7931,1,0.2435,xenium_human_skin_melanoma_seed0
Contiguous Random,52,0,2,7-12,7,1,3.4104648329869036e-06,3.5383,10.1158,2.86,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,52,0,2,7-12,7,1,2.648452878672991e-06,3.7498,10.0292,2.67,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,53,1,2,7-12,9,1,-4.891726175904054e-06,4.3444,11.4887,2.64,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,53,1,2,7-12,9,1,-1.5065511060896597e-07,4.432,11.3137,2.55,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,54,1,6,7-12,10,4,0.07518655943019836,4.0837,14.0782,3.45,50,1,0.2222,1,0.2909,1,0.1964,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,54,1,6,7-12,10,4,0.07518655943019836,4.0202,13.9785,3.48,50,1,0.2222,1,0.2909,1,0.1964,xenium_human_skin_melanoma_seed0
Contiguous Random,55,0,0,7-12,10,1,3.7321580006986765e-06,3.262,10.2165,3.13,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,55,0,0,7-12,10,1,3.7321580006986765e-06,3.6425,10.3146,2.83,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,56,0,12,7-12,10,2,0.032813411190598885,4.2928,14.7914,3.45,50,1,0.7273,1,0.6786,1,0.6133,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,56,0,12,7-12,10,1,-2.817877526983814e-06,5.1035,14.5794,2.86,50,1,0.8333,1,0.75,1,0.5281,xenium_human_skin_melanoma_seed0
Contiguous Random,57,0,7,7-12,8,1,-3.3278481532672544e-06,4.5829,12.2295,2.67,50,1,1.0,1,0.8571,1,0.298,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,57,0,7,7-12,8,1,4.48456981771983e-06,3.849,11.8499,3.08,50,1,1.0,1,1.0,1,0.95,xenium_human_skin_melanoma_seed0
Contiguous Random,58,0,9,7-12,11,1,4.4911825736182465e-07,3.66,15.7406,4.3,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,58,0,9,7-12,11,1,-2.766312155011441e-06,4.4781,15.642,3.49,50,1,0.8182,1,0.8148,1,0.6462,xenium_human_skin_melanoma_seed0
Contiguous Random,59,2,0,7-12,7,1,0.0,3.8116,9.6034,2.52,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,59,2,0,7-12,7,1,0.0,3.8454,9.6176,2.5,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,60,0,20,7-12,12,1,5.452215982026942e-07,5.2405,18.5736,3.54,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,60,0,20,7-12,12,1,2.1879562202009595e-06,4.7513,17.56,3.7,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,61,0,0,7-12,8,1,-2.0630400195988108e-07,3.2051,9.6749,3.02,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,61,0,0,7-12,8,1,0.0,3.5903,9.4691,2.64,50,1,0.717,1,0.6575,1,0.6667,xenium_human_skin_melanoma_seed0
Contiguous Random,62,0,9,7-12,11,1,-2.7995758749010946e-06,3.3,15.8687,4.81,50,1,0.45,1,0.3929,1,0.1416,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,62,0,9,7-12,11,1,-1.7080375469546993e-06,3.7155,15.4536,4.16,50,1,1.0,1,1.0,1,0.8929,xenium_human_skin_melanoma_seed0
Contiguous Random,63,1,12,7-12,7,10,0.04422429107876635,3.4959,11.6332,3.33,50,1,0.1406,1,0.1837,1,0.1408,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,63,1,12,7-12,7,1,-2.485119616202347e-06,4.5093,11.5492,2.56,50,1,0.7692,1,0.6429,1,0.2326,xenium_human_skin_melanoma_seed0
Contiguous Random,64,0,2,7-12,8,1,-6.168618104929191e-07,3.4113,10.4945,3.08,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,64,0,2,7-12,8,1,1.7721958234240276e-08,4.1264,10.5596,2.56,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,65,2,12,7-12,12,1,-6.849802435260344e-07,5.3888,16.7844,3.11,50,1,0.8333,1,0.7667,1,0.4891,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,65,2,12,7-12,12,1,-4.260362428620823e-06,5.9301,16.7785,2.83,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,66,1,5,7-12,11,1,1.494187738870778e-06,4.9673,14.2483,2.87,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,66,1,5,7-12,11,1,8.100122741439009e-07,5.0592,13.9894,2.77,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,67,2,4,7-12,7,1,-4.566302111652654e-06,4.0732,11.0281,2.71,50,1,0.7273,1,0.5476,1,0.3214,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,67,2,4,7-12,7,1,-3.3325312642773497e-07,3.3266,11.1319,3.35,50,1,1.0,1,0.7692,1,0.375,xenium_human_skin_melanoma_seed0
Contiguous Random,68,0,16,7-12,11,3,0.02108246097908406,4.4665,16.5004,3.69,50,1,0.1594,1,0.0948,1,0.0718,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,68,0,16,7-12,11,3,0.02108246097908406,4.3783,16.5404,3.78,50,1,0.1594,1,0.0948,1,0.0718,xenium_human_skin_melanoma_seed0
Contiguous Random,69,1,5,7-12,9,1,2.5084940592501326e-06,4.7797,12.2196,2.56,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,69,1,5,7-12,9,1,3.3597310384880785e-06,4.1882,12.13,2.9,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,70,0,20,7-12,12,1,-1.8599597546575808e-06,5.2995,17.5569,3.31,50,1,0.875,1,0.4762,1,0.2402,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,70,0,20,7-12,12,2,0.10859171322762906,4.6171,17.57,3.81,50,1,0.6667,1,0.3333,1,0.2982,xenium_human_skin_melanoma_seed0
Contiguous Random,71,1,3,7-12,8,1,7.191432171288481e-08,3.2823,11.1727,3.4,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,71,1,3,7-12,8,1,2.439525869757375e-06,3.1124,11.0828,3.56,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,72,1,8,7-12,12,1,-3.061377117807851e-06,5.4595,16.7898,3.08,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,72,1,8,7-12,12,1,1.957663493534767e-06,6.3287,16.4188,2.59,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,73,0,2,7-12,8,1,-3.1772867450374775e-06,3.1603,10.3969,3.29,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,73,0,2,7-12,8,1,-6.813448183429216e-07,3.3548,10.4209,3.11,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,74,1,8,7-12,8,1,2.776322887365623e-06,3.9248,11.9266,3.04,50,1,1.0,1,1.0,1,0.9756,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,74,1,8,7-12,8,10,0.22699683431115836,3.4585,11.9153,3.45,50,1,0.0909,1,0.1373,1,0.2099,xenium_human_skin_melanoma_seed0
Contiguous Random,75,2,4,7-12,11,1,7.757075366487953e-07,5.2211,14.9884,2.87,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,75,2,4,7-12,11,1,1.7375574956624007e-06,5.518,14.8317,2.69,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Contiguous Random,76,1,6,7-12,8,2,0.004657680641526718,3.239,11.8107,3.65,50,1,0.3333,1,0.2643,1,0.2101,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,76,1,6,7-12,8,2,0.0029872579640650154,3.2959,11.9191,3.62,50,1,0.3297,1,0.2814,1,0.2174,xenium_human_skin_melanoma_seed0
Contiguous Random,77,0,6,7-12,7,1,1.7893916093303375e-07,4.4313,10.8764,2.45,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
Non-Contiguous Random,77,0,6,7-12,7,1,4.719452360246734e-06,4.1956,11.0213,2.63,50,1,0.7222,1,0.7021,1,0.4016,xenium_human_skin_melanoma_seed0
Contiguous Random,78,1,6,7-12,10,1,-1.2160185711707072e-06,4.3123,13.6384,3.16,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed0
