Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,28,3,1,<=6,5,1,0.0,5.321,20.7244,3.89,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,29,0,1,<=6,6,1,-1.406033131035045e-07,5.7426,21.1947,3.69,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,29,0,1,<=6,6,1,-8.74257184757532e-07,5.4396,21.2931,3.91,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,30,0,5,<=6,6,3,0.009203031370106196,6.3701,23.4026,3.67,50,1,0.2386,1,0.1247,1,0.0474,xenium_human_breast_cancer_seed0
Non-Contiguous Random,30,0,5,<=6,6,1,-3.998336428279181e-06,5.5328,26.0503,4.71,50,1,0.25,1,0.193,1,0.0744,xenium_human_breast_cancer_seed0
Contiguous Random,31,2,13,<=6,5,2,0.04157589805305295,5.5875,21.6108,3.87,50,1,0.4,1,0.2778,1,0.1707,xenium_human_breast_cancer_seed0
Non-Contiguous Random,31,2,13,<=6,5,1,-2.4718114048916107e-06,4.1871,21.3469,5.1,50,1,0.6,1,0.5833,1,0.2881,xenium_human_breast_cancer_seed0
Contiguous Random,32,3,5,<=6,5,1,1.4718208539710176e-06,5.501,22.0084,4.0,50,1,0.1786,1,0.1572,1,0.0521,xenium_human_breast_cancer_seed0
Non-Contiguous Random,32,3,5,<=6,5,50,0.32125501693434344,4.8548,21.6886,4.47,50,0,0.0,1,0.0079,1,0.0572,xenium_human_breast_cancer_seed0
Contiguous Random,33,2,10,<=6,4,228,4.174057058773041,4.0356,19.8556,4.92,50,0,0.0,0,0.0,0,0.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,33,2,10,<=6,4,126,0.5314537892532349,3.6655,20.0185,5.46,50,0,0.0,0,0.0,1,0.0375,xenium_human_breast_cancer_seed0
Contiguous Random,34,3,0,<=6,5,1,-1.822528454820116e-07,3.8907,19.4412,5.0,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,34,3,0,<=6,5,1,-1.6190830728346484e-06,4.2024,19.498,4.64,50,1,1.0,1,1.0,1,0.717,xenium_human_breast_cancer_seed0
Contiguous Random,35,2,1,<=6,4,2,0.05981566034317018,4.0036,19.1472,4.78,50,1,0.5,1,0.8,1,0.88,xenium_human_breast_cancer_seed0
Non-Contiguous Random,35,2,1,<=6,4,3,0.00787,4.6135,18.9049,4.1,50,1,0.3194,1,0.32,1,0.2753,xenium_human_breast_cancer_seed0
Contiguous Random,36,2,7,<=6,5,33,0.21123162044879162,3.6546,22.0432,6.03,50,0,0.0,1,0.0515,1,0.0406,xenium_human_breast_cancer_seed0
Non-Contiguous Random,36,2,7,<=6,5,1,-1.2507145674689468e-07,4.3101,21.433,4.97,50,1,0.6316,1,0.52,1,0.3664,xenium_human_breast_cancer_seed0
Contiguous Random,37,0,10,<=6,4,32,0.31644085786819454,3.8664,20.1382,5.21,50,0,0.0,1,0.0455,1,0.0511,xenium_human_breast_cancer_seed0
Non-Contiguous Random,37,0,10,<=6,4,62,0.3750470652198792,3.3946,19.9889,5.89,50,0,0.0,0,0.0,1,0.037,xenium_human_breast_cancer_seed0
Contiguous Random,38,3,5,<=6,6,1,1.0874286786588527e-06,5.611,23.0873,4.11,50,1,0.2,1,0.2124,1,0.0539,xenium_human_breast_cancer_seed0
Non-Contiguous Random,38,3,5,<=6,6,1,2.0789523091924167e-07,6.8424,23.0622,3.37,50,1,0.4062,1,0.1429,1,0.0469,xenium_human_breast_cancer_seed0
Contiguous Random,39,0,12,<=6,6,4,0.05214353270855915,6.3543,23.398,3.68,50,1,0.3,1,0.2979,1,0.214,xenium_human_breast_cancer_seed0
Non-Contiguous Random,39,0,12,<=6,6,1,-4.39866159834823e-06,6.7013,23.4648,3.5,50,1,0.2857,1,0.1491,1,0.058,xenium_human_breast_cancer_seed0
Contiguous Random,40,3,2,<=6,5,6,0.16412526730921012,4.7127,21.3672,4.53,50,1,0.25,1,0.1163,1,0.0468,xenium_human_breast_cancer_seed0
Non-Contiguous Random,40,3,2,<=6,5,1,-3.2101233908010673e-06,4.195,20.5894,4.91,50,1,1.0,1,0.9444,1,0.9429,xenium_human_breast_cancer_seed0
Contiguous Random,41,0,14,<=6,5,1,3.0207723547559517e-06,5.7366,21.6887,3.78,50,1,0.2308,1,0.1719,1,0.0913,xenium_human_breast_cancer_seed0
Non-Contiguous Random,41,0,14,<=6,5,1,-1.3528490440117835e-06,6.6897,21.9176,3.28,50,1,0.6364,1,0.5106,1,0.1029,xenium_human_breast_cancer_seed0
Contiguous Random,42,2,3,<=6,4,1,-9.966087341495289e-07,3.7214,19.4662,5.23,50,1,0.5,1,0.3125,1,0.269,xenium_human_breast_cancer_seed0
Non-Contiguous Random,42,2,3,<=6,4,1,-6.154370307959178e-07,4.2131,19.5709,4.65,50,1,0.75,1,0.6923,1,0.4889,xenium_human_breast_cancer_seed0
Contiguous Random,43,2,1,<=6,6,1,3.818308951908378e-06,5.3083,21.5852,4.07,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,43,2,1,<=6,6,1,0.0,5.9814,21.3998,3.58,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,44,3,15,<=6,4,1,-3.0696439743127524e-06,4.1486,19.2858,4.65,50,1,1.0,1,0.8889,1,0.7561,xenium_human_breast_cancer_seed0
Non-Contiguous Random,44,3,15,<=6,4,1,1.971473693851422e-06,3.3005,19.8374,6.01,50,1,0.6,1,0.5,1,0.1691,xenium_human_breast_cancer_seed0
Contiguous Random,45,1,6,<=6,5,1,-3.7004183069122565e-07,4.094,21.517,5.26,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,45,1,6,<=6,5,1,4.519243307909981e-06,5.2661,21.4871,4.08,50,1,0.7143,1,0.7619,1,0.7458,xenium_human_breast_cancer_seed0
Contiguous Random,46,1,1,<=6,4,5,0.2643353558063507,4.9765,19.2725,3.87,50,0,0.0,1,0.2308,1,0.3041,xenium_human_breast_cancer_seed0
Non-Contiguous Random,46,1,1,<=6,4,2,0.032970954823493936,5.5722,19.4458,3.49,50,1,0.6667,1,0.45,1,0.1522,xenium_human_breast_cancer_seed0
Contiguous Random,47,0,4,<=6,5,1,-4.994348935527526e-07,3.981,20.7726,5.22,50,1,1.0,1,1.0,1,0.9231,xenium_human_breast_cancer_seed0
Non-Contiguous Random,47,0,4,<=6,5,1,-3.332238227127249e-06,4.2977,20.7456,4.83,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,48,1,14,<=6,5,102,0.5494383544769048,4.5641,21.7634,4.77,50,0,0.0,0,0.0,1,0.0369,xenium_human_breast_cancer_seed0
Non-Contiguous Random,48,1,14,<=6,5,2,0.036144589786131,4.8737,21.7787,4.47,50,1,0.1429,1,0.0789,1,0.0479,xenium_human_breast_cancer_seed0
Contiguous Random,49,0,9,<=6,6,1,-1.6954332392599136e-06,5.0706,22.796,4.5,50,1,1.0,1,0.7273,1,0.68,xenium_human_breast_cancer_seed0
Non-Contiguous Random,49,0,9,<=6,6,1,-4.7064015278319715e-06,5.6548,23.0174,4.07,50,1,0.7143,1,0.5556,1,0.1734,xenium_human_breast_cancer_seed0
Contiguous Random,50,3,5,7-12,9,1,2.01161702473307e-06,8.0973,30.401,3.75,50,1,1.0,1,1.0,1,0.5,xenium_human_breast_cancer_seed0
Non-Contiguous Random,50,3,5,7-12,9,3,0.10175883692423504,6.7838,30.5545,4.5,50,1,0.6,1,0.4318,1,0.1057,xenium_human_breast_cancer_seed0
Contiguous Random,51,2,5,7-12,11,1,1.9032290143883301e-07,7.7359,36.6418,4.74,50,1,0.8571,1,0.7333,1,0.5397,xenium_human_breast_cancer_seed0
Non-Contiguous Random,51,2,5,7-12,11,1,3.7872946929695672e-06,9.4913,34.9935,3.69,50,1,1.0,1,0.8571,1,0.4815,xenium_human_breast_cancer_seed0
Contiguous Random,52,0,10,7-12,10,11,0.31370841299325536,7.024,31.579,4.5,50,0,0.0,1,0.0625,1,0.0457,xenium_human_breast_cancer_seed0
Non-Contiguous Random,52,0,10,7-12,10,14,0.3516340132160074,7.7526,31.6364,4.08,50,0,0.0,1,0.1392,1,0.0517,xenium_human_breast_cancer_seed0
Contiguous Random,53,3,7,7-12,8,1,-1.3807272313259844e-06,6.7414,27.5081,4.08,50,1,1.0,1,0.5472,1,0.0737,xenium_human_breast_cancer_seed0
Non-Contiguous Random,53,3,7,7-12,8,1,-7.690595227316521e-08,7.3808,28.0909,3.81,50,1,0.2941,1,0.1346,1,0.0415,xenium_human_breast_cancer_seed0
Contiguous Random,54,2,0,7-12,10,1,-3.563089768163219e-06,6.3431,23.9583,3.78,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,54,2,0,7-12,10,1,0.0,7.2021,25.5367,3.55,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,55,3,14,7-12,7,1,-2.6276493175769744e-06,6.377,25.1611,3.95,50,1,0.2439,1,0.1737,1,0.0728,xenium_human_breast_cancer_seed0
Non-Contiguous Random,55,3,14,7-12,7,1,-3.8052860698023494e-06,7.3024,24.8634,3.4,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,56,2,8,7-12,12,1,-3.3265748369259995e-06,6.1723,38.244,6.2,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,56,2,8,7-12,12,1,2.15089716215644e-06,7.5877,40.6757,5.36,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,57,2,5,7-12,10,1,-1.3152117759318571e-06,7.3086,32.3139,4.42,50,1,1.0,1,1.0,1,0.963,xenium_human_breast_cancer_seed0
Non-Contiguous Random,57,2,5,7-12,10,1,3.1714835522222984e-06,8.1027,31.9442,3.94,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,58,0,8,7-12,7,13,0.6126109126540609,6.8655,25.3917,3.7,50,0,0.0,0,0.0,1,0.2644,xenium_human_breast_cancer_seed0
Non-Contiguous Random,58,0,8,7-12,7,2,0.02888216105470276,6.4349,25.4435,3.95,50,1,0.4,1,0.5,1,0.5538,xenium_human_breast_cancer_seed0
Contiguous Random,59,3,9,7-12,7,1,1.9019531282138402e-06,5.797,25.8728,4.46,50,1,0.75,1,0.619,1,0.4,xenium_human_breast_cancer_seed0
Non-Contiguous Random,59,3,9,7-12,7,5,0.14612635850653732,7.2479,25.4432,3.51,50,1,0.25,1,0.3438,1,0.232,xenium_human_breast_cancer_seed0
Contiguous Random,60,3,10,7-12,12,6,0.05091723494474021,10.744,39.9302,3.72,50,1,0.1591,1,0.0533,1,0.0308,xenium_human_breast_cancer_seed0
Non-Contiguous Random,60,3,10,7-12,12,5,0.07867550328741202,11.6419,40.5721,3.48,50,1,0.1099,1,0.0582,1,0.0306,xenium_human_breast_cancer_seed0
Contiguous Random,61,0,4,7-12,11,2,0.05925333691736423,9.0786,34.9361,3.85,50,1,0.8,1,0.9333,1,0.9744,xenium_human_breast_cancer_seed0
Non-Contiguous Random,61,0,4,7-12,11,1,1.4468539320522389e-06,10.3228,35.3459,3.42,50,1,0.8,1,0.871,1,0.6622,xenium_human_breast_cancer_seed0
Contiguous Random,62,3,6,7-12,12,3,0.009587913498082967,9.2151,37.0538,4.02,50,1,0.3214,1,0.1963,1,0.1489,xenium_human_breast_cancer_seed0
Non-Contiguous Random,62,3,6,7-12,12,4,0.020760824923167887,10.2637,39.6576,3.86,50,1,0.2558,1,0.1253,1,0.0673,xenium_human_breast_cancer_seed0
Contiguous Random,63,3,5,7-12,11,1,2.2420536380796108e-06,9.143,36.4436,3.99,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,63,3,5,7-12,11,1,-3.188309178003834e-06,8.4536,36.4214,4.31,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,64,0,0,7-12,7,1,0.0,5.5631,21.2842,3.83,50,1,0.2294,1,0.2294,1,0.2294,xenium_human_breast_cancer_seed0
Non-Contiguous Random,64,0,0,7-12,7,1,2.7517232518148305e-06,5.6996,20.9885,3.68,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,65,2,1,7-12,10,1,-2.712054191889024e-06,7.4649,28.0177,3.75,50,1,0.9412,1,0.9524,1,0.6056,xenium_human_breast_cancer_seed0
Non-Contiguous Random,65,2,1,7-12,10,1,3.491301742375441e-06,8.6304,28.2118,3.27,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,66,1,0,7-12,8,1,-4.417432719339143e-06,5.9524,22.3341,3.75,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,66,1,0,7-12,8,2,0.1283205264940117,6.5207,24.4261,3.75,50,1,0.5,1,0.5,1,0.8571,xenium_human_breast_cancer_seed0
Contiguous Random,67,0,4,7-12,7,17,0.10925726060036223,5.4913,25.7005,4.68,50,1,0.0814,1,0.1095,1,0.0608,xenium_human_breast_cancer_seed0
Non-Contiguous Random,67,0,4,7-12,7,1,-2.3916885305563795e-07,5.9053,24.4249,4.14,50,1,0.3158,1,0.3226,1,0.1617,xenium_human_breast_cancer_seed0
Contiguous Random,68,0,10,7-12,11,100,0.5591849873439219,6.9906,34.7344,4.97,50,0,0.0,1,0.0138,1,0.0334,xenium_human_breast_cancer_seed0
Non-Contiguous Random,68,0,10,7-12,11,100,0.5591849873439219,6.966,34.7381,4.99,50,0,0.0,1,0.0138,1,0.0334,xenium_human_breast_cancer_seed0
Contiguous Random,69,0,4,7-12,10,4,0.24720030457368736,7.8149,30.7103,3.93,50,1,0.1667,1,0.1951,1,0.0929,xenium_human_breast_cancer_seed0
Non-Contiguous Random,69,0,4,7-12,10,1,-4.048944043932856e-06,8.0981,32.247,3.98,50,1,0.0526,1,0.0784,1,0.0768,xenium_human_breast_cancer_seed0
Contiguous Random,70,0,2,7-12,8,1,3.887908347599556e-06,5.9226,25.4957,4.3,50,1,1.0,1,0.6667,1,0.3554,xenium_human_breast_cancer_seed0
Non-Contiguous Random,70,0,2,7-12,8,1,4.360542874004558e-06,7.5837,25.2676,3.33,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,71,2,9,7-12,12,1,-1.0182066647601573e-06,8.3467,35.7443,4.28,50,1,1.0,1,0.8889,1,0.5077,xenium_human_breast_cancer_seed0
Non-Contiguous Random,71,2,9,7-12,12,1,1.0133753525209954e-06,8.1722,37.5909,4.6,50,1,1.0,1,1.0,1,0.7568,xenium_human_breast_cancer_seed0
Contiguous Random,72,3,11,7-12,12,2,0.0008448247019534616,11.4243,39.4712,3.46,50,1,0.1264,1,0.063,1,0.0336,xenium_human_breast_cancer_seed0
Non-Contiguous Random,72,3,11,7-12,12,9,0.10159656062691158,10.2638,38.7313,3.77,50,1,0.0777,1,0.0558,1,0.0333,xenium_human_breast_cancer_seed0
Contiguous Random,73,0,4,7-12,8,1,2.460071528487262e-06,6.5517,27.613,4.21,50,1,0.175,1,0.1067,1,0.0653,xenium_human_breast_cancer_seed0
Non-Contiguous Random,73,0,4,7-12,8,2,0.05196245247035869,7.5665,27.3299,3.61,50,1,0.4211,1,0.2437,1,0.089,xenium_human_breast_cancer_seed0
Contiguous Random,74,3,10,7-12,8,8,0.05902973214808216,8.1753,27.9871,3.42,50,1,0.1724,1,0.1139,1,0.0316,xenium_human_breast_cancer_seed0
Non-Contiguous Random,74,3,10,7-12,8,1,-2.1178662333865006e-06,8.4105,27.4893,3.27,50,1,0.3333,1,0.2653,1,0.0446,xenium_human_breast_cancer_seed0
Contiguous Random,75,1,11,7-12,11,1,-4.047177106447641e-06,8.5978,36.1777,4.21,50,1,0.1154,1,0.068,1,0.0431,xenium_human_breast_cancer_seed0
Non-Contiguous Random,75,1,11,7-12,11,1,3.084790688445693e-07,10.1156,37.4782,3.71,50,1,0.0874,1,0.0587,1,0.0387,xenium_human_breast_cancer_seed0
Contiguous Random,76,1,2,7-12,7,2,0.09260370111714916,6.5876,23.657,3.59,50,1,0.8571,1,0.8889,1,0.9286,xenium_human_breast_cancer_seed0
Non-Contiguous Random,76,1,2,7-12,7,1,2.2080902746246522e-06,6.9019,24.4443,3.54,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Contiguous Random,77,3,9,7-12,7,2,0.028716262679026494,5.9362,25.2453,4.25,50,1,0.4444,1,0.2692,1,0.269,xenium_human_breast_cancer_seed0
Non-Contiguous Random,77,3,9,7-12,7,1,-2.507233109350082e-06,5.2626,25.53,4.85,50,1,0.6429,1,0.2791,1,0.0887,xenium_human_breast_cancer_seed0
Contiguous Random,78,2,0,7-12,9,1,-1.047948201549076e-06,6.2692,22.6561,3.61,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
Non-Contiguous Random,78,2,0,7-12,9,1,-1.107521057142069e-06,5.8121,22.5712,3.88,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed0
