Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,10,7,36,<=6,5,22,0.06368750025622016,24.2768,100.2116,4.13,50,1,0.0698,1,0.0405,1,0.0098,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,10,7,36,<=6,5,47,0.0815988018980553,26.2781,99.2788,3.78,50,1,0.0185,1,0.0169,1,0.0081,xenium_human_lymph_node_5k_seed0
Contiguous Random,11,5,47,<=6,6,32,0.08706532990513377,24.3964,110.3124,4.52,50,0,0.0,1,0.0385,1,0.0209,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,11,5,47,<=6,6,16,0.08604663820609704,23.795,110.7568,4.65,50,0,0.0,1,0.0147,1,0.0213,xenium_human_lymph_node_5k_seed0
Contiguous Random,12,8,36,<=6,6,7,0.07708922086879094,24.8922,109.9613,4.42,50,1,0.0526,1,0.0434,1,0.0094,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,12,8,36,<=6,6,60,0.08898608218543796,26.1426,111.1786,4.25,50,1,0.0152,1,0.0107,1,0.0084,xenium_human_lymph_node_5k_seed0
Contiguous Random,13,2,3,<=6,5,6,0.05631450733162591,22.4175,101.86,4.54,50,1,0.1429,1,0.1429,1,0.0202,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,13,2,3,<=6,5,1,-4.459681955448769e-06,22.1512,100.3292,4.53,50,1,0.16,1,0.1106,1,0.0141,xenium_human_lymph_node_5k_seed0
Contiguous Random,14,2,42,<=6,6,10,0.10255195405036399,25.6393,110.4472,4.31,50,0,0.0,1,0.084,1,0.0124,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,14,2,42,<=6,6,4,0.05358174076684524,26.4984,110.1559,4.16,50,1,0.1379,1,0.0601,1,0.0119,xenium_human_lymph_node_5k_seed0
Contiguous Random,15,9,29,<=6,4,2,0.020488551306724556,19.4173,90.5934,4.67,50,1,0.0625,1,0.0222,1,0.0139,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,15,9,29,<=6,4,7,0.14190946503162383,22.8907,89.6319,3.92,50,0,0.0,1,0.1,1,0.0348,xenium_human_lymph_node_5k_seed0
Contiguous Random,16,10,4,<=6,6,4,0.03162685537775822,27.3614,111.3772,4.07,50,1,0.0217,1,0.0495,1,0.0101,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,16,10,4,<=6,6,1,3.1762348429720255e-06,26.3294,110.397,4.19,50,1,0.1159,1,0.0533,1,0.01,xenium_human_lymph_node_5k_seed0
Contiguous Random,17,5,35,<=6,6,6,0.04476656032595688,25.4431,110.2131,4.33,50,1,0.0385,1,0.0525,1,0.0103,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,17,5,35,<=6,6,2,0.028902211320520677,28.4147,109.6303,3.86,50,1,0.16,1,0.0801,1,0.0105,xenium_human_lymph_node_5k_seed0
Contiguous Random,18,9,39,<=6,4,1,-3.050708770879762e-07,22.1,91.3874,4.14,50,1,0.05,1,0.0238,1,0.0135,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,18,9,39,<=6,4,2,0.05656354568004607,22.2512,89.6231,4.03,50,1,0.3333,1,0.1,1,0.0308,xenium_human_lymph_node_5k_seed0
Contiguous Random,19,5,19,<=6,5,1,1.603692558416192e-06,26.8006,101.3178,3.78,50,1,0.4118,1,0.1901,1,0.0187,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,19,5,19,<=6,5,14,0.05855881017528247,25.8688,100.1839,3.87,50,1,0.0278,1,0.0372,1,0.0148,xenium_human_lymph_node_5k_seed0
Contiguous Random,20,1,15,<=6,6,20,0.1408797415381034,25.9509,109.3329,4.21,50,0,0.0,0,0.0,1,0.069,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,20,1,15,<=6,6,2,0.05081400835039407,20.0066,108.0168,5.4,50,1,0.3333,1,0.25,1,0.1216,xenium_human_lymph_node_5k_seed0
Contiguous Random,21,2,33,<=6,4,95,0.08509230914592744,16.9827,89.7055,5.28,50,0,0.0,1,0.0161,1,0.0114,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,21,2,33,<=6,4,8,0.08417665968418123,17.7466,90.6559,5.11,50,0,0.0,1,0.0811,1,0.0192,xenium_human_lymph_node_5k_seed0
Contiguous Random,22,4,1,<=6,4,63,0.13308642403125764,18.9594,90.6116,4.78,50,0,0.0,1,0.0123,1,0.0251,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,22,4,1,<=6,4,21,0.07992295761585233,20.4015,89.9545,4.41,50,0,0.0,1,0.0294,1,0.014,xenium_human_lymph_node_5k_seed0
Contiguous Random,23,9,18,<=6,4,12,0.06271424521923066,22.0646,89.1847,4.04,50,1,0.0833,1,0.0769,1,0.0266,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,23,9,18,<=6,4,23,0.1275429789543152,21.4284,89.2425,4.16,50,0,0.0,1,0.0213,1,0.0221,xenium_human_lymph_node_5k_seed0
Contiguous Random,24,6,43,<=6,6,1,4.289108832766786e-06,22.6064,108.5784,4.8,50,1,1.0,1,0.8,1,0.5833,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,24,6,43,<=6,6,1,-9.562987609568196e-07,28.0439,109.6286,3.91,50,1,0.2857,1,0.1613,1,0.043,xenium_human_lymph_node_5k_seed0
Contiguous Random,25,7,0,<=6,4,2,0.014297111678123475,21.8435,90.3076,4.13,50,1,0.5,1,0.5,1,0.1238,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,25,7,0,<=6,4,1,-8.560752868536081e-07,15.0185,85.7008,5.71,50,1,1.0,1,1.0,1,0.5957,xenium_human_lymph_node_5k_seed0
Contiguous Random,26,9,7,<=6,5,3,0.060251075012807076,23.1249,99.9562,4.32,50,1,0.25,1,0.0877,1,0.0188,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,26,9,7,<=6,5,7,0.12165801430466372,23.9734,97.7364,4.08,50,0,0.0,1,0.2105,1,0.1224,xenium_human_lymph_node_5k_seed0
Contiguous Random,27,10,24,<=6,4,5,0.06425404840946197,22.1223,90.5624,4.09,50,1,0.1667,1,0.0971,1,0.0205,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,27,10,24,<=6,4,3,0.010026087083816526,21.0355,89.2748,4.24,50,1,0.1,1,0.0685,1,0.0166,xenium_human_lymph_node_5k_seed0
Contiguous Random,28,8,37,<=6,6,6,0.032080125909165425,27.4418,109.4051,3.99,50,1,0.1333,1,0.0529,1,0.0106,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,28,8,37,<=6,6,1,1.6550561629247174e-06,26.8102,110.1686,4.11,50,1,0.0769,1,0.0691,1,0.0104,xenium_human_lymph_node_5k_seed0
Contiguous Random,29,6,36,<=6,5,11,0.12067971704553482,28.5164,100.7217,3.53,50,0,0.0,1,0.0286,1,0.015,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,29,6,36,<=6,5,37,0.08411329877723023,26.3699,101.5163,3.85,50,0,0.0,1,0.0484,1,0.0132,xenium_human_lymph_node_5k_seed0
Contiguous Random,30,4,34,<=6,5,1,-2.804397559730276e-06,24.3905,100.2657,4.11,50,1,0.4286,1,0.1613,1,0.0178,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,30,4,34,<=6,5,45,0.07940364824478544,27.1262,99.5642,3.67,50,1,0.0556,1,0.0573,1,0.011,xenium_human_lymph_node_5k_seed0
Contiguous Random,31,10,37,<=6,6,22,0.07183697133749911,27.8474,109.5589,3.93,50,1,0.0263,1,0.0136,1,0.0105,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,31,10,37,<=6,6,4,0.07004750814735072,25.1891,109.6381,4.35,50,1,0.0952,1,0.0312,1,0.012,xenium_human_lymph_node_5k_seed0
Contiguous Random,32,1,42,<=6,6,29,0.08064496764543594,27.3641,110.337,4.03,50,1,0.0638,1,0.0385,1,0.0096,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,32,1,42,<=6,6,13,0.06565751350813498,29.7988,111.2082,3.73,50,1,0.1111,1,0.0828,1,0.0118,xenium_human_lymph_node_5k_seed0
Contiguous Random,33,5,38,<=6,5,8,0.056014347777252727,26.8784,101.0864,3.76,50,1,0.15,1,0.1391,1,0.0225,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,33,5,38,<=6,5,4,0.05753017146960199,27.4174,99.6592,3.63,50,1,0.1667,1,0.2,1,0.023,xenium_human_lymph_node_5k_seed0
Contiguous Random,34,4,20,<=6,6,2,0.003885624401151755,27.8406,110.8458,3.98,50,1,0.1429,1,0.0714,1,0.0138,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,34,4,20,<=6,6,11,0.06377653806001318,28.6635,110.2634,3.85,50,1,0.0714,1,0.0398,1,0.0108,xenium_human_lymph_node_5k_seed0
Contiguous Random,35,3,42,<=6,6,3,0.025793950289764278,21.535,109.7379,5.1,50,1,0.0714,1,0.0484,1,0.015,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,35,3,42,<=6,6,4,0.023415639898126173,23.7649,111.0005,4.67,50,1,0.0462,1,0.0566,1,0.0146,xenium_human_lymph_node_5k_seed0
Contiguous Random,36,7,28,<=6,6,21,0.08787889676301569,26.5012,110.1646,4.16,50,1,0.0476,1,0.0368,1,0.0107,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,36,7,28,<=6,6,8,0.025482305257682136,22.7873,109.551,4.81,50,1,0.1167,1,0.0464,1,0.0121,xenium_human_lymph_node_5k_seed0
Contiguous Random,37,8,6,<=6,5,8,0.035218627121820556,23.1966,99.7894,4.3,50,1,0.119,1,0.0739,1,0.0158,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,37,8,6,<=6,5,1,1.781544053836015e-06,24.9775,99.8657,4.0,50,1,0.75,1,0.4444,1,0.049,xenium_human_lymph_node_5k_seed0
Contiguous Random,38,7,19,<=6,5,39,0.10591498923362647,23.5926,99.6453,4.22,50,0,0.0,1,0.0219,1,0.0156,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,38,7,19,<=6,5,11,0.0707737751580213,24.8758,100.1761,4.03,50,1,0.1053,1,0.0566,1,0.015,xenium_human_lymph_node_5k_seed0
Contiguous Random,39,8,11,<=6,5,1,-2.6179297747397356e-06,28.2203,100.8691,3.57,50,1,0.5,1,0.0902,1,0.0159,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,39,8,11,<=6,5,2,0.027097566344443158,26.0189,101.9542,3.92,50,1,0.1765,1,0.1164,1,0.0155,xenium_human_lymph_node_5k_seed0
Contiguous Random,40,7,32,<=6,4,1,4.77221488953683e-06,26.0977,90.0454,3.45,50,1,0.5,1,0.4348,1,0.1011,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,40,7,32,<=6,4,3,0.07161842789649964,21.792,91.2008,4.19,50,1,0.25,1,0.1765,1,0.0381,xenium_human_lymph_node_5k_seed0
Contiguous Random,41,6,9,<=6,6,120,0.12468519269303513,23.708,109.6035,4.62,50,0,0.0,1,0.0053,1,0.0104,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,41,6,9,<=6,6,3,0.13116875766595304,22.5105,111.667,4.96,50,0,0.0,1,0.25,1,0.1957,xenium_human_lymph_node_5k_seed0
Contiguous Random,42,8,23,<=6,5,6,0.013702652028948215,20.5768,102.0144,4.96,50,1,0.0351,1,0.0181,1,0.0097,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,42,8,23,<=6,5,45,0.08035576567660879,28.9367,101.6688,3.51,50,1,0.02,1,0.0162,1,0.0106,xenium_human_lymph_node_5k_seed0
Contiguous Random,43,2,41,<=6,4,1,-4.1968441009399005e-06,22.3539,89.7847,4.02,50,1,0.2,1,0.0238,1,0.0149,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,43,2,41,<=6,4,4,0.03020074455261229,20.8615,89.8318,4.31,50,1,0.0556,1,0.0362,1,0.0123,xenium_human_lymph_node_5k_seed0
Contiguous Random,44,8,14,<=6,6,2,0.0006856142416369337,25.5721,111.4334,4.36,50,1,0.625,1,0.3692,1,0.0474,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,44,8,14,<=6,6,3,0.014586818617557673,27.4354,111.6144,4.07,50,1,0.0857,1,0.0469,1,0.0116,xenium_human_lymph_node_5k_seed0
Contiguous Random,45,2,5,<=6,5,23,0.07963341515250588,22.8776,100.7246,4.4,50,1,0.0385,1,0.0216,1,0.0134,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,45,2,5,<=6,5,3,0.06841579568303455,24.2083,99.8188,4.12,50,1,0.6,1,0.1099,1,0.0241,xenium_human_lymph_node_5k_seed0
Contiguous Random,46,4,24,<=6,6,1,-1.8736701175026127e-06,28.3348,112.5425,3.97,50,1,0.6429,1,0.5667,1,0.1076,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,46,4,24,<=6,6,1,-2.689894256779901e-07,31.1155,112.3394,3.61,50,1,0.2444,1,0.067,1,0.0111,xenium_human_lymph_node_5k_seed0
Contiguous Random,47,5,37,<=6,6,1,2.4910420526325083e-07,24.6255,110.6126,4.49,50,1,0.3529,1,0.1549,1,0.0194,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,47,5,37,<=6,6,1,-6.057863392583407e-07,25.38,111.1767,4.38,50,1,0.3158,1,0.1382,1,0.0182,xenium_human_lymph_node_5k_seed0
Contiguous Random,48,3,3,<=6,5,2,0.02260992207110299,20.4654,99.6863,4.87,50,1,0.5,1,0.3333,1,0.0501,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,48,3,3,<=6,5,5,0.0729781688706892,20.7883,100.9629,4.86,50,1,0.1667,1,0.1429,1,0.0426,xenium_human_lymph_node_5k_seed0
Contiguous Random,49,8,37,<=6,5,19,0.04843067127787887,23.3867,99.8752,4.27,50,1,0.0152,1,0.0152,1,0.0102,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,49,8,37,<=6,5,15,0.03392782023955673,22.588,99.7938,4.42,50,1,0.0575,1,0.02,1,0.0089,xenium_human_lymph_node_5k_seed0
Contiguous Random,50,8,46,7-12,11,37,0.07384375981405711,37.83,178.8676,4.73,50,1,0.0161,1,0.012,1,0.0074,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,50,8,46,7-12,11,32,0.05893186778888493,38.2183,174.9433,4.58,50,1,0.0374,1,0.0144,1,0.0073,xenium_human_lymph_node_5k_seed0
Contiguous Random,51,3,21,7-12,11,1,2.7269259932904966e-06,44.8173,174.0696,3.88,50,1,0.0613,1,0.0177,1,0.0078,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,51,3,21,7-12,11,15,0.04019456682066369,43.8481,174.776,3.99,50,1,0.0762,1,0.0207,1,0.008,xenium_human_lymph_node_5k_seed0
Contiguous Random,52,3,17,7-12,7,8,0.0644027176840643,26.9204,123.9672,4.6,50,1,0.0357,1,0.041,1,0.0104,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,52,3,17,7-12,7,1,-2.5947608267018474e-06,30.2979,123.5262,4.08,50,1,0.3158,1,0.1564,1,0.0129,xenium_human_lymph_node_5k_seed0
Contiguous Random,53,3,13,7-12,9,1,-1.9598007202081824e-06,32.894,147.8749,4.5,50,1,0.1449,1,0.0444,1,0.0081,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,53,3,13,7-12,9,1,-2.1901702880744445e-06,35.3608,149.1824,4.22,50,1,0.1039,1,0.0247,1,0.0079,xenium_human_lymph_node_5k_seed0
Contiguous Random,54,5,9,7-12,10,1,-2.874969181387854e-06,42.9282,164.1856,3.82,50,1,0.2381,1,0.0538,1,0.0081,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,54,5,9,7-12,10,2,0.025963770709370726,39.3968,159.2304,4.04,50,1,0.2308,1,0.0663,1,0.0081,xenium_human_lymph_node_5k_seed0
Contiguous Random,55,1,15,7-12,10,238,0.3410734164383028,30.1228,158.676,5.27,50,0,0.0,0,0.0,1,0.004,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,55,1,15,7-12,10,24,0.20967666045906141,36.2814,156.2752,4.31,50,0,0.0,0,0.0,1,0.0173,xenium_human_lymph_node_5k_seed0
Contiguous Random,56,8,4,7-12,9,5,0.04279018849690752,37.2015,148.8773,4.0,50,1,0.0435,1,0.0125,1,0.007,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,56,8,4,7-12,9,1,3.22217305503969e-06,37.4496,144.9075,3.87,50,1,0.3529,1,0.215,1,0.0177,xenium_human_lymph_node_5k_seed0
Contiguous Random,57,8,40,7-12,10,2,0.008483765616457861,35.4159,159.6446,4.51,50,1,0.0794,1,0.0189,1,0.0076,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,57,8,40,7-12,10,2,0.001269526927968112,39.2642,161.0376,4.1,50,1,0.0796,1,0.018,1,0.0075,xenium_human_lymph_node_5k_seed0
Contiguous Random,58,4,8,7-12,7,4,0.005353165777288504,32.1815,121.3004,3.77,50,1,0.0533,1,0.0523,1,0.0087,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,58,4,8,7-12,7,2,0.031405665479516176,31.032,121.425,3.91,50,1,0.125,1,0.0433,1,0.0089,xenium_human_lymph_node_5k_seed0
Contiguous Random,59,3,8,7-12,11,1,-1.7523861720603051e-06,39.8086,172.8189,4.34,50,1,0.25,1,0.2708,1,0.0428,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,59,3,8,7-12,11,5,0.10480710342129607,39.7791,173.8744,4.37,50,1,0.2857,1,0.0857,1,0.0244,xenium_human_lymph_node_5k_seed0
Contiguous Random,60,2,40,7-12,10,1,1.1453456285615005e-06,38.4018,158.007,4.11,50,1,0.1685,1,0.0385,1,0.0084,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,60,2,40,7-12,10,8,0.04983938922960052,39.2287,222.1477,5.66,50,1,0.1368,1,0.0375,1,0.0084,xenium_human_lymph_node_5k_seed0
Contiguous Random,61,6,38,7-12,8,4,0.021603497480410738,34.9105,182.0259,5.21,50,1,0.0909,1,0.0361,1,0.0087,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,61,6,38,7-12,8,18,0.07305363292538958,32.8485,182.7407,5.56,50,1,0.0333,1,0.0257,1,0.0083,xenium_human_lymph_node_5k_seed0
Contiguous Random,62,3,45,7-12,10,4,0.010704977111667957,37.3883,223.3493,5.97,50,1,0.0616,1,0.0205,1,0.0081,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,62,3,45,7-12,10,5,0.0168910457302599,39.2318,224.2281,5.72,50,1,0.0821,1,0.0307,1,0.0086,xenium_human_lymph_node_5k_seed0
Contiguous Random,63,4,18,7-12,11,7,0.03378895734013826,47.1216,242.7324,5.15,50,1,0.0688,1,0.0206,1,0.0079,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,63,4,18,7-12,11,1,-4.447129841933517e-06,46.8838,243.3618,5.19,50,1,0.0746,1,0.0211,1,0.0079,xenium_human_lymph_node_5k_seed0
Contiguous Random,64,10,24,7-12,12,2,0.015263163735618868,52.5267,219.1173,4.17,50,1,0.0711,1,0.0152,1,0.0075,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,64,10,24,7-12,12,3,0.020692266743144172,49.6672,195.9818,3.95,50,1,0.0465,1,0.0144,1,0.0076,xenium_human_lymph_node_5k_seed0
Contiguous Random,65,9,28,7-12,8,2,0.005387215718565763,33.8489,133.1885,3.93,50,1,0.4737,1,0.1796,1,0.0136,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,65,9,28,7-12,8,1,3.1972588602213747e-06,35.876,148.4163,4.14,50,1,0.0303,1,0.0391,1,0.0121,xenium_human_lymph_node_5k_seed0
Contiguous Random,66,3,10,7-12,11,26,0.06124803447176652,45.0327,241.0441,5.35,50,1,0.0605,1,0.0205,1,0.0075,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,66,3,10,7-12,11,2,0.004940502252290813,47.1282,276.6509,5.87,50,1,0.0915,1,0.0235,1,0.0076,xenium_human_lymph_node_5k_seed0
Contiguous Random,67,5,31,7-12,7,72,0.24373880319031238,25.5931,114.43,4.47,50,0,0.0,0,0.0,1,0.0141,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,67,5,31,7-12,7,49,0.10698898997370576,28.2683,114.3795,4.05,50,0,0.0,1,0.0189,1,0.038,xenium_human_lymph_node_5k_seed0
Contiguous Random,68,3,13,7-12,7,12,0.046068259819833646,30.9461,114.1071,3.69,50,1,0.0889,1,0.0379,1,0.0082,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,68,3,13,7-12,7,5,0.05160520058218254,27.5382,114.9133,4.17,50,1,0.2188,1,0.0985,1,0.0103,xenium_human_lymph_node_5k_seed0
Contiguous Random,69,8,37,7-12,8,4,0.05591573970174629,33.6818,125.3288,3.72,50,1,0.0909,1,0.019,1,0.0086,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,69,8,37,7-12,8,5,0.05971497697686584,33.7653,124.7381,3.69,50,1,0.2759,1,0.0521,1,0.0089,xenium_human_lymph_node_5k_seed0
Contiguous Random,70,8,34,7-12,12,7,0.04768888661399129,42.5222,188.9857,4.44,50,1,0.0606,1,0.0152,1,0.0075,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,70,8,34,7-12,12,2,0.00022792315479669423,44.7832,182.2271,4.07,50,1,0.0421,1,0.0127,1,0.0075,xenium_human_lymph_node_5k_seed0
Contiguous Random,71,5,26,7-12,9,5,0.04850166726430255,38.5986,137.7927,3.57,50,1,0.1392,1,0.0311,1,0.0081,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,71,5,26,7-12,9,2,0.016079623998006165,38.9996,137.777,3.53,50,1,0.175,1,0.038,1,0.0082,xenium_human_lymph_node_5k_seed0
Contiguous Random,72,1,28,7-12,10,45,0.04820200826381116,36.5496,152.1374,4.16,50,1,0.0137,1,0.0092,1,0.0076,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,72,1,28,7-12,10,14,0.04676630491327782,39.427,152.4699,3.87,50,1,0.0193,1,0.0147,1,0.0077,xenium_human_lymph_node_5k_seed0
Contiguous Random,73,1,33,7-12,12,13,0.047306237030901865,48.396,184.2274,3.81,50,1,0.0328,1,0.0186,1,0.0081,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,73,1,33,7-12,12,6,0.023944964186278783,50.5659,184.5421,3.65,50,1,0.0521,1,0.018,1,0.008,xenium_human_lymph_node_5k_seed0
Contiguous Random,74,4,8,7-12,10,7,0.04255762646945993,42.3964,150.3102,3.55,50,1,0.0887,1,0.0234,1,0.0075,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,74,4,8,7-12,10,4,0.048540544949258746,41.5119,151.8613,3.66,50,1,0.2647,1,0.0992,1,0.0084,xenium_human_lymph_node_5k_seed0
Contiguous Random,75,0,10,7-12,8,2,0.03890692476887775,34.5652,127.2705,3.68,50,1,0.0625,1,0.0642,1,0.0089,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,75,0,10,7-12,8,13,0.07069328529794439,40.6471,125.1808,3.08,50,1,0.0294,1,0.0209,1,0.0084,xenium_human_lymph_node_5k_seed0
Contiguous Random,76,3,25,7-12,12,5,0.056936850120149485,55.2312,181.3968,3.28,50,1,0.1101,1,0.0284,1,0.0078,xenium_human_lymph_node_5k_seed0
Non-Contiguous Random,76,3,25,7-12,12,4,0.04453029446970036,52.5567,183.7295,3.5,50,1,0.1127,1,0.0348,1,0.0079,xenium_human_lymph_node_5k_seed0
