Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,6,2,7,<=6,5,1,-2.266076038315301e-06,4.0135,21.1337,5.27,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Contiguous Random,7,3,14,<=6,5,1,3.5552286490880824e-06,4.5204,21.3041,4.71,50,1,0.6154,1,0.6216,1,0.2335,xenium_human_breast_cancer_seed3
Non-Contiguous Random,7,3,14,<=6,5,3,0.03703989687372683,5.3054,21.6638,4.08,50,1,0.7143,1,0.4894,1,0.2143,xenium_human_breast_cancer_seed3
Contiguous Random,8,3,14,<=6,5,8,0.09351398392484905,6.0442,21.8689,3.62,50,1,0.1754,1,0.0962,1,0.0392,xenium_human_breast_cancer_seed3
Non-Contiguous Random,8,3,14,<=6,5,8,0.09351398392484905,5.8658,21.8825,3.73,50,1,0.1754,1,0.0962,1,0.0392,xenium_human_breast_cancer_seed3
Contiguous Random,9,1,10,<=6,5,22,0.1296773392449868,4.25,21.6786,5.1,50,1,0.0238,1,0.0812,1,0.0468,xenium_human_breast_cancer_seed3
Non-Contiguous Random,9,1,10,<=6,5,29,0.11902743611421962,6.0726,21.3634,3.52,50,1,0.0175,1,0.0498,1,0.0446,xenium_human_breast_cancer_seed3
Contiguous Random,10,2,6,<=6,6,10,0.18000546106096738,5.4786,23.418,4.27,50,1,0.0588,1,0.1074,1,0.0539,xenium_human_breast_cancer_seed3
Non-Contiguous Random,10,2,6,<=6,6,7,0.08506907527103563,5.4056,23.337,4.32,50,1,0.2439,1,0.1553,1,0.0682,xenium_human_breast_cancer_seed3
Contiguous Random,11,3,11,<=6,6,4,0.1073585068874583,5.6703,23.2351,4.1,50,1,0.1364,1,0.1067,1,0.051,xenium_human_breast_cancer_seed3
Non-Contiguous Random,11,3,11,<=6,6,2,0.005973777781245304,8.0882,22.9476,2.84,50,1,0.1304,1,0.1301,1,0.0614,xenium_human_breast_cancer_seed3
Contiguous Random,12,3,14,<=6,5,34,0.16902212963788732,5.4786,21.8656,3.99,50,1,0.0164,1,0.0176,1,0.0298,xenium_human_breast_cancer_seed3
Non-Contiguous Random,12,3,14,<=6,5,11,0.1959618475198448,4.7355,21.5753,4.56,50,1,0.0833,1,0.0833,1,0.0519,xenium_human_breast_cancer_seed3
Contiguous Random,13,1,14,<=6,4,1,1.9785404205552304e-06,5.8617,19.998,3.41,50,1,1.0,1,1.0,1,0.675,xenium_human_breast_cancer_seed3
Non-Contiguous Random,13,1,14,<=6,4,1,-3.5236418247236445e-06,4.7689,19.8175,4.16,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Contiguous Random,14,3,10,<=6,5,1,4.675391637121162e-06,5.8022,21.2488,3.66,50,1,0.2727,1,0.2184,1,0.1349,xenium_human_breast_cancer_seed3
Non-Contiguous Random,14,3,10,<=6,5,5,0.12026429250836063,4.463,21.1057,4.73,50,1,0.0769,1,0.1061,1,0.1185,xenium_human_breast_cancer_seed3
Contiguous Random,15,3,8,<=6,5,3,0.08125664787701947,5.3589,21.6314,4.04,50,1,0.4,1,0.2439,1,0.1196,xenium_human_breast_cancer_seed3
Non-Contiguous Random,15,3,8,<=6,5,1,2.8794748652694047e-06,5.3086,21.731,4.09,50,1,0.5333,1,0.3377,1,0.1101,xenium_human_breast_cancer_seed3
Contiguous Random,16,2,4,<=6,5,1,3.780230969585574e-06,5.1677,21.346,4.13,50,1,1.0,1,0.5,1,0.5,xenium_human_breast_cancer_seed3
Non-Contiguous Random,16,2,4,<=6,5,246,2.547122854921279,4.7594,21.3579,4.49,50,0,0.0,0,0.0,0,0.0,xenium_human_breast_cancer_seed3
Contiguous Random,17,0,4,<=6,4,3,0.2029482646942139,4.2763,19.3251,4.52,50,0,0.0,1,0.2941,1,0.1765,xenium_human_breast_cancer_seed3
Non-Contiguous Random,17,0,4,<=6,4,5,0.3100025732326508,4.049,19.1441,4.73,50,0,0.0,1,0.0909,1,0.0897,xenium_human_breast_cancer_seed3
Contiguous Random,18,2,8,<=6,5,53,0.31288372238980866,5.2736,21.5343,4.08,50,0,0.0,1,0.0079,1,0.0203,xenium_human_breast_cancer_seed3
Non-Contiguous Random,18,2,8,<=6,5,3,0.021162414534728224,5.1543,21.5887,4.19,50,1,0.0328,1,0.0419,1,0.0549,xenium_human_breast_cancer_seed3
Contiguous Random,19,1,4,<=6,5,2,0.0796647222587441,4.2356,23.5856,5.57,50,1,0.5,1,0.6667,1,0.6528,xenium_human_breast_cancer_seed3
Non-Contiguous Random,19,1,4,<=6,5,5,0.23143752098893178,6.0974,21.1633,3.47,50,0,0.0,1,0.1579,1,0.0673,xenium_human_breast_cancer_seed3
Contiguous Random,20,2,12,<=6,6,1,-1.4941533813539465e-06,5.9624,22.7228,3.81,50,1,1.0,1,1.0,1,0.7931,xenium_human_breast_cancer_seed3
Non-Contiguous Random,20,2,12,<=6,6,1,4.536577289604438e-06,4.6529,22.3364,4.8,50,1,1.0,1,1.0,1,0.8462,xenium_human_breast_cancer_seed3
Contiguous Random,21,2,14,<=6,6,7,0.05104263929607772,7.0153,23.4684,3.35,50,1,0.1006,1,0.0871,1,0.0383,xenium_human_breast_cancer_seed3
Non-Contiguous Random,21,2,14,<=6,6,3,0.09329284574090346,7.99,23.6505,2.96,50,1,0.2817,1,0.0946,1,0.0337,xenium_human_breast_cancer_seed3
Contiguous Random,22,0,0,<=6,5,1,-9.249570498415238e-08,4.8111,19.4817,4.05,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Non-Contiguous Random,22,0,0,<=6,5,1,0.0,4.7777,18.6649,3.91,50,1,0.371,1,0.2627,1,0.1576,xenium_human_breast_cancer_seed3
Contiguous Random,23,2,6,<=6,6,6,0.09728489188585054,4.2521,23.3423,5.49,50,1,0.15,1,0.1707,1,0.0869,xenium_human_breast_cancer_seed3
Non-Contiguous Random,23,2,6,<=6,6,1,1.7568768706510696e-06,6.5546,23.1684,3.53,50,1,0.6667,1,0.625,1,0.8125,xenium_human_breast_cancer_seed3
Contiguous Random,24,1,5,<=6,6,7,0.10857518063233645,4.5932,22.5188,4.9,50,1,0.0909,1,0.0995,1,0.0576,xenium_human_breast_cancer_seed3
Non-Contiguous Random,24,1,5,<=6,6,8,0.1732923700063546,4.7944,22.9508,4.79,50,1,0.0714,1,0.0733,1,0.0478,xenium_human_breast_cancer_seed3
Contiguous Random,25,2,14,<=6,6,1,4.6757378902029245e-06,8.1072,23.5333,2.9,50,1,0.1943,1,0.0839,1,0.0328,xenium_human_breast_cancer_seed3
Non-Contiguous Random,25,2,14,<=6,6,2,0.037112068206317406,7.0095,23.287,3.32,50,1,0.1386,1,0.0678,1,0.033,xenium_human_breast_cancer_seed3
Contiguous Random,26,0,3,<=6,6,1,-2.375772521823194e-06,4.8201,22.2414,4.61,50,1,0.8182,1,0.5946,1,0.374,xenium_human_breast_cancer_seed3
Non-Contiguous Random,26,0,3,<=6,6,2,0.15953444809822426,6.902,22.0273,3.19,50,1,0.3333,1,0.2364,1,0.1219,xenium_human_breast_cancer_seed3
Contiguous Random,27,1,3,<=6,5,1,-2.0005349776752723e-07,5.08,20.4785,4.03,50,1,0.1053,1,0.1957,1,0.16,xenium_human_breast_cancer_seed3
Non-Contiguous Random,27,1,3,<=6,5,1,3.995732382910955e-06,4.3599,20.5262,4.71,50,1,0.2857,1,0.125,1,0.0996,xenium_human_breast_cancer_seed3
Contiguous Random,28,1,4,<=6,4,1,-4.791030883789099e-06,3.953,19.3836,4.9,50,1,1.0,1,1.0,1,0.8889,xenium_human_breast_cancer_seed3
Non-Contiguous Random,28,1,4,<=6,4,1,4.44794654846925e-06,4.3924,19.4554,4.43,50,1,1.0,1,1.0,1,0.72,xenium_human_breast_cancer_seed3
Contiguous Random,29,1,3,<=6,5,2,0.020179397400370447,5.0175,20.4672,4.08,50,1,0.2,1,0.1757,1,0.1119,xenium_human_breast_cancer_seed3
Non-Contiguous Random,29,1,3,<=6,5,1,-1.9018987690300193e-06,4.9523,20.5902,4.16,50,1,1.0,1,0.8333,1,0.7,xenium_human_breast_cancer_seed3
Contiguous Random,30,0,11,<=6,5,4,0.06400440406748342,6.555,21.6134,3.3,50,1,0.1875,1,0.0866,1,0.0321,xenium_human_breast_cancer_seed3
Non-Contiguous Random,30,0,11,<=6,5,23,0.14496258109586946,4.8628,21.8025,4.48,50,1,0.0395,1,0.0532,1,0.0419,xenium_human_breast_cancer_seed3
Contiguous Random,31,3,13,<=6,5,248,0.718415553086559,4.1802,21.6971,5.19,50,0,0.0,0,0.0,1,0.0144,xenium_human_breast_cancer_seed3
Non-Contiguous Random,31,3,13,<=6,5,147,0.4284465451312375,6.1637,21.7165,3.52,50,0,0.0,1,0.0067,1,0.0183,xenium_human_breast_cancer_seed3
Contiguous Random,32,0,5,<=6,4,1,3.1774568557685345e-06,5.3605,19.9273,3.72,50,1,0.2222,1,0.1176,1,0.0535,xenium_human_breast_cancer_seed3
Non-Contiguous Random,32,0,5,<=6,4,4,0.13175433866500852,6.9973,20.0643,2.87,50,1,0.1667,1,0.3148,1,0.0579,xenium_human_breast_cancer_seed3
Contiguous Random,33,0,14,<=6,5,20,0.2430586315379486,4.575,21.2685,4.65,50,0,0.0,1,0.0244,1,0.0647,xenium_human_breast_cancer_seed3
Non-Contiguous Random,33,0,14,<=6,5,1,-2.271979214873987e-06,5.3251,21.5376,4.04,50,1,0.1667,1,0.0656,1,0.0476,xenium_human_breast_cancer_seed3
Contiguous Random,34,1,4,<=6,4,2,0.05197924152374267,4.0169,19.594,4.88,50,1,0.2,1,0.2632,1,0.1206,xenium_human_breast_cancer_seed3
Non-Contiguous Random,34,1,4,<=6,4,1,-3.1334269046806584e-06,4.6753,19.3625,4.14,50,1,1.0,1,0.8182,1,0.525,xenium_human_breast_cancer_seed3
Contiguous Random,35,3,4,<=6,5,2,0.10459539590446071,4.6602,21.4167,4.6,50,1,0.3333,1,0.1852,1,0.0853,xenium_human_breast_cancer_seed3
Non-Contiguous Random,35,3,4,<=6,5,4,0.19571765634123495,4.9966,21.16,4.23,50,1,0.25,1,0.2414,1,0.1181,xenium_human_breast_cancer_seed3
Contiguous Random,36,2,6,<=6,5,4,0.05085312116834728,4.393,21.8059,4.96,50,1,0.16,1,0.1091,1,0.0775,xenium_human_breast_cancer_seed3
Non-Contiguous Random,36,2,6,<=6,5,9,0.06492622458160835,5.4181,21.8365,4.03,50,1,0.1429,1,0.0922,1,0.0635,xenium_human_breast_cancer_seed3
Contiguous Random,37,1,13,<=6,5,59,0.4110034257505242,5.1551,21.8055,4.23,50,0,0.0,0,0.0,1,0.0486,xenium_human_breast_cancer_seed3
Non-Contiguous Random,37,1,13,<=6,5,3,0.07206363533927784,6.6164,21.7277,3.28,50,1,0.1818,1,0.0833,1,0.1111,xenium_human_breast_cancer_seed3
Contiguous Random,38,1,10,<=6,6,88,0.2587877776064507,5.1068,23.5306,4.61,50,0,0.0,1,0.0343,1,0.037,xenium_human_breast_cancer_seed3
Non-Contiguous Random,38,1,10,<=6,6,12,0.1696994060714584,6.3681,23.4807,3.69,50,1,0.0625,1,0.0394,1,0.0308,xenium_human_breast_cancer_seed3
Contiguous Random,39,1,11,<=6,6,101,0.501702809616744,6.1135,23.5473,3.85,50,0,0.0,0,0.0,1,0.051,xenium_human_breast_cancer_seed3
Non-Contiguous Random,39,1,11,<=6,6,3,0.11914953875711681,7.2538,23.4611,3.23,50,1,0.5,1,0.4615,1,0.0938,xenium_human_breast_cancer_seed3
Contiguous Random,40,1,13,<=6,6,281,0.5848920460104321,5.8247,23.641,4.06,50,0,0.0,0,0.0,1,0.0261,xenium_human_breast_cancer_seed3
Non-Contiguous Random,40,1,13,<=6,6,7,0.1095457611562013,4.7741,23.6378,4.95,50,1,0.0556,1,0.099,1,0.0625,xenium_human_breast_cancer_seed3
Contiguous Random,41,2,3,<=6,5,37,0.09168166619781032,3.5676,21.644,6.07,50,1,0.0227,1,0.0495,1,0.0435,xenium_human_breast_cancer_seed3
Non-Contiguous Random,41,2,3,<=6,5,25,0.19367162121391118,4.8733,21.0657,4.32,50,1,0.0357,1,0.0955,1,0.0707,xenium_human_breast_cancer_seed3
Contiguous Random,42,3,15,<=6,6,4,0.06283979465294692,4.6564,23.5957,5.07,50,1,0.0556,1,0.07,1,0.0493,xenium_human_breast_cancer_seed3
Non-Contiguous Random,42,3,15,<=6,6,23,0.10477360835143723,5.4221,23.7136,4.37,50,1,0.0435,1,0.0496,1,0.043,xenium_human_breast_cancer_seed3
Contiguous Random,43,3,10,<=6,4,1,-1.631069183605227e-07,4.0881,19.6778,4.81,50,1,0.3333,1,0.4,1,0.1741,xenium_human_breast_cancer_seed3
Non-Contiguous Random,43,3,10,<=6,4,21,0.344736954574585,4.2659,19.812,4.64,50,0,0.0,1,0.0667,1,0.1704,xenium_human_breast_cancer_seed3
Contiguous Random,44,0,0,<=6,4,1,2.460784912103331e-06,3.5429,18.5636,5.24,50,1,0.7778,1,0.5897,1,0.4132,xenium_human_breast_cancer_seed3
Non-Contiguous Random,44,0,0,<=6,4,6,0.21327,3.4825,18.3443,5.27,50,0,0.0,1,0.3478,1,0.2487,xenium_human_breast_cancer_seed3
Contiguous Random,45,0,15,<=6,5,1,3.276342384617159e-06,6.2122,20.6379,3.32,50,1,0.7143,1,0.6207,1,0.4286,xenium_human_breast_cancer_seed3
Non-Contiguous Random,45,0,15,<=6,5,98,0.335308858045675,5.4892,21.6478,3.94,50,0,0.0,0,0.0,1,0.039,xenium_human_breast_cancer_seed3
Contiguous Random,46,1,5,<=6,4,1,4.0865802765077675e-06,3.7648,19.8231,5.27,50,1,1.0,1,0.8,1,0.6304,xenium_human_breast_cancer_seed3
Non-Contiguous Random,46,1,5,<=6,4,7,0.16701255336761478,5.4642,19.7335,3.61,50,1,0.1429,1,0.2963,1,0.1902,xenium_human_breast_cancer_seed3
Contiguous Random,47,3,4,<=6,5,1,4.27770012562112e-06,4.4973,20.6352,4.59,50,1,0.6667,1,0.5556,1,0.6316,xenium_human_breast_cancer_seed3
Non-Contiguous Random,47,3,4,<=6,5,1,-4.681225881403295e-06,4.4113,21.2501,4.82,50,1,1.0,1,0.8333,1,0.64,xenium_human_breast_cancer_seed3
Contiguous Random,48,0,10,<=6,4,2,0.04865515750885008,3.5999,20.1234,5.59,50,1,0.15,1,0.2054,1,0.0811,xenium_human_breast_cancer_seed3
Non-Contiguous Random,48,0,10,<=6,4,29,0.215456550693512,3.5394,19.9145,5.63,50,0,0.0,1,0.0729,1,0.0693,xenium_human_breast_cancer_seed3
Contiguous Random,49,2,0,<=6,4,2,0.00671,4.869,18.6267,3.83,50,1,0.6471,1,0.5455,1,0.466,xenium_human_breast_cancer_seed3
Non-Contiguous Random,49,2,0,<=6,4,1,4.362363815291204e-06,3.9883,18.069,4.53,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Contiguous Random,50,1,1,7-12,8,1,-2.974069098993226e-06,6.1469,25.68,4.18,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Non-Contiguous Random,50,1,1,7-12,8,1,-4.660101096343183e-06,6.2092,25.1994,4.06,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Contiguous Random,51,0,2,7-12,8,1,4.8944172779119555e-06,7.86,24.818,3.16,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Non-Contiguous Random,51,0,2,7-12,8,1,4.899942757589926e-06,6.4005,24.7013,3.86,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Contiguous Random,52,3,7,7-12,7,1,3.0073651668960366e-07,7.7518,25.5281,3.29,50,1,0.0645,1,0.0361,1,0.0332,xenium_human_breast_cancer_seed3
Non-Contiguous Random,52,3,7,7-12,7,5,0.09438546130726222,7.0492,25.494,3.62,50,1,0.0889,1,0.0709,1,0.0376,xenium_human_breast_cancer_seed3
Contiguous Random,53,0,4,7-12,9,1,-4.679972330667859e-06,6.8731,29.9575,4.36,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Non-Contiguous Random,53,0,4,7-12,9,1,1.3522084554296043e-06,6.3015,29.3578,4.66,50,1,0.6,1,0.4198,1,0.3237,xenium_human_breast_cancer_seed3
Contiguous Random,54,1,3,7-12,11,1,4.987395781919091e-06,7.9097,33.1508,4.19,50,1,1.0,1,0.875,1,0.8421,xenium_human_breast_cancer_seed3
Non-Contiguous Random,54,1,3,7-12,11,1,-3.0531561547864072e-06,7.4751,32.4512,4.34,50,1,0.5,1,0.8,1,0.875,xenium_human_breast_cancer_seed3
Contiguous Random,55,0,11,7-12,11,4,0.03910802403811231,6.4954,35.6603,5.49,50,1,0.1325,1,0.0521,1,0.0344,xenium_human_breast_cancer_seed3
Non-Contiguous Random,55,0,11,7-12,11,48,0.15296957598617555,7.1031,36.7655,5.18,50,1,0.0476,1,0.0465,1,0.0328,xenium_human_breast_cancer_seed3
Contiguous Random,56,0,3,7-12,10,1,-1.9231617667259115e-06,8.873,29.6708,3.34,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Non-Contiguous Random,56,0,3,7-12,10,1,-2.2323187449657667e-06,8.1202,31.6207,3.89,50,1,1.0,1,1.0,1,0.8077,xenium_human_breast_cancer_seed3
Contiguous Random,57,0,4,7-12,11,1,-3.2443935253922973e-06,7.3075,33.574,4.59,50,1,1.0,1,1.0,1,0.9333,xenium_human_breast_cancer_seed3
Non-Contiguous Random,57,0,4,7-12,11,1,-3.1989758517703137e-06,8.3274,33.0425,3.97,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Contiguous Random,58,0,7,7-12,12,36,0.31742616072126384,8.7329,39.2667,4.5,50,1,0.0278,1,0.0221,1,0.0457,xenium_human_breast_cancer_seed3
Non-Contiguous Random,58,0,7,7-12,12,1,-1.874468742890656e-06,9.0305,37.0507,4.1,50,1,0.8667,1,0.7838,1,0.2841,xenium_human_breast_cancer_seed3
Contiguous Random,59,1,4,7-12,12,2,0.0686280013776992,9.5553,35.9441,3.76,50,1,0.9,1,0.8333,1,0.1889,xenium_human_breast_cancer_seed3
Non-Contiguous Random,59,1,4,7-12,12,1,-1.0944908135357423e-06,8.2022,37.9997,4.63,50,1,1.0,1,1.0,1,0.6863,xenium_human_breast_cancer_seed3
Contiguous Random,60,2,14,7-12,11,1,2.509695425478853e-06,12.3419,37.4577,3.04,50,1,0.1492,1,0.0572,1,0.0367,xenium_human_breast_cancer_seed3
Non-Contiguous Random,60,2,14,7-12,11,1,2.509695425478853e-06,11.7126,35.3441,3.02,50,1,0.1492,1,0.0572,1,0.0367,xenium_human_breast_cancer_seed3
Contiguous Random,61,2,5,7-12,7,1,-2.5456466373752207e-07,6.1782,24.1184,3.9,50,1,0.8333,1,0.8889,1,0.8333,xenium_human_breast_cancer_seed3
Non-Contiguous Random,61,2,5,7-12,7,1,3.4847353934386316e-07,5.2911,24.0337,4.54,50,1,1.0,1,0.9677,1,0.9737,xenium_human_breast_cancer_seed3
Contiguous Random,62,3,6,7-12,9,2,0.004283302739461314,7.3278,27.4739,3.75,50,1,0.1333,1,0.1739,1,0.1823,xenium_human_breast_cancer_seed3
Non-Contiguous Random,62,3,6,7-12,9,3,0.02621069900512696,9.506,28.3858,2.99,50,1,0.2,1,0.1368,1,0.0955,xenium_human_breast_cancer_seed3
Contiguous Random,63,3,13,7-12,12,26,0.14250055793777516,9.1275,40.4948,4.44,50,1,0.0765,1,0.0441,1,0.0315,xenium_human_breast_cancer_seed3
Non-Contiguous Random,63,3,13,7-12,12,4,0.08249210166735566,13.6473,39.052,2.86,50,1,0.0679,1,0.0483,1,0.0373,xenium_human_breast_cancer_seed3
Contiguous Random,64,0,6,7-12,12,162,0.2946891820670471,9.3829,38.4808,4.1,50,0,0.0,1,0.0255,1,0.033,xenium_human_breast_cancer_seed3
Non-Contiguous Random,64,0,6,7-12,12,5,0.056177335469201894,11.2679,40.2875,3.58,50,1,0.0679,1,0.0285,1,0.0324,xenium_human_breast_cancer_seed3
Contiguous Random,65,0,11,7-12,11,1,1.5977472500594558e-07,6.7326,37.1573,5.52,50,1,0.375,1,0.1864,1,0.0429,xenium_human_breast_cancer_seed3
Non-Contiguous Random,65,0,11,7-12,11,2,0.05687998605979627,10.6158,36.1637,3.41,50,1,0.3714,1,0.2143,1,0.0413,xenium_human_breast_cancer_seed3
Contiguous Random,66,1,9,7-12,12,1,2.1640367952047157e-06,11.4439,39.4996,3.45,50,1,0.8182,1,0.7073,1,0.5663,xenium_human_breast_cancer_seed3
Non-Contiguous Random,66,1,9,7-12,12,1,-1.2849355368604876e-06,11.1912,37.2558,3.33,50,1,1.0,1,0.96,1,0.9688,xenium_human_breast_cancer_seed3
Contiguous Random,67,1,14,7-12,12,64,0.14070541386295377,10.656,38.0282,3.57,50,1,0.025,1,0.048,1,0.0423,xenium_human_breast_cancer_seed3
Non-Contiguous Random,67,1,14,7-12,12,6,0.113099666898695,11.0432,39.2367,3.55,50,1,0.1538,1,0.1743,1,0.0574,xenium_human_breast_cancer_seed3
Contiguous Random,68,0,9,7-12,8,21,0.14242822320561466,8.147,28.9135,3.55,50,1,0.0429,1,0.0474,1,0.0298,xenium_human_breast_cancer_seed3
Non-Contiguous Random,68,0,9,7-12,8,10,0.0824999655724239,8.68,27.3228,3.15,50,1,0.0844,1,0.0778,1,0.0411,xenium_human_breast_cancer_seed3
Contiguous Random,69,3,7,7-12,11,6,0.14336061977014736,10.5948,36.5878,3.45,50,1,0.2424,1,0.2735,1,0.2404,xenium_human_breast_cancer_seed3
Non-Contiguous Random,69,3,7,7-12,11,11,0.07504089176861228,11.8744,35.929,3.03,50,1,0.0549,1,0.0593,1,0.0363,xenium_human_breast_cancer_seed3
Contiguous Random,70,0,5,7-12,7,1,-1.479828529715732e-07,8.6114,25.4164,2.95,50,1,0.4706,1,0.3333,1,0.2406,xenium_human_breast_cancer_seed3
Non-Contiguous Random,70,0,5,7-12,7,6,0.13091516537916803,8.9513,25.267,2.82,50,1,0.6429,1,0.5385,1,0.379,xenium_human_breast_cancer_seed3
Contiguous Random,71,2,6,7-12,10,1,-1.682071791409001e-06,8.1297,32.7991,4.03,50,1,0.4375,1,0.1868,1,0.0586,xenium_human_breast_cancer_seed3
Non-Contiguous Random,71,2,6,7-12,10,1,2.5704897881340116e-06,9.354,32.4425,3.47,50,1,0.2667,1,0.2022,1,0.0678,xenium_human_breast_cancer_seed3
Contiguous Random,72,1,11,7-12,9,2,0.005438818295796732,8.4218,30.0393,3.57,50,1,0.1236,1,0.0789,1,0.032,xenium_human_breast_cancer_seed3
Non-Contiguous Random,72,1,11,7-12,9,2,0.1297487372334799,8.6054,30.1794,3.51,50,1,0.25,1,0.0685,1,0.0405,xenium_human_breast_cancer_seed3
Contiguous Random,73,1,4,7-12,11,1,3.131825642266328e-06,6.7226,32.8934,4.89,50,1,1.0,1,1.0,1,0.9412,xenium_human_breast_cancer_seed3
Non-Contiguous Random,73,1,4,7-12,11,1,2.9917550457003728e-06,9.6833,33.2812,3.44,50,1,1.0,1,1.0,1,0.9565,xenium_human_breast_cancer_seed3
Contiguous Random,74,0,7,7-12,10,15,0.14376777102950855,8.0817,31.4218,3.89,50,1,0.0962,1,0.0629,1,0.0439,xenium_human_breast_cancer_seed3
Non-Contiguous Random,74,0,7,7-12,10,6,0.10435334473352387,6.7033,32.1685,4.8,50,1,0.1354,1,0.0824,1,0.0474,xenium_human_breast_cancer_seed3
Contiguous Random,75,3,2,7-12,12,1,3.654160557475805e-06,11.9121,34.1468,2.87,50,1,0.5294,1,0.4091,1,0.2347,xenium_human_breast_cancer_seed3
Non-Contiguous Random,75,3,2,7-12,12,1,-1.5759358902300846e-06,10.7878,35.1851,3.26,50,1,0.36,1,0.3208,1,0.1953,xenium_human_breast_cancer_seed3
Contiguous Random,76,2,0,7-12,12,1,0.0,6.5727,28.5237,4.34,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed3
Non-Contiguous Random,76,2,0,7-12,12,1,0.0,6.4632,26.0776,4.03,50,1,0.3937,1,0.3937,1,0.3937,xenium_human_breast_cancer_seed3
Contiguous Random,77,2,15,7-12,12,2,0.08788527605742813,8.7685,38.2391,4.36,50,1,0.5,1,0.4043,1,0.2976,xenium_human_breast_cancer_seed3
Non-Contiguous Random,77,2,15,7-12,12,136,0.20454549390047183,9.3853,38.5471,4.11,50,0,0.0,1,0.0434,1,0.0388,xenium_human_breast_cancer_seed3
Contiguous Random,78,1,13,7-12,12,10,0.11222298811457088,9.148,39.0908,4.27,50,1,0.0769,1,0.0717,1,0.0687,xenium_human_breast_cancer_seed3
Non-Contiguous Random,78,1,13,7-12,12,9,0.10361543893855063,8.0432,38.4683,4.78,50,1,0.0603,1,0.0726,1,0.0635,xenium_human_breast_cancer_seed3
