query_idx,query_tile_id,Dataset,spindle_time_ms,bf_time_ms,speedup,exact_best_dist,spindle_best_dist,spindle_best_rank,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,recall_at_eps_0.5,overlap_at_eps_0.5,recall_at_eps_1.0,overlap_at_eps_1.0,true_best_niche,direction,seed,variant,correction,n_niches,n_tiles_index,n_tiles_query,build_time_s
10,31,cross_modal_brca_v2x_seed2,14.6774,1615.7832,110.09,15.144,15.144,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
11,33,cross_modal_brca_v2x_seed2,14.8365,1603.5986,108.08,14.1445,14.1445,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
12,35,cross_modal_brca_v2x_seed2,14.4625,1642.767,113.59,15.1871,15.1871,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
13,39,cross_modal_brca_v2x_seed2,14.356,1636.3092,113.98,14.245,14.245,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
14,41,cross_modal_brca_v2x_seed2,14.5696,1469.6233,100.87,15.0487,15.0487,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
15,51,cross_modal_brca_v2x_seed2,14.4861,1612.9302,111.34,14.668,14.668,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
16,56,cross_modal_brca_v2x_seed2,11.5327,1649.3885,143.02,16.8925,19.3274,12,0,0.0,0,0.0,0,0.0,0,0.0,1,v2x,2,all_niche,global,3,165,156,2.28
17,58,cross_modal_brca_v2x_seed2,11.9777,1589.5277,132.71,17.4586,18.1465,6,0,0.0,0,0.0,0,0.0,1,0.1111,1,v2x,2,all_niche,global,3,165,156,2.28
18,70,cross_modal_brca_v2x_seed2,14.2239,1625.6368,114.29,15.2353,15.2353,1,1,1.0,1,1.0,1,1.0,1,0.8462,1,v2x,2,all_niche,global,3,165,156,2.28
19,72,cross_modal_brca_v2x_seed2,11.3531,1653.0519,145.6,16.7055,19.0971,9,0,0.0,0,0.0,0,0.0,0,0.0,1,v2x,2,all_niche,global,3,165,156,2.28
20,77,cross_modal_brca_v2x_seed2,11.714,1591.8148,135.89,17.503,17.9271,2,0,0.0,0,0.0,1,0.3333,1,0.1667,1,v2x,2,all_niche,global,3,165,156,2.28
21,86,cross_modal_brca_v2x_seed2,14.6798,1622.9891,110.56,14.2536,14.2536,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
22,94,cross_modal_brca_v2x_seed2,14.2555,1462.364,102.58,14.6081,14.6081,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
23,96,cross_modal_brca_v2x_seed2,14.4439,1587.3763,109.9,14.2972,14.2972,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
24,97,cross_modal_brca_v2x_seed2,14.7166,1536.8606,104.43,13.5649,13.5649,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
25,98,cross_modal_brca_v2x_seed2,14.6444,1569.7617,107.19,13.751,13.751,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
26,100,cross_modal_brca_v2x_seed2,14.0951,1613.6999,114.49,15.0227,15.0227,1,1,1.0,1,1.0,1,1.0,1,0.8889,0,v2x,2,all_niche,global,3,165,156,2.28
27,101,cross_modal_brca_v2x_seed2,14.6429,1570.8889,107.28,13.8884,13.8884,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
28,104,cross_modal_brca_v2x_seed2,14.445,1553.5408,107.55,14.4928,14.4928,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
29,107,cross_modal_brca_v2x_seed2,14.4014,1588.7499,110.32,14.8059,14.8059,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
30,110,cross_modal_brca_v2x_seed2,14.4136,1642.042,113.92,14.6082,14.6082,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
31,111,cross_modal_brca_v2x_seed2,14.4553,1639.4945,113.42,14.2462,14.2462,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
32,115,cross_modal_brca_v2x_seed2,14.2943,1592.3664,111.4,14.7889,14.7889,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
33,118,cross_modal_brca_v2x_seed2,14.1153,1593.2151,112.87,14.7487,14.7487,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
34,119,cross_modal_brca_v2x_seed2,14.5479,1564.0028,107.51,14.2307,14.2307,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
35,120,cross_modal_brca_v2x_seed2,13.0776,1571.824,120.19,15.9311,15.9311,1,1,1.0,1,1.0,1,1.0,1,0.4286,0,v2x,2,all_niche,global,3,165,156,2.28
36,125,cross_modal_brca_v2x_seed2,14.2387,1587.5622,111.5,14.0844,14.0844,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
37,126,cross_modal_brca_v2x_seed2,14.3301,1564.5126,109.18,14.0802,14.0802,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
38,130,cross_modal_brca_v2x_seed2,14.2913,1608.303,112.54,14.5374,14.5374,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
39,132,cross_modal_brca_v2x_seed2,14.1893,1584.9287,111.7,14.2144,14.2144,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
40,134,cross_modal_brca_v2x_seed2,14.134,1588.1435,112.36,14.14,14.14,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
41,137,cross_modal_brca_v2x_seed2,14.1712,1617.1717,114.12,14.512,14.512,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
42,140,cross_modal_brca_v2x_seed2,14.2075,1600.0456,112.62,14.6748,14.6748,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
43,142,cross_modal_brca_v2x_seed2,15.1241,1620.6046,107.15,13.4046,13.4046,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
44,144,cross_modal_brca_v2x_seed2,14.5531,1567.2366,107.69,13.9146,13.9146,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
45,145,cross_modal_brca_v2x_seed2,14.2925,1462.2975,102.31,14.7346,14.7346,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
46,147,cross_modal_brca_v2x_seed2,14.4404,1572.1335,108.87,14.4723,14.4723,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
47,148,cross_modal_brca_v2x_seed2,15.0076,1589.3903,105.91,14.0448,14.0448,1,1,1.0,1,1.0,1,1.0,1,1.0,0,v2x,2,all_niche,global,3,165,156,2.28
48,149,cross_modal_brca_v2x_seed2,14.6465,1569.7922,107.18,13.7282,13.7282,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
49,153,cross_modal_brca_v2x_seed2,14.8167,1586.4971,107.08,14.0516,14.0516,1,1,1.0,1,1.0,1,1.0,1,1.0,1,v2x,2,all_niche,global,3,165,156,2.28
