query_idx,query_tile_id,Dataset,spindle_time_ms,bf_time_ms,speedup,exact_best_dist,spindle_best_dist,spindle_best_rank,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,recall_at_eps_0.5,overlap_at_eps_0.5,recall_at_eps_1.0,overlap_at_eps_1.0,true_best_niche,direction,seed,variant,correction,n_niches,n_tiles_index,n_tiles_query,build_time_s
10,35,cross_modal_brca_x2v_seed2,20.361,1518.646,74.59,117.3068,117.3068,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
11,36,cross_modal_brca_x2v_seed2,20.9026,1512.9962,72.38,117.6317,117.6317,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
12,41,cross_modal_brca_x2v_seed2,20.1871,1518.558,75.22,116.5587,116.5587,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
13,49,cross_modal_brca_x2v_seed2,20.3367,1530.1981,75.24,116.8979,116.8979,1,1,1.0,1,1.0,1,1.0,1,0.75,0,x2v,2,all_niche,global,2,156,165,8.9
14,51,cross_modal_brca_x2v_seed2,20.5122,1532.0691,74.69,115.8325,115.8325,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
15,52,cross_modal_brca_x2v_seed2,20.1889,1537.9902,76.18,118.4938,118.4938,1,1,1.0,1,1.0,1,1.0,1,0.8,0,x2v,2,all_niche,global,2,156,165,8.9
16,54,cross_modal_brca_x2v_seed2,20.1897,1529.9736,75.78,117.8892,117.8892,1,1,1.0,1,1.0,1,1.0,1,0.75,0,x2v,2,all_niche,global,2,156,165,8.9
17,55,cross_modal_brca_x2v_seed2,20.1689,1534.5698,76.09,117.9592,117.9592,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
18,57,cross_modal_brca_x2v_seed2,20.4626,1509.7507,73.78,115.725,115.725,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
19,59,cross_modal_brca_x2v_seed2,20.393,1521.9969,74.63,115.0198,115.0198,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
20,61,cross_modal_brca_x2v_seed2,19.9256,1519.2461,76.25,119.3839,119.3839,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
21,73,cross_modal_brca_x2v_seed2,20.3777,1489.0871,73.07,116.622,116.622,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
22,75,cross_modal_brca_x2v_seed2,19.8289,1519.958,76.65,120.4139,120.4139,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
23,77,cross_modal_brca_x2v_seed2,19.8281,1520.789,76.7,119.7614,119.7614,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
24,81,cross_modal_brca_x2v_seed2,20.3323,1519.5051,74.73,115.6299,115.6299,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
25,88,cross_modal_brca_x2v_seed2,19.8205,1521.559,76.77,120.875,120.875,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
26,91,cross_modal_brca_x2v_seed2,20.2483,1508.2583,74.49,117.1954,117.1954,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
27,92,cross_modal_brca_x2v_seed2,19.8763,1518.1129,76.38,121.0289,121.0289,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
28,93,cross_modal_brca_x2v_seed2,20.2392,1519.1696,75.06,117.567,117.567,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
29,95,cross_modal_brca_x2v_seed2,20.1604,1512.294,75.01,116.8292,116.8292,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
30,96,cross_modal_brca_x2v_seed2,20.2152,1523.3451,75.36,117.312,117.312,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
31,97,cross_modal_brca_x2v_seed2,19.597,1497.1358,76.4,121.2457,121.2457,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
32,98,cross_modal_brca_x2v_seed2,19.5383,1493.9326,76.46,121.6248,121.6248,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
33,102,cross_modal_brca_x2v_seed2,20.0665,1509.7727,75.24,118.2091,118.2091,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
34,103,cross_modal_brca_x2v_seed2,19.6361,1494.5824,76.11,120.6489,120.6489,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
35,104,cross_modal_brca_x2v_seed2,20.0966,1510.1416,75.14,118.0822,118.0822,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
36,110,cross_modal_brca_x2v_seed2,20.055,1499.8895,74.79,117.9279,117.9279,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
37,114,cross_modal_brca_x2v_seed2,20.1746,1515.5265,75.12,120.522,120.522,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
38,126,cross_modal_brca_x2v_seed2,19.3437,1489.9817,77.03,121.8331,121.8331,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
39,127,cross_modal_brca_x2v_seed2,19.8268,1498.9326,75.6,119.5672,119.5672,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
40,130,cross_modal_brca_x2v_seed2,20.1488,1491.7622,74.04,121.8354,121.8354,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
41,135,cross_modal_brca_x2v_seed2,19.3762,1497.9499,77.31,121.4139,121.4139,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
42,136,cross_modal_brca_x2v_seed2,19.6782,1499.4693,76.2,119.5305,119.5305,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
43,137,cross_modal_brca_x2v_seed2,19.4826,1496.9643,76.84,119.9954,119.9954,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
44,138,cross_modal_brca_x2v_seed2,20.259,1495.1832,73.8,121.1426,121.1426,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
45,142,cross_modal_brca_x2v_seed2,21.3632,1499.5359,70.19,120.1346,120.1346,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
46,143,cross_modal_brca_x2v_seed2,20.1506,1517.784,75.32,119.8498,119.8498,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
47,144,cross_modal_brca_x2v_seed2,20.0399,1531.974,76.45,119.3847,119.3847,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
48,148,cross_modal_brca_x2v_seed2,20.0108,1515.7568,75.75,120.3315,120.3315,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
49,160,cross_modal_brca_x2v_seed2,19.8853,1510.9325,75.98,119.1776,119.1776,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,2,all_niche,global,2,156,165,8.9
