Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,19,8,21,<=6,4,1348,0.2761374686431885,24.2752,106.4657,4.39,50,0,0.0,0,0.0,1,0.0016,xenium_human_brain_cancer_seed4
Contiguous Random,20,1,23,<=6,6,5,0.04932395470476403,17.7958,128.9466,7.25,50,1,0.0303,1,0.0311,1,0.0062,xenium_human_brain_cancer_seed4
Non-Contiguous Random,20,1,23,<=6,6,13,0.05727505594918847,24.3884,128.0847,5.25,50,1,0.0272,1,0.0104,1,0.0054,xenium_human_brain_cancer_seed4
Contiguous Random,21,13,8,<=6,6,1,0.0,20.2543,106.9201,5.28,50,1,0.0258,1,0.0258,1,0.0258,xenium_human_brain_cancer_seed4
Non-Contiguous Random,21,13,8,<=6,6,1,0.0,23.8268,107.9944,4.53,50,1,0.4429,1,0.4087,1,0.3876,xenium_human_brain_cancer_seed4
Contiguous Random,22,11,8,<=6,5,1,0.0,19.5063,106.4537,5.46,50,1,0.3679,1,0.3007,1,0.2674,xenium_human_brain_cancer_seed4
Non-Contiguous Random,22,11,8,<=6,5,1,0.0,17.5866,105.0268,5.97,50,1,0.5455,1,0.3939,1,0.3358,xenium_human_brain_cancer_seed4
Contiguous Random,23,5,13,<=6,6,1,4.398588029974615e-06,22.2661,120.2092,5.4,50,1,0.3333,1,0.2015,1,0.1355,xenium_human_brain_cancer_seed4
Non-Contiguous Random,23,5,13,<=6,6,1,0.0,19.3952,115.0414,5.93,50,1,0.6429,1,0.4792,1,0.3063,xenium_human_brain_cancer_seed4
Contiguous Random,24,4,14,<=6,4,2,0.00962,15.6224,101.4272,6.49,50,1,0.2155,1,0.1923,1,0.1096,xenium_human_brain_cancer_seed4
Non-Contiguous Random,24,4,14,<=6,4,1,0.0,15.78,100.3632,6.36,50,1,0.2231,1,0.1681,1,0.1114,xenium_human_brain_cancer_seed4
Contiguous Random,25,8,4,<=6,4,1,0.0,17.0453,96.2577,5.65,50,1,0.0679,1,0.0619,1,0.0594,xenium_human_brain_cancer_seed4
Non-Contiguous Random,25,8,4,<=6,4,3,0.04648595501601696,18.2144,96.4889,5.3,50,1,0.2,1,0.6296,1,0.4949,xenium_human_brain_cancer_seed4
Contiguous Random,26,9,19,<=6,4,1619,0.9617839432716369,17.252,104.7335,6.07,50,0,0.0,0,0.0,0,0.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,26,9,19,<=6,4,1,2.290935516346959e-06,21.5235,110.397,5.13,50,1,0.1,1,0.04,1,0.0323,xenium_human_brain_cancer_seed4
Contiguous Random,27,4,15,<=6,5,51,0.3214279538539243,26.0629,114.6313,4.4,50,0,0.0,1,0.0303,1,0.0049,xenium_human_brain_cancer_seed4
Non-Contiguous Random,27,4,15,<=6,5,32,0.6416028607706291,22.3772,113.4159,5.07,50,0,0.0,0,0.0,1,0.15,xenium_human_brain_cancer_seed4
Contiguous Random,28,4,24,<=6,5,24,0.07438421828788755,21.9852,118.5408,5.39,50,1,0.0109,1,0.0063,1,0.0055,xenium_human_brain_cancer_seed4
Non-Contiguous Random,28,4,24,<=6,5,39,0.10318710412216078,16.369,118.6671,7.25,50,1,0.0065,1,0.0101,1,0.0057,xenium_human_brain_cancer_seed4
Contiguous Random,29,2,6,<=6,6,1,0.0,20.0527,108.5351,5.41,50,1,0.0984,1,0.086,1,0.0808,xenium_human_brain_cancer_seed4
Non-Contiguous Random,29,2,6,<=6,6,1,0.0,25.1274,108.6132,4.32,50,1,0.0338,1,0.0338,1,0.0338,xenium_human_brain_cancer_seed4
Contiguous Random,30,7,12,<=6,5,1,0.0,18.6007,106.4832,5.72,50,1,0.1757,1,0.2174,1,0.2,xenium_human_brain_cancer_seed4
Non-Contiguous Random,30,7,12,<=6,5,1,3.572829284370638e-07,19.86,107.491,5.41,50,1,0.8,1,0.5294,1,0.3883,xenium_human_brain_cancer_seed4
Contiguous Random,31,3,3,<=6,6,1,0.0,24.0332,105.2371,4.38,50,1,0.0143,1,0.0143,1,0.0143,xenium_human_brain_cancer_seed4
Non-Contiguous Random,31,3,3,<=6,6,1,0.0,23.9622,106.042,4.43,50,1,0.1733,1,0.0821,1,0.081,xenium_human_brain_cancer_seed4
Contiguous Random,32,6,0,<=6,6,1,0.0,20.5792,104.402,5.07,50,1,0.1201,1,0.1174,1,0.1188,xenium_human_brain_cancer_seed4
Non-Contiguous Random,32,6,0,<=6,6,1,0.0,21.3984,104.0622,4.86,50,1,0.1388,1,0.1344,1,0.1302,xenium_human_brain_cancer_seed4
Contiguous Random,33,7,14,<=6,5,12,0.09786951153119014,17.8499,120.0122,6.72,50,1,0.0435,1,0.0248,1,0.0137,xenium_human_brain_cancer_seed4
Non-Contiguous Random,33,7,14,<=6,5,11,0.060859112402937704,18.8684,115.3789,6.11,50,1,0.0694,1,0.0271,1,0.0132,xenium_human_brain_cancer_seed4
Contiguous Random,34,3,16,<=6,6,22,0.13102575459899457,26.7751,124.1775,4.64,50,1,0.1765,1,0.1117,1,0.0763,xenium_human_brain_cancer_seed4
Non-Contiguous Random,34,3,16,<=6,6,2,0.008143681834719585,29.3686,124.4587,4.24,50,1,0.75,1,0.8889,1,0.8333,xenium_human_brain_cancer_seed4
Contiguous Random,35,13,3,<=6,5,1,0.0,19.9003,102.7042,5.16,50,1,0.7297,1,0.4023,1,0.3609,xenium_human_brain_cancer_seed4
Non-Contiguous Random,35,13,3,<=6,5,3,0.018250867293059733,18.8312,101.8169,5.41,50,1,0.3333,1,0.4444,1,0.2883,xenium_human_brain_cancer_seed4
Contiguous Random,36,7,20,<=6,6,38,0.13350924503458067,23.0757,127.839,5.54,50,1,0.0229,1,0.0072,1,0.0056,xenium_human_brain_cancer_seed4
Non-Contiguous Random,36,7,20,<=6,6,11,0.11439448895933313,28.3255,132.2682,4.67,50,1,0.0488,1,0.0134,1,0.0056,xenium_human_brain_cancer_seed4
Contiguous Random,37,2,27,<=6,4,18,0.07454470494270327,15.4206,107.4151,6.97,50,1,0.0076,1,0.0097,1,0.0066,xenium_human_brain_cancer_seed4
Non-Contiguous Random,37,2,27,<=6,4,59,0.19858516154289246,20.5829,107.0975,5.2,50,0,0.0,1,0.0164,1,0.0096,xenium_human_brain_cancer_seed4
Contiguous Random,38,4,4,<=6,5,1,0.0,20.7084,101.3269,4.89,50,1,0.1552,1,0.0767,1,0.071,xenium_human_brain_cancer_seed4
Non-Contiguous Random,38,4,4,<=6,5,1,0.0,19.2007,102.1295,5.32,50,1,0.1481,1,0.0816,1,0.0761,xenium_human_brain_cancer_seed4
Contiguous Random,39,13,5,<=6,4,1,0.0,16.6577,97.1237,5.83,50,1,0.0129,1,0.0129,1,0.0129,xenium_human_brain_cancer_seed4
Non-Contiguous Random,39,13,5,<=6,4,1,0.0,17.9461,97.1437,5.41,50,1,0.0674,1,0.0591,1,0.0574,xenium_human_brain_cancer_seed4
Contiguous Random,40,10,5,<=6,5,9,0.36696513588308244,19.6198,102.5985,5.23,50,0,0.0,0,0.0,1,0.3036,xenium_human_brain_cancer_seed4
Non-Contiguous Random,40,10,5,<=6,5,2,0.21390250416168827,19.8914,102.5462,5.16,50,0,0.0,1,0.5,1,0.378,xenium_human_brain_cancer_seed4
Contiguous Random,41,0,21,<=6,4,12,0.054819726285934456,25.4805,107.11,4.2,50,1,0.039,1,0.0139,1,0.0087,xenium_human_brain_cancer_seed4
Non-Contiguous Random,41,0,21,<=6,4,9,0.07820543106079103,25.3255,106.646,4.21,50,1,0.0526,1,0.0417,1,0.01,xenium_human_brain_cancer_seed4
Contiguous Random,42,5,16,<=6,4,10,0.06284393937110899,19.1214,105.4048,5.51,50,1,0.0227,1,0.0296,1,0.0162,xenium_human_brain_cancer_seed4
Non-Contiguous Random,42,5,16,<=6,4,8,0.05352991248130798,25.4235,105.2556,4.14,50,1,0.0263,1,0.0327,1,0.0147,xenium_human_brain_cancer_seed4
Contiguous Random,43,7,9,<=6,5,1,-2.244482674954029e-06,18.3155,103.6264,5.66,50,1,0.6818,1,0.226,1,0.1953,xenium_human_brain_cancer_seed4
Non-Contiguous Random,43,7,9,<=6,5,1,-9.82645054953095e-07,18.7805,104.0908,5.54,50,1,0.6296,1,0.2408,1,0.1812,xenium_human_brain_cancer_seed4
Contiguous Random,44,7,18,<=6,5,3,0.043381703144728584,20.2345,117.685,5.82,50,1,0.0816,1,0.0374,1,0.0087,xenium_human_brain_cancer_seed4
Non-Contiguous Random,44,7,18,<=6,5,70,0.10240576152438391,16.7795,118.2135,7.05,50,1,0.0157,1,0.0078,1,0.0059,xenium_human_brain_cancer_seed4
Contiguous Random,45,9,26,<=6,5,6,0.06239398601250168,20.1202,117.3924,5.83,50,1,0.0625,1,0.0338,1,0.006,xenium_human_brain_cancer_seed4
Non-Contiguous Random,45,9,26,<=6,5,3,0.041741815098539414,24.8341,118.0041,4.75,50,1,0.0192,1,0.0103,1,0.0057,xenium_human_brain_cancer_seed4
Contiguous Random,46,12,12,<=6,4,1,0.0,15.507,102.6306,6.62,50,1,0.163,1,0.1143,1,0.1,xenium_human_brain_cancer_seed4
Non-Contiguous Random,46,12,12,<=6,4,13,0.19235165983200075,16.3932,101.3537,6.18,50,0,0.0,1,0.0588,1,0.0087,xenium_human_brain_cancer_seed4
Contiguous Random,47,3,4,<=6,6,1,1.1169423774770593e-06,22.9478,106.143,4.63,50,1,0.4286,1,0.3889,1,0.1661,xenium_human_brain_cancer_seed4
Non-Contiguous Random,47,3,4,<=6,6,2,0.0002136653205249868,24.3285,106.4981,4.38,50,1,0.4565,1,0.3402,1,0.3451,xenium_human_brain_cancer_seed4
Contiguous Random,48,6,6,<=6,4,1,0.0,15.2906,96.9117,6.34,50,1,0.0138,1,0.0138,1,0.0138,xenium_human_brain_cancer_seed4
Non-Contiguous Random,48,6,6,<=6,4,1,0.0,17.3065,96.3679,5.57,50,1,0.1165,1,0.1067,1,0.1049,xenium_human_brain_cancer_seed4
Contiguous Random,49,14,0,<=6,4,1,0.0,18.1953,96.6996,5.31,50,1,0.007,1,0.007,1,0.007,xenium_human_brain_cancer_seed4
Non-Contiguous Random,49,14,0,<=6,4,1,0.0,23.3424,96.1677,4.12,50,1,0.0069,1,0.0069,1,0.0069,xenium_human_brain_cancer_seed4
Contiguous Random,50,10,15,7-12,7,1,-2.7973829059835253e-06,30.5744,134.2314,4.39,50,1,0.1143,1,0.0541,1,0.0249,xenium_human_brain_cancer_seed4
Non-Contiguous Random,50,10,15,7-12,7,4,0.04742874849900902,27.5521,135.8959,4.93,50,1,0.1714,1,0.1316,1,0.069,xenium_human_brain_cancer_seed4
Contiguous Random,51,1,12,7-12,11,1,3.4622359823544002e-06,35.2605,167.3539,4.75,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,51,1,12,7-12,11,1,-2.8479961561300726e-06,34.495,167.0226,4.84,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,52,5,24,7-12,11,37,0.11570113190609366,45.8773,193.6374,4.22,50,1,0.0179,1,0.0168,1,0.0057,xenium_human_brain_cancer_seed4
Non-Contiguous Random,52,5,24,7-12,11,16,0.09176189159706094,43.8585,192.0585,4.38,50,1,0.04,1,0.0166,1,0.0056,xenium_human_brain_cancer_seed4
Contiguous Random,53,15,12,7-12,11,1,4.516823031486261e-06,32.0144,173.114,5.41,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,53,15,12,7-12,11,1,4.55237331642433e-06,31.1009,167.7305,5.39,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,54,15,4,7-12,9,1,0.0,30.4485,125.5168,4.12,50,1,0.0332,1,0.0332,1,0.0332,xenium_human_brain_cancer_seed4
Non-Contiguous Random,54,15,4,7-12,9,1,0.0,28.5761,122.6798,4.29,50,1,0.0351,1,0.0351,1,0.0351,xenium_human_brain_cancer_seed4
Contiguous Random,55,8,10,7-12,8,1,3.877210414032772e-06,24.9391,123.1554,4.94,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,55,8,10,7-12,8,1,4.184815698859978e-06,25.054,122.4954,4.89,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,56,3,9,7-12,11,1,-2.2828107241190665e-06,33.1941,144.2528,4.35,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,56,3,9,7-12,11,1,9.866972601191293e-07,33.2854,152.531,4.58,50,1,1.0,1,1.0,1,0.8889,xenium_human_brain_cancer_seed4
Contiguous Random,57,3,10,7-12,12,1,-3.455279727226923e-06,36.3319,167.1708,4.6,50,1,0.5,1,0.5,1,0.264,xenium_human_brain_cancer_seed4
Non-Contiguous Random,57,3,10,7-12,12,1,2.803237058035535e-06,35.7874,162.8014,4.55,50,1,1.0,1,1.0,1,0.6842,xenium_human_brain_cancer_seed4
Contiguous Random,58,10,4,7-12,7,1,0.0,24.5712,110.4608,4.5,50,1,0.0592,1,0.0541,1,0.0504,xenium_human_brain_cancer_seed4
Non-Contiguous Random,58,10,4,7-12,7,1,0.0,25.2179,111.2839,4.41,50,1,0.1515,1,0.1498,1,0.1479,xenium_human_brain_cancer_seed4
Contiguous Random,59,3,12,7-12,8,1,3.4132766479483267e-06,29.9344,127.2857,4.25,50,1,0.9091,1,0.9286,1,0.9302,xenium_human_brain_cancer_seed4
Non-Contiguous Random,59,3,12,7-12,8,1,3.5684108984357366e-06,29.8906,128.7282,4.31,50,1,1.0,1,1.0,1,0.931,xenium_human_brain_cancer_seed4
Contiguous Random,60,3,7,7-12,7,1,0.0,23.532,112.1583,4.77,50,1,0.0339,1,0.0339,1,0.0339,xenium_human_brain_cancer_seed4
Non-Contiguous Random,60,3,7,7-12,7,1,0.0,24.2785,111.6223,4.6,50,1,0.0285,1,0.0285,1,0.0285,xenium_human_brain_cancer_seed4
Contiguous Random,61,4,12,7-12,11,1,1.1654602083965848e-06,35.3125,157.8574,4.47,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,61,4,12,7-12,11,1,-2.098908230052654e-06,34.178,157.318,4.6,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,62,12,6,7-12,11,1,-3.7744442982490245e-06,33.0062,144.2167,4.37,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,62,12,6,7-12,11,1,2.574630765972419e-06,32.9545,144.4551,4.38,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,63,8,23,7-12,7,3,0.028408432390271465,26.9646,132.277,4.91,50,1,0.25,1,0.1538,1,0.1273,xenium_human_brain_cancer_seed4
Non-Contiguous Random,63,8,23,7-12,7,7,0.11473816078848853,28.0064,132.5837,4.73,50,0,0.0,1,0.3333,1,0.1875,xenium_human_brain_cancer_seed4
Contiguous Random,64,1,20,7-12,9,3,0.07349991621653246,37.8792,163.9146,4.33,50,1,0.48,1,0.1882,1,0.0873,xenium_human_brain_cancer_seed4
Non-Contiguous Random,64,1,20,7-12,9,24,2.6174192600250246,39.208,161.5462,4.12,50,0,0.0,0,0.0,0,0.0,xenium_human_brain_cancer_seed4
Contiguous Random,65,13,10,7-12,11,1,-8.348505535771267e-07,32.6767,152.0948,4.65,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,65,13,10,7-12,11,1,4.791692921807256e-06,33.1883,146.7552,4.42,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,66,2,27,7-12,8,745,0.35508123703546035,39.6729,149.689,3.77,50,0,0.0,1,0.0028,1,0.0056,xenium_human_brain_cancer_seed4
Non-Contiguous Random,66,2,27,7-12,8,122,0.20505788504062228,1219.539,150.0185,0.12,50,1,0.0077,1,0.007,1,0.0057,xenium_human_brain_cancer_seed4
Contiguous Random,67,2,9,7-12,7,1,-1.2933976524243107e-06,23.6108,117.9708,5.0,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,67,2,9,7-12,7,1,-4.938016389344213e-06,23.3743,118.0815,5.05,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,68,12,9,7-12,11,1,1.0282703358788226e-06,32.8102,151.1731,4.61,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,68,12,9,7-12,11,1,-1.077202838151159e-06,32.3615,154.7215,4.78,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,69,7,0,7-12,11,1,0.0,30.51,124.1661,4.07,50,1,0.011,1,0.011,1,0.011,xenium_human_brain_cancer_seed4
Non-Contiguous Random,69,7,0,7-12,11,1,0.0,29.7704,125.1159,4.2,50,1,0.01,1,0.01,1,0.01,xenium_human_brain_cancer_seed4
Contiguous Random,70,7,24,7-12,11,98,0.2501128773567398,33.0998,193.967,5.86,50,0,0.0,1,0.0049,1,0.0084,xenium_human_brain_cancer_seed4
Non-Contiguous Random,70,7,24,7-12,11,15,0.08668049942415612,35.4748,194.6094,5.49,50,1,0.0278,1,0.0093,1,0.0138,xenium_human_brain_cancer_seed4
Contiguous Random,71,1,8,7-12,11,1,2.5904722067982e-06,32.9555,146.4394,4.44,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,71,1,8,7-12,11,1,2.9940162308457474e-06,32.6561,144.9839,4.44,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,72,4,9,7-12,8,4,0.01087,24.3636,120.0777,4.93,50,1,0.1661,1,0.1505,1,0.133,xenium_human_brain_cancer_seed4
Non-Contiguous Random,72,4,9,7-12,8,1,0.0,25.0761,119.2579,4.76,50,1,0.0599,1,0.0599,1,0.0599,xenium_human_brain_cancer_seed4
Contiguous Random,73,14,11,7-12,10,1,2.0931439187465983e-06,32.8061,142.0851,4.33,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,73,14,11,7-12,10,1,-4.943859587602795e-06,30.3626,136.9763,4.51,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,74,11,10,7-12,11,3,0.05327420936594532,38.3604,162.1104,4.23,50,1,0.2909,1,0.1437,1,0.1237,xenium_human_brain_cancer_seed4
Non-Contiguous Random,74,11,10,7-12,11,1,3.37589590015952e-06,41.0397,159.598,3.89,50,1,0.7083,1,0.6613,1,0.6494,xenium_human_brain_cancer_seed4
Contiguous Random,75,11,12,7-12,12,1,4.581397651248764e-06,44.9264,171.3366,3.81,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,75,11,12,7-12,12,1,2.7956603216861e-06,42.0859,174.0957,4.14,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Contiguous Random,76,10,5,7-12,9,1,3.7164616584779014e-06,29.713,123.8913,4.17,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed4
Non-Contiguous Random,76,10,5,7-12,9,1,0.0,29.5329,124.9087,4.23,50,1,0.9756,1,0.9773,1,0.9375,xenium_human_brain_cancer_seed4
Contiguous Random,77,10,15,7-12,11,1,-4.9436790811041575e-06,42.1399,184.3315,4.37,50,1,1.0,1,0.9667,1,0.9184,xenium_human_brain_cancer_seed4
Non-Contiguous Random,77,10,15,7-12,11,1,-1.231280756353037e-06,43.8476,187.0448,4.27,50,1,0.5161,1,0.2483,1,0.1316,xenium_human_brain_cancer_seed4
Contiguous Random,78,0,0,7-12,11,2,0.00709,29.9946,125.9124,4.2,50,1,0.1863,1,0.1498,1,0.1515,xenium_human_brain_cancer_seed4
Non-Contiguous Random,78,0,0,7-12,11,1,0.0,33.1415,125.3029,3.78,50,1,0.0123,1,0.0123,1,0.0123,xenium_human_brain_cancer_seed4
Contiguous Random,79,6,23,7-12,8,3,0.059464815175927055,29.0739,141.6359,4.87,50,1,0.2353,1,0.1429,1,0.0645,xenium_human_brain_cancer_seed4
Non-Contiguous Random,79,6,23,7-12,8,11,0.1958547658510349,29.2298,144.0051,4.93,50,0,0.0,1,0.1406,1,0.0633,xenium_human_brain_cancer_seed4
Contiguous Random,80,8,0,7-12,8,1,0.0,27.2039,112.4571,4.13,50,1,0.0098,1,0.0098,1,0.0098,xenium_human_brain_cancer_seed4
Non-Contiguous Random,80,8,0,7-12,8,1,0.0,24.5535,111.7562,4.55,50,1,0.1463,1,0.1466,1,0.1445,xenium_human_brain_cancer_seed4
