Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,11,6,9,<=6,4,5,0.05885841189116239,15.9885,103.9656,6.5,50,1,0.2593,1,0.254,1,0.0797,xenium_human_brain_cancer_seed2
Non-Contiguous Random,11,6,9,<=6,4,1,0.0,16.3392,98.9901,6.06,50,1,0.1782,1,0.0876,1,0.0772,xenium_human_brain_cancer_seed2
Contiguous Random,12,6,1,<=6,5,1,0.0,19.8184,102.4528,5.17,50,1,0.0904,1,0.0775,1,0.0763,xenium_human_brain_cancer_seed2
Non-Contiguous Random,12,6,1,<=6,5,1,0.0,20.9511,103.1958,4.93,50,1,0.0094,1,0.0094,1,0.0094,xenium_human_brain_cancer_seed2
Contiguous Random,13,9,16,<=6,4,2240,0.9499071236038208,19.2715,106.913,5.55,50,0,0.0,0,0.0,0,0.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,13,9,16,<=6,4,571,0.30727425281524656,23.3734,107.2223,4.59,50,0,0.0,0,0.0,1,0.003,xenium_human_brain_cancer_seed2
Contiguous Random,14,1,13,<=6,6,1,-1.619325180168829e-06,23.9572,118.4526,4.94,50,1,0.4211,1,0.2979,1,0.1707,xenium_human_brain_cancer_seed2
Non-Contiguous Random,14,1,13,<=6,6,1,-4.601808926918416e-06,22.3691,121.7758,5.44,50,1,1.0,1,1.0,1,0.8108,xenium_human_brain_cancer_seed2
Contiguous Random,15,14,20,<=6,4,204,0.21290350452423096,21.6515,108.4719,5.01,50,0,0.0,1,0.0051,1,0.0058,xenium_human_brain_cancer_seed2
Non-Contiguous Random,15,14,20,<=6,4,23,0.19909880805015562,29.0903,109.0328,3.75,50,0,0.0,1,0.0275,1,0.0112,xenium_human_brain_cancer_seed2
Contiguous Random,16,13,14,<=6,4,6,0.05202588119745255,19.1559,105.9516,5.53,50,1,0.1111,1,0.125,1,0.0709,xenium_human_brain_cancer_seed2
Non-Contiguous Random,16,13,14,<=6,4,1,0.0,21.3344,106.1177,4.97,50,1,0.9091,1,0.9412,1,0.8421,xenium_human_brain_cancer_seed2
Contiguous Random,17,0,16,<=6,6,202,1.1217323159999029,25.5669,126.2537,4.94,50,0,0.0,0,0.0,0,0.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,17,0,16,<=6,6,1,1.3128809184248524e-07,23.5526,132.9669,5.65,50,1,0.5,1,0.6,1,0.6,xenium_human_brain_cancer_seed2
Contiguous Random,18,13,9,<=6,4,1,0.0,16.0796,98.6639,6.14,50,1,0.0618,1,0.0463,1,0.037,xenium_human_brain_cancer_seed2
Non-Contiguous Random,18,13,9,<=6,4,1,0.0,17.0304,99.4719,5.84,50,1,0.0723,1,0.0544,1,0.043,xenium_human_brain_cancer_seed2
Contiguous Random,19,7,8,<=6,4,1,0.0,17.4367,99.2622,5.69,50,1,0.2818,1,0.226,1,0.1616,xenium_human_brain_cancer_seed2
Non-Contiguous Random,19,7,8,<=6,4,1,0.0,18.0262,99.3367,5.51,50,1,0.087,1,0.0557,1,0.0407,xenium_human_brain_cancer_seed2
Contiguous Random,20,3,0,<=6,4,1,0.0,15.2217,97.8646,6.43,50,1,0.4625,1,0.2156,1,0.1805,xenium_human_brain_cancer_seed2
Non-Contiguous Random,20,3,0,<=6,4,1,0.0,18.6355,97.6337,5.24,50,1,0.4805,1,0.2388,1,0.2008,xenium_human_brain_cancer_seed2
Contiguous Random,21,6,15,<=6,5,12,3.333910085475316,30.5727,115.2107,3.77,50,0,0.0,0,0.0,0,0.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,21,6,15,<=6,5,6,0.10337415403316455,22.8436,115.8423,5.07,50,1,0.4545,1,0.4,1,0.1815,xenium_human_brain_cancer_seed2
Contiguous Random,22,11,24,<=6,6,128,0.1154309894583258,17.7678,130.5378,7.35,50,1,0.0016,1,0.0055,1,0.0055,xenium_human_brain_cancer_seed2
Non-Contiguous Random,22,11,24,<=6,6,282,0.12604446384215756,24.0154,130.3853,5.43,50,1,0.0038,1,0.003,1,0.0056,xenium_human_brain_cancer_seed2
Contiguous Random,23,12,6,<=6,5,1,0.0,20.5975,104.8384,5.09,50,1,0.0428,1,0.0465,1,0.0368,xenium_human_brain_cancer_seed2
Non-Contiguous Random,23,12,6,<=6,5,1,0.0,19.4486,104.1776,5.36,50,1,0.0174,1,0.0174,1,0.0174,xenium_human_brain_cancer_seed2
Contiguous Random,24,13,16,<=6,6,39,0.2146222467468581,22.1916,124.1352,5.59,50,0,0.0,1,0.0412,1,0.0213,xenium_human_brain_cancer_seed2
Non-Contiguous Random,24,13,16,<=6,6,19,0.21017500672081502,24.3724,130.3747,5.35,50,0,0.0,1,0.0202,1,0.0266,xenium_human_brain_cancer_seed2
Contiguous Random,25,10,7,<=6,4,1,1.0564804077146245e-06,16.2237,98.8033,6.09,50,1,0.8333,1,0.8333,1,0.8519,xenium_human_brain_cancer_seed2
Non-Contiguous Random,25,10,7,<=6,4,1,0.0,15.4633,98.2729,6.36,50,1,0.0161,1,0.0161,1,0.0161,xenium_human_brain_cancer_seed2
Contiguous Random,26,5,1,<=6,5,1,0.0,18.8536,102.3203,5.43,50,1,0.0095,1,0.0095,1,0.0095,xenium_human_brain_cancer_seed2
Non-Contiguous Random,26,5,1,<=6,5,1,0.0,21.0714,102.7341,4.88,50,1,0.1104,1,0.0907,1,0.0847,xenium_human_brain_cancer_seed2
Contiguous Random,27,11,0,<=6,6,1,0.0,22.6119,105.6664,4.67,50,1,0.0076,1,0.0076,1,0.0076,xenium_human_brain_cancer_seed2
Non-Contiguous Random,27,11,0,<=6,6,1,0.0,20.2446,106.0483,5.24,50,1,0.0075,1,0.0075,1,0.0075,xenium_human_brain_cancer_seed2
Contiguous Random,28,2,15,<=6,4,38,0.2549431721305847,17.8624,113.2599,6.34,50,0,0.0,1,0.0244,1,0.0139,xenium_human_brain_cancer_seed2
Non-Contiguous Random,28,2,15,<=6,4,1,4.122304916365227e-06,19.4754,107.6251,5.53,50,1,0.1667,1,0.0323,1,0.0161,xenium_human_brain_cancer_seed2
Contiguous Random,29,4,13,<=6,6,2,0.013534297353703978,23.9408,117.7808,4.92,50,1,0.5946,1,0.5962,1,0.5116,xenium_human_brain_cancer_seed2
Non-Contiguous Random,29,4,13,<=6,6,1,1.2914257331835682e-06,24.1796,115.6127,4.78,50,1,0.3108,1,0.2632,1,0.2186,xenium_human_brain_cancer_seed2
Contiguous Random,30,4,23,<=6,4,121,0.16403000873565676,23.0961,108.246,4.69,50,0,0.0,1,0.0072,1,0.0096,xenium_human_brain_cancer_seed2
Non-Contiguous Random,30,4,23,<=6,4,196,0.20921170392036437,17.5153,108.0486,6.17,50,0,0.0,1,0.0097,1,0.0103,xenium_human_brain_cancer_seed2
Contiguous Random,31,14,2,<=6,6,3,0.00777,22.9977,110.7366,4.82,50,1,0.1274,1,0.0903,1,0.0842,xenium_human_brain_cancer_seed2
Non-Contiguous Random,31,14,2,<=6,6,1,0.0,22.2896,107.606,4.83,50,1,0.0139,1,0.0139,1,0.0139,xenium_human_brain_cancer_seed2
Contiguous Random,32,10,11,<=6,5,1,0.0,17.919,106.7493,5.96,50,1,0.064,1,0.064,1,0.064,xenium_human_brain_cancer_seed2
Non-Contiguous Random,32,10,11,<=6,5,1,0.0,18.3475,107.0712,5.84,50,1,0.0684,1,0.0684,1,0.0684,xenium_human_brain_cancer_seed2
Contiguous Random,33,3,5,<=6,5,1,0.0,18.1239,103.4396,5.71,50,1,0.4928,1,0.2919,1,0.2623,xenium_human_brain_cancer_seed2
Non-Contiguous Random,33,3,5,<=6,5,1,0.0,17.2738,104.2062,6.03,50,1,0.5,1,0.3108,1,0.2934,xenium_human_brain_cancer_seed2
Contiguous Random,34,2,1,<=6,4,1,0.0,16.9594,97.8299,5.77,50,1,0.0082,1,0.0082,1,0.0082,xenium_human_brain_cancer_seed2
Non-Contiguous Random,34,2,1,<=6,4,1,0.0,16.8244,102.8397,6.11,50,1,0.0085,1,0.0085,1,0.0085,xenium_human_brain_cancer_seed2
Contiguous Random,35,8,24,<=6,5,4,0.015852012254884418,28.9087,120.1706,4.16,50,1,0.037,1,0.0205,1,0.0074,xenium_human_brain_cancer_seed2
Non-Contiguous Random,35,8,24,<=6,5,617,0.17636481362215442,14.9211,120.9921,8.11,50,0,0.0,1,0.005,1,0.0054,xenium_human_brain_cancer_seed2
Contiguous Random,36,11,12,<=6,4,1,0.0,15.9128,101.3599,6.37,50,1,0.75,1,0.5312,1,0.2094,xenium_human_brain_cancer_seed2
Non-Contiguous Random,36,11,12,<=6,4,2,0.188006274266243,16.5339,100.8073,6.1,50,0,0.0,1,0.2222,1,0.1329,xenium_human_brain_cancer_seed2
Contiguous Random,37,3,15,<=6,6,2,0.006175923236509839,19.6745,118.4774,6.02,50,1,0.25,1,0.2857,1,0.1778,xenium_human_brain_cancer_seed2
Non-Contiguous Random,37,3,15,<=6,6,5,0.15387397629319996,23.3248,119.8073,5.14,50,1,0.4444,1,0.5676,1,0.4017,xenium_human_brain_cancer_seed2
Contiguous Random,38,10,7,<=6,4,2,0.00826,16.4976,98.1849,5.95,50,1,0.0683,1,0.0468,1,0.0441,xenium_human_brain_cancer_seed2
Non-Contiguous Random,38,10,7,<=6,4,1,0.0,17.84,98.0891,5.5,50,1,0.2727,1,0.1346,1,0.04,xenium_human_brain_cancer_seed2
Contiguous Random,39,6,0,<=6,5,1,0.0,15.3506,102.0812,6.65,50,1,0.0062,1,0.0062,1,0.0062,xenium_human_brain_cancer_seed2
Non-Contiguous Random,39,6,0,<=6,5,1,0.0,17.9657,102.2687,5.69,50,1,0.007,1,0.007,1,0.007,xenium_human_brain_cancer_seed2
Contiguous Random,40,1,5,<=6,5,1,0.0,18.7465,103.6406,5.53,50,1,0.36,1,0.2867,1,0.2412,xenium_human_brain_cancer_seed2
Non-Contiguous Random,40,1,5,<=6,5,1,-1.731334337501736e-06,18.5391,104.0505,5.61,50,1,1.0,1,0.96,1,0.9744,xenium_human_brain_cancer_seed2
Contiguous Random,41,12,2,<=6,6,1,0.0,21.0828,111.1594,5.27,50,1,0.0127,1,0.0127,1,0.0127,xenium_human_brain_cancer_seed2
Non-Contiguous Random,41,12,2,<=6,6,1,0.0,21.8337,106.1883,4.86,50,1,0.0129,1,0.0129,1,0.0129,xenium_human_brain_cancer_seed2
Contiguous Random,42,5,25,<=6,5,48,0.07281842931012664,19.9243,117.6348,5.9,50,1,0.0101,1,0.005,1,0.0049,xenium_human_brain_cancer_seed2
Non-Contiguous Random,42,5,25,<=6,5,34,0.08405796233707696,21.8807,119.198,5.45,50,1,0.02,1,0.0083,1,0.0053,xenium_human_brain_cancer_seed2
Contiguous Random,43,2,7,<=6,4,3,0.01194,16.7449,98.8834,5.91,50,1,0.475,1,0.4143,1,0.365,xenium_human_brain_cancer_seed2
Non-Contiguous Random,43,2,7,<=6,4,3,0.00975,16.5902,98.9965,5.97,50,1,0.1429,1,0.1577,1,0.1601,xenium_human_brain_cancer_seed2
Contiguous Random,44,14,24,<=6,4,59,0.1407805060052872,17.8465,107.5797,6.03,50,0,0.0,1,0.0385,1,0.0288,xenium_human_brain_cancer_seed2
Non-Contiguous Random,44,14,24,<=6,4,39,0.17640170121192933,20.6011,113.6149,5.51,50,0,0.0,0,0.0,1,0.0309,xenium_human_brain_cancer_seed2
Contiguous Random,45,2,10,<=6,4,1,0.0,17.1118,99.5725,5.82,50,1,0.03,1,0.03,1,0.03,xenium_human_brain_cancer_seed2
Non-Contiguous Random,45,2,10,<=6,4,1,0.0,16.8729,100.4076,5.95,50,1,0.0473,1,0.0418,1,0.0505,xenium_human_brain_cancer_seed2
Contiguous Random,46,13,19,<=6,4,731,0.6027301138114929,16.4617,107.7663,6.55,50,0,0.0,0,0.0,0,0.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,46,13,19,<=6,4,106,0.29601499801635744,20.2961,106.9984,5.27,50,0,0.0,0,0.0,1,0.0023,xenium_human_brain_cancer_seed2
Contiguous Random,47,14,0,<=6,6,1,0.0,20.7323,105.1794,5.07,50,1,0.0076,1,0.0076,1,0.0076,xenium_human_brain_cancer_seed2
Non-Contiguous Random,47,14,0,<=6,6,1,-7.364250604715086e-07,22.4115,105.5855,4.71,50,1,0.9667,1,0.9756,1,0.9434,xenium_human_brain_cancer_seed2
Contiguous Random,48,7,8,<=6,4,1,-8.174252510012581e-07,17.3576,102.9298,5.93,50,1,0.6667,1,0.6,1,0.775,xenium_human_brain_cancer_seed2
Non-Contiguous Random,48,7,8,<=6,4,1,0.0,16.6404,99.132,5.96,50,1,0.171,1,0.1273,1,0.1055,xenium_human_brain_cancer_seed2
Contiguous Random,49,13,13,<=6,5,1,5.221233707122797e-07,18.0037,107.9288,5.99,50,1,0.6364,1,0.5,1,0.4144,xenium_human_brain_cancer_seed2
Non-Contiguous Random,49,13,13,<=6,5,1,2.164064301882207e-06,19.086,107.6408,5.64,50,1,0.9375,1,0.8387,1,0.2701,xenium_human_brain_cancer_seed2
Contiguous Random,50,8,10,7-12,11,1,-2.156509347539526e-06,34.5185,155.1628,4.5,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,50,8,10,7-12,11,1,0.0,35.4493,152.1612,4.29,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Contiguous Random,51,10,21,7-12,8,496,0.19571118956548095,27.0419,156.4144,5.78,50,1,0.0027,1,0.0039,1,0.0054,xenium_human_brain_cancer_seed2
Non-Contiguous Random,51,10,21,7-12,8,155,0.141681797770482,32.3236,153.3695,4.74,50,1,0.0045,1,0.0035,1,0.0055,xenium_human_brain_cancer_seed2
Contiguous Random,52,13,13,7-12,7,1,0.0,24.59,121.1207,4.93,50,1,0.5385,1,0.4019,1,0.2765,xenium_human_brain_cancer_seed2
Non-Contiguous Random,52,13,13,7-12,7,3,0.00883,23.8981,117.3416,4.91,50,1,0.1186,1,0.1048,1,0.0982,xenium_human_brain_cancer_seed2
Contiguous Random,53,5,15,7-12,11,1,3.067492811981154e-06,39.8416,187.7065,4.71,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,53,5,15,7-12,11,1,-4.711546032432068e-06,39.3226,174.7168,4.44,50,1,1.0,1,0.9524,1,0.9355,xenium_human_brain_cancer_seed2
Contiguous Random,54,7,0,7-12,10,1,0.0,38.3358,121.7476,3.18,50,1,0.1811,1,0.1812,1,0.1805,xenium_human_brain_cancer_seed2
Non-Contiguous Random,54,7,0,7-12,10,1,0.0,28.4963,120.8044,4.24,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Contiguous Random,55,14,7,7-12,10,1,3.9831381641666774e-06,32.3351,130.4114,4.03,50,1,0.7273,1,0.7231,1,0.6901,xenium_human_brain_cancer_seed2
Non-Contiguous Random,55,14,7,7-12,10,1,0.0,29.8889,132.28,4.43,50,1,0.881,1,0.8545,1,0.8167,xenium_human_brain_cancer_seed2
Contiguous Random,56,13,2,7-12,12,1,0.0,40.1539,139.6094,3.48,50,1,0.0346,1,0.0346,1,0.0346,xenium_human_brain_cancer_seed2
Non-Contiguous Random,56,13,2,7-12,12,1,0.0,39.4094,138.6202,3.52,50,1,0.0375,1,0.0375,1,0.0375,xenium_human_brain_cancer_seed2
Contiguous Random,57,13,6,7-12,10,1,1.5707036413181719e-07,28.9244,130.6425,4.52,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,57,13,6,7-12,10,1,1.5707036413181719e-07,28.6425,131.4435,4.59,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Contiguous Random,58,7,16,7-12,7,136,0.35735249709727535,35.2858,137.6601,3.9,50,0,0.0,1,0.0065,1,0.0161,xenium_human_brain_cancer_seed2
Non-Contiguous Random,58,7,16,7-12,7,657,0.4013775361343872,31.6232,137.658,4.35,50,0,0.0,0,0.0,1,0.0049,xenium_human_brain_cancer_seed2
Contiguous Random,59,11,12,7-12,11,1,-1.9910649881049736e-06,31.6993,161.4347,5.09,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,59,11,12,7-12,11,1,4.5117259074300975e-06,31.5373,159.724,5.06,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Contiguous Random,60,4,24,7-12,10,223,0.11379953363776907,38.7765,184.7697,4.76,50,1,0.0035,1,0.0051,1,0.0053,xenium_human_brain_cancer_seed2
Non-Contiguous Random,60,4,24,7-12,10,78,0.11240764684693283,38.5558,182.4505,4.73,50,1,0.0085,1,0.0053,1,0.0053,xenium_human_brain_cancer_seed2
Contiguous Random,61,6,22,7-12,7,20,0.07535021658043717,20.6751,142.9538,6.91,50,1,0.0175,1,0.0079,1,0.0053,xenium_human_brain_cancer_seed2
Non-Contiguous Random,61,6,22,7-12,7,1,2.51889764024682e-06,28.0142,142.3874,5.08,50,1,0.0179,1,0.0085,1,0.0059,xenium_human_brain_cancer_seed2
Contiguous Random,62,13,2,7-12,12,1,0.0,40.4093,138.6145,3.43,50,1,0.0346,1,0.0346,1,0.0346,xenium_human_brain_cancer_seed2
Non-Contiguous Random,62,13,2,7-12,12,1,0.0,39.6309,138.1032,3.48,50,1,0.0347,1,0.0347,1,0.0347,xenium_human_brain_cancer_seed2
Contiguous Random,63,5,5,7-12,10,1,0.0,30.1851,132.2161,4.38,50,1,0.2101,1,0.1792,1,0.1706,xenium_human_brain_cancer_seed2
Non-Contiguous Random,63,5,5,7-12,10,2,0.00408,29.8379,133.0324,4.46,50,1,0.2059,1,0.1866,1,0.1779,xenium_human_brain_cancer_seed2
Contiguous Random,64,14,23,7-12,8,46,0.07130104897118306,27.3954,154.4558,5.64,50,1,0.059,1,0.0188,1,0.0061,xenium_human_brain_cancer_seed2
Non-Contiguous Random,64,14,23,7-12,8,7,0.030858337189945795,26.5531,154.6684,5.82,50,1,0.0542,1,0.0174,1,0.0058,xenium_human_brain_cancer_seed2
Contiguous Random,65,5,19,7-12,12,1,-2.6088874416352326e-07,54.8402,213.5423,3.89,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,65,5,19,7-12,12,619,1.0545787495144927,60.291,216.4187,3.59,50,0,0.0,0,0.0,0,0.0,xenium_human_brain_cancer_seed2
Contiguous Random,66,7,4,7-12,7,1,0.0,22.3785,112.2948,5.02,50,1,0.0203,1,0.0203,1,0.0203,xenium_human_brain_cancer_seed2
Non-Contiguous Random,66,7,4,7-12,7,3,0.00644,23.0397,111.4633,4.84,50,1,0.2078,1,0.1263,1,0.1062,xenium_human_brain_cancer_seed2
Contiguous Random,67,13,11,7-12,8,1,-3.594314554442382e-06,26.7792,121.4678,4.54,50,1,0.7667,1,0.7273,1,0.6761,xenium_human_brain_cancer_seed2
Non-Contiguous Random,67,13,11,7-12,8,1,-1.0588326176119711e-06,26.0182,129.0635,4.96,50,1,0.2222,1,0.3131,1,0.2293,xenium_human_brain_cancer_seed2
Contiguous Random,68,13,18,7-12,10,3,0.008781627784410828,39.0954,178.9725,4.58,50,1,0.1399,1,0.0757,1,0.069,xenium_human_brain_cancer_seed2
Non-Contiguous Random,68,13,18,7-12,10,4,0.02072181353530067,39.8047,178.4723,4.48,50,1,0.0829,1,0.0459,1,0.0315,xenium_human_brain_cancer_seed2
Contiguous Random,69,6,3,7-12,9,1,1.2271626790572032e-06,29.6766,121.1997,4.08,50,1,0.9057,1,0.9074,1,0.9074,xenium_human_brain_cancer_seed2
Non-Contiguous Random,69,6,3,7-12,9,1,-8.022816975900016e-07,29.4365,120.8133,4.1,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Contiguous Random,70,12,17,7-12,12,11,0.08200738899459509,39.6137,200.7603,5.07,50,1,0.08,1,0.0891,1,0.0441,xenium_human_brain_cancer_seed2
Non-Contiguous Random,70,12,17,7-12,12,3,0.014981527112300608,50.1146,207.3382,4.14,50,1,0.184,1,0.0584,1,0.0193,xenium_human_brain_cancer_seed2
Contiguous Random,71,4,2,7-12,12,1,-2.110677350938839e-06,36.8111,136.5668,3.71,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,71,4,2,7-12,12,1,0.0,38.0564,135.8141,3.57,50,1,0.1882,1,0.1845,1,0.1818,xenium_human_brain_cancer_seed2
Contiguous Random,72,1,20,7-12,12,8,0.09704845203510859,46.864,216.7905,4.63,50,1,0.0478,1,0.0195,1,0.0068,xenium_human_brain_cancer_seed2
Non-Contiguous Random,72,1,20,7-12,12,4,0.06029253865816042,49.0586,216.5795,4.41,50,1,0.052,1,0.0187,1,0.0067,xenium_human_brain_cancer_seed2
Contiguous Random,73,6,24,7-12,9,228,0.13156714698791505,21.9529,169.8449,7.74,50,1,0.0108,1,0.0068,1,0.0053,xenium_human_brain_cancer_seed2
Non-Contiguous Random,73,6,24,7-12,9,4,0.015455189170837436,27.919,168.8412,6.05,50,1,0.0263,1,0.0081,1,0.0053,xenium_human_brain_cancer_seed2
Contiguous Random,74,2,1,7-12,7,1,5.559585385880861e-07,23.8612,109.6511,4.6,50,1,0.7778,1,0.875,1,0.5618,xenium_human_brain_cancer_seed2
Non-Contiguous Random,74,2,1,7-12,7,1,0.0,23.8387,109.7971,4.61,50,1,0.1006,1,0.0839,1,0.0742,xenium_human_brain_cancer_seed2
Contiguous Random,75,12,21,7-12,12,108,0.08289419296100098,41.5533,216.9914,5.22,50,1,0.01,1,0.0069,1,0.0054,xenium_human_brain_cancer_seed2
Non-Contiguous Random,75,12,21,7-12,12,3,0.055483618717673044,40.3158,216.1217,5.36,50,1,0.009,1,0.0072,1,0.0054,xenium_human_brain_cancer_seed2
Contiguous Random,76,11,19,7-12,8,17,0.1465416027737786,39.6733,150.1323,3.78,50,1,0.0732,1,0.0436,1,0.0091,xenium_human_brain_cancer_seed2
Non-Contiguous Random,76,11,19,7-12,8,29,0.12032064582563196,32.8903,148.1644,4.5,50,1,0.0897,1,0.0294,1,0.0124,xenium_human_brain_cancer_seed2
Contiguous Random,77,3,0,7-12,12,1,9.981014059985e-07,38.0561,132.2768,3.48,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Non-Contiguous Random,77,3,0,7-12,12,1,9.981014059985e-07,40.5421,131.422,3.24,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed2
Contiguous Random,78,1,23,7-12,10,50,0.1043832365747206,46.0289,177.4156,3.85,50,1,0.0079,1,0.0069,1,0.0054,xenium_human_brain_cancer_seed2
Non-Contiguous Random,78,1,23,7-12,10,746,0.19270666717721552,43.8031,178.8279,4.08,50,1,0.0011,1,0.0049,1,0.0054,xenium_human_brain_cancer_seed2
Contiguous Random,79,4,23,7-12,9,22,0.07276586227416992,37.9681,164.5677,4.33,50,1,0.0141,1,0.0074,1,0.0057,xenium_human_brain_cancer_seed2
Non-Contiguous Random,79,4,23,7-12,9,2,0.022621163533528665,33.7614,170.0803,5.04,50,1,0.0377,1,0.0148,1,0.0056,xenium_human_brain_cancer_seed2
Contiguous Random,80,0,23,7-12,11,163,0.10709002198459017,29.3948,202.6168,6.89,50,1,0.0031,1,0.0052,1,0.0052,xenium_human_brain_cancer_seed2
Non-Contiguous Random,80,0,23,7-12,11,190,0.09587109565414853,30.7102,200.3484,6.52,50,1,0.0054,1,0.0055,1,0.0052,xenium_human_brain_cancer_seed2
