x,y,is_target
52.48608951568603,3415.887072753906,False
6607.217260742187,1086.361944580078,False
6165.9178466796875,2760.3552856445312,False
4319.766821289062,331.3050872802734,False
3636.6847412109373,1503.7581176757812,False
333.08275146484374,2094.5668457031247,False
2652.8728271484374,2952.6727661132813,False
5108.236865234375,3461.7773193359376,False
6717.766650390625,3148.345007324219,False
2327.517895507812,3088.4720947265623,False
1766.05595703125,2940.737902832031,False
2218.2414306640626,234.2033264160156,False
4792.8607177734375,1684.7180541992186,False
1842.8143188476563,3432.9850219726563,False
1205.7571655273437,3737.7272460937497,False
280.9798889160156,756.3235565185547,False
120.10550842285156,5227.148046875,False
5069.865258789062,517.7514770507812,False
2784.268383789062,3593.31689453125,False
5223.215966796874,3478.5436523437497,False
7117.3654296875,2328.5463623046876,False
3491.28203125,1639.59521484375,False
2835.786767578125,968.7914428710938,False
347.77739105224606,4979.343579101563,False
6962.009667968749,1791.9923706054688,False
3514.0008544921875,3110.3212036132813,False
2873.929064941406,3328.8129150390623,False
278.1047058105469,3965.8704833984375,False
2756.021447753906,1890.8893310546875,False
5164.0654296875,524.0054931640625,False
18.530934810638428,5072.566333007812,False
315.24074096679686,3069.054699707031,False
1640.5955627441406,1516.8252075195312,False
468.33111572265625,5122.287182617188,False
4221.397998046875,3239.1983032226562,False
1984.7072509765624,1134.220721435547,False
7209.793798828125,1318.9454772949218,False
344.4271697998047,4676.531909179687,False
293.4333953857422,3627.2724853515624,False
6803.103247070312,3874.6639892578123,False
2623.4287109375,5242.234716796875,False
2534.858752441406,2460.0641479492188,False
1124.6356018066406,4106.898266601563,False
7190.43388671875,3677.089208984375,False
3700.778393554687,3713.9758056640626,False
6730.563549804688,2919.5020141601562,False
6842.575537109375,3723.4295654296875,False
7461.020263671875,4045.3263916015626,False
82.25093688964843,1989.3550659179687,False
2223.0257934570313,2206.849853515625,False
5989.063891601562,4249.95185546875,False
5930.7525634765625,4043.07314453125,False
4704.392236328124,969.4380737304688,False
2019.9376342773437,3195.5289306640625,False
6089.315332031249,4191.230053710938,False
664.5596130371093,976.0570129394531,False
1121.3901000976562,3840.9893798828125,False
6326.503515625,3138.1084838867187,False
4309.502490234375,632.5700622558594,False
3955.707421875,4083.905102539062,False
809.3759246826172,4329.43515625,False
1039.288732910156,3896.777685546875,False
767.5994415283203,640.4390472412109,False
7214.238037109375,2086.2940795898435,False
1318.0471252441405,2732.6342041015623,False
2759.7252563476563,2868.0575073242185,False
1579.952130126953,2327.991040039062,False
6952.216821289062,3851.0955810546875,False
1480.4739074707031,1406.8531372070313,False
1353.2784423828125,1692.1838806152343,False
2698.073693847656,2676.960034179687,False
849.2377807617187,819.5999450683594,False
352.62312774658204,2865.8015625,False
7005.937402343749,1227.2373046875,False
3056.8185180664063,4195.350976562499,False
3047.0945678710937,3275.907263183594,False
1585.4016967773437,2153.392199707031,False
4439.431713867188,2448.7109619140624,False
1811.1148803710937,2416.8693725585936,False
2461.819348144531,2100.623095703125,False
4708.654687499999,586.2726104736328,False
609.433657836914,3629.595043945312,False
358.63099975585936,2657.2682983398436,False
6880.677783203125,4396.728344726563,False
837.163671875,5019.163256835937,False
6685.609423828125,3920.201245117187,False
421.90321197509763,1915.41689453125,False
5899.44658203125,764.6149993896485,False
777.1161834716796,1403.3987670898437,False
1058.986798095703,5245.73515625,False
7031.1501953125,3792.1484130859376,False
5279.691162109375,997.9328918457031,False
5095.354052734375,2973.0877075195312,False
5896.849682617188,4265.8150634765625,False
2674.3934326171875,2975.7441650390624,False
7199.784716796875,1233.9431945800782,False
5295.831201171874,416.7856506347656,False
593.409310913086,4631.521337890625,False
5330.779565429687,3919.483642578125,False
4933.16923828125,4386.9732666015625,False
5157.378320312499,5076.014892578125,False
1912.6971435546875,1004.7756408691406,False
347.9953643798828,4502.647143554687,False
5725.0965576171875,1828.1323120117188,False
7202.084863281249,2469.5853515625,False
5646.660815429687,4045.609033203125,False
1141.8423950195313,1489.9822448730467,False
1908.7094482421874,216.80247650146484,False
4025.5066162109374,3020.044189453125,False
