query_idx,query_tile_id,Dataset,spindle_time_ms,bf_time_ms,speedup,exact_best_dist,spindle_best_dist,spindle_best_rank,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,recall_at_eps_0.5,overlap_at_eps_0.5,recall_at_eps_1.0,overlap_at_eps_1.0,true_best_niche,direction,seed,variant,correction,n_niches,n_tiles_index,n_tiles_query,build_time_s
10,45,cross_modal_brca_x2v_seed4,24.3479,1484.3308,60.96,143.9654,143.9654,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
11,47,cross_modal_brca_x2v_seed4,24.7602,1499.0629,60.54,133.1144,133.1144,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
12,54,cross_modal_brca_x2v_seed4,24.8264,1513.1896,60.95,132.8112,132.8112,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
13,56,cross_modal_brca_x2v_seed4,24.9646,1521.1782,60.93,131.5137,131.5137,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
14,60,cross_modal_brca_x2v_seed4,24.7715,1517.6815,61.27,134.5202,134.5202,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
15,64,cross_modal_brca_x2v_seed4,24.5489,1506.2466,61.36,138.0039,138.0039,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
16,66,cross_modal_brca_x2v_seed4,24.872,1533.0947,61.64,134.5597,134.5597,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
17,71,cross_modal_brca_x2v_seed4,24.6854,1527.1392,61.86,130.5017,130.5017,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
18,73,cross_modal_brca_x2v_seed4,24.7237,1497.958,60.59,130.1532,130.1532,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
19,75,cross_modal_brca_x2v_seed4,24.7343,1528.2755,61.79,135.3418,135.3418,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
20,80,cross_modal_brca_x2v_seed4,24.5567,1508.233,61.42,135.7839,135.7839,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
21,82,cross_modal_brca_x2v_seed4,24.8662,1503.7635,60.47,132.7233,132.7233,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
22,84,cross_modal_brca_x2v_seed4,24.5406,1500.7298,61.15,136.2467,136.2467,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
23,85,cross_modal_brca_x2v_seed4,24.761,1495.4899,60.4,132.2907,132.2907,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
24,86,cross_modal_brca_x2v_seed4,24.5593,1509.6201,61.47,135.2561,135.2561,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
25,89,cross_modal_brca_x2v_seed4,24.6262,1516.1951,61.57,135.025,135.025,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
26,94,cross_modal_brca_x2v_seed4,24.644,1510.0603,61.27,130.7808,130.7808,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
27,103,cross_modal_brca_x2v_seed4,24.6167,1490.39,60.54,136.9988,136.9988,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
28,104,cross_modal_brca_x2v_seed4,24.4907,1506.2891,61.5,133.9347,133.9347,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
29,107,cross_modal_brca_x2v_seed4,24.8452,1514.7529,60.97,130.4049,130.4049,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
30,108,cross_modal_brca_x2v_seed4,24.5571,1492.0729,60.76,133.8213,133.8213,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
31,110,cross_modal_brca_x2v_seed4,24.7034,1495.2418,60.53,134.0263,134.0263,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
32,112,cross_modal_brca_x2v_seed4,24.5496,1504.0649,61.27,134.6182,134.6182,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
33,115,cross_modal_brca_x2v_seed4,24.8235,1512.0377,60.91,132.6408,132.6408,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
34,118,cross_modal_brca_x2v_seed4,24.5176,1488.0779,60.69,136.2475,136.2475,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
35,121,cross_modal_brca_x2v_seed4,24.8004,1481.0985,59.72,137.5978,137.5978,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
36,123,cross_modal_brca_x2v_seed4,24.1088,1477.6359,61.29,140.072,140.072,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
37,125,cross_modal_brca_x2v_seed4,24.2771,1488.5445,61.31,137.6942,137.6942,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
38,129,cross_modal_brca_x2v_seed4,24.2783,1480.8567,61.0,139.0072,139.0072,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
39,135,cross_modal_brca_x2v_seed4,24.309,1489.6627,61.28,137.4935,137.4935,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
40,138,cross_modal_brca_x2v_seed4,24.3242,1488.8545,61.21,137.8336,137.8336,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
41,140,cross_modal_brca_x2v_seed4,24.4972,1492.9525,60.94,137.896,137.896,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
42,142,cross_modal_brca_x2v_seed4,24.3359,1493.3702,61.36,136.2178,136.2178,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
43,144,cross_modal_brca_x2v_seed4,24.5504,1508.8839,61.46,134.9684,134.9684,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
44,148,cross_modal_brca_x2v_seed4,24.6077,1502.2867,61.05,135.5246,135.5246,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
45,149,cross_modal_brca_x2v_seed4,24.4437,1495.9844,61.2,134.4744,134.4744,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
46,150,cross_modal_brca_x2v_seed4,24.3754,1491.7768,61.2,136.2755,136.2755,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
47,151,cross_modal_brca_x2v_seed4,24.5104,1497.9812,61.12,134.8878,134.8878,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
48,155,cross_modal_brca_x2v_seed4,24.0099,1499.2292,62.44,141.2591,141.2591,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
49,156,cross_modal_brca_x2v_seed4,24.532,1503.9115,61.3,137.3902,137.3902,1,1,1.0,1,1.0,1,1.0,1,1.0,0,x2v,4,all_niche,global,1,156,165,8.78
