Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,5,2,12,<=6,4,21,0.07590871564865115,5.5694,20.4848,3.68,50,1,0.1008,1,0.0832,1,0.0495,xenium_human_breast_cancer_seed2
Contiguous Random,6,2,12,<=6,5,144,0.42548742792811967,5.3055,22.2893,4.2,50,0,0.0,0,0.0,1,0.0206,xenium_human_breast_cancer_seed2
Non-Contiguous Random,6,2,12,<=6,5,8,0.11151718297357083,5.9338,22.5895,3.81,50,1,0.1875,1,0.1392,1,0.0526,xenium_human_breast_cancer_seed2
Contiguous Random,7,1,3,<=6,5,1,-3.5949449104233366e-06,4.9831,21.8043,4.38,50,1,0.5,1,0.6667,1,0.7273,xenium_human_breast_cancer_seed2
Non-Contiguous Random,7,1,3,<=6,5,1,3.2809274604916894e-06,5.0146,21.5855,4.3,50,1,1.0,1,1.0,1,0.875,xenium_human_breast_cancer_seed2
Contiguous Random,8,3,12,<=6,4,93,0.40624860561370846,4.3373,20.5421,4.74,50,0,0.0,0,0.0,1,0.0114,xenium_human_breast_cancer_seed2
Non-Contiguous Random,8,3,12,<=6,4,17,0.16056911846637728,4.1859,20.4277,4.88,50,0,0.0,1,0.0345,1,0.0148,xenium_human_breast_cancer_seed2
Contiguous Random,9,2,10,<=6,5,1,8.115646797923759e-07,5.6604,22.4006,3.96,50,1,0.8125,1,0.3451,1,0.0451,xenium_human_breast_cancer_seed2
Non-Contiguous Random,9,2,10,<=6,5,3,0.077837879645282,3.8546,22.3156,5.79,50,1,0.2222,1,0.127,1,0.0562,xenium_human_breast_cancer_seed2
Contiguous Random,10,2,0,<=6,6,1,-5.327627783380251e-08,5.0892,21.9537,4.31,50,1,1.0,1,0.7778,1,0.6957,xenium_human_breast_cancer_seed2
Non-Contiguous Random,10,2,0,<=6,6,1,1.865332472487241e-06,5.646,21.1765,3.75,50,1,1.0,1,1.0,1,0.9643,xenium_human_breast_cancer_seed2
Contiguous Random,11,3,14,<=6,6,1,1.4852636919249207e-06,7.3652,23.7245,3.22,50,1,1.0,1,0.9,1,0.3165,xenium_human_breast_cancer_seed2
Non-Contiguous Random,11,3,14,<=6,6,3,0.08466981159363729,7.2309,24.1571,3.34,50,1,0.25,1,0.0972,1,0.068,xenium_human_breast_cancer_seed2
Contiguous Random,12,1,9,<=6,5,5,0.05039208788842753,4.9382,22.0979,4.47,50,1,0.2,1,0.2079,1,0.0942,xenium_human_breast_cancer_seed2
Non-Contiguous Random,12,1,9,<=6,5,1,4.4624438861884386e-06,7.0014,21.3605,3.05,50,1,0.75,1,0.75,1,0.5902,xenium_human_breast_cancer_seed2
Contiguous Random,13,0,1,<=6,6,1,4.492135859290869e-06,5.0224,21.6071,4.3,50,1,1.0,1,1.0,1,0.9167,xenium_human_breast_cancer_seed2
Non-Contiguous Random,13,0,1,<=6,6,1,1.3404147559681334e-06,5.0135,21.4199,4.27,50,1,0.5,1,0.5,1,0.3978,xenium_human_breast_cancer_seed2
Contiguous Random,14,1,12,<=6,5,15,0.14405649405007181,4.7531,22.1152,4.65,50,1,0.1034,1,0.1,1,0.054,xenium_human_breast_cancer_seed2
Non-Contiguous Random,14,1,12,<=6,5,1,1.991448203675361e-06,6.6297,22.2179,3.35,50,1,0.8333,1,0.9,1,0.6607,xenium_human_breast_cancer_seed2
Contiguous Random,15,1,14,<=6,5,10,0.18568702621515887,5.4312,22.4478,4.13,50,0,0.0,1,0.0714,1,0.009,xenium_human_breast_cancer_seed2
Non-Contiguous Random,15,1,14,<=6,5,54,0.43141482700548395,4.6967,22.1908,4.72,50,0,0.0,0,0.0,1,0.0375,xenium_human_breast_cancer_seed2
Contiguous Random,16,2,12,<=6,4,2,0.01995377720832825,5.4774,20.558,3.75,50,1,0.0426,1,0.0413,1,0.0391,xenium_human_breast_cancer_seed2
Non-Contiguous Random,16,2,12,<=6,4,2,0.0421952283668518,3.3356,20.5122,6.15,50,1,0.2,1,0.0781,1,0.0403,xenium_human_breast_cancer_seed2
Contiguous Random,17,0,10,<=6,4,2,0.060834326839447006,6.452,20.4491,3.17,50,1,0.2,1,0.1803,1,0.0579,xenium_human_breast_cancer_seed2
Non-Contiguous Random,17,0,10,<=6,4,4,0.10481729181766508,3.2518,20.405,6.28,50,1,0.375,1,0.15,1,0.0783,xenium_human_breast_cancer_seed2
Contiguous Random,18,1,3,<=6,4,2,0.03870088848114012,6.4466,19.9666,3.1,50,1,0.1111,1,0.0476,1,0.0545,xenium_human_breast_cancer_seed2
Non-Contiguous Random,18,1,3,<=6,4,5,0.05336958160400396,5.2917,19.8256,3.75,50,1,0.1905,1,0.1094,1,0.0886,xenium_human_breast_cancer_seed2
Contiguous Random,19,2,15,<=6,4,1,2.6819229126395783e-07,4.8331,20.2857,4.2,50,1,0.6,1,0.4211,1,0.166,xenium_human_breast_cancer_seed2
Non-Contiguous Random,19,2,15,<=6,4,1,-1.5473365783669202e-06,4.5919,19.6863,4.29,50,1,0.7,1,0.5,1,0.2955,xenium_human_breast_cancer_seed2
Contiguous Random,20,0,0,<=6,4,1,0.0,4.3978,18.5219,4.21,50,1,0.1044,1,0.1044,1,0.1044,xenium_human_breast_cancer_seed2
Non-Contiguous Random,20,0,0,<=6,4,1,0.0,3.0648,18.362,5.99,50,1,0.0484,1,0.0484,1,0.0484,xenium_human_breast_cancer_seed2
Contiguous Random,21,0,5,<=6,5,1,4.63205395118127e-06,4.6352,21.205,4.57,50,1,1.0,1,0.6667,1,0.4364,xenium_human_breast_cancer_seed2
Non-Contiguous Random,21,0,5,<=6,5,1,-3.5917566274523693e-06,5.1118,21.3719,4.18,50,1,0.8571,1,0.8,1,0.368,xenium_human_breast_cancer_seed2
Contiguous Random,22,2,6,<=6,4,6,0.06470645612716674,6.3107,20.2712,3.21,50,1,0.2692,1,0.2353,1,0.1571,xenium_human_breast_cancer_seed2
Non-Contiguous Random,22,2,6,<=6,4,4,0.14546698123931878,4.566,20.2637,4.44,50,1,0.2857,1,0.1176,1,0.1322,xenium_human_breast_cancer_seed2
Contiguous Random,23,3,0,<=6,4,1,-4.621791839576339e-06,3.7293,19.0388,5.11,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Non-Contiguous Random,23,3,0,<=6,4,1,2.1431493759105358e-06,3.1695,18.5324,5.85,50,1,1.0,1,0.8,1,0.7692,xenium_human_breast_cancer_seed2
Contiguous Random,24,1,16,<=6,5,12,0.18429967166250583,5.718,22.2399,3.89,50,1,0.0667,1,0.0687,1,0.0481,xenium_human_breast_cancer_seed2
Non-Contiguous Random,24,1,16,<=6,5,16,0.15501886373937457,4.6958,22.0708,4.7,50,1,0.0476,1,0.1056,1,0.0609,xenium_human_breast_cancer_seed2
Contiguous Random,25,1,0,<=6,6,1,0.0,5.2431,19.6892,3.76,50,1,0.0817,1,0.0817,1,0.0817,xenium_human_breast_cancer_seed2
Non-Contiguous Random,25,1,0,<=6,6,1,0.0,5.2167,19.6755,3.77,50,1,0.0817,1,0.0817,1,0.0817,xenium_human_breast_cancer_seed2
Contiguous Random,26,1,4,<=6,4,17,0.16472034800529478,3.5863,23.1392,6.45,50,1,0.0556,1,0.0405,1,0.0602,xenium_human_breast_cancer_seed2
Non-Contiguous Random,26,1,4,<=6,4,9,0.07905345640182493,4.7584,20.2382,4.25,50,1,0.125,1,0.1294,1,0.0663,xenium_human_breast_cancer_seed2
Contiguous Random,27,0,4,<=6,6,1,-1.1061355342789625e-06,6.0642,22.6061,3.73,50,1,1.0,1,0.9286,1,0.9189,xenium_human_breast_cancer_seed2
Non-Contiguous Random,27,0,4,<=6,6,2,0.1662243065546436,6.0342,23.0402,3.82,50,1,0.75,1,0.6923,1,0.6667,xenium_human_breast_cancer_seed2
Contiguous Random,28,1,15,<=6,4,9,0.11107585577011109,5.0794,20.0971,3.96,50,1,0.2222,1,0.1778,1,0.1071,xenium_human_breast_cancer_seed2
Non-Contiguous Random,28,1,15,<=6,4,29,0.16624364151000975,4.6083,20.2213,4.39,50,1,0.0345,1,0.0407,1,0.0451,xenium_human_breast_cancer_seed2
Contiguous Random,29,3,4,<=6,6,1,-1.311333609255172e-06,6.5886,22.9509,3.48,50,1,0.8,1,0.6296,1,0.2626,xenium_human_breast_cancer_seed2
Non-Contiguous Random,29,3,4,<=6,6,1,-1.3618975183149473e-06,7.1948,22.3426,3.11,50,1,1.0,1,0.75,1,0.7059,xenium_human_breast_cancer_seed2
Contiguous Random,30,0,11,<=6,6,9,0.10676676440661376,6.5074,23.9145,3.67,50,1,0.1429,1,0.1397,1,0.0616,xenium_human_breast_cancer_seed2
Non-Contiguous Random,30,0,11,<=6,6,22,0.18170735251765646,6.0429,23.7889,3.94,50,1,0.0811,1,0.1349,1,0.0616,xenium_human_breast_cancer_seed2
Contiguous Random,31,1,10,<=6,4,11,0.18658226264476774,3.7974,20.2229,5.33,50,0,0.0,1,0.25,1,0.125,xenium_human_breast_cancer_seed2
Non-Contiguous Random,31,1,10,<=6,4,46,0.21764952569007873,5.5316,20.4278,3.69,50,0,0.0,1,0.0308,1,0.0251,xenium_human_breast_cancer_seed2
Contiguous Random,32,2,14,<=6,6,2,0.0555422575187548,6.1832,23.3795,3.78,50,1,0.2857,1,0.2308,1,0.1604,xenium_human_breast_cancer_seed2
Non-Contiguous Random,32,2,14,<=6,6,6,0.06030488783719273,6.4512,23.4578,3.64,50,1,0.0714,1,0.2903,1,0.146,xenium_human_breast_cancer_seed2
Contiguous Random,33,0,2,<=6,5,1,-4.36441573603303e-06,6.2574,20.8512,3.33,50,1,1.0,1,1.0,1,0.9688,xenium_human_breast_cancer_seed2
Non-Contiguous Random,33,0,2,<=6,5,1,-3.951460353202041e-06,5.3505,20.3972,3.81,50,1,1.0,1,1.0,1,0.9375,xenium_human_breast_cancer_seed2
Contiguous Random,34,1,6,<=6,6,7,0.16310288050202382,6.2335,23.379,3.75,50,1,0.1538,1,0.2329,1,0.0612,xenium_human_breast_cancer_seed2
Non-Contiguous Random,34,1,6,<=6,6,2,0.03803580930201855,5.3517,23.741,4.44,50,1,0.15,1,0.0625,1,0.0506,xenium_human_breast_cancer_seed2
Contiguous Random,35,0,2,<=6,5,1,3.4419167986854404e-06,4.9141,20.7731,4.23,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Non-Contiguous Random,35,0,2,<=6,5,1,0.0,6.0611,20.6887,3.41,50,1,0.6944,1,0.6944,1,0.6944,xenium_human_breast_cancer_seed2
Contiguous Random,36,2,13,<=6,5,65,0.4496228859898957,4.4674,22.349,5.0,50,0,0.0,0,0.0,1,0.044,xenium_human_breast_cancer_seed2
Non-Contiguous Random,36,2,13,<=6,5,488,0.711803616939788,4.9508,22.1089,4.47,50,0,0.0,0,0.0,1,0.014,xenium_human_breast_cancer_seed2
Contiguous Random,37,0,12,<=6,5,1,-1.6247507353406299e-06,5.1133,22.0072,4.3,50,1,0.2,1,0.0947,1,0.0728,xenium_human_breast_cancer_seed2
Non-Contiguous Random,37,0,12,<=6,5,6,0.13072530161757007,7.0073,22.2999,3.18,50,1,0.1875,1,0.1798,1,0.0628,xenium_human_breast_cancer_seed2
Contiguous Random,38,0,2,<=6,6,1,4.781335799787859e-06,5.7114,22.0745,3.86,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Non-Contiguous Random,38,0,2,<=6,6,1,0.0,6.8817,21.946,3.19,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Contiguous Random,39,3,9,<=6,5,18,0.15007636855197692,3.5446,22.3799,6.31,50,1,0.0417,1,0.0247,1,0.0274,xenium_human_breast_cancer_seed2
Non-Contiguous Random,39,3,9,<=6,5,8,0.12479485633081905,4.7878,22.2838,4.65,50,1,0.1429,1,0.1733,1,0.0575,xenium_human_breast_cancer_seed2
Contiguous Random,40,2,13,<=6,4,94,0.4984258882665634,4.0132,20.4666,5.1,50,0,0.0,0,0.0,1,0.0373,xenium_human_breast_cancer_seed2
Non-Contiguous Random,40,2,13,<=6,4,65,0.22447980815887447,5.3477,20.4791,3.83,50,0,0.0,1,0.0292,1,0.0426,xenium_human_breast_cancer_seed2
Contiguous Random,41,1,7,<=6,5,8,0.10432850424097911,3.9665,21.4923,5.42,50,1,0.25,1,0.122,1,0.1364,xenium_human_breast_cancer_seed2
Non-Contiguous Random,41,1,7,<=6,5,1,-1.150935761140559e-07,4.0896,21.5566,5.27,50,1,0.3333,1,0.1579,1,0.1009,xenium_human_breast_cancer_seed2
Contiguous Random,42,0,10,<=6,4,5,0.1243310140323639,4.4197,20.4588,4.63,50,1,0.1429,1,0.1143,1,0.0627,xenium_human_breast_cancer_seed2
Non-Contiguous Random,42,0,10,<=6,4,1,4.388098716723299e-06,3.1884,20.3391,6.38,50,1,0.5417,1,0.3906,1,0.2795,xenium_human_breast_cancer_seed2
Contiguous Random,43,0,13,<=6,6,17,0.12655251657790145,5.5015,24.0451,4.37,50,0,0.0,1,0.0154,1,0.0432,xenium_human_breast_cancer_seed2
Non-Contiguous Random,43,0,13,<=6,6,5,0.0433150875133837,6.5757,24.054,3.66,50,1,0.2778,1,0.2,1,0.0703,xenium_human_breast_cancer_seed2
Contiguous Random,44,3,13,<=6,4,3,0.04191544336318975,3.97,20.3432,5.12,50,1,0.1429,1,0.0417,1,0.0674,xenium_human_breast_cancer_seed2
Non-Contiguous Random,44,3,13,<=6,4,2,0.06700004992485048,4.8961,20.3661,4.16,50,1,0.5,1,0.4118,1,0.3896,xenium_human_breast_cancer_seed2
Contiguous Random,45,2,0,<=6,5,1,-3.7754331836115096e-06,4.2867,20.5027,4.78,50,1,0.7143,1,0.6154,1,0.7593,xenium_human_breast_cancer_seed2
Non-Contiguous Random,45,2,0,<=6,5,1,-3.750357076782486e-06,4.579,19.5098,4.26,50,1,0.9,1,0.9,1,0.925,xenium_human_breast_cancer_seed2
Contiguous Random,46,3,12,<=6,4,29,0.1799371475028992,4.8952,20.5156,4.19,50,0,0.0,1,0.0286,1,0.0812,xenium_human_breast_cancer_seed2
Non-Contiguous Random,46,3,12,<=6,4,243,0.45770987917900086,4.0074,20.5207,5.12,50,0,0.0,0,0.0,1,0.0064,xenium_human_breast_cancer_seed2
Contiguous Random,47,0,10,<=6,6,1,-2.7760736984183687e-06,5.7778,24.0107,4.16,50,1,0.5,1,0.5,1,0.8333,xenium_human_breast_cancer_seed2
Non-Contiguous Random,47,0,10,<=6,6,1,-3.5053190501344034e-06,6.1553,24.0509,3.91,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Contiguous Random,48,2,11,<=6,4,11,0.21362896327018743,3.9754,20.303,5.11,50,0,0.0,1,0.1071,1,0.0989,xenium_human_breast_cancer_seed2
Non-Contiguous Random,48,2,11,<=6,4,1,-9.666728973400929e-07,4.1582,20.2233,4.86,50,1,0.1333,1,0.1711,1,0.0818,xenium_human_breast_cancer_seed2
Contiguous Random,49,0,11,<=6,4,4,0.06424980242252348,3.2761,20.4425,6.24,50,1,0.0435,1,0.0306,1,0.0372,xenium_human_breast_cancer_seed2
Non-Contiguous Random,49,0,11,<=6,4,1,-2.591514587368948e-07,5.3606,20.0861,3.75,50,1,0.4,1,0.3103,1,0.176,xenium_human_breast_cancer_seed2
Contiguous Random,50,1,12,7-12,10,1,4.0173499749052155e-08,7.0728,34.9321,4.94,50,1,1.0,1,0.75,1,0.1479,xenium_human_breast_cancer_seed2
Non-Contiguous Random,50,1,12,7-12,10,1,-1.26532752142694e-06,7.5856,33.8623,4.46,50,1,1.0,1,0.5357,1,0.0953,xenium_human_breast_cancer_seed2
Contiguous Random,51,0,14,7-12,9,1,-3.3199818929574576e-06,7.8978,29.7427,3.77,50,1,0.2609,1,0.1782,1,0.0705,xenium_human_breast_cancer_seed2
Non-Contiguous Random,51,0,14,7-12,9,25,0.24775301699320473,6.3356,31.406,4.96,50,1,0.0345,1,0.0476,1,0.0769,xenium_human_breast_cancer_seed2
Contiguous Random,52,1,14,7-12,9,449,0.5157176828130087,6.905,29.9118,4.33,50,0,0.0,0,0.0,1,0.0162,xenium_human_breast_cancer_seed2
Non-Contiguous Random,52,1,14,7-12,9,2,0.003286406695047983,8.6562,30.4286,3.52,50,1,0.4464,1,0.3361,1,0.303,xenium_human_breast_cancer_seed2
Contiguous Random,53,1,1,7-12,9,1,-4.843203226731485e-06,7.6282,26.0772,3.42,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Non-Contiguous Random,53,1,1,7-12,9,1,1.5723768870129495e-06,7.7518,26.1072,3.37,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Contiguous Random,54,1,6,7-12,10,1,4.942392555440378e-06,9.0689,31.4781,3.47,50,1,0.2424,1,0.1287,1,0.061,xenium_human_breast_cancer_seed2
Non-Contiguous Random,54,1,6,7-12,10,1,3.932243643089972e-06,8.9835,31.733,3.53,50,1,0.2174,1,0.1114,1,0.0563,xenium_human_breast_cancer_seed2
Contiguous Random,55,3,1,7-12,9,5,0.14992214467366538,7.6747,27.455,3.58,50,1,0.1429,1,0.4242,1,0.2883,xenium_human_breast_cancer_seed2
Non-Contiguous Random,55,3,1,7-12,9,1,-1.0256449378687194e-07,8.6472,28.0263,3.24,50,1,0.8571,1,0.9286,1,0.8095,xenium_human_breast_cancer_seed2
Contiguous Random,56,2,8,7-12,11,1,-9.63297001776997e-07,8.0991,34.7299,4.29,50,1,0.75,1,0.284,1,0.0573,xenium_human_breast_cancer_seed2
Non-Contiguous Random,56,2,8,7-12,11,1,-1.556278735548311e-06,9.4878,35.3289,3.72,50,1,0.5833,1,0.2368,1,0.0475,xenium_human_breast_cancer_seed2
Contiguous Random,57,1,7,7-12,11,1,4.896815566368673e-07,8.9025,34.904,3.92,50,1,0.2295,1,0.2815,1,0.2591,xenium_human_breast_cancer_seed2
Non-Contiguous Random,57,1,7,7-12,11,1,2.3032327833849564e-06,9.6928,36.4331,3.76,50,1,0.619,1,0.5833,1,0.4615,xenium_human_breast_cancer_seed2
Contiguous Random,58,3,9,7-12,9,1,8.476638794219227e-07,6.4469,30.9691,4.8,50,1,0.1132,1,0.0526,1,0.0293,xenium_human_breast_cancer_seed2
Non-Contiguous Random,58,3,9,7-12,9,2,0.008144636116027837,7.85,30.9145,3.94,50,1,0.2028,1,0.0641,1,0.0309,xenium_human_breast_cancer_seed2
Contiguous Random,59,0,2,7-12,7,1,-1.5296059179270571e-06,6.4714,23.2265,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Non-Contiguous Random,59,0,2,7-12,7,1,1.178190902173526e-06,7.089,24.572,3.47,50,1,1.0,1,0.9167,1,0.9474,xenium_human_breast_cancer_seed2
Contiguous Random,60,1,8,7-12,10,3,0.08184297543723018,7.55,33.0147,4.37,50,1,0.1266,1,0.1208,1,0.0491,xenium_human_breast_cancer_seed2
Non-Contiguous Random,60,1,8,7-12,10,4,0.11999167223750595,6.9952,33.2179,4.75,50,1,0.1667,1,0.129,1,0.0478,xenium_human_breast_cancer_seed2
Contiguous Random,61,1,0,7-12,10,1,2.1691743636864658e-06,6.7469,22.8013,3.38,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Non-Contiguous Random,61,1,0,7-12,10,1,2.3386663250413164e-07,8.6982,25.7011,2.95,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Contiguous Random,62,1,9,7-12,10,1,-1.8603310154574615e-06,7.1412,31.6259,4.43,50,1,0.4286,1,0.7917,1,0.76,xenium_human_breast_cancer_seed2
Non-Contiguous Random,62,1,9,7-12,10,2,0.0002433918476810737,9.645,32.53,3.37,50,1,0.4032,1,0.1585,1,0.0566,xenium_human_breast_cancer_seed2
Contiguous Random,63,0,8,7-12,11,6,0.07915471647697125,8.9469,34.8486,3.9,50,1,0.1017,1,0.0689,1,0.045,xenium_human_breast_cancer_seed2
Non-Contiguous Random,63,0,8,7-12,11,2,0.1327428969725395,11.5058,37.1314,3.23,50,1,0.0789,1,0.0686,1,0.0522,xenium_human_breast_cancer_seed2
Contiguous Random,64,3,9,7-12,11,2,0.006909764313769551,10.4279,37.7699,3.62,50,1,0.1197,1,0.0583,1,0.0313,xenium_human_breast_cancer_seed2
Non-Contiguous Random,64,3,9,7-12,11,13,0.14516342724644338,10.354,36.2732,3.5,50,1,0.129,1,0.0552,1,0.033,xenium_human_breast_cancer_seed2
Contiguous Random,65,3,6,7-12,11,1,1.922710777702008e-06,8.979,33.1407,3.69,50,1,1.0,1,1.0,1,0.814,xenium_human_breast_cancer_seed2
Non-Contiguous Random,65,3,6,7-12,11,3,0.04877186477654738,13.0988,33.9034,2.59,50,1,0.5294,1,0.5789,1,0.6438,xenium_human_breast_cancer_seed2
Contiguous Random,66,2,4,7-12,10,1,-3.3575288344023235e-06,8.9298,31.0935,3.48,50,1,1.0,1,0.9048,1,0.7544,xenium_human_breast_cancer_seed2
Non-Contiguous Random,66,2,4,7-12,10,1,-4.510704124438547e-06,9.4411,31.2567,3.31,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Contiguous Random,67,2,8,7-12,9,3,0.06031990198771153,7.0609,29.8879,4.23,50,1,0.4516,1,0.4405,1,0.3025,xenium_human_breast_cancer_seed2
Non-Contiguous Random,67,2,8,7-12,9,1,-1.922798156694938e-06,8.2601,30.2051,3.66,50,1,0.8571,1,0.6604,1,0.6024,xenium_human_breast_cancer_seed2
Contiguous Random,68,1,9,7-12,12,1,3.3430173744797287e-06,8.1349,39.378,4.84,50,1,0.5435,1,0.5733,1,0.4537,xenium_human_breast_cancer_seed2
Non-Contiguous Random,68,1,9,7-12,12,4,0.056759025786995654,9.304,38.0243,4.09,50,1,0.619,1,0.6418,1,0.4579,xenium_human_breast_cancer_seed2
Contiguous Random,69,0,11,7-12,11,4,0.05030514681705878,9.5617,35.7158,3.74,50,1,0.1522,1,0.0691,1,0.0392,xenium_human_breast_cancer_seed2
Non-Contiguous Random,69,0,11,7-12,11,3,0.03800297900780414,10.3888,35.9278,3.46,50,1,0.15,1,0.0686,1,0.0391,xenium_human_breast_cancer_seed2
Contiguous Random,70,3,8,7-12,9,3,0.03789730346679687,8.257,29.097,3.52,50,1,0.1667,1,0.1532,1,0.0761,xenium_human_breast_cancer_seed2
Non-Contiguous Random,70,3,8,7-12,9,3,0.03789730346679687,8.4279,30.7804,3.65,50,1,0.1667,1,0.1532,1,0.0761,xenium_human_breast_cancer_seed2
Contiguous Random,71,3,6,7-12,12,1,3.5648964752388324e-06,9.6592,36.5939,3.79,50,1,0.8667,1,0.5614,1,0.2917,xenium_human_breast_cancer_seed2
Non-Contiguous Random,71,3,6,7-12,12,1,2.5093887998650644e-06,10.0541,36.5561,3.64,50,1,0.5455,1,0.4792,1,0.3582,xenium_human_breast_cancer_seed2
Contiguous Random,72,1,0,7-12,9,1,-2.4932988484382967e-06,6.8738,25.4058,3.7,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Non-Contiguous Random,72,1,0,7-12,9,1,-4.714233477911764e-06,6.6754,25.1242,3.76,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Contiguous Random,73,3,14,7-12,12,13,0.24381778889436134,12.0625,40.512,3.36,50,0,0.0,1,0.0139,1,0.0245,xenium_human_breast_cancer_seed2
Non-Contiguous Random,73,3,14,7-12,12,84,0.26580299701622256,11.4204,39.0617,3.42,50,0,0.0,1,0.0068,1,0.0319,xenium_human_breast_cancer_seed2
Contiguous Random,74,2,3,7-12,12,17,1.0582509975833152,7.0361,34.802,4.95,50,0,0.0,0,0.0,1,0.1571,xenium_human_breast_cancer_seed2
Non-Contiguous Random,74,2,3,7-12,12,18,0.8729793493573803,7.6138,35.625,4.68,50,0,0.0,0,0.0,1,0.1423,xenium_human_breast_cancer_seed2
Contiguous Random,75,0,1,7-12,10,1,4.2546641668712165e-06,7.2599,30.0328,4.14,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Non-Contiguous Random,75,0,1,7-12,10,1,4.2546641668712165e-06,7.491,27.8883,3.72,50,1,1.0,1,1.0,1,1.0,xenium_human_breast_cancer_seed2
Contiguous Random,76,2,2,7-12,10,1,1.1005914970496633e-06,9.2863,29.8578,3.22,50,1,1.0,1,0.6486,1,0.5055,xenium_human_breast_cancer_seed2
Non-Contiguous Random,76,2,2,7-12,10,1,1.1005914970496633e-06,9.5337,31.2709,3.28,50,1,1.0,1,0.6486,1,0.5055,xenium_human_breast_cancer_seed2
Contiguous Random,77,1,1,7-12,7,1,3.2080196815664763e-06,6.627,23.2218,3.5,50,1,0.6429,1,0.3699,1,0.1761,xenium_human_breast_cancer_seed2
Non-Contiguous Random,77,1,1,7-12,7,1,-9.641237266322378e-07,7.4668,23.1654,3.1,50,1,1.0,1,0.9333,1,0.8704,xenium_human_breast_cancer_seed2
Contiguous Random,78,0,5,7-12,12,2,0.07269504993625464,9.1683,37.2155,4.06,50,1,0.9167,1,0.9615,1,0.9773,xenium_human_breast_cancer_seed2
Non-Contiguous Random,78,0,5,7-12,12,1,-2.343219784983752e-06,12.1742,37.9578,3.12,50,1,0.875,1,0.8444,1,0.6486,xenium_human_breast_cancer_seed2
