Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,21,0,11,<=6,6,1,-2.6921799256562906e-07,2.8012,10.704,3.82,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,22,0,2,<=6,6,1,4.545205307127098e-06,3.1052,9.3917,3.02,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,22,0,2,<=6,6,1,0.0,2.5848,9.659,3.74,50,1,0.7353,1,0.7353,1,0.7353,xenium_human_skin_melanoma_seed2
Contiguous Random,23,1,5,<=6,5,1,-4.049256250415745e-06,4.0684,9.6715,2.38,50,1,1.0,1,1.0,1,0.8222,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,23,1,5,<=6,5,1,-4.109614082065116e-06,3.2113,10.0411,3.13,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,24,2,13,<=6,6,5,0.09929453163049984,2.589,10.5171,4.06,50,1,0.125,1,0.1765,1,0.1598,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,24,2,13,<=6,6,15,0.5733021931515563,2.9998,10.7261,3.58,50,0,0.0,0,0.0,1,0.0625,xenium_human_skin_melanoma_seed2
Contiguous Random,25,2,12,<=6,5,1,3.038833330526458e-07,2.5355,9.9456,3.92,50,1,0.4167,1,0.2931,1,0.1299,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,25,2,12,<=6,5,1,-4.715467670557416e-06,2.2925,9.6714,4.22,50,1,0.5909,1,0.4677,1,0.3333,xenium_human_skin_melanoma_seed2
Contiguous Random,26,2,6,<=6,4,3,0.09281781639099118,3.0112,9.2798,3.08,50,1,0.3333,1,0.5294,1,0.2783,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,26,2,6,<=6,4,21,0.2784898304367065,1.9702,9.2462,4.69,50,0,0.0,1,0.0312,1,0.0538,xenium_human_skin_melanoma_seed2
Contiguous Random,27,1,12,<=6,4,1,9.352684021135538e-07,2.3827,9.2946,3.9,50,1,1.0,1,1.0,1,0.92,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,27,1,12,<=6,4,1,-4.546232223512359e-06,3.5754,9.2883,2.6,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,28,1,0,<=6,5,1,3.471250422326655e-06,4.1755,8.6535,2.07,50,1,0.75,1,0.75,1,0.8065,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,28,1,0,<=6,5,2,0.08542440934756111,3.4552,8.6873,2.51,50,1,0.75,1,0.7143,1,0.7647,xenium_human_skin_melanoma_seed2
Contiguous Random,29,1,19,<=6,6,14,0.3096052566826888,1.8714,10.6927,5.71,50,0,0.0,0,0.0,1,0.0889,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,29,1,19,<=6,6,64,0.4523810986852972,2.1434,10.8751,5.07,50,0,0.0,0,0.0,1,0.0449,xenium_human_skin_melanoma_seed2
Contiguous Random,30,0,8,<=6,4,1,-2.897510528510061e-06,2.1519,9.2308,4.29,50,1,1.0,1,0.625,1,0.3617,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,30,0,8,<=6,4,1,2.5353240966641266e-06,2.8787,9.0924,3.16,50,1,0.75,1,0.5833,1,0.2791,xenium_human_skin_melanoma_seed2
Contiguous Random,31,0,14,<=6,6,17,0.16695898171735502,2.7885,10.8541,3.89,50,1,0.05,1,0.0769,1,0.1,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,31,0,14,<=6,6,1,-1.4438979545339237e-07,3.1106,11.2571,3.62,50,1,0.1111,1,0.0897,1,0.084,xenium_human_skin_melanoma_seed2
Contiguous Random,32,1,0,<=6,4,2,0.000573514518737793,2.3451,8.4412,3.6,50,1,0.3636,1,0.3538,1,0.2949,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,32,1,0,<=6,4,1,0.0,3.2837,8.3622,2.55,50,1,0.1366,1,0.1366,1,0.1366,xenium_human_skin_melanoma_seed2
Contiguous Random,33,1,11,<=6,6,5,0.08596419008518408,2.7429,10.7459,3.92,50,1,0.0625,1,0.0571,1,0.1207,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,33,1,11,<=6,6,1,-3.982377722255848e-06,2.9015,10.5304,3.63,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,34,0,2,<=6,4,1,-3.6536175012577554e-06,2.6945,8.5229,3.16,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,34,0,2,<=6,4,1,0.0,2.2189,8.5937,3.87,50,1,0.9118,1,0.9024,1,0.9245,xenium_human_skin_melanoma_seed2
Contiguous Random,35,0,1,<=6,4,1,1.0135388374341026e-06,2.3191,8.4332,3.64,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,35,0,1,<=6,4,1,-1.8964004516609095e-06,2.2557,8.4385,3.74,50,1,0.9091,1,0.8571,1,0.6712,xenium_human_skin_melanoma_seed2
Contiguous Random,36,1,17,<=6,4,10,0.14542205227851868,1.5971,9.3114,5.83,50,1,0.0714,1,0.1462,1,0.0862,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,36,1,17,<=6,4,66,0.6867391845083237,1.5181,9.1908,6.05,50,0,0.0,0,0.0,1,0.0575,xenium_human_skin_melanoma_seed2
Contiguous Random,37,2,5,<=6,6,1,-3.955617858930616e-06,4.3798,10.6572,2.43,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,37,2,5,<=6,6,2,0.08899189980163247,2.7365,10.4627,3.82,50,1,0.5,1,0.4,1,0.2941,xenium_human_skin_melanoma_seed2
Contiguous Random,38,2,15,<=6,6,8,0.09283121600749283,2.8762,10.5589,3.67,50,1,0.125,1,0.1818,1,0.1667,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,38,2,15,<=6,6,33,0.9706067031938702,3.3408,10.7473,3.22,50,0,0.0,0,0.0,0,0.0,xenium_human_skin_melanoma_seed2
Contiguous Random,39,2,1,<=6,6,1,0.0,2.9043,9.4386,3.25,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,39,2,1,<=6,6,1,3.33034884093808e-07,3.7882,9.6117,2.54,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,40,1,7,<=6,5,1,3.9926813834578745e-06,3.0715,9.6704,3.15,50,1,0.9286,1,0.9583,1,0.9714,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,40,1,7,<=6,5,2,0.01847086289555644,2.8889,9.6805,3.35,50,1,0.6667,1,0.5,1,0.36,xenium_human_skin_melanoma_seed2
Contiguous Random,41,2,8,<=6,5,17,0.28910500595701943,2.1527,10.0843,4.68,50,0,0.0,1,0.0732,1,0.0757,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,41,2,8,<=6,5,3,0.06910659789352763,2.6554,10.0559,3.79,50,1,0.2571,1,0.1105,1,0.0778,xenium_human_skin_melanoma_seed2
Contiguous Random,42,1,10,<=6,6,1,-2.76122981934801e-06,3.2016,10.6455,3.33,50,1,0.5185,1,0.3048,1,0.1225,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,42,1,10,<=6,6,3,0.11982545558539798,3.9744,10.7988,2.72,50,1,0.25,1,0.25,1,0.1683,xenium_human_skin_melanoma_seed2
Contiguous Random,43,1,10,<=6,4,17,0.2723963363075257,2.699,9.6685,3.58,50,0,0.0,1,0.0455,1,0.0829,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,43,1,10,<=6,4,23,0.19390042584419254,2.3146,9.316,4.02,50,0,0.0,1,0.0781,1,0.1362,xenium_human_skin_melanoma_seed2
Contiguous Random,44,1,2,<=6,4,1,-1.7544984817763343e-07,1.996,8.6232,4.32,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,44,1,2,<=6,4,1,-4.264101982121016e-06,2.2538,8.7021,3.86,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,45,0,14,<=6,4,1,-3.195037841796644e-06,2.701,9.281,3.44,50,1,0.6154,1,0.4333,1,0.1905,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,45,0,14,<=6,4,1,-1.6520786285667555e-06,3.3786,9.1693,2.71,50,1,0.8,1,0.7857,1,0.3615,xenium_human_skin_melanoma_seed2
Contiguous Random,46,1,9,<=6,5,2,0.014697682242773014,4.4196,9.9171,2.24,50,1,0.75,1,0.7,1,0.245,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,46,1,9,<=6,5,1,-1.1109626574246079e-06,3.7886,9.9544,2.63,50,1,0.8,1,0.8,1,0.6522,xenium_human_skin_melanoma_seed2
Contiguous Random,47,1,9,<=6,5,11,0.20898140687290961,2.6359,10.1356,3.85,50,0,0.0,1,0.1111,1,0.0838,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,47,1,9,<=6,5,8,0.16628671543215767,4.0666,10.4279,2.56,50,0,0.0,1,0.1333,1,0.1111,xenium_human_skin_melanoma_seed2
Contiguous Random,48,1,9,<=6,6,4,0.11633515659186577,3.574,10.8847,3.05,50,1,0.2857,1,0.2222,1,0.0952,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,48,1,9,<=6,6,28,0.25257671581169006,3.3561,10.4266,3.11,50,0,0.0,1,0.075,1,0.0779,xenium_human_skin_melanoma_seed2
Contiguous Random,49,2,6,<=6,6,3,0.15101039686791096,3.3156,10.6157,3.2,50,1,0.5,1,0.3,1,0.1835,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,49,2,6,<=6,6,1,-1.3898376687304648e-06,2.3036,10.6261,4.61,50,1,1.0,1,1.0,1,0.4386,xenium_human_skin_melanoma_seed2
Contiguous Random,50,1,1,7-12,9,1,-3.7186940511357847e-06,4.6695,12.4105,2.66,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,50,1,1,7-12,9,1,1.4886474608566402e-06,4.3496,11.4578,2.63,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,51,1,0,7-12,11,1,-4.958233349941152e-06,5.9351,12.1317,2.04,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,51,1,0,7-12,11,1,0.0,4.6201,11.4534,2.48,50,1,0.4098,1,0.4098,1,0.4098,xenium_human_skin_melanoma_seed2
Contiguous Random,52,2,16,7-12,12,1,1.9557735901898354e-06,5.5767,17.973,3.22,50,1,1.0,1,1.0,1,0.7333,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,52,2,16,7-12,12,1,9.489550236718713e-07,5.9097,16.7861,2.84,50,1,1.0,1,1.0,1,0.75,xenium_human_skin_melanoma_seed2
Contiguous Random,53,0,4,7-12,10,1,1.792881028084281e-06,3.8677,12.9557,3.35,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,53,0,4,7-12,10,1,-3.296447421363702e-06,4.485,12.8538,2.87,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,54,1,5,7-12,7,9,0.38637454191793685,3.6305,10.9519,3.02,50,0,0.0,1,0.1111,1,0.1,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,54,1,5,7-12,7,3,0.03996040558510505,3.5233,10.9467,3.11,50,1,0.5,1,0.5,1,0.5,xenium_human_skin_melanoma_seed2
Contiguous Random,55,1,10,7-12,12,4,0.06782039173404208,5.5827,18.0452,3.23,50,1,0.1633,1,0.0996,1,0.0694,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,55,1,10,7-12,12,2,0.05540766674557973,5.3725,17.7501,3.3,50,1,0.3256,1,0.1657,1,0.087,xenium_human_skin_melanoma_seed2
Contiguous Random,56,1,13,7-12,9,1,-1.6039530436051663e-06,2.9908,13.8283,4.62,50,1,0.1707,1,0.1157,1,0.0695,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,56,1,13,7-12,9,1,4.2682902018365e-06,5.7372,13.7661,2.4,50,1,0.2564,1,0.1313,1,0.0694,xenium_human_skin_melanoma_seed2
Contiguous Random,57,0,1,7-12,7,1,-1.4340632747966708e-07,3.8602,10.0596,2.61,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,57,0,1,7-12,7,1,1.8911447480229882e-06,3.3522,9.8909,2.95,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,58,2,16,7-12,10,87,3.9787143835690055,4.5219,13.6905,3.03,50,0,0.0,0,0.0,0,0.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,58,2,16,7-12,10,185,4.892921321936894,4.7584,13.7611,2.89,50,0,0.0,0,0.0,0,0.0,xenium_human_skin_melanoma_seed2
Contiguous Random,59,2,7,7-12,11,3,0.02994840728715098,4.3999,16.0175,3.64,50,1,0.3077,1,0.2481,1,0.1357,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,59,2,7,7-12,11,3,0.03472146436940382,4.497,16.0318,3.57,50,1,0.3243,1,0.265,1,0.1425,xenium_human_skin_melanoma_seed2
Contiguous Random,60,1,6,7-12,7,1,1.2915044161898592e-06,3.7223,11.3605,3.05,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,60,1,6,7-12,7,1,-1.5620718967213065e-06,3.2051,11.1313,3.47,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,61,2,6,7-12,12,17,0.27288268270759386,3.989,17.2297,4.32,50,1,0.0952,1,0.1223,1,0.1323,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,61,2,6,7-12,12,17,0.27288268270759386,3.9409,17.0131,4.32,50,1,0.0952,1,0.1223,1,0.1323,xenium_human_skin_melanoma_seed2
Contiguous Random,62,1,13,7-12,11,4,0.11075831598911634,4.9135,16.5141,3.36,50,1,0.0833,1,0.148,1,0.0727,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,62,1,13,7-12,11,8,0.12489398936825769,5.2561,16.7935,3.2,50,1,0.1622,1,0.1509,1,0.0714,xenium_human_skin_melanoma_seed2
Contiguous Random,63,2,0,7-12,10,1,2.5840958453419993e-06,5.6427,11.0805,1.96,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,63,2,0,7-12,10,1,4.640342796569108e-06,5.33,10.9627,2.06,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,64,2,8,7-12,10,2,0.03049022485680064,2.6417,15.4279,5.84,50,1,0.3125,1,0.1894,1,0.0663,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,64,2,8,7-12,10,1,7.098190039078744e-07,3.0993,15.2503,4.92,50,1,0.3448,1,0.1565,1,0.0667,xenium_human_skin_melanoma_seed2
Contiguous Random,65,2,16,7-12,9,14,0.6447531432596841,4.4903,12.6665,2.82,50,0,0.0,0,0.0,1,0.3636,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,65,2,16,7-12,9,2,0.5083122888946534,4.0051,12.0539,3.01,50,0,0.0,1,0.5,1,0.5,xenium_human_skin_melanoma_seed2
Contiguous Random,66,2,5,7-12,9,1,-3.409627278738725e-06,5.5709,16.9622,3.04,50,1,0.875,1,0.8462,1,0.8235,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,66,2,5,7-12,9,1,3.5520935057764547e-06,5.4179,13.3476,2.46,50,1,1.0,1,0.8571,1,0.5455,xenium_human_skin_melanoma_seed2
Contiguous Random,67,2,4,7-12,11,1,2.9939962957747923e-06,4.1769,15.4043,3.69,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,67,2,4,7-12,11,1,2.9939962957747923e-06,4.1088,15.8764,3.86,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,68,1,13,7-12,9,1,-3.846104939864148e-06,5.5932,13.7322,2.46,50,1,0.2273,1,0.113,1,0.0661,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,68,1,13,7-12,9,1,1.7446009317190203e-06,3.772,13.8683,3.68,50,1,0.0652,1,0.0879,1,0.0694,xenium_human_skin_melanoma_seed2
Contiguous Random,69,1,13,7-12,9,4,0.13920656155904143,4.5619,14.0474,3.08,50,1,0.25,1,0.1406,1,0.0668,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,69,1,13,7-12,9,2,0.08410551821390788,4.4487,13.9164,3.13,50,1,0.3636,1,0.1317,1,0.0675,xenium_human_skin_melanoma_seed2
Contiguous Random,70,0,8,7-12,9,1,5.732981364081624e-07,4.2625,13.1663,3.09,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,70,0,8,7-12,9,1,4.329732259167329e-06,3.7836,13.1561,3.48,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,71,1,8,7-12,12,1,1.7750925107584692e-06,6.7744,17.3583,2.56,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,71,1,8,7-12,12,1,1.0152384800621306e-06,7.0011,17.9898,2.57,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,72,1,6,7-12,9,1,-1.8608347576165585e-06,4.1175,13.0222,3.16,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,72,1,6,7-12,9,1,1.475626627778226e-06,3.8796,12.4121,3.2,50,1,1.0,1,0.9333,1,0.9412,xenium_human_skin_melanoma_seed2
Contiguous Random,73,1,6,7-12,8,1,1.8244435241454582e-06,4.0472,11.6438,2.88,50,1,1.0,1,1.0,1,0.9245,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,73,1,6,7-12,8,1,-1.3375049503494552e-06,3.6652,11.6656,3.18,50,1,0.8571,1,0.875,1,0.7419,xenium_human_skin_melanoma_seed2
Contiguous Random,74,0,15,7-12,9,1,3.5140991211379813e-06,3.2858,13.6705,4.16,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,74,0,15,7-12,9,1,-2.1465555826161165e-06,4.8925,13.6031,2.78,50,1,1.0,1,0.9286,1,0.96,xenium_human_skin_melanoma_seed2
Contiguous Random,75,2,4,7-12,10,39,1.0684634302410845,3.7258,14.9574,4.01,50,0,0.0,0,0.0,1,0.0238,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,75,2,4,7-12,10,26,0.48095308646371515,3.8697,14.0088,3.62,50,0,0.0,1,0.0333,1,0.0392,xenium_human_skin_melanoma_seed2
Contiguous Random,76,1,0,7-12,9,1,2.7539571126316414e-06,3.127,9.8161,3.14,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,76,1,0,7-12,9,1,2.7539571126316414e-06,2.984,9.7041,3.25,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,77,1,7,7-12,9,1,3.5487874350259574e-06,4.7768,12.5571,2.63,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Non-Contiguous Random,77,1,7,7-12,9,1,3.2303873698236174e-06,3.3241,12.9646,3.9,50,1,1.0,1,1.0,1,1.0,xenium_human_skin_melanoma_seed2
Contiguous Random,78,0,8,7-12,9,1,1.2166341143426962e-06,4.1161,13.2024,3.21,50,1,1.0,1,1.0,1,0.7,xenium_human_skin_melanoma_seed2
