Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,14,0,16,<=6,5,4,0.010186969579943361,1.5164,8.4398,5.57,50,1,0.24,1,0.1455,1,0.1047,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,14,0,16,<=6,5,1,-2.9374604313958663e-06,1.9698,8.3632,4.25,50,1,0.5,1,0.7333,1,0.3962,xenium_human_kidney_nondiseased_seed2
Contiguous Random,15,0,0,<=6,6,1,-7.130075808303368e-07,1.6619,7.477,4.5,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,15,0,0,<=6,6,1,0.0,1.7642,7.4056,4.2,50,1,0.1312,1,0.1312,1,0.1312,xenium_human_kidney_nondiseased_seed2
Contiguous Random,16,0,1,<=6,6,1,-2.59352965597745e-06,2.1052,7.871,3.74,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,16,0,1,<=6,6,1,-4.283895019747443e-06,1.839,7.8331,4.26,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,17,0,16,<=6,4,1,5.375480651714781e-07,2.2315,7.825,3.51,50,1,1.0,1,0.9412,1,0.5,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,17,0,16,<=6,4,1,-4.042263030967774e-06,2.1972,7.7633,3.53,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,18,0,1,<=6,4,1,-7.935333251954391e-07,1.7883,7.2431,4.05,50,1,0.7551,1,0.7119,1,0.6806,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,18,0,1,<=6,4,1,1.0525512692538541e-06,1.6683,7.2169,4.33,50,1,1.0,1,0.2828,1,0.1561,xenium_human_kidney_nondiseased_seed2
Contiguous Random,19,0,5,<=6,6,1,-3.5762507696324164e-06,2.2995,8.6326,3.75,50,1,1.0,1,0.75,1,0.3623,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,19,0,5,<=6,6,1,2.008868423053478e-06,1.7752,8.3375,4.7,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,20,0,1,<=6,6,1,-1.1269377822404822e-06,2.1457,7.8634,3.66,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,20,0,1,<=6,6,1,4.387223251401534e-06,1.9189,7.8265,4.08,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,21,0,10,<=6,5,1,1.4922849208565125e-06,1.7211,8.2101,4.77,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,21,0,10,<=6,5,4,0.30394412038333596,2.1406,8.2419,3.85,50,0,0.0,1,0.3333,1,0.2381,xenium_human_kidney_nondiseased_seed2
Contiguous Random,22,0,1,<=6,6,1,-1.9445004609403016e-06,2.1107,7.8257,3.71,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,22,0,1,<=6,6,1,8.335704697604029e-07,2.1786,7.8164,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,23,0,10,<=6,4,1,-4.3819618225082735e-06,2.5577,7.6549,2.99,50,1,0.8182,1,0.4483,1,0.2541,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,23,0,10,<=6,4,1,3.887224197363093e-06,2.4525,7.71,3.14,50,1,0.75,1,0.4667,1,0.1549,xenium_human_kidney_nondiseased_seed2
Contiguous Random,24,0,18,<=6,6,1,-4.993662915731001e-06,2.1295,9.1387,4.29,50,1,0.65,1,0.566,1,0.2085,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,24,0,18,<=6,6,1,8.733332216293022e-07,2.875,8.9649,3.12,50,1,1.0,1,0.6364,1,0.3051,xenium_human_kidney_nondiseased_seed2
Contiguous Random,25,0,8,<=6,5,1,-4.9533012481672856e-06,1.6036,8.1803,5.1,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,25,0,8,<=6,5,1,4.172773202196917e-06,2.5105,8.0127,3.19,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,26,0,17,<=6,6,4,0.06294393759570027,3.3042,9.1809,2.78,50,1,0.2308,1,0.1875,1,0.107,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,26,0,17,<=6,6,28,0.17901357410471808,1.9534,9.1745,4.7,50,0,0.0,1,0.0385,1,0.0577,xenium_human_kidney_nondiseased_seed2
Contiguous Random,27,0,4,<=6,4,1,3.666019439685364e-07,1.5602,7.3494,4.71,50,1,0.6667,1,0.5758,1,0.5882,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,27,0,4,<=6,4,1,4.116950035104594e-06,1.6306,7.3566,4.51,50,1,1.0,1,0.8333,1,0.6351,xenium_human_kidney_nondiseased_seed2
Contiguous Random,28,0,7,<=6,6,1,-4.568046010650084e-06,1.7083,8.6658,5.07,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,28,0,7,<=6,6,1,-8.4482959505916e-07,1.778,8.6363,4.86,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,29,0,8,<=6,4,1,4.4707155227655115e-06,1.6488,7.6972,4.67,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,29,0,8,<=6,4,1,-1.1567592620997935e-06,1.6134,7.584,4.7,50,1,0.3333,1,0.0833,1,0.2053,xenium_human_kidney_nondiseased_seed2
Contiguous Random,30,0,11,<=6,6,1,2.6093555091089016e-06,1.6418,9.1651,5.58,50,1,0.2222,1,0.2267,1,0.0966,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,30,0,11,<=6,6,7,0.16187962703227776,3.6131,9.2006,2.55,50,1,0.1429,1,0.1429,1,0.0876,xenium_human_kidney_nondiseased_seed2
Contiguous Random,31,0,0,<=6,6,1,0.0,1.6054,7.4415,4.64,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,31,0,0,<=6,6,1,-3.1580157301789452e-06,1.7309,7.5397,4.36,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,32,0,2,<=6,6,1,2.2354153332848625e-06,2.115,7.9477,3.76,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,32,0,2,<=6,6,1,-2.085278522651751e-06,1.9231,7.8686,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,33,0,6,<=6,4,1,-1.2151241302049698e-07,1.4756,7.562,5.12,50,1,1.0,1,0.75,1,0.7463,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,33,0,6,<=6,4,1,1.4493227004919174e-06,2.3789,7.4923,3.15,50,1,1.0,1,0.8824,1,0.6757,xenium_human_kidney_nondiseased_seed2
Contiguous Random,34,0,12,<=6,6,1,-1.957671064145572e-06,2.908,8.971,3.08,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,34,0,12,<=6,6,2,0.054662360837685664,3.1068,8.9816,2.89,50,1,0.7143,1,0.4407,1,0.2282,xenium_human_kidney_nondiseased_seed2
Contiguous Random,35,0,13,<=6,5,2,0.27800578757149413,1.5674,8.546,5.45,50,0,0.0,1,0.3529,1,0.1433,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,35,0,13,<=6,5,4,0.1171767864714508,2.0024,8.5284,4.26,50,1,0.1111,1,0.1096,1,0.0813,xenium_human_kidney_nondiseased_seed2
Contiguous Random,36,0,18,<=6,6,6,0.09717663987871406,2.174,8.9844,4.13,50,1,0.1,1,0.0789,1,0.1423,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,36,0,18,<=6,6,4,0.06729531420592738,2.005,9.0432,4.51,50,1,0.1765,1,0.1733,1,0.1511,xenium_human_kidney_nondiseased_seed2
Contiguous Random,37,0,16,<=6,4,1,4.009218215916821e-06,2.0576,7.835,3.81,50,1,0.5833,1,0.5333,1,0.3063,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,37,0,16,<=6,4,1,-2.8394794464037254e-06,1.966,7.8187,3.98,50,1,0.1111,1,0.3462,1,0.1946,xenium_human_kidney_nondiseased_seed2
Contiguous Random,38,0,9,<=6,5,1,-1.6989771307596158e-06,1.6019,8.2589,5.16,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,38,0,9,<=6,5,27,1.714503316942963,2.544,8.4227,3.31,50,0,0.0,0,0.0,0,0.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,39,0,0,<=6,6,1,0.0,1.6764,7.6342,4.55,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,39,0,0,<=6,6,1,0.0,1.792,7.6675,4.28,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,40,0,6,<=6,5,2,0.14051596280410786,1.7639,8.3271,4.72,50,1,0.4,1,0.32,1,0.3241,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,40,0,6,<=6,5,1,2.5280181830122928e-06,2.4321,7.9514,3.27,50,1,1.0,1,1.0,1,0.9545,xenium_human_kidney_nondiseased_seed2
Contiguous Random,41,0,11,<=6,4,1,3.335189819320128e-06,3.3609,7.8443,2.33,50,1,1.0,1,0.75,1,0.3154,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,41,0,11,<=6,4,5,0.05416319589614871,2.0092,7.8411,3.9,50,1,0.0833,1,0.0588,1,0.0533,xenium_human_kidney_nondiseased_seed2
Contiguous Random,42,0,6,<=6,5,1,2.206367328505543e-06,3.1378,8.0441,2.56,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,42,0,6,<=6,5,1,3.4599642101118544e-06,2.1771,8.0456,3.7,50,1,1.0,1,0.8824,1,0.4706,xenium_human_kidney_nondiseased_seed2
Contiguous Random,43,0,4,<=6,5,1,-1.5042350703375895e-06,1.8527,7.8919,4.26,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,43,0,4,<=6,5,1,2.7806034153775305e-06,1.6902,7.8493,4.64,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,44,0,3,<=6,4,1,-2.7020263672072886e-06,1.6518,7.3032,4.42,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,44,0,3,<=6,4,1,2.3188316822068955e-06,1.5316,7.3233,4.78,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,45,0,3,<=6,6,1,-2.737644809847062e-06,1.826,8.0405,4.4,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,45,0,3,<=6,6,1,4.93393892908589e-06,1.8999,8.2772,4.36,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,46,0,15,<=6,4,19,0.3948318635749817,1.6342,7.7978,4.77,50,0,0.0,0,0.0,1,0.1085,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,46,0,15,<=6,4,1,-4.173507690441447e-06,1.5864,7.77,4.9,50,1,0.25,1,0.3,1,0.4043,xenium_human_kidney_nondiseased_seed2
Contiguous Random,47,0,8,<=6,5,2,0.02623107876856806,1.623,8.1055,4.99,50,1,0.6923,1,0.7714,1,0.6912,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,47,0,8,<=6,5,1,-4.7290947979838904e-06,1.8298,8.2258,4.5,50,1,0.5714,1,0.3889,1,0.2211,xenium_human_kidney_nondiseased_seed2
Contiguous Random,48,0,9,<=6,6,11,2.4198215436644133,1.842,8.9672,4.87,50,0,0.0,0,0.0,0,0.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,48,0,9,<=6,6,1,2.915074287179742e-06,3.002,8.9788,2.99,50,1,0.5,1,0.3659,1,0.1534,xenium_human_kidney_nondiseased_seed2
Contiguous Random,49,0,8,<=6,6,1,2.777920709462478e-06,1.8169,8.6761,4.78,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,49,0,8,<=6,6,1,-4.306698939138265e-06,2.001,8.6978,4.35,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,50,0,18,7-12,12,1,2.6433955874205495e-06,3.1623,15.7637,4.98,50,1,0.8571,1,0.8788,1,0.9038,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,50,0,18,7-12,12,1,4.8244770745053955e-06,4.4621,15.1214,3.39,50,1,0.8333,1,0.9118,1,0.8596,xenium_human_kidney_nondiseased_seed2
Contiguous Random,51,0,2,7-12,7,1,-6.116829781577238e-08,2.047,8.5349,4.17,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,51,0,2,7-12,7,1,1.4877579912475625e-07,2.1422,8.5037,3.97,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,52,0,9,7-12,11,1,-3.1726270302012693e-06,2.801,13.0515,4.66,50,1,1.0,1,1.0,1,0.5455,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,52,0,9,7-12,11,8,0.08713384663484436,2.7115,13.136,4.84,50,1,0.0645,1,0.1264,1,0.1619,xenium_human_kidney_nondiseased_seed2
Contiguous Random,53,0,11,7-12,10,3,0.028049044139482726,2.3668,12.6971,5.36,50,1,0.3125,1,0.2558,1,0.217,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,53,0,11,7-12,10,1,-4.158104747853386e-06,3.8529,12.8012,3.32,50,1,0.4444,1,0.2174,1,0.1264,xenium_human_kidney_nondiseased_seed2
Contiguous Random,54,0,12,7-12,11,1,-2.3551684684708363e-06,3.5758,13.4475,3.76,50,1,0.6364,1,0.4023,1,0.1923,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,54,0,12,7-12,11,1,4.4891415262870993e-07,3.8627,13.6388,3.53,50,1,0.6316,1,0.4066,1,0.1908,xenium_human_kidney_nondiseased_seed2
Contiguous Random,55,0,17,7-12,8,2,0.001216765882174231,3.67,10.906,2.97,50,1,0.2083,1,0.2264,1,0.1016,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,55,0,17,7-12,8,33,0.1887159448772937,3.8751,10.7227,2.77,50,0,0.0,1,0.0442,1,0.0833,xenium_human_kidney_nondiseased_seed2
Contiguous Random,56,0,14,7-12,9,1,3.490753173851502e-06,2.0879,11.4329,5.48,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,56,0,14,7-12,9,1,-2.245623270669128e-06,3.7861,11.4663,3.03,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,57,0,0,7-12,7,1,4.557614468908566e-06,1.9024,8.0131,4.21,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,57,0,0,7-12,7,1,-1.0816176260197707e-06,1.9045,8.0369,4.22,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,58,0,3,7-12,8,1,3.8542830864962685e-06,2.152,9.2271,4.29,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,58,0,3,7-12,8,1,4.826435918925398e-06,2.2298,9.2568,4.15,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,59,0,4,7-12,10,1,2.515347575116067e-06,2.7382,10.9381,3.99,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,59,0,4,7-12,10,1,-4.158236946660843e-06,3.3331,10.8413,3.25,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,60,0,11,7-12,7,2,0.022542015226360568,2.1592,9.9785,4.62,50,1,0.1579,1,0.1974,1,0.1416,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,60,0,11,7-12,7,10,0.1117211821402806,2.4418,9.9846,4.09,50,1,0.0833,1,0.1452,1,0.1106,xenium_human_kidney_nondiseased_seed2
Contiguous Random,61,0,4,7-12,12,1,-1.0278603701507905e-06,3.7914,12.6349,3.33,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,61,0,4,7-12,12,1,-1.0278603701507905e-06,3.7137,12.582,3.39,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,62,0,14,7-12,11,2,0.016409764470516675,2.7511,13.493,4.9,50,1,0.1754,1,0.1898,1,0.1524,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,62,0,14,7-12,11,1,2.135782519507856e-06,2.6014,13.3676,5.14,50,1,0.5,1,0.3947,1,0.1634,xenium_human_kidney_nondiseased_seed2
Contiguous Random,63,0,18,7-12,10,26,0.25309967535519573,2.1243,12.7707,6.01,50,0,0.0,1,0.069,1,0.0855,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,63,0,18,7-12,10,26,0.22656911643501187,2.523,12.7003,5.03,50,0,0.0,1,0.1,1,0.0819,xenium_human_kidney_nondiseased_seed2
Contiguous Random,64,0,15,7-12,8,1,2.9776463488229155e-06,5.2694,10.8215,2.05,50,1,0.7222,1,0.3711,1,0.1181,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,64,0,15,7-12,8,6,0.1788619300911698,2.1467,10.7935,5.03,50,1,0.3,1,0.2899,1,0.1269,xenium_human_kidney_nondiseased_seed2
Contiguous Random,65,0,8,7-12,7,2,0.34978575138428514,1.9837,9.489,4.78,50,0,0.0,1,0.8333,1,0.9091,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,65,0,8,7-12,7,1,2.3303447487244e-06,4.9202,9.3219,1.89,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,66,0,12,7-12,9,2,0.03209332199096682,2.1099,11.4978,5.45,50,1,0.68,1,0.5507,1,0.5158,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,66,0,12,7-12,9,3,0.06524201062520352,3.3281,11.5284,3.46,50,1,0.2059,1,0.1611,1,0.1085,xenium_human_kidney_nondiseased_seed2
Contiguous Random,67,0,7,7-12,11,1,3.0207817913741053e-06,2.9324,12.6386,4.31,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,67,0,7,7-12,11,1,3.7408433550822906e-07,2.9145,12.5398,4.3,50,1,1.0,1,1.0,1,0.9375,xenium_human_kidney_nondiseased_seed2
Contiguous Random,68,0,14,7-12,9,1,2.0934549966877825e-06,3.5786,11.5483,3.23,50,1,0.4074,1,0.1929,1,0.1279,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,68,0,14,7-12,9,1,2.0491790772014795e-06,4.3329,11.4852,2.65,50,1,0.3913,1,0.1818,1,0.1136,xenium_human_kidney_nondiseased_seed2
Contiguous Random,69,0,8,7-12,8,1,1.689380407732255e-06,2.1635,10.0223,4.63,50,1,0.5,1,0.4762,1,0.39,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,69,0,8,7-12,8,1,3.604410175439554e-06,2.2919,9.9966,4.36,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,70,0,9,7-12,12,1,-9.811221850508645e-07,2.7661,14.3533,5.19,50,1,1.0,1,1.0,1,0.6552,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,70,0,9,7-12,12,1,-4.95321935334303e-06,4.7466,14.4921,3.05,50,1,1.0,1,1.0,1,0.9545,xenium_human_kidney_nondiseased_seed2
Contiguous Random,71,0,0,7-12,10,1,8.057300866504136e-07,2.0697,8.8123,4.26,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,71,0,0,7-12,10,1,6.123055577289538e-07,2.4993,8.7164,3.49,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,72,0,9,7-12,11,1,-3.4415081286987004e-06,2.6598,13.163,4.95,50,1,0.6522,1,0.3361,1,0.2103,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,72,0,9,7-12,11,1,2.313692584299254e-06,3.9943,13.1621,3.3,50,1,0.6,1,0.3958,1,0.2273,xenium_human_kidney_nondiseased_seed2
Contiguous Random,73,0,6,7-12,8,1,-3.227095806357383e-06,2.4594,10.0635,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,73,0,6,7-12,8,1,2.851826230942933e-06,3.7402,9.7318,2.6,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,74,0,8,7-12,9,5,0.1722614013926188,2.4159,11.0156,4.56,50,1,0.3333,1,0.4,1,0.3268,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,74,0,8,7-12,9,1,-2.7095286051492806e-06,2.3258,10.8081,4.65,50,1,0.9231,1,0.9545,1,0.9259,xenium_human_kidney_nondiseased_seed2
Contiguous Random,75,0,1,7-12,11,1,2.236045671732967e-06,2.9432,10.6384,3.61,50,1,1.0,1,1.0,1,0.9608,xenium_human_kidney_nondiseased_seed2
Non-Contiguous Random,75,0,1,7-12,11,1,6.784901476208915e-07,2.8427,10.4309,3.67,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed2
Contiguous Random,76,0,8,7-12,10,1,3.278998447153736e-06,2.4642,11.8249,4.8,50,1,1.0,1,0.8824,1,0.92,xenium_human_kidney_nondiseased_seed2
