# Panel F -- Xenium Cell Coordinates
# 
# Scatter-plot layer: spatial (x, y) coordinates of a representative sample of
# Xenium single cells from the human breast-cancer dataset. Rendered as a
# density gradient (hexbin) in the figure, not colored by cell type.
# 
# Columns:
#   x -- Spatial x-coordinate of the cell centroid (microns)
#   y -- Spatial y-coordinate of the cell centroid (microns)
# 
# Source CSV : results/cross_modal_search/spatial_coords_sample.csv (Xenium rows)
# Generated by: benchmarks/cross_modal_search.py
#
x,y
3242.877209472656,1927.596423339844
2692.241357421875,3731.5651611328126
2894.551110839844,5552.307080078125
2753.003076171875,4338.424487304687
5055.467138671875,723.9464630126953
1593.9269104003906,3585.7561279296874
1136.2050231933592,3107.293078613281
1965.295458984375,6683.150732421875
3681.804467773437,2214.0318969726563
1353.7346740722655,3469.55390625
1550.5050048828125,6472.307568359375
3781.378149414063,6550.071362304688
3685.20986328125,6362.769213867187
4483.4611328125,6032.683666992188
467.7792175292969,4938.539013671875
3743.858203125,392.6776916503906
4345.541577148438,1145.1659240722656
4056.9935546875,472.971615600586
4641.7736328125,5982.747827148437
3071.1911132812497,6327.52451171875
2729.741796875,2820.821496582031
3824.440942382813,6376.07578125
1608.140234375,369.2257278442383
1012.6608642578124,2520.237963867188
1085.268109130859,5096.685083007812
1293.1226806640625,5258.456518554687
5373.0259765625,4767.947167968749
2727.2517700195312,5028.14013671875
3701.9135253906247,877.3156921386718
4185.153881835938,5209.378979492188
2692.6962402343747,6648.0923828125
5236.51962890625,2479.951574707032
3181.167956542969,1414.1623901367186
4909.998437499999,329.4567626953125
1003.7450988769532,729.1610137939452
4188.640209960938,5822.9669189453125
4655.011303710938,227.61904296875
2054.642785644531,6761.464453125
2890.3168823242186,1763.710363769531
3830.1327880859376,936.4077087402344
3824.907446289063,5802.42041015625
2599.688269042969,5917.616162109375
3621.8512451171873,1429.392041015625
3198.203234863281,555.1778839111328
3817.1462158203126,490.2743347167969
4112.085839843749,1133.249426269531
2393.198864746093,313.74071197509767
676.3344268798828,5127.5108642578125
494.7941101074219,4947.027807617187
2142.281188964844,978.989678955078
3478.74619140625,1538.0067260742187
428.3230102539063,1207.9303100585937
3504.45537109375,2017.4318359375
4016.104321289062,1194.40439453125
674.4533142089844,4407.674584960937
3823.55400390625,2473.7129150390624
3758.295751953125,5041.9443359375
4041.293041992187,5680.402246093749
1298.6571228027344,1895.3929199218749
1238.048760986328,4768.829125976562
3084.3175537109373,1508.3876708984374
1446.9292053222655,1042.5757385253903
2096.798510742188,2564.763354492188
4256.222680664062,6133.0509033203125
2145.090588378906,2942.9185180664062
4114.876147460937,1019.2588439941406
3076.232385253906,5176.492944335937
2992.846057128906,6411.4470703125
2908.963549804688,4870.478833007813
5467.5552734375,492.70864257812497
4336.294091796874,471.8422943115234
2735.3545776367187,144.39098739624023
1766.6598388671875,2657.1651611328125
4471.148583984374,989.4703491210936
684.7163482666016,245.6852783203125
2227.873034667969,1066.2210327148437
3231.535852050781,4034.884423828125
1623.8410583496093,2920.6537475585938
5273.487573242187,5226.5869140625
1207.9560424804688,6744.2486328125
3832.176025390625,1862.4967163085937
3449.66357421875,5674.593359375
580.749478149414,884.4940002441406
4396.72626953125,6793.472265625
1377.41171875,721.3089935302734
4764.356665039062,6683.794458007812
2821.706774902344,2719.223461914062
4228.969140624999,1365.2713073730467
455.1344818115234,2923.235913085937
4815.144165039063,6518.876611328124
3444.0916748046875,2808.734521484375
1357.6099975585937,5138.828979492188
982.2996154785156,5570.771337890625
1050.9044311523437,1297.9650451660157
1623.7278564453125,3673.904614257812
3455.311010742188,766.6974578857422
640.816162109375,4212.2779296875
3913.294995117187,3072.119970703125
963.6317810058594,3369.685131835937
3200.7343505859376,1526.6067443847655
2404.796923828125,2687.4225463867188
3563.0543212890625,4709.548266601562
1794.3174194335936,2727.17021484375
3868.0943359375,5396.432104492187
4916.583447265625,1007.4529541015625
3057.1582275390624,2371.4701171875
3474.2440551757813,4110.297021484374
3374.5641235351563,5074.361376953125
1111.4483581542968,2741.899951171875
3983.0198974609375,5679.042993164062
3129.6831909179687,2354.8465576171875
3148.591125488281,1430.3714294433594
694.4424774169921,2633.36474609375
3677.9906738281247,4030.033447265625
3788.8114990234376,364.1467910766601
2554.5824462890623,667.4105682373047
3170.4796630859373,551.801333618164
2966.9005126953125,2106.421398925781
2874.7626708984376,7049.824462890625
3888.85791015625,973.79453125
3916.345947265625,4342.92724609375
3097.176086425781,3974.380859375
974.2234741210938,2311.5546630859376
451.87990112304686,2445.289794921875
2478.000061035156,3715.7438720703126
4166.591259765625,382.2489532470703
2020.1316650390625,3240.587231445312
3974.3812744140623,5776.85234375
4846.626538085938,6125.108715820313
4164.430566406249,373.4968688964844
3887.899584960937,3561.719555664062
4068.584765625,6438.67529296875
2309.073559570312,1301.8787597656249
2175.7781616210937,2145.240832519531
2175.4284912109374,2700.6473510742185
787.3915649414063,5942.774169921875
659.9398651123047,4451.347900390625
2304.2281860351563,6397.064721679687
2929.7362548828123,5286.462109375
2887.54296875,5770.348681640625
3948.952661132813,4241.542333984375
3175.9683471679687,6612.528930664063
4814.690942382812,3168.1062622070312
4214.7735595703125,5623.562646484374
3836.138818359375,3754.708984375
864.3613372802735,5518.949145507812
4215.568359375,6286.030151367188
925.939385986328,808.478091430664
421.72560119628906,4155.310083007812
3850.5,6345.560449218749
3052.6455078125,6375.547436523438
2356.6104736328125,262.52172698974607
1594.944482421875,807.2541412353515
3985.3017822265615,5663.085986328125
4247.095556640625,4660.76083984375
3631.93046875,4733.728442382812
3899.4476318359375,526.8550476074219
1039.7044982910156,797.0085906982422
1247.7947082519531,266.076692199707
3468.4482421875,4603.501635742187
3656.532739257813,6258.650854492187
3885.1744384765625,5383.712817382812
3110.4415649414063,6596.852075195312
2346.8022705078124,457.2453704833984
4981.467749023437,2349.419299316406
1689.082293701172,6726.7559814453125
4733.349511718749,33.147457885742185
5015.6163330078125,1295.8351684570312
3733.5722900390624,6731.052465820312
2923.7206787109376,1394.8985595703125
2683.3869140625,2301.141125488281
2636.042578125,6115.5611572265625
673.64990234375,2945.8414306640625
3795.1864990234376,814.8227416992187
788.6818176269531,2060.108850097656
2909.1602783203125,1793.6531494140625
1323.9056091308594,6969.3625
3170.8671020507813,6071.379833984375
3199.7164672851563,3473.93671875
775.8772399902343,2733.750036621094
4072.7438720703126,6376.255078125
5242.002294921875,2164.0906616210937
2155.2580078125,1005.2650756835938
799.0669769287109,6430.279052734375
1092.1201965332032,1170.2996520996094
3187.757531738281,4182.58603515625
1531.3449340820312,3091.30556640625
4191.546728515625,1794.4734741210937
4767.70478515625,6761.402197265625
3812.391528320312,269.62761077880856
1203.017596435547,5124.152783203125
4984.846582031249,1364.209844970703
2521.382849121094,6145.014819335937
2158.551342773437,2042.554357910156
3753.710815429688,4426.43310546875
4088.9544677734375,3653.365161132812
1030.301788330078,5622.513842773437
4296.99072265625,788.6073699951172
3126.7357910156247,2991.510046386719
4457.568505859374,6895.424536132812
1408.985400390625,3143.048486328125
4774.27734375,1252.5890319824218
986.2275451660156,248.09478759765625
3078.349291992188,1944.097131347656
3572.556640625,706.9983947753906
4925.546215820313,850.8334503173828
5140.22392578125,190.36988372802733
527.820687866211,6980.066357421875
1900.9417846679687,6723.797998046874
4168.920458984375,58.13424911499023
3222.981896972656,3064.399206542969
895.4243652343749,901.6305480957031
4244.203149414062,414.5998474121093
887.3534118652343,2868.910412597656
3097.9901855468747,1061.692022705078
3538.0810058593747,5719.999462890625
3536.4748046875,4670.39306640625
2615.0436767578126,1401.0068969726562
1979.369226074219,3236.852502441406
4149.56552734375,6828.242578124999
2533.729846191406,6638.040551757812
908.8233825683592,692.7626068115234
3975.282739257813,4902.826562499999
3177.616467285156,1563.869158935547
488.7721008300781,4113.566284179688
665.9649871826172,1252.5655822753906
2326.159680175781,6809.611474609374
2652.679211425781,191.0059959411621
3510.9088134765625,4412.384448242187
1441.627392578125,1085.6401916503903
2532.2263671875,3728.85869140625
1218.1873779296875,436.19183959960935
3003.5642333984374,829.9314086914062
1224.0994018554686,2556.900646972656
1897.8478759765624,259.45292816162106
1003.8333984375,2253.433837890625
4437.970361328124,224.8592666625977
1216.7754150390624,771.0549011230469
3997.8376220703126,5364.735571289062
4333.783935546875,5875.023608398437
3443.147253417969,3765.628247070312
1312.8428466796877,1729.6277709960937
1762.4272705078124,668.9980926513672
2410.215051269531,3258.780261230469
2568.420263671875,2859.066931152344
3427.0138549804688,6677.37421875
731.9727478027344,6326.795703125
1081.931610107422,5074.495019531249
1915.3255859375,183.4991584777832
2538.60966796875,3126.750939941406
3458.5435424804687,6835.521533203125
4451.769165039063,5742.193676757813
5145.195263671875,545.8091552734375
4695.469311523438,4443.2650146484375
913.4909118652344,1009.4711853027344
3854.3395263671873,3415.339013671875
1743.077734375,1036.3578308105468
3669.527197265625,6855.464575195312
2423.5257690429685,2107.75927734375
358.0949508666992,1339.6779235839842
3455.5409423828123,2329.668005371094
2833.476245117188,1201.8545532226562
3554.6755126953126,6843.833520507812
4959.722192382812,5774.391577148437
478.3123382568359,2323.863269042969
4689.576586914062,6767.634423828124
594.8563446044922,1355.9518127441406
4381.288476562499,4892.871850585937
3783.790356445312,4100.721655273437
3965.987109375,6539.728173828124
2180.385095214844,3616.599755859375
2696.6882934570312,6815.969873046874
1403.5205810546877,6000.557153320312
4199.430810546874,6867.0474853515625
2515.406909179688,1833.964025878906
1217.913037109375,1318.2811035156249
2533.026354980469,4577.223852539062
3468.453430175781,5925.055737304688
3192.6857055664063,5086.5548095703125
1512.345587158203,2934.4390625
1760.87294921875,391.0689483642578
4319.26337890625,1112.8731872558594
2224.28232421875,6641.1296875
2404.939904785156,6352.948144531249
3144.325561523437,2288.193566894531
815.4933410644531,2481.010131835937
3016.0982055664062,1977.754309082031
1185.5848144531249,6077.48505859375
1632.0265625,5412.404052734375
1046.44794921875,1426.7755310058594
425.82587585449215,1762.27578125
4867.1962890625,4214.683911132813
3869.39091796875,6644.530932617187
2084.764038085937,1815.89384765625
4843.450244140625,174.69435119628906
2967.716064453125,4628.0736083984375
4030.9577392578126,5182.326318359374
330.8672729492187,2750.554968261719
2538.938793945312,5288.929931640625
2482.022204589844,6530.842602539063
3387.7941162109373,1204.2405090332031
1402.7920837402344,975.4207580566406
400.2440872192383,801.4523101806641
413.6590057373047,693.4089263916015
4038.2790283203126,5731.83056640625
4679.496533203125,3403.2045166015623
3759.921875,4991.495092773437
1761.77109375,6760.018872070313
3185.834033203125,6588.480322265625
841.8643524169921,322.9672637939453
476.6176818847656,4420.70556640625
3391.227526855469,337.9961135864258
1516.6424865722656,1561.65419921875
4584.699536132813,6417.80712890625
937.2142333984376,4422.414697265624
3585.86943359375,2025.508703613281
3744.6413818359374,6584.977392578125
3711.472290039064,3605.0927978515615
2888.4940307617185,432.4716110229492
2075.555981445312,1177.7112121582031
3751.980932617188,6598.674096679687
1085.3322326660157,3646.260107421875
1558.2053283691405,2527.4812255859374
1506.1832946777342,3079.0152221679687
3819.72568359375,1177.922882080078
2956.617712402344,5113.28955078125
4364.539990234375,5675.291870117188
5030.447338867188,623.3060272216796
3644.9730712890623,3992.33876953125
473.06769714355465,370.9024856567383
789.1671539306641,1854.890295410156
2650.2597412109376,4707.787255859374
2041.0521240234373,567.2921478271484
1885.5264038085936,1607.2270446777345
2822.07138671875,5375.306201171875
1805.492138671875,1497.3872680664062
4188.419824218749,1328.8804748535156
2334.081115722656,749.8629028320312
2324.4127807617188,2924.218518066406
3046.635534667969,5168.776953125
2977.9123291015626,1840.007409667969
352.3025619506836,2259.430737304687
2495.1121215820312,3161.050390625
1817.7748046875,691.5385528564453
3986.986840820312,604.6168182373046
1517.3752380371093,232.95421447753907
4853.979370117188,546.1651550292969
2359.1005004882813,1351.4886901855468
2275.2541015625,6735.756518554687
4522.228686523437,947.6850463867188
578.2443023681641,1275.6712219238282
1642.407208251953,1209.4231018066405
457.48951721191406,652.0408935546875
2976.8687133789062,4196.510180664062
4912.6845703125,871.6537292480468
4802.976879882813,1667.0610473632812
2644.52265625,6595.048730468749
4488.625463867187,6228.789208984374
2559.0661132812497,1827.524072265625
3628.53544921875,5573.218408203124
3407.076831054688,6456.118969726563
4186.303955078125,6844.984008789063
3050.160876464844,2016.4251586914063
3333.863317871094,5182.8646240234375
4254.752612304687,4576.6689453125
1164.6233703613282,795.2474243164062
3922.11416015625,6858.154443359374
424.466389465332,1119.1991088867187
1653.119158935547,1307.2293395996094
1996.1193725585936,303.64369354248043
3815.8072998046873,6981.284082031249
3434.003735351562,4180.29501953125
2845.490380859375,194.8303993225097
1708.3138549804687,400.8186569213867
4795.458032226562,1566.0111755371092
4828.736279296875,1264.376867675781
699.7471954345702,626.9319122314453
2827.477893066406,5265.7798828125
3226.058996582032,6829.112084960937
3984.5937255859376,3168.8232421875
3275.7570190429688,6386.7439453125
4892.872680664063,2607.3270629882813
2977.0343139648435,2842.178576660156
1617.4504943847655,1182.8481506347655
1684.9351196289062,2181.258752441406
918.1613464355468,3165.983752441406
3609.553637695312,2079.180310058593
1435.219500732422,5526.561791992187
4380.052905273437,7001.894091796875
396.8912460327148,270.6311492919922
982.0399047851562,2270.95595703125
662.1198059082031,6111.404541015625
2640.517944335937,2278.590808105469
4440.448559570313,55.00752639770508
3152.159008789062,6677.113989257812
3972.599926757812,6892.391845703125
4081.3779296875,4376.9915771484375
2489.346398925781,1032.8772094726562
4635.964746093749,6273.950854492187
2107.022998046875,6617.122583007812
1999.0671875,4792.5286865234375
4473.556225585938,6304.0635986328125
2252.2775390625,837.2461608886719
2665.0625244140624,6269.809594726562
3774.8603759765615,3293.64375
3698.189379882812,3089.7398315429687
2459.065771484375,4711.2046875
3382.19814453125,6701.127734375
1592.7449829101563,3298.53125
4029.456958007812,3805.4827880859375
1448.226202392578,1156.5265808105469
2921.4406616210936,2671.614123535156
2426.131176757812,1367.877130126953
4813.75419921875,435.35340881347656
3141.592114257812,2593.267822265625
2000.6094726562496,2621.1183959960936
665.0528869628906,4925.214599609375
2626.720385742188,679.4192565917969
1650.8291809082032,6896.732324218749
3708.3254638671874,623.5382934570313
877.2271850585937,1306.300378417969
366.8924041748047,1073.9929504394531
3546.79599609375,525.9591339111328
279.7118408203125,541.3801177978515
4559.6921875,4834.504077148437
393.0168823242187,4709.457788085937
2256.4360229492186,6550.037329101562
3114.3055786132813,2209.939819335937
297.642073059082,349.8148696899414
3950.2616943359376,3928.16708984375
3631.343603515625,101.52826271057128
2289.371655273437,1483.5348205566406
4467.49873046875,3876.77529296875
4774.242065429688,3566.12021484375
3292.90166015625,1420.1373962402342
3092.931896972656,6415.514453125
3885.142065429688,771.3751556396484
1096.585498046875,853.0633514404296
358.47045745849607,2275.002587890625
3014.6665283203124,2015.480737304688
1205.7288391113282,3605.5609619140623
4207.3837890625,4501.5863037109375
3610.347607421874,5218.0271484375
1945.2652587890625,139.09096450805663
4765.5416015625,471.2020446777344
540.4142181396484,4930.265209960938
1629.6123840332032,2800.288891601562
1463.5438415527344,569.8297485351562
5456.044995117188,2281.750500488281
541.3316101074219,4140.009667968749
4532.642431640625,5151.329125976562
3628.436669921875,1700.1706848144531
3719.579663085937,5582.108129882812
1807.7254638671875,2627.7926391601563
3923.2982666015614,4396.46396484375
1092.5907470703123,1914.698046875
2869.077465820312,2572.1371459960938
3859.762841796875,6348.353247070312
4631.1951171875,2924.4783325195312
3092.05263671875,2870.1538696289062
4385.659252929688,4995.937255859375
5297.51376953125,6942.020556640625
498.226171875,4275.936206054687
472.8049255371093,570.9812744140625
2789.0606323242187,1762.0678466796874
1711.9296752929688,2287.5396728515625
3962.0973632812497,4481.616284179688
4729.70048828125,3526.6923339843747
2454.459045410156,603.0950775146484
1500.242218017578,1671.2357177734375
1618.8467895507813,2569.046142578125
1528.6484252929688,2137.085522460937
356.79528198242184,339.5128479003906
1704.9568115234374,1281.762957763672
2042.766650390625,2307.6591064453123
1140.578497314453,5295.0040283203125
2521.4751953125,6706.534448242187
812.9614990234375,2730.6841430664062
4057.907470703125,3587.51796875
3359.706555175781,6934.000341796875
1549.2442199707032,2320.703161621094
476.13218994140624,4809.12236328125
2758.5714477539063,5784.214721679688
3248.7170166015626,1147.9821716308593
1005.253662109375,5512.943115234375
3280.84560546875,5847.157885742187
2770.8103271484374,5989.192138671875
1165.7809143066406,177.43524322509765
3469.689208984375,1888.747314453125
1671.3774536132812,936.6384704589844
5408.333764648437,6132.384765625
786.5270904541015,1564.3224853515624
1916.7659790039063,2639.250830078125
1244.0840515136715,1367.5991577148436
3950.229321289062,952.6664489746094
793.4792541503906,1647.2423095703125
698.6893646240234,5465.624926757812
2652.530627441406,6864.659765625
696.3724090576171,3038.3318481445312
3543.5093017578124,3891.5955078125
3134.819091796875,1386.241259765625
4262.0361328125,210.9976104736328
4492.963037109374,1530.0681701660155
2225.233801269532,990.7343505859376
3446.550366210937,2630.412365722656
2512.355334472656,1511.8927795410157
346.54244232177734,1525.179217529297
3703.4363037109374,3616.402612304688
4056.135668945312,210.1661445617676
3911.489575195312,759.7127136230469
4620.672631835937,1626.188934326172
1981.6407348632813,3759.1349609375
5409.96943359375,40.07880153656006
806.2621978759765,2554.45751953125
3796.360229492188,1176.1021057128903
2114.706408691406,1911.568444824219
3801.253125,5770.569067382812
3664.37822265625,5749.068798828125
1032.4979675292968,967.0834533691406
2482.7321289062497,1929.967749023437
749.1301513671875,2872.8026489257813
4582.196850585938,5140.060815429687
3947.183764648437,1256.4234741210937
3840.382177734375,5946.620336914062
1788.098059082031,1108.6826416015624
3440.113525390625,5503.398461914062
2347.580676269531,416.7647171020508
3072.53916015625,1735.6964721679688
473.9356994628906,5852.705712890624
4803.872534179687,874.5660583496093
3705.24794921875,4612.975317382812
1807.26103515625,6453.7474365234375
4574.556396484375,6223.36298828125
1303.9264587402342,5347.217187499999
820.6192810058593,325.9935729980469
1043.233575439453,2103.4808471679685
2240.0787109375,3949.2597900390624
2235.951977539062,2564.3566162109373
2984.422216796875,1473.4014343261715
1236.7405578613282,711.3414154052734
1054.678796386719,3435.099853515625
1647.0980834960938,342.9837158203125
1705.6268920898438,3064.3342529296874
2053.6359008789063,2813.686352539062
3069.5363525390626,6601.061401367188
3012.5932006835938,2556.8126586914063
4522.784008789063,3499.06484375
2522.1903076171875,1761.6177368164062
5119.613916015624,295.1936798095703
3982.851391601562,5124.967504882812
3247.436206054688,6710.776147460937
1103.0660217285156,3124.919995117187
4118.584936523437,333.0680953979492
2448.8601684570312,1370.0649047851562
691.8008575439453,1986.009228515625
3220.304895019531,4333.755712890625
1199.4431762695312,1737.9300048828125
2702.01552734375,3360.2577270507813
5365.174267578125,6807.336645507812
1719.438146972656,1038.3518859863282
2425.2197509765624,1179.140295410156
3121.194396972656,1191.227581787109
4550.919506835938,6305.427416992187
1098.1871337890625,3406.3604736328125
4168.329858398437,6342.094458007812
2152.4909423828126,2745.830993652344
1054.331097412109,364.0488159179688
2801.678649902344,6483.813696289062
406.0183959960937,407.0397552490234
3621.2340820312497,6551.036743164063
3481.8195556640626,6400.658129882812
3042.4608642578123,6655.437744140625
2709.108544921875,2285.6971069335937
5200.2962646484375,110.2605484008789
548.7253234863281,6384.364111328125
2399.7820068359374,1233.7837158203124
2005.9904541015624,2361.828759765625
4902.653076171875,4290.861840820312
3286.59140625,6633.744482421875
523.5870819091797,4180.467675781249
1109.849627685547,662.4516815185547
601.2967132568359,4617.045190429687
2049.130859375,190.7947799682617
1735.6267456054686,1923.8934448242187
1558.378192138672,1851.346484375
2575.151989746093,2170.381823730469
585.4071502685547,4278.534765625
1866.083898925781,1110.6884216308592
1744.9205078125,2576.793884277344
1088.3514343261718,208.2566925048828
2047.2164916992188,1417.655047607422
298.01623077392577,1454.0945434570312
4141.860327148437,502.2249694824218
748.6775512695312,1429.570715332031
3350.365893554688,6384.890380859375
812.6323211669921,1167.4246765136718
3976.2203125,5796.93857421875
4469.888110351562,1108.5569885253906
1494.2426208496092,306.325260925293
4000.847900390625,890.5354125976562
2101.518542480469,3879.3688720703126
3915.897705078125,6580.515307617187
456.59816894531247,1605.6476135253906
1612.2351135253905,1091.6652099609375
3537.782592773437,2214.8109252929685
2664.4696411132813,1743.80986328125
3376.757189941406,6051.3326171875
4962.183374023437,27.21926689147949
2912.992749023437,5534.362036132812
2932.312817382812,126.19864501953124
3269.965563964844,2836.478845214844
3081.5791259765624,1466.8733886718749
2845.860180664062,5757.181567382812
453.7084594726562,1476.7196716308592
558.6985565185547,4232.3380126953125
3459.545654296875,979.0176940917968
993.0487121582032,2588.8509765625
2881.0444946289062,1155.4569213867187
922.2813354492188,343.5080657958984
3781.298461914064,5786.820336914062
3565.1664550781247,6250.686669921874
3317.8901245117186,424.1680023193359
455.9105010986328,1264.9810607910156
1991.8374145507807,1211.0345947265623
2161.666418457032,2732.0575073242185
1087.2785583496093,896.3607971191406
3028.4831787109374,5324.855297851563
4829.34140625,329.403923034668
2895.8584838867187,451.0308868408203
948.028076171875,3072.001892089844
4630.067041015624,2274.9982299804688
4190.904248046875,6079.177172851562
2469.871728515625,225.4213073730469
3333.345349121093,423.939860534668
3869.8208984375,5636.055322265624
2205.6883666992185,2858.967736816406
708.8004943847656,6701.602954101562
2971.633618164062,1811.183569335937
1427.0893005371092,5430.97705078125
5145.018041992187,6903.321899414063
983.708984375,7063.5232421875
2597.646069335937,4109.89775390625
5181.758544921875,114.22257614135742
5321.318749999999,6100.404760742187
3058.2634765625,5162.561328125
2801.1662841796874,2198.6864501953123
493.8161743164063,2223.036376953125
1031.205224609375,2999.453894042969
991.5748046875,2753.398193359375
3243.780334472656,2526.6378662109373
3178.634143066406,1041.268572998047
4794.223291015624,4197.173828125
1754.1748413085936,475.7788360595703
4972.346020507813,4119.058496093749
2879.557202148437,1737.9412109375
3886.6154541015626,1037.1173522949218
714.0422302246094,1586.6780456542967
4666.81708984375,6901.290698242187
593.9445556640625,2073.854113769531
3030.866748046875,4954.560766601562
3984.0732666015615,7004.794384765625
2879.130334472656,4348.521142578124
2162.0486694335937,1234.909716796875
4031.887841796875,4183.308618164062
465.57530822753904,1951.0965576171875
3752.0668457031247,6486.8048828125
2847.1032226562497,6363.237377929688
3483.108251953125,5228.085205078125
797.7472045898437,913.8796997070312
4196.685327148437,643.6775451660156
1563.358868408203,6470.010327148438
4221.166406249999,3775.3824951171873
498.3536926269531,1813.384521484375
3450.18486328125,5367.943408203125
4368.369555664062,1269.199725341797
1356.91044921875,7051.58173828125
701.8381103515625,1547.04482421875
1990.3766845703124,2024.812060546875
1515.7649902343749,1773.253564453125
2453.740197753906,3671.48369140625
3400.221008300781,3018.5689331054687
3560.8322021484373,5737.551049804687
689.9049072265625,2188.8419311523435
2133.793432617188,7012.298291015625
309.5150177001953,927.9944519042969
4037.852368164062,4281.164038085937
1030.5568298339842,804.0437622070312
2786.7696166992187,1434.1009704589844
3417.98779296875,5266.53193359375
3606.047802734375,2172.023095703125
2872.330541992188,2881.156555175781
1122.5403808593749,5132.57392578125
1077.7652404785156,5274.488232421875
3006.7936523437497,4466.588549804687
685.805307006836,5666.230737304687
4449.354052734375,6866.21533203125
3398.8439086914063,2265.688488769531
2438.6666015625,557.9153259277343
5231.958349609375,6944.449365234374
284.2863235473633,881.5400634765625
259.3086761474609,349.16248016357423
3512.1203125,6830.405346679688
647.7728912353515,5681.918798828125
1101.3982910156249,1869.3284667968749
2988.9845336914063,6864.49873046875
3791.755786132812,6549.9700927734375
811.7268615722656,178.7702682495117
3183.094152832032,1926.8005859375
3609.1107910156247,6137.728393554688
4229.073315429688,6190.72763671875
2156.044299316406,1529.552691650391
4251.020166015624,4337.486083984375
2084.3155883789063,5430.168969726562
497.6778533935547,4547.321118164063
4834.60078125,4213.1175537109375
1096.0819519042968,325.837336730957
1239.360595703125,2293.920483398437
2880.537731933593,472.3705871582032
3169.8917602539063,6453.0667724609375
3189.55693359375,2303.0814331054685
3954.933374023437,5239.325708007812
2833.806201171875,4729.258471679687
4991.118237304688,4209.362280273437
4212.905053710937,6200.347827148437
581.6059112548828,5328.4437255859375
3382.1715820312497,2353.0992431640625
1964.9358276367184,1491.79482421875
3732.391088867188,5998.500634765624
5370.732885742187,1996.688806152344
1109.969677734375,5289.52841796875
3054.548046875,1754.0779296875
1701.4016906738282,4013.919555664064
3627.0749267578126,6187.136303710938
3033.077868652344,1321.5435180664062
2730.508581542969,6974.323876953124
2680.7431152343747,2858.4186401367188
4050.443823242188,4200.394116210938
918.726629638672,1259.081591796875
3730.551635742188,145.37181549072264
4735.418481445312,156.98346710205078
4194.2087890625,1668.071875
2755.8292846679688,2724.013012695312
747.5685668945313,313.73531646728514
2441.8345947265625,900.4956237792968
2338.463928222656,903.2258544921876
2612.558422851562,1508.6413635253905
2844.096057128906,1476.8245727539063
1902.7335083007813,6999.1423828125
4577.000561523438,1580.3407104492187
312.1309051513672,2000.0161743164065
3999.157446289063,913.5449707031248
3202.7379516601563,6433.363208007812
3627.013500976562,273.95434112548827
630.6427764892578,898.6391540527344
1656.3680847167968,1460.806036376953
3329.9154663085938,1217.1713623046874
4456.969604492188,6645.387158203125
2867.430383300781,5406.108325195312
426.7229827880859,1106.9843017578123
3191.350939941406,1484.674932861328
4576.189990234375,180.4988929748535
3642.672924804687,4459.136938476562
1010.436358642578,623.2164825439453
4747.530981445312,6573.355053710938
1696.8765197753903,2545.6369018554688
706.8704071044922,1305.9814208984374
808.2512725830078,1369.0162048339844
2711.1210693359376,2789.44267578125
3811.0700439453126,6209.053686523437
4244.515258789063,6733.7120361328125
