# Panel E -- Visium Spot Coordinates
# 
# Scatter-plot background layer: spatial (x, y) coordinates of Visium spots from
# the matched human breast-cancer tissue section.
# 
# Columns:
#   x -- Spatial x-coordinate of the Visium spot centroid
#   y -- Spatial y-coordinate of the Visium spot centroid
# 
# Source CSV : results/cross_modal_search/spatial_coords_sample.csv (Visium rows)
# Generated by: benchmarks/cross_modal_search.py
#
x,y
5488.527905944165,627.0129287236614
2609.2917754161526,6100.771236168738
424.4546265506088,3103.243928727032
2518.753789091188,2321.557162115137
4807.134322796894,2675.916212096594
2971.3056938770305,897.1760915169493
4478.016632130972,1984.5978750566856
4964.407356125348,118.94159593293487
5108.650085418087,3983.796591669732
4464.940319148931,1632.9436733350776
1708.5607776069255,4990.47475904918
2254.9429467739174,3386.851674843083
3932.531045431232,2268.375418806855
4582.527513905228,4795.620610375967
3911.215819591344,3061.3297345745414
4055.412539937757,152.70091668927444
2699.7837527947904,3106.5014966002755
1219.200534984413,2721.83539689036
878.4807389376156,359.5451317657935
4112.111707054186,4373.190199268436
2791.7710412004008,5565.845124677431
4302.326977123923,2694.7859150351424
3729.264367899972,3595.6782209319363
2245.757640407784,5850.200293561514
4581.606025917459,6114.913431218499
3717.109542905701,1924.7311983677964
1483.0113773016838,1656.5408841624148
1453.960147176308,3592.973372672088
2409.845190033956,3469.0403254983994
2392.902775956526,302.9360229501481
4796.474808829595,6458.582557178074
4541.849272878459,5060.528451187588
2703.64985389018,5920.951597426919
1888.0954302835555,321.80572588869654
5035.07941869107,3371.239539777778
5166.270740522286,6884.9930534063615
2396.7688770519158,3117.3861237767915
2585.5348450410047,2758.8522855199426
4517.195760036059,3038.4550409947187
657.7400311413385,5293.69963087181
1091.9002197691043,2023.0847037018136
4193.418378066691,3842.269078418404
4996.796873253235,997.5368333838172
4627.000941560544,571.1263371555301
5065.027231283699,114.9615108121775
2316.936413640576,2328.9895182637747
1951.03148856379,4717.581842475526
4471.202115833254,1808.7832269561404
4409.761368579992,2866.62047801493
3724.820641670672,780.7003060124148
477.26278705113145,4508.730390866155
4258.750131935861,5599.434647799652
3928.710953282168,6227.409131602274
2226.444436261938,5323.259257832238
1786.8979299912935,325.2579969165763
1805.314551669887,2172.044573101778
1503.7738835281762,863.6114739152458
2381.3466795219747,5405.447908487556
2868.658891504121,2220.498808521273
5078.103544265739,466.615712533785
1742.424502335978,4549.752270137013
4025.464727345129,3408.978945654875
1803.865249589241,3491.915019078222
2605.4007688002457,3285.7684157287003
3417.089091311479,6070.464186440277
1073.529607036834,6949.781941138676
4797.949016430759,5139.264830815025
2592.3493613387227,2934.666933620488
3477.608350576973,6331.91975622402
5225.26978324029,1692.2825359310891
2972.248285290608,6350.814364683086
4695.854933671244,6462.562642298831
2071.5421930018992,5241.070607176922
4934.434638012202,3374.66690528514
1638.8102030289738,418.883994361805
3389.487163266751,6687.0262289735065
3888.954200243169,5173.024151571365
897.7939430834604,886.4861674950685
2158.189172710957,6205.281860790484
1048.851188673918,4927.155811332411
2622.343182877676,6451.872718276952
2049.2594702279166,579.8339301650758
2509.5684827250534,4784.905780833569
2142.168246621297,1719.8847373997005
1975.709906926708,6740.20797228179
