# Panel J -- Pathway Score Comparison (All Five Gene-List Niches)
# 
# Horizontal grouped bar chart: Tissue Background score vs. SPINDLE Top-10
# enrichment score for each of the five gene-signature queries on breast-cancer.
# Scores are Scanpy sc.score_genes() values; enrichment_lift_at_K is the percent
# lift of the Top-K enrichment score over the tissue background.
# 
# Columns:
#   niche_key                -- Internal key matching the benchmark CSV index
#   niche_label               -- Multi-line label used on the chart y-axis
#   background_score          -- Mean sc.score_genes() over all tissue cells
#   enrichment_score_at_{K}   -- Mean sc.score_genes() inside top-K SPINDLE tiles
#   enrichment_lift_at_{K}    -- % lift of top-K enrichment over background
# 
# Source CSV : results/gene_signature_search/benchmark_metrics.csv
# Generated by: benchmarks/gene_signature_search.py  (dataset: breast_cancer)
#
niche_key,niche_label,background_score,enrichment_score_at_5,enrichment_score_at_10,enrichment_score_at_20,enrichment_score_at_50,enrichment_score_at_200,enrichment_lift_at_5,enrichment_lift_at_10,enrichment_lift_at_20,enrichment_lift_at_50
Luminal_Tumor_Core,"Invasive Tumour
& DCIS Core",2.231312110923549,4.92845956054231,5.579357718751546,5.087624448645244,4.664059601308735,4.524048230441387,2.2088,2.5005,2.2801,2.0903
Basal_Myoepithelial,"Myoepithelial
& Basal Layer",-0.0173266562412336,0.8881754185692543,0.993737218813906,0.7983878823300214,0.636574074074074,1.0326533315670947,,,,
Proliferation_Signature,"Proliferating
Tumour Cells",0.0286495295994372,0.293859649122807,0.2868908382066277,0.310914324746292,0.363239247311828,0.3600618376355242,10.257,10.0138,10.8523,12.6787
Endothelial_Vascular,"Vasculature &
Endothelial",0.0105700562582604,0.3675089083252348,0.1913542926239419,0.2251824631245852,0.2751330384048214,0.3375105447095686,34.7689,18.1034,21.3038,26.0295
Macrophage_Myeloid,"Macrophage &
Dendritic Cell",0.0071135786031594,-0.0482772435897435,-0.0670882936507936,-0.0785443338074916,-0.0265213699405604,-0.0079590316573556,-6.7866,-9.431,-11.0415,-3.7283
