Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,18,9,14,<=6,5,1,0.0,21.6444,108.8554,5.03,50,1,0.2432,1,0.1335,1,0.1096,xenium_human_brain_cancer_seed0
Contiguous Random,19,2,8,<=6,6,2,0.07654642046913207,22.7016,115.4705,5.09,50,1,0.625,1,0.4,1,0.2009,xenium_human_brain_cancer_seed0
Non-Contiguous Random,19,2,8,<=6,6,12,0.11076889813780165,21.9937,111.6282,5.08,50,1,0.2941,1,0.2035,1,0.0927,xenium_human_brain_cancer_seed0
Contiguous Random,20,4,18,<=6,4,112,0.19499629804611207,22.2798,108.3775,4.86,50,0,0.0,0,0.0,1,0.0084,xenium_human_brain_cancer_seed0
Non-Contiguous Random,20,4,18,<=6,4,3,0.03600996000289916,17.0759,132.8844,7.78,50,1,0.0588,1,0.1774,1,0.0927,xenium_human_brain_cancer_seed0
Contiguous Random,21,15,12,<=6,5,3,0.0098,20.7876,120.0065,5.77,50,1,0.1728,1,0.2074,1,0.2016,xenium_human_brain_cancer_seed0
Non-Contiguous Random,21,15,12,<=6,5,4,0.1649191333794472,22.1326,109.505,4.95,50,1,0.25,1,0.4444,1,0.3417,xenium_human_brain_cancer_seed0
Contiguous Random,22,2,0,<=6,4,1,0.0,20.5771,96.7958,4.7,50,1,0.0069,1,0.0069,1,0.0069,xenium_human_brain_cancer_seed0
Non-Contiguous Random,22,2,0,<=6,4,1,0.0,17.6572,97.0357,5.5,50,1,0.0069,1,0.0069,1,0.0069,xenium_human_brain_cancer_seed0
Contiguous Random,23,0,23,<=6,4,348,0.37021261680603024,16.995,108.0776,6.36,50,0,0.0,0,0.0,1,0.0044,xenium_human_brain_cancer_seed0
Non-Contiguous Random,23,0,23,<=6,4,3,0.0764777655220032,17.5268,106.4674,6.07,50,1,0.25,1,0.0513,1,0.0147,xenium_human_brain_cancer_seed0
Contiguous Random,24,3,17,<=6,6,58,0.205538796905692,24.1099,125.1194,5.19,50,0,0.0,1,0.0107,1,0.0148,xenium_human_brain_cancer_seed0
Non-Contiguous Random,24,3,17,<=6,6,1,-6.350254910525432e-07,25.0258,124.8529,4.99,50,1,0.5,1,0.2222,1,0.0881,xenium_human_brain_cancer_seed0
Contiguous Random,25,7,3,<=6,4,1,0.0,17.9947,98.9094,5.5,50,1,0.2895,1,0.2593,1,0.2237,xenium_human_brain_cancer_seed0
Non-Contiguous Random,25,7,3,<=6,4,1,0.0,19.0153,102.4648,5.39,50,1,0.3243,1,0.3087,1,0.2538,xenium_human_brain_cancer_seed0
Contiguous Random,26,3,15,<=6,4,1,1.9802379608163667e-06,18.3742,105.367,5.73,50,1,0.375,1,0.1481,1,0.1076,xenium_human_brain_cancer_seed0
Non-Contiguous Random,26,3,15,<=6,4,3,0.007083483576774602,22.626,106.0139,4.69,50,1,0.5,1,0.2927,1,0.2152,xenium_human_brain_cancer_seed0
Contiguous Random,27,15,15,<=6,6,1,7.093605906005607e-07,25.1624,122.8689,4.88,50,1,0.3333,1,0.2247,1,0.1004,xenium_human_brain_cancer_seed0
Non-Contiguous Random,27,15,15,<=6,6,7,0.17292816584199616,24.057,160.2086,6.66,50,1,0.1111,1,0.1124,1,0.0522,xenium_human_brain_cancer_seed0
Contiguous Random,28,11,24,<=6,5,9,0.06584161758833534,23.1577,120.1699,5.19,50,1,0.0435,1,0.0058,1,0.0075,xenium_human_brain_cancer_seed0
Non-Contiguous Random,28,11,24,<=6,5,1717,0.23527035737642182,17.6842,123.8274,7.0,50,0,0.0,0,0.0,1,0.0027,xenium_human_brain_cancer_seed0
Contiguous Random,29,12,13,<=6,4,6,0.06704893015384675,17.2742,99.2672,5.75,50,1,0.3448,1,0.2206,1,0.1484,xenium_human_brain_cancer_seed0
Non-Contiguous Random,29,12,13,<=6,4,7,0.02523,16.4741,99.4762,6.04,50,1,0.0941,1,0.0512,1,0.037,xenium_human_brain_cancer_seed0
Contiguous Random,30,9,19,<=6,4,9,0.04244964286804198,25.3867,107.0007,4.21,50,1,0.0357,1,0.0262,1,0.01,xenium_human_brain_cancer_seed0
Non-Contiguous Random,30,9,19,<=6,4,1,-3.207306861874315e-06,18.4683,106.3284,5.76,50,1,0.5,1,0.2143,1,0.2431,xenium_human_brain_cancer_seed0
Contiguous Random,31,5,3,<=6,4,1,0.0,17.3513,97.6968,5.63,50,1,0.0103,1,0.0103,1,0.0103,xenium_human_brain_cancer_seed0
Non-Contiguous Random,31,5,3,<=6,4,1,0.0,16.7697,98.0353,5.85,50,1,0.5714,1,0.5263,1,0.4697,xenium_human_brain_cancer_seed0
Contiguous Random,32,13,14,<=6,4,1,1.90192282199797e-06,23.2287,103.2622,4.45,50,1,1.0,1,0.75,1,0.4058,xenium_human_brain_cancer_seed0
Non-Contiguous Random,32,13,14,<=6,4,2,0.06486529204845429,17.4143,103.1209,5.92,50,1,0.6667,1,0.6,1,0.3077,xenium_human_brain_cancer_seed0
Contiguous Random,33,3,2,<=6,6,1,0.0,22.5283,105.9234,4.7,50,1,0.0115,1,0.0115,1,0.0115,xenium_human_brain_cancer_seed0
Non-Contiguous Random,33,3,2,<=6,6,1,0.0,25.0991,106.532,4.24,50,1,0.0118,1,0.0118,1,0.0118,xenium_human_brain_cancer_seed0
Contiguous Random,34,11,12,<=6,4,1,0.0,16.9936,98.1269,5.77,50,1,0.0147,1,0.0147,1,0.0147,xenium_human_brain_cancer_seed0
Non-Contiguous Random,34,11,12,<=6,4,1,0.0,16.3157,99.4777,6.1,50,1,0.0201,1,0.0201,1,0.0201,xenium_human_brain_cancer_seed0
Contiguous Random,35,7,23,<=6,6,34,0.08862875674767218,24.1751,161.3936,6.68,50,1,0.018,1,0.0077,1,0.0053,xenium_human_brain_cancer_seed0
Non-Contiguous Random,35,7,23,<=6,6,76,0.0865022158377649,24.4822,130.4493,5.33,50,1,0.0129,1,0.0074,1,0.0053,xenium_human_brain_cancer_seed0
Contiguous Random,36,7,12,<=6,5,1,2.7830003157536254e-06,20.1276,106.8134,5.31,50,1,1.0,1,1.0,1,0.5556,xenium_human_brain_cancer_seed0
Non-Contiguous Random,36,7,12,<=6,5,1,-1.2638291132377466e-06,18.5637,106.9084,5.76,50,1,0.4167,1,0.3182,1,0.2419,xenium_human_brain_cancer_seed0
Contiguous Random,37,0,6,<=6,6,1,0.0,20.6843,107.897,5.22,50,1,0.1723,1,0.1234,1,0.1185,xenium_human_brain_cancer_seed0
Non-Contiguous Random,37,0,6,<=6,6,1,0.0,21.7049,107.6482,4.96,50,1,0.0206,1,0.0206,1,0.0206,xenium_human_brain_cancer_seed0
Contiguous Random,38,0,23,<=6,6,3325,0.9614671398889053,22.4098,129.3247,5.77,50,0,0.0,0,0.0,0,0.0,xenium_human_brain_cancer_seed0
Non-Contiguous Random,38,0,23,<=6,6,1,-2.61325468542406e-06,25.9493,128.0717,4.94,50,1,0.4615,1,0.25,1,0.0843,xenium_human_brain_cancer_seed0
Contiguous Random,39,6,23,<=6,5,6,0.12358029661797976,21.1665,119.7419,5.66,50,1,0.0714,1,0.0222,1,0.0105,xenium_human_brain_cancer_seed0
Non-Contiguous Random,39,6,23,<=6,5,303,0.22147152174073623,19.722,120.1193,6.09,50,0,0.0,1,0.0034,1,0.0058,xenium_human_brain_cancer_seed0
Contiguous Random,40,12,6,<=6,6,1,0.0,22.1849,108.8704,4.91,50,1,0.0468,1,0.0468,1,0.0468,xenium_human_brain_cancer_seed0
Non-Contiguous Random,40,12,6,<=6,6,2,0.030670967211223556,25.2024,109.2509,4.33,50,1,0.5625,1,0.3235,1,0.2238,xenium_human_brain_cancer_seed0
Contiguous Random,41,14,13,<=6,5,1,3.816392746013031e-06,19.945,136.0995,6.82,50,1,0.6364,1,0.5556,1,0.1667,xenium_human_brain_cancer_seed0
Non-Contiguous Random,41,14,13,<=6,5,2,0.019085590418553067,20.8745,116.7908,5.59,50,1,0.2973,1,0.1818,1,0.0678,xenium_human_brain_cancer_seed0
Contiguous Random,42,13,14,<=6,4,5,0.09930219949245453,17.7924,103.4563,5.81,50,1,0.2308,1,0.3191,1,0.2228,xenium_human_brain_cancer_seed0
Non-Contiguous Random,42,13,14,<=6,4,5,0.04967554937124252,16.9983,102.2717,6.02,50,1,0.0769,1,0.1045,1,0.1068,xenium_human_brain_cancer_seed0
Contiguous Random,43,10,25,<=6,6,48,0.08322847252169052,22.0288,129.8703,5.9,50,1,0.0115,1,0.0101,1,0.0053,xenium_human_brain_cancer_seed0
Non-Contiguous Random,43,10,25,<=6,6,124,0.13484335841656708,18.2031,130.4388,7.17,50,1,0.0179,1,0.0102,1,0.0054,xenium_human_brain_cancer_seed0
Contiguous Random,44,8,3,<=6,6,1,0.0,22.1277,106.283,4.8,50,1,0.0898,1,0.083,1,0.0759,xenium_human_brain_cancer_seed0
Non-Contiguous Random,44,8,3,<=6,6,1,0.0,23.3558,111.8905,4.79,50,1,0.098,1,0.0906,1,0.0826,xenium_human_brain_cancer_seed0
Contiguous Random,45,13,16,<=6,5,4,0.04126323555982317,24.6882,116.952,4.74,50,1,0.0536,1,0.0446,1,0.0134,xenium_human_brain_cancer_seed0
Non-Contiguous Random,45,13,16,<=6,5,6,0.0506658238408732,23.8425,114.4435,4.8,50,1,0.25,1,0.1638,1,0.0876,xenium_human_brain_cancer_seed0
Contiguous Random,46,6,2,<=6,5,1,0.0,18.8753,103.5692,5.49,50,1,0.0114,1,0.0114,1,0.0114,xenium_human_brain_cancer_seed0
Non-Contiguous Random,46,6,2,<=6,5,1,0.0,19.9381,102.5688,5.14,50,1,0.0091,1,0.0091,1,0.0091,xenium_human_brain_cancer_seed0
Contiguous Random,47,1,18,<=6,6,5,0.14661665185948958,22.5194,127.9432,5.68,50,0,0.0,1,0.0667,1,0.0168,xenium_human_brain_cancer_seed0
Non-Contiguous Random,47,1,18,<=6,6,193,0.3305862621273088,29.6019,129.9834,4.39,50,0,0.0,0,0.0,1,0.0073,xenium_human_brain_cancer_seed0
Contiguous Random,48,6,4,<=6,5,1,0.0,18.6558,103.6254,5.55,50,1,0.1361,1,0.1101,1,0.1054,xenium_human_brain_cancer_seed0
Non-Contiguous Random,48,6,4,<=6,5,1,0.0,19.7034,102.7544,5.22,50,1,0.0995,1,0.0829,1,0.0785,xenium_human_brain_cancer_seed0
Contiguous Random,49,13,2,<=6,4,1,3.6945343017610877e-06,16.6814,97.2631,5.83,50,1,0.6,1,0.4419,1,0.1912,xenium_human_brain_cancer_seed0
Non-Contiguous Random,49,13,2,<=6,4,1,0.0,17.7779,97.1187,5.46,50,1,0.0084,1,0.0084,1,0.0084,xenium_human_brain_cancer_seed0
Contiguous Random,50,12,14,7-12,11,1,-3.6035887369667563e-06,40.5609,190.4261,4.69,50,1,0.25,1,0.2703,1,0.0368,xenium_human_brain_cancer_seed0
Non-Contiguous Random,50,12,14,7-12,11,1,-2.2216917221484778e-06,41.7997,193.4903,4.63,50,1,0.1084,1,0.0433,1,0.0218,xenium_human_brain_cancer_seed0
Contiguous Random,51,2,0,7-12,8,1,0.0,27.0667,113.2173,4.18,50,1,0.0093,1,0.0093,1,0.0093,xenium_human_brain_cancer_seed0
Non-Contiguous Random,51,2,0,7-12,8,1,0.0,25.6521,111.1554,4.33,50,1,0.0082,1,0.0082,1,0.0082,xenium_human_brain_cancer_seed0
Contiguous Random,52,5,10,7-12,7,1,2.1049668959272072e-07,23.2785,118.8154,5.1,50,1,0.7727,1,0.825,1,0.8364,xenium_human_brain_cancer_seed0
Non-Contiguous Random,52,5,10,7-12,7,1,1.281151207066511e-06,22.4299,118.3316,5.28,50,1,1.0,1,1.0,1,0.9783,xenium_human_brain_cancer_seed0
Contiguous Random,53,12,16,7-12,8,3,0.03715749942075075,30.619,147.5019,4.82,50,1,0.2453,1,0.1453,1,0.0888,xenium_human_brain_cancer_seed0
Non-Contiguous Random,53,12,16,7-12,8,1,3.928546911557973e-06,28.0876,142.5792,5.08,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Contiguous Random,54,0,9,7-12,9,1,-2.654914855959589e-06,27.1115,132.1075,4.87,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Non-Contiguous Random,54,0,9,7-12,9,1,-7.244682311974282e-07,27.3486,131.075,4.79,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Contiguous Random,55,11,18,7-12,12,49,0.15754291115537933,41.0649,206.5058,5.03,50,1,0.0132,1,0.0223,1,0.0184,xenium_human_brain_cancer_seed0
Non-Contiguous Random,55,11,18,7-12,12,11,0.09196983222505539,43.7723,205.7227,4.7,50,1,0.0513,1,0.0522,1,0.0226,xenium_human_brain_cancer_seed0
Contiguous Random,56,10,10,7-12,9,1,4.052880605065479e-06,29.2532,134.3708,4.59,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Non-Contiguous Random,56,10,10,7-12,9,1,4.925276438388915e-06,28.3342,132.4648,4.68,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Contiguous Random,57,0,4,7-12,9,1,4.0155347188486346e-06,28.8346,124.2772,4.31,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Non-Contiguous Random,57,0,4,7-12,9,1,2.340634663866581e-07,29.7009,123.5935,4.16,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Contiguous Random,58,1,23,7-12,12,27,0.11758367497160066,48.8821,219.7855,4.5,50,1,0.02,1,0.0107,1,0.0057,xenium_human_brain_cancer_seed0
Non-Contiguous Random,58,1,23,7-12,12,96,0.1462701072216775,43.6765,213.1053,4.88,50,1,0.0199,1,0.0118,1,0.0059,xenium_human_brain_cancer_seed0
Contiguous Random,59,2,25,7-12,8,405,0.20621077962977785,24.9153,151.9648,6.1,50,0,0.0,1,0.0014,1,0.004,xenium_human_brain_cancer_seed0
Non-Contiguous Random,59,2,25,7-12,8,501,0.2932330092183999,31.885,153.6339,4.82,50,0,0.0,1,0.0068,1,0.0065,xenium_human_brain_cancer_seed0
Contiguous Random,60,6,0,7-12,7,1,0.0,25.4894,110.7542,4.35,50,1,0.0075,1,0.0075,1,0.0075,xenium_human_brain_cancer_seed0
Non-Contiguous Random,60,6,0,7-12,7,1,0.0,25.636,123.3818,4.81,50,1,0.0961,1,0.0926,1,0.0916,xenium_human_brain_cancer_seed0
Contiguous Random,61,5,23,7-12,9,19,0.043814242566426576,33.1904,189.2868,5.7,50,1,0.0182,1,0.0076,1,0.0054,xenium_human_brain_cancer_seed0
Non-Contiguous Random,61,5,23,7-12,9,39,0.13350975610097243,42.4015,166.1633,3.92,50,1,0.0303,1,0.0119,1,0.0056,xenium_human_brain_cancer_seed0
Contiguous Random,62,9,4,7-12,10,1,-3.494029502670859e-06,35.3468,126.2221,3.57,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Non-Contiguous Random,62,9,4,7-12,10,1,1.250928231777415e-06,33.3598,126.7454,3.8,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Contiguous Random,63,2,8,7-12,10,3,0.05963,31.4736,141.6585,4.5,50,1,0.6486,1,0.5109,1,0.5158,xenium_human_brain_cancer_seed0
Non-Contiguous Random,63,2,8,7-12,10,1,-3.5896835115841602e-06,31.2446,139.9786,4.48,50,1,0.9429,1,0.9348,1,0.9388,xenium_human_brain_cancer_seed0
Contiguous Random,64,6,14,7-12,9,1,2.7150472005077475e-06,29.0876,144.394,4.96,50,1,0.3333,1,0.7692,1,0.6269,xenium_human_brain_cancer_seed0
Non-Contiguous Random,64,6,14,7-12,9,1,-3.703549703026887e-06,28.0332,144.1451,5.14,50,1,0.75,1,0.5,1,0.4891,xenium_human_brain_cancer_seed0
Contiguous Random,65,15,19,7-12,7,18,0.08040009661233394,28.1994,139.2465,4.94,50,1,0.0378,1,0.0224,1,0.0091,xenium_human_brain_cancer_seed0
Non-Contiguous Random,65,15,19,7-12,7,8,0.10518531533837921,26.0158,141.7639,5.45,50,1,0.0373,1,0.0179,1,0.0068,xenium_human_brain_cancer_seed0
Contiguous Random,66,7,11,7-12,7,1,4.909172083233937e-06,23.985,119.8499,5.0,50,1,0.5714,1,0.5556,1,0.3902,xenium_human_brain_cancer_seed0
Non-Contiguous Random,66,7,11,7-12,7,1,-8.929155147219259e-07,22.8406,120.918,5.29,50,1,0.7353,1,0.7458,1,0.7576,xenium_human_brain_cancer_seed0
Contiguous Random,67,15,9,7-12,10,1,3.7723304353587395e-06,31.8909,139.7309,4.38,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Non-Contiguous Random,67,15,9,7-12,10,1,3.758579925294825e-06,32.3766,137.3354,4.24,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Contiguous Random,68,3,19,7-12,10,14,0.08804639941231895,38.404,177.3978,4.62,50,1,0.0308,1,0.0372,1,0.0114,xenium_human_brain_cancer_seed0
Non-Contiguous Random,68,3,19,7-12,10,1,2.158096943372101e-07,39.3708,180.6661,4.59,50,1,0.1667,1,0.0708,1,0.0109,xenium_human_brain_cancer_seed0
Contiguous Random,69,3,24,7-12,12,101,0.16167127781459445,33.0353,220.351,6.67,50,1,0.0215,1,0.0085,1,0.0052,xenium_human_brain_cancer_seed0
Non-Contiguous Random,69,3,24,7-12,12,59,0.06888794125376974,36.7499,221.6954,6.03,50,1,0.0117,1,0.0071,1,0.0052,xenium_human_brain_cancer_seed0
Contiguous Random,70,12,1,7-12,8,1,0.0,28.0973,112.5192,4.0,50,1,0.0112,1,0.0112,1,0.0112,xenium_human_brain_cancer_seed0
Non-Contiguous Random,70,12,1,7-12,8,1,0.0,27.5357,114.2159,4.15,50,1,0.0162,1,0.0162,1,0.0162,xenium_human_brain_cancer_seed0
Contiguous Random,71,2,2,7-12,8,1,0.0,28.4137,113.7475,4.0,50,1,0.0147,1,0.0147,1,0.0147,xenium_human_brain_cancer_seed0
Non-Contiguous Random,71,2,2,7-12,8,1,-2.1536044378517305e-06,28.5861,114.3496,4.0,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Contiguous Random,72,14,12,7-12,12,1,-4.642834646961802e-06,41.1228,195.9255,4.76,50,1,0.8667,1,0.8605,1,0.8475,xenium_human_brain_cancer_seed0
Non-Contiguous Random,72,14,12,7-12,12,1,4.56490876732385e-06,44.0654,189.7667,4.31,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Contiguous Random,73,5,1,7-12,8,1,-2.1609924485905055e-06,27.4494,113.9711,4.15,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Non-Contiguous Random,73,5,1,7-12,8,1,0.0,28.9291,113.2123,3.91,50,1,0.0147,1,0.0147,1,0.0147,xenium_human_brain_cancer_seed0
Contiguous Random,74,13,18,7-12,12,112,0.08547521311284334,33.0412,218.4237,6.61,50,1,0.0085,1,0.006,1,0.0053,xenium_human_brain_cancer_seed0
Non-Contiguous Random,74,13,18,7-12,12,18,0.07050305959113612,41.5048,214.3513,5.16,50,1,0.0115,1,0.0067,1,0.0054,xenium_human_brain_cancer_seed0
Contiguous Random,75,0,20,7-12,11,2,0.015269985954183718,39.8748,200.4004,5.03,50,1,0.1915,1,0.2349,1,0.2112,xenium_human_brain_cancer_seed0
Non-Contiguous Random,75,0,20,7-12,11,3,0.023753151305322073,44.3391,202.8853,4.58,50,1,0.0272,1,0.0098,1,0.0057,xenium_human_brain_cancer_seed0
Contiguous Random,76,3,3,7-12,9,1,0.0,30.5101,123.0029,4.03,50,1,0.1892,1,0.1667,1,0.1484,xenium_human_brain_cancer_seed0
Non-Contiguous Random,76,3,3,7-12,9,1,0.0,29.6078,120.1904,4.06,50,1,0.1253,1,0.1104,1,0.1012,xenium_human_brain_cancer_seed0
Contiguous Random,77,1,22,7-12,11,8,0.024723279313487057,39.3453,202.0798,5.14,50,1,0.0223,1,0.0079,1,0.0056,xenium_human_brain_cancer_seed0
Non-Contiguous Random,77,1,22,7-12,11,10,0.08467741008999424,36.9107,200.1755,5.42,50,1,0.0333,1,0.0088,1,0.0056,xenium_human_brain_cancer_seed0
Contiguous Random,78,12,18,7-12,7,7,0.08486113840312798,25.5146,136.221,5.34,50,1,0.0909,1,0.1441,1,0.0397,xenium_human_brain_cancer_seed0
Non-Contiguous Random,78,12,18,7-12,7,19,0.16886649494147488,30.1894,136.6539,4.53,50,0,0.0,1,0.0467,1,0.0423,xenium_human_brain_cancer_seed0
Contiguous Random,79,5,0,7-12,11,1,3.847488307284763e-06,33.1541,126.1162,3.8,50,1,1.0,1,1.0,1,1.0,xenium_human_brain_cancer_seed0
Non-Contiguous Random,79,5,0,7-12,11,2,0.016729664886946702,37.4769,126.2367,3.37,50,1,0.4086,1,0.1623,1,0.1597,xenium_human_brain_cancer_seed0
