Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,9,3,2,<=6,5,1,-5.539632964169511e-07,5.2539,27.1347,5.16,50,1,0.6667,1,0.2857,1,0.4286,xenium_human_lymph_node_seed4
Non-Contiguous Random,9,3,2,<=6,5,1,0.0,5.6108,27.2697,4.86,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,10,0,10,<=6,4,40,0.0851219130706787,4.4335,27.0408,6.1,50,1,0.0282,1,0.0287,1,0.0258,xenium_human_lymph_node_seed4
Non-Contiguous Random,10,0,10,<=6,4,3,0.06567244822978974,4.6299,26.8874,5.81,50,1,0.0385,1,0.0355,1,0.0235,xenium_human_lymph_node_seed4
Contiguous Random,11,3,13,<=6,6,2,0.007747361988545143,7.875,31.3905,3.99,50,1,0.6154,1,0.3519,1,0.0647,xenium_human_lymph_node_seed4
Non-Contiguous Random,11,3,13,<=6,6,3,0.06311652604145024,8.6107,31.2675,3.63,50,1,0.2381,1,0.2088,1,0.0481,xenium_human_lymph_node_seed4
Contiguous Random,12,4,10,<=6,4,1,1.826763151857591e-08,5.2273,26.5721,5.08,50,1,1.0,1,0.625,1,0.6406,xenium_human_lymph_node_seed4
Non-Contiguous Random,12,4,10,<=6,4,1,4.259381294252629e-06,5.7695,26.4794,4.59,50,1,0.08,1,0.0432,1,0.044,xenium_human_lymph_node_seed4
Contiguous Random,13,4,4,<=6,6,1,3.992772493105479e-06,5.8523,29.2749,5.0,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,13,4,4,<=6,6,1,-1.3769241039608693e-06,6.7254,28.9477,4.3,50,1,0.6667,1,0.4667,1,0.2356,xenium_human_lymph_node_seed4
Contiguous Random,14,4,19,<=6,5,18,0.1230914598724897,7.4009,28.9174,3.91,50,0,0.0,1,0.1316,1,0.0718,xenium_human_lymph_node_seed4
Non-Contiguous Random,14,4,19,<=6,5,2,0.023535941428025675,6.9768,28.896,4.14,50,1,0.1875,1,0.1463,1,0.0797,xenium_human_lymph_node_seed4
Contiguous Random,15,5,19,<=6,4,3,0.04477127037525175,7.0364,27.0367,3.84,50,1,0.1429,1,0.1667,1,0.125,xenium_human_lymph_node_seed4
Non-Contiguous Random,15,5,19,<=6,4,2,0.154356002869606,6.2222,26.9862,4.34,50,0,0.0,1,0.5,1,0.4231,xenium_human_lymph_node_seed4
Contiguous Random,16,1,17,<=6,4,6,0.03433638031959535,5.9068,27.2277,4.61,50,1,0.0943,1,0.075,1,0.0425,xenium_human_lymph_node_seed4
Non-Contiguous Random,16,1,17,<=6,4,1,2.173967361462914e-06,10.2029,27.1137,2.66,50,1,0.75,1,0.4286,1,0.1126,xenium_human_lymph_node_seed4
Contiguous Random,17,1,19,<=6,4,43,0.1866105834579468,6.5813,27.0751,4.11,50,0,0.0,1,0.0214,1,0.034,xenium_human_lymph_node_seed4
Non-Contiguous Random,17,1,19,<=6,4,29,0.13043635694503786,8.5333,27.2602,3.19,50,1,0.0323,1,0.0511,1,0.0335,xenium_human_lymph_node_seed4
Contiguous Random,18,0,10,<=6,6,4,0.1333412310670636,7.8164,32.4247,4.15,50,1,0.25,1,0.059,1,0.0272,xenium_human_lymph_node_seed4
Non-Contiguous Random,18,0,10,<=6,6,1,-3.7486357263860626e-06,7.2593,35.1894,4.85,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,19,2,2,<=6,4,1,-3.7103843688879312e-06,4.5034,25.6692,5.7,50,1,0.3333,1,0.3056,1,0.152,xenium_human_lymph_node_seed4
Non-Contiguous Random,19,2,2,<=6,4,1,-2.614517211913664e-06,5.9768,25.5016,4.27,50,1,1.0,1,0.5352,1,0.5051,xenium_human_lymph_node_seed4
Contiguous Random,20,2,13,<=6,6,1,1.9309843537484994e-06,10.5197,31.257,2.97,50,1,1.0,1,0.875,1,0.5,xenium_human_lymph_node_seed4
Non-Contiguous Random,20,2,13,<=6,6,12,0.1772791495176005,8.7428,31.686,3.62,50,0,0.0,1,0.0833,1,0.0556,xenium_human_lymph_node_seed4
Contiguous Random,21,4,3,<=6,5,1,4.932730962275977e-06,5.0893,27.3153,5.37,50,1,0.8182,1,0.6667,1,0.4839,xenium_human_lymph_node_seed4
Non-Contiguous Random,21,4,3,<=6,5,1,4.091232930936162e-06,5.6103,27.2971,4.87,50,1,0.2857,1,0.3125,1,0.2143,xenium_human_lymph_node_seed4
Contiguous Random,22,2,9,<=6,5,1,-3.453403913583619e-06,7.6338,28.6761,3.76,50,1,1.0,1,1.0,1,0.9608,xenium_human_lymph_node_seed4
Non-Contiguous Random,22,2,9,<=6,5,2,0.05307398370665009,7.4539,28.2257,3.79,50,1,0.3333,1,0.5714,1,0.3852,xenium_human_lymph_node_seed4
Contiguous Random,23,2,7,<=6,4,21,0.15024176090955732,4.3178,26.0832,6.04,50,0,0.0,1,0.1096,1,0.0649,xenium_human_lymph_node_seed4
Non-Contiguous Random,23,2,7,<=6,4,30,0.17371942609310148,5.3543,26.4169,4.93,50,0,0.0,1,0.0678,1,0.0503,xenium_human_lymph_node_seed4
Contiguous Random,24,1,19,<=6,5,1,-4.723082150603908e-06,7.3329,29.1934,3.98,50,1,0.2857,1,0.0642,1,0.028,xenium_human_lymph_node_seed4
Non-Contiguous Random,24,1,19,<=6,5,7,0.046043798493194454,8.6471,29.0554,3.36,50,1,0.0412,1,0.0205,1,0.0267,xenium_human_lymph_node_seed4
Contiguous Random,25,1,8,<=6,5,1,-2.274718660127961e-06,8.3014,28.6462,3.45,50,1,1.0,1,0.6667,1,0.4272,xenium_human_lymph_node_seed4
Non-Contiguous Random,25,1,8,<=6,5,1,-4.431209384746573e-06,7.8451,28.4415,3.63,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,26,3,7,<=6,6,1,-4.833318677704979e-06,10.0643,30.3107,3.01,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,26,3,7,<=6,6,1,0.0,9.5709,30.7246,3.21,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,27,5,10,<=6,4,9,0.24912,6.2438,26.9765,4.32,50,0,0.0,1,0.1667,1,0.3333,xenium_human_lymph_node_seed4
Non-Contiguous Random,27,5,10,<=6,4,1,-1.954803466791555e-06,5.0812,26.7773,5.27,50,1,1.0,1,1.0,1,0.9459,xenium_human_lymph_node_seed4
Contiguous Random,28,1,7,<=6,6,1,2.6384884029284628e-06,6.473,30.4346,4.7,50,1,0.1852,1,0.1898,1,0.0552,xenium_human_lymph_node_seed4
Non-Contiguous Random,28,1,7,<=6,6,4,0.3177206236162998,7.6723,30.2138,3.94,50,0,0.0,1,0.1667,1,0.0945,xenium_human_lymph_node_seed4
Contiguous Random,29,3,7,<=6,5,1,0.0,8.9304,28.6397,3.21,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,29,3,7,<=6,5,1,4.1786442001034985e-08,6.7843,28.3123,4.17,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,30,3,8,<=6,4,2,0.208112606626451,4.4706,26.1389,5.85,50,0,0.0,1,0.8889,1,0.92,xenium_human_lymph_node_seed4
Non-Contiguous Random,30,3,8,<=6,4,1,-2.728568911552001e-06,4.5513,26.2503,5.77,50,1,1.0,1,0.5556,1,0.339,xenium_human_lymph_node_seed4
Contiguous Random,31,1,13,<=6,5,6,0.059290117424422195,6.062,29.3053,4.83,50,1,0.1875,1,0.0684,1,0.0257,xenium_human_lymph_node_seed4
Non-Contiguous Random,31,1,13,<=6,5,5,0.15342552881407145,6.3507,29.4187,4.63,50,0,0.0,1,0.2632,1,0.0751,xenium_human_lymph_node_seed4
Contiguous Random,32,5,15,<=6,5,11,0.0714394311548684,7.4031,29.0179,3.92,50,1,0.102,1,0.0375,1,0.0296,xenium_human_lymph_node_seed4
Non-Contiguous Random,32,5,15,<=6,5,4,0.057864054191333836,7.7141,29.3659,3.81,50,1,0.2667,1,0.2174,1,0.0665,xenium_human_lymph_node_seed4
Contiguous Random,33,3,17,<=6,5,49,0.21026071427886378,6.4058,29.4572,4.6,50,0,0.0,1,0.0387,1,0.0459,xenium_human_lymph_node_seed4
Non-Contiguous Random,33,3,17,<=6,5,2,0.04951782312457417,5.479,29.2554,5.34,50,1,0.0909,1,0.0417,1,0.0348,xenium_human_lymph_node_seed4
Contiguous Random,34,5,19,<=6,6,36,0.16066928608479647,7.6107,32.0218,4.21,50,0,0.0,1,0.0192,1,0.0557,xenium_human_lymph_node_seed4
Non-Contiguous Random,34,5,19,<=6,6,34,0.26924185925127037,8.3139,31.9107,3.84,50,0,0.0,0,0.0,1,0.0382,xenium_human_lymph_node_seed4
Contiguous Random,35,5,6,<=6,5,9,0.4128214235658285,5.1264,27.7843,5.42,50,0,0.0,0,0.0,1,0.0938,xenium_human_lymph_node_seed4
Non-Contiguous Random,35,5,6,<=6,5,9,0.4128214235658285,5.0869,27.4908,5.4,50,0,0.0,0,0.0,1,0.0938,xenium_human_lymph_node_seed4
Contiguous Random,36,5,6,<=6,6,3,0.08665298184477999,7.3327,29.7445,4.06,50,1,0.5,1,0.3478,1,0.1324,xenium_human_lymph_node_seed4
Non-Contiguous Random,36,5,6,<=6,6,1,2.9562221493528718e-06,6.3738,29.2951,4.6,50,1,0.8571,1,0.6346,1,0.3889,xenium_human_lymph_node_seed4
Contiguous Random,37,4,9,<=6,6,15,0.08686349091838555,6.4327,30.5921,4.76,50,1,0.0682,1,0.0745,1,0.0494,xenium_human_lymph_node_seed4
Non-Contiguous Random,37,4,9,<=6,6,1,-3.230962694805717e-06,6.9066,30.6768,4.44,50,1,0.2222,1,0.1154,1,0.0475,xenium_human_lymph_node_seed4
Contiguous Random,38,5,2,<=6,4,1,-4.5328140258790554e-06,4.2023,25.6677,6.11,50,1,0.8667,1,0.8125,1,0.5556,xenium_human_lymph_node_seed4
Non-Contiguous Random,38,5,2,<=6,4,1,-3.2838201522722432e-06,7.5167,25.608,3.41,50,1,0.4,1,0.2609,1,0.1983,xenium_human_lymph_node_seed4
Contiguous Random,39,4,5,<=6,6,1,-4.0501864634334694e-06,5.6667,29.7367,5.25,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,39,4,5,<=6,6,1,-4.0501864634334694e-06,5.5971,29.4749,5.27,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,40,2,10,<=6,5,13,0.1404352771811715,7.0226,29.0404,4.14,50,1,0.087,1,0.0573,1,0.0332,xenium_human_lymph_node_seed4
Non-Contiguous Random,40,2,10,<=6,5,2,0.025218053918543315,8.6927,29.1626,3.35,50,1,0.1163,1,0.0993,1,0.0383,xenium_human_lymph_node_seed4
Contiguous Random,41,2,11,<=6,4,69,0.38912994012832647,6.7198,27.0482,4.03,50,0,0.0,0,0.0,1,0.0254,xenium_human_lymph_node_seed4
Non-Contiguous Random,41,2,11,<=6,4,4,0.006555882740020752,6.3959,27.1264,4.24,50,1,0.3077,1,0.2075,1,0.176,xenium_human_lymph_node_seed4
Contiguous Random,42,1,2,<=6,4,1,0.0,5.5802,25.789,4.62,50,1,0.6667,1,0.6333,1,0.5495,xenium_human_lymph_node_seed4
Non-Contiguous Random,42,1,2,<=6,4,1,0.0,5.4706,25.6847,4.7,50,1,0.8409,1,0.7414,1,0.5495,xenium_human_lymph_node_seed4
Contiguous Random,43,0,3,<=6,5,1,2.5889526714638345e-06,6.1972,27.5693,4.45,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,43,0,3,<=6,5,1,4.6096927795169496e-06,6.2138,27.4897,4.42,50,1,0.4375,1,0.2586,1,0.1352,xenium_human_lymph_node_seed4
Contiguous Random,44,0,5,<=6,4,4,0.03558,5.606,26.0299,4.64,50,1,0.0909,1,0.3182,1,0.2797,xenium_human_lymph_node_seed4
Non-Contiguous Random,44,0,5,<=6,4,2,0.05259858921527863,4.1672,26.1934,6.29,50,1,0.3571,1,0.2791,1,0.2744,xenium_human_lymph_node_seed4
Contiguous Random,45,5,19,<=6,6,2,0.02330855061526549,8.588,32.0837,3.74,50,1,0.7143,1,0.3462,1,0.3673,xenium_human_lymph_node_seed4
Non-Contiguous Random,45,5,19,<=6,6,1,-4.745703216846309e-06,8.9491,31.7752,3.55,50,1,1.0,1,0.3333,1,0.3053,xenium_human_lymph_node_seed4
Contiguous Random,46,3,14,<=6,4,14,0.15666579713821416,6.0199,27.0755,4.5,50,0,0.0,1,0.2683,1,0.0985,xenium_human_lymph_node_seed4
Non-Contiguous Random,46,3,14,<=6,4,1,1.4919900894194704e-06,6.2442,27.0872,4.34,50,1,0.1667,1,0.1034,1,0.0679,xenium_human_lymph_node_seed4
Contiguous Random,47,2,10,<=6,5,1,1.3143073868404631e-06,7.101,29.0134,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,47,2,10,<=6,5,1,-2.3137742359291558e-06,6.5632,30.2748,4.61,50,1,0.5,1,0.6,1,0.5106,xenium_human_lymph_node_seed4
Contiguous Random,48,0,14,<=6,4,2,0.062232236328125023,5.2783,27.153,5.14,50,1,0.75,1,0.5,1,0.375,xenium_human_lymph_node_seed4
Non-Contiguous Random,48,0,14,<=6,4,3,0.10344513944625855,5.441,27.1136,4.98,50,1,0.2857,1,0.2222,1,0.1825,xenium_human_lymph_node_seed4
Contiguous Random,49,5,13,<=6,5,1,4.381032319478173e-06,5.0231,28.7148,5.72,50,1,0.0741,1,0.0275,1,0.0434,xenium_human_lymph_node_seed4
Non-Contiguous Random,49,5,13,<=6,5,1,0.0,5.9078,29.0327,4.91,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,50,1,20,7-12,12,6,0.0734743517574864,9.6838,55.5486,5.74,50,1,0.0306,1,0.0288,1,0.024,xenium_human_lymph_node_seed4
Non-Contiguous Random,50,1,20,7-12,12,47,0.143547675907438,11.9129,56.213,4.72,50,1,0.011,1,0.0122,1,0.0238,xenium_human_lymph_node_seed4
Contiguous Random,51,1,3,7-12,11,1,-1.4812279550691088e-06,11.7421,44.4866,3.79,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,51,1,3,7-12,11,1,-1.8419251206491793e-06,10.8409,44.3386,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,52,1,3,7-12,12,1,4.878233972882562e-06,12.009,46.6212,3.88,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,52,1,3,7-12,12,1,-2.8953278794485726e-06,12.6514,46.6462,3.69,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,53,3,7,7-12,7,1,0.0,9.8929,35.1602,3.55,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,53,3,7,7-12,7,1,-1.1861405124213853e-06,9.4891,32.7846,3.45,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,54,5,12,7-12,10,1,4.663556626538501e-06,11.1226,46.1565,4.15,50,1,0.2308,1,0.1307,1,0.0555,xenium_human_lymph_node_seed4
Non-Contiguous Random,54,5,12,7-12,10,1,1.5393952448317094e-06,11.8339,45.3676,3.83,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,55,4,2,7-12,7,1,2.6675332329695323e-06,7.2462,30.6103,4.22,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,55,4,2,7-12,7,1,-4.377893099094532e-06,8.0482,30.7589,3.82,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,56,5,4,7-12,11,1,-4.949843777080076e-07,10.4737,45.644,4.36,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,56,5,4,7-12,11,1,4.445453273271838e-06,11.0833,45.1669,4.08,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,57,5,19,7-12,12,1,2.9103968350874254e-06,14.8869,56.7102,3.81,50,1,0.5,1,0.2299,1,0.0426,xenium_human_lymph_node_seed4
Non-Contiguous Random,57,5,19,7-12,12,3,0.08605115279623932,11.7274,55.954,4.77,50,1,0.069,1,0.0896,1,0.0364,xenium_human_lymph_node_seed4
Contiguous Random,58,1,4,7-12,9,1,1.699206034377898e-06,9.953,38.7592,3.89,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,58,1,4,7-12,9,1,-3.3922322590917986e-06,10.2143,37.5004,3.67,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,59,5,0,7-12,11,1,0.0,10.6006,36.8454,3.48,50,1,0.2747,1,0.2747,1,0.2747,xenium_human_lymph_node_seed4
Non-Contiguous Random,59,5,0,7-12,11,1,0.0,10.7294,38.003,3.54,50,1,0.3876,1,0.3876,1,0.3876,xenium_human_lymph_node_seed4
Contiguous Random,60,1,5,7-12,8,1,2.7859846605249317e-06,8.6349,34.4577,3.99,50,1,0.6,1,0.6176,1,0.5682,xenium_human_lymph_node_seed4
Non-Contiguous Random,60,1,5,7-12,8,3,0.02730592200197879,10.521,34.5982,3.29,50,1,0.2121,1,0.1302,1,0.0998,xenium_human_lymph_node_seed4
Contiguous Random,61,1,4,7-12,7,1,1.2686477163514898e-06,7.5709,32.0516,4.23,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,61,1,4,7-12,7,1,-1.8727646487470828e-06,7.2057,31.792,4.41,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,62,1,12,7-12,11,1,-1.6926277807693957e-06,10.7681,49.8379,4.63,50,1,0.8571,1,0.8571,1,0.5765,xenium_human_lymph_node_seed4
Non-Contiguous Random,62,1,12,7-12,11,1,1.370295819702605e-06,11.7707,50.5223,4.29,50,1,0.8333,1,0.9091,1,0.6184,xenium_human_lymph_node_seed4
Contiguous Random,63,1,14,7-12,7,3,0.16306114337334493,6.708,35.1926,5.25,50,1,0.2,1,0.3333,1,0.0549,xenium_human_lymph_node_seed4
Non-Contiguous Random,63,1,14,7-12,7,2,0.055239630385039484,7.8748,34.8533,4.43,50,1,0.7059,1,0.4923,1,0.0583,xenium_human_lymph_node_seed4
Contiguous Random,64,3,3,7-12,7,1,-5.815180570412082e-07,7.9939,31.4715,3.94,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,64,3,3,7-12,7,1,-1.813553236362786e-06,6.9612,31.5813,4.54,50,1,0.8571,1,0.8235,1,0.7059,xenium_human_lymph_node_seed4
Contiguous Random,65,3,6,7-12,9,1,2.4332682291294816e-06,9.9813,36.9629,3.7,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,65,3,6,7-12,9,1,1.520953178405643e-06,10.5088,37.406,3.56,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,66,4,11,7-12,11,1,3.4068360110772744e-06,15.1776,50.2462,3.31,50,1,1.0,1,0.8864,1,0.8621,xenium_human_lymph_node_seed4
Non-Contiguous Random,66,4,11,7-12,11,7,0.09948350594570454,13.3899,49.3146,3.68,50,1,0.1593,1,0.0667,1,0.0452,xenium_human_lymph_node_seed4
Contiguous Random,67,5,0,7-12,8,1,0.0,7.6039,28.902,3.8,50,1,0.7714,1,0.661,1,0.5102,xenium_human_lymph_node_seed4
Non-Contiguous Random,67,5,0,7-12,8,1,0.0,7.8904,29.4502,3.73,50,1,0.8889,1,0.814,1,0.7042,xenium_human_lymph_node_seed4
Contiguous Random,68,0,15,7-12,7,43,0.2301931300094413,6.1196,34.7912,5.69,50,0,0.0,1,0.0199,1,0.0263,xenium_human_lymph_node_seed4
Non-Contiguous Random,68,0,15,7-12,7,3,0.010508949012980107,8.4342,34.4381,4.08,50,1,0.0732,1,0.0417,1,0.0304,xenium_human_lymph_node_seed4
Contiguous Random,69,4,16,7-12,12,1,4.219327700560882e-07,16.7579,56.1548,3.35,50,1,0.6364,1,0.4684,1,0.3613,xenium_human_lymph_node_seed4
Non-Contiguous Random,69,4,16,7-12,12,1,1.3662727029739585e-06,16.6065,55.2473,3.33,50,1,0.75,1,0.4267,1,0.35,xenium_human_lymph_node_seed4
Contiguous Random,70,5,16,7-12,12,1,-3.407426782175982e-06,16.6637,54.3251,3.26,50,1,0.1402,1,0.0513,1,0.0299,xenium_human_lymph_node_seed4
Non-Contiguous Random,70,5,16,7-12,12,1,1.1767554219943577e-07,14.7118,54.2306,3.69,50,1,0.1523,1,0.0519,1,0.0298,xenium_human_lymph_node_seed4
Contiguous Random,71,4,17,7-12,10,5,0.019901332344021916,11.9036,47.589,4.0,50,1,0.1622,1,0.0864,1,0.0306,xenium_human_lymph_node_seed4
Non-Contiguous Random,71,4,17,7-12,10,1,-2.945062514747576e-06,11.3524,45.5422,4.01,50,1,0.4286,1,0.1613,1,0.0347,xenium_human_lymph_node_seed4
Contiguous Random,72,1,6,7-12,11,1,3.4578697166720573e-06,9.4421,47.361,5.02,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,72,1,6,7-12,11,1,1.7905815560825822e-06,9.9959,50.8633,5.09,50,1,0.8462,1,0.7755,1,0.7424,xenium_human_lymph_node_seed4
Contiguous Random,73,0,4,7-12,12,1,-2.55933015758103e-06,11.9904,47.6525,3.97,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,73,0,4,7-12,12,1,-2.55933015758103e-06,11.7868,48.9633,4.15,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,74,3,8,7-12,7,1,-2.048573528146136e-06,7.8341,33.3406,4.26,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,74,3,8,7-12,7,1,-4.845258654941065e-06,6.6135,33.1526,5.01,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,75,0,9,7-12,12,10,0.04498221354533305,13.4929,52.0993,3.86,50,1,0.0714,1,0.051,1,0.0458,xenium_human_lymph_node_seed4
Non-Contiguous Random,75,0,9,7-12,12,14,0.08783757826559929,12.4782,52.7439,4.23,50,1,0.0872,1,0.0517,1,0.0445,xenium_human_lymph_node_seed4
Contiguous Random,76,1,17,7-12,11,2,0.019784375801780274,12.3205,49.8995,4.05,50,1,0.4138,1,0.1927,1,0.0403,xenium_human_lymph_node_seed4
Non-Contiguous Random,76,1,17,7-12,11,1,8.531594992700064e-07,11.3542,50.3231,4.43,50,1,0.1867,1,0.0944,1,0.0346,xenium_human_lymph_node_seed4
Contiguous Random,77,2,5,7-12,12,1,6.668945906618262e-07,10.6024,49.2538,4.65,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,77,2,5,7-12,12,1,-3.185271146177726e-06,10.2855,48.9253,4.76,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,78,5,14,7-12,11,1,1.7227572841616023e-06,13.5993,50.823,3.74,50,1,0.4286,1,0.4648,1,0.1661,xenium_human_lymph_node_seed4
Non-Contiguous Random,78,5,14,7-12,11,1,-1.5566481584849967e-06,16.8576,49.4965,2.94,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,79,4,1,7-12,9,1,4.0928014119478995e-06,9.8035,33.3312,3.4,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Non-Contiguous Random,79,4,1,7-12,9,1,4.0928014119478995e-06,9.6978,33.2787,3.43,50,1,1.0,1,1.0,1,1.0,xenium_human_lymph_node_seed4
Contiguous Random,80,0,11,7-12,9,2,0.02355351100921632,11.3088,39.4633,3.49,50,1,0.1818,1,0.1046,1,0.0413,xenium_human_lymph_node_seed4
