Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,5,0,14,<=6,4,1,-4.469108581539594e-06,3.3279,17.1229,5.15,50,1,0.25,1,0.1176,1,0.087,xenium_human_lung_cancer_seed2
Non-Contiguous Random,5,0,14,<=6,4,1,-3.1725215912103977e-06,3.5794,17.1755,4.8,50,1,0.0385,1,0.0521,1,0.0489,xenium_human_lung_cancer_seed2
Contiguous Random,6,1,13,<=6,4,2,0.04259149454116817,3.5672,16.9703,4.76,50,1,0.125,1,0.3333,1,0.1572,xenium_human_lung_cancer_seed2
Non-Contiguous Random,6,1,13,<=6,4,6,0.24273861665725704,5.7424,17.1887,2.99,50,0,0.0,0,0.0,1,0.1111,xenium_human_lung_cancer_seed2
Contiguous Random,7,0,11,<=6,6,17,0.1864749288910032,4.1628,19.9994,4.8,50,0,0.0,1,0.1154,1,0.0796,xenium_human_lung_cancer_seed2
Non-Contiguous Random,7,0,11,<=6,6,8,0.08449641239621886,4.5514,19.7828,4.35,50,1,0.0476,1,0.06,1,0.0681,xenium_human_lung_cancer_seed2
Contiguous Random,8,1,3,<=6,6,1,2.8465285138203067e-07,4.1324,17.6567,4.27,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,8,1,3,<=6,6,1,7.713543397902534e-07,4.5751,18.0216,3.94,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,9,2,7,<=6,5,1,-4.023407962516767e-06,3.3004,18.3251,5.55,50,1,0.3333,1,0.3913,1,0.1335,xenium_human_lung_cancer_seed2
Non-Contiguous Random,9,2,7,<=6,5,1,-4.214663497134619e-06,4.2874,17.7355,4.14,50,1,0.5,1,0.8,1,0.629,xenium_human_lung_cancer_seed2
Contiguous Random,10,1,13,<=6,5,3,0.0497128400757853,3.9441,18.6015,4.72,50,1,0.25,1,0.0952,1,0.0913,xenium_human_lung_cancer_seed2
Non-Contiguous Random,10,1,13,<=6,5,2,0.0086438522004878,6.1261,18.5288,3.02,50,1,0.6,1,0.2692,1,0.1852,xenium_human_lung_cancer_seed2
Contiguous Random,11,1,3,<=6,5,1,2.7375017600667073e-06,3.5922,16.9704,4.72,50,1,0.7143,1,0.7826,1,0.8889,xenium_human_lung_cancer_seed2
Non-Contiguous Random,11,1,3,<=6,5,1,0.0,3.6307,16.7443,4.61,50,1,0.9444,1,0.8936,1,0.8333,xenium_human_lung_cancer_seed2
Contiguous Random,12,1,1,<=6,4,2,0.00518,3.0101,15.7177,5.22,50,1,0.3333,1,0.3387,1,0.2703,xenium_human_lung_cancer_seed2
Non-Contiguous Random,12,1,1,<=6,4,1,0.0,2.8389,15.7463,5.55,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,13,1,0,<=6,5,1,-3.0299573124288603e-07,3.2104,16.0539,5.0,50,1,0.5614,1,0.6,1,0.6173,xenium_human_lung_cancer_seed2
Non-Contiguous Random,13,1,0,<=6,5,1,-1.4267229778638923e-06,3.5864,16.1144,4.49,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,14,1,12,<=6,4,6,0.20343014958381656,3.5304,16.9482,4.8,50,0,0.0,1,0.125,1,0.1744,xenium_human_lung_cancer_seed2
Non-Contiguous Random,14,1,12,<=6,4,3,0.1215172399425507,3.5398,17.0551,4.82,50,1,0.2222,1,0.1379,1,0.084,xenium_human_lung_cancer_seed2
Contiguous Random,15,0,0,<=6,6,1,0.0,3.637,16.6873,4.59,50,1,0.1025,1,0.1025,1,0.1025,xenium_human_lung_cancer_seed2
Non-Contiguous Random,15,0,0,<=6,6,1,-4.7128374839559145e-07,4.4334,16.4406,3.71,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,16,2,3,<=6,6,1,-4.132208978602225e-06,4.8791,18.458,3.78,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,16,2,3,<=6,6,1,4.134762004448511e-06,3.9747,18.2748,4.6,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,17,2,18,<=6,6,1,7.656048994775233e-08,5.7615,20.0773,3.48,50,1,0.4,1,0.338,1,0.0922,xenium_human_lung_cancer_seed2
Non-Contiguous Random,17,2,18,<=6,6,1,-3.7751344177383572e-06,6.7655,20.232,2.99,50,1,0.3,1,0.3409,1,0.1101,xenium_human_lung_cancer_seed2
Contiguous Random,18,0,15,<=6,5,23,0.3655586684872375,4.2133,18.504,4.39,50,0,0.0,0,0.0,1,0.0717,xenium_human_lung_cancer_seed2
Non-Contiguous Random,18,0,15,<=6,5,5,0.1385842657795694,3.6033,18.428,5.11,50,1,0.3,1,0.1607,1,0.0615,xenium_human_lung_cancer_seed2
Contiguous Random,19,0,3,<=6,4,1,-5.1906108855526156e-08,2.9352,16.1419,5.5,50,1,0.5238,1,0.525,1,0.5158,xenium_human_lung_cancer_seed2
Non-Contiguous Random,19,0,3,<=6,4,1,1.0172843933342612e-06,3.6815,16.1702,4.39,50,1,0.6333,1,0.7234,1,0.7656,xenium_human_lung_cancer_seed2
Contiguous Random,20,0,11,<=6,6,1,2.992813976310238e-06,3.3186,19.6962,5.94,50,1,0.125,1,0.1463,1,0.1108,xenium_human_lung_cancer_seed2
Non-Contiguous Random,20,0,11,<=6,6,8,0.1301990682485027,5.5063,19.9088,3.62,50,1,0.1111,1,0.2941,1,0.1186,xenium_human_lung_cancer_seed2
Contiguous Random,21,0,2,<=6,4,5,0.011703681502342217,2.9245,15.818,5.41,50,1,0.2727,1,0.4717,1,0.4444,xenium_human_lung_cancer_seed2
Non-Contiguous Random,21,0,2,<=6,4,3,0.013688922805786131,3.9129,15.8023,4.04,50,1,0.5926,1,0.5909,1,0.5875,xenium_human_lung_cancer_seed2
Contiguous Random,22,1,16,<=6,5,6,0.07159340087091515,4.3741,18.4919,4.23,50,1,0.0385,1,0.0732,1,0.0462,xenium_human_lung_cancer_seed2
Non-Contiguous Random,22,1,16,<=6,5,11,0.10397525647153577,3.5716,18.6909,5.23,50,1,0.027,1,0.0617,1,0.0658,xenium_human_lung_cancer_seed2
Contiguous Random,23,2,17,<=6,5,8,0.2539587995535885,4.9733,18.3083,3.68,50,0,0.0,0,0.0,1,0.1033,xenium_human_lung_cancer_seed2
Non-Contiguous Random,23,2,17,<=6,5,3,0.010780643351407604,6.6558,18.5479,2.79,50,1,0.2632,1,0.1596,1,0.0977,xenium_human_lung_cancer_seed2
Contiguous Random,24,2,5,<=6,6,6,0.07775389046020881,4.1861,18.9845,4.54,50,1,0.45,1,0.3431,1,0.2183,xenium_human_lung_cancer_seed2
Non-Contiguous Random,24,2,5,<=6,6,3,0.030694337125986293,4.0955,18.7731,4.58,50,1,0.625,1,0.6939,1,0.5444,xenium_human_lung_cancer_seed2
Contiguous Random,25,1,14,<=6,4,1,-3.5617363452894457e-06,2.7168,17.0276,6.27,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,25,1,14,<=6,4,1,0.0,3.8535,17.0924,4.44,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,26,2,17,<=6,4,6,0.1160097814369202,2.8718,16.9,5.88,50,0,0.0,1,0.3333,1,0.1757,xenium_human_lung_cancer_seed2
Non-Contiguous Random,26,2,17,<=6,4,3,0.2213583129501343,4.3433,17.0932,3.94,50,0,0.0,0,0.0,1,0.3333,xenium_human_lung_cancer_seed2
Contiguous Random,27,0,1,<=6,6,1,0.0,4.9759,17.5595,3.53,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,27,0,1,<=6,6,1,0.0,3.876,17.2871,4.46,50,1,0.9231,1,0.8667,1,0.8167,xenium_human_lung_cancer_seed2
Contiguous Random,28,0,2,<=6,5,1,2.2147912615011478e-07,4.535,16.6643,3.67,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,28,0,2,<=6,5,1,-9.293771437851595e-07,3.3258,16.8091,5.05,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,29,2,7,<=6,6,1,-2.2572861743952455e-06,4.5766,18.68,4.08,50,1,0.75,1,0.75,1,0.6567,xenium_human_lung_cancer_seed2
Non-Contiguous Random,29,2,7,<=6,6,3,0.06268526242887612,3.6406,19.5305,5.36,50,1,0.1739,1,0.1827,1,0.0812,xenium_human_lung_cancer_seed2
Contiguous Random,30,0,4,<=6,5,2,0.0029440618158735887,4.2276,17.2811,4.09,50,1,0.8667,1,0.8182,1,0.8049,xenium_human_lung_cancer_seed2
Non-Contiguous Random,30,0,4,<=6,5,1,-1.92374809304674e-06,4.7855,17.2326,3.6,50,1,1.0,1,1.0,1,0.9783,xenium_human_lung_cancer_seed2
Contiguous Random,31,2,12,<=6,6,1,-1.6888867961917242e-06,4.7785,19.9212,4.17,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,31,2,12,<=6,6,4,0.055282470350406954,3.5085,19.9289,5.68,50,1,0.2857,1,0.1807,1,0.119,xenium_human_lung_cancer_seed2
Contiguous Random,32,0,2,<=6,4,1,-4.916381835936776e-07,3.2414,15.9268,4.91,50,1,0.6,1,0.5536,1,0.495,xenium_human_lung_cancer_seed2
Non-Contiguous Random,32,0,2,<=6,4,1,1.7839050292971573e-06,3.356,15.8966,4.74,50,1,0.3973,1,0.4074,1,0.3937,xenium_human_lung_cancer_seed2
Contiguous Random,33,0,1,<=6,4,1,0.0,3.0544,15.8467,5.19,50,1,0.4478,1,0.3879,1,0.3769,xenium_human_lung_cancer_seed2
Non-Contiguous Random,33,0,1,<=6,4,2,0.00010439147949218783,2.8626,15.7419,5.5,50,1,0.3889,1,0.3286,1,0.3077,xenium_human_lung_cancer_seed2
Contiguous Random,34,1,14,<=6,4,7,0.052287608523368834,3.8527,17.0724,4.43,50,1,0.1667,1,0.2174,1,0.0736,xenium_human_lung_cancer_seed2
Non-Contiguous Random,34,1,14,<=6,4,3,0.1476981841611862,3.8767,17.1198,4.42,50,1,0.25,1,0.1875,1,0.1134,xenium_human_lung_cancer_seed2
Contiguous Random,35,1,5,<=6,6,3,0.07311046261595633,4.1095,18.4462,4.49,50,1,0.5714,1,0.6486,1,0.6234,xenium_human_lung_cancer_seed2
Non-Contiguous Random,35,1,5,<=6,6,1,7.738062091089404e-08,3.9426,18.3061,4.64,50,1,0.5556,1,0.8,1,0.8475,xenium_human_lung_cancer_seed2
Contiguous Random,36,1,8,<=6,5,1,7.353376263730116e-07,3.6166,17.9801,4.97,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,36,1,8,<=6,5,1,-2.478577765037404e-06,3.9752,18.0791,4.55,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,37,0,11,<=6,6,5,0.02459414966114437,5.9864,19.9784,3.34,50,1,0.4444,1,0.3509,1,0.1726,xenium_human_lung_cancer_seed2
Non-Contiguous Random,37,0,11,<=6,6,12,0.3054233931164908,4.2187,20.0329,4.75,50,0,0.0,0,0.0,1,0.0516,xenium_human_lung_cancer_seed2
Contiguous Random,38,1,14,<=6,4,1,4.927158355705341e-06,4.385,16.9812,3.87,50,1,0.5,1,0.4242,1,0.1399,xenium_human_lung_cancer_seed2
Non-Contiguous Random,38,1,14,<=6,4,5,0.07554025983810425,3.5736,17.0796,4.78,50,1,0.04,1,0.0723,1,0.0697,xenium_human_lung_cancer_seed2
Contiguous Random,39,0,1,<=6,5,1,-3.281587551001719e-06,9.3129,16.7141,1.79,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,39,0,1,<=6,5,1,0.0,3.565,16.7352,4.69,50,1,0.6949,1,0.7101,1,0.7143,xenium_human_lung_cancer_seed2
Contiguous Random,40,2,14,<=6,6,1,-1.4765260717419793e-06,7.2101,19.8406,2.75,50,1,1.0,1,0.92,1,0.5281,xenium_human_lung_cancer_seed2
Non-Contiguous Random,40,2,14,<=6,6,1,-1.2884573749039063e-06,6.4237,20.1446,3.14,50,1,0.2391,1,0.1154,1,0.0509,xenium_human_lung_cancer_seed2
Contiguous Random,41,1,12,<=6,6,1,-1.1693313072269618e-06,4.6911,19.8695,4.24,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,41,1,12,<=6,6,1,-2.5031299932809503e-07,4.1327,19.9001,4.82,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,42,2,8,<=6,5,4,0.2579974087860004,3.3827,17.9373,5.3,50,0,0.0,1,0.3846,1,0.4107,xenium_human_lung_cancer_seed2
Non-Contiguous Random,42,2,8,<=6,5,5,0.11093262183582608,4.0013,18.2717,4.57,50,1,0.1,1,0.2807,1,0.1387,xenium_human_lung_cancer_seed2
Contiguous Random,43,0,7,<=6,4,3,0.10654804950714114,3.7317,16.7387,4.49,50,1,0.1765,1,0.1609,1,0.0918,xenium_human_lung_cancer_seed2
Non-Contiguous Random,43,0,7,<=6,4,3,0.20032,3.3284,16.6703,5.01,50,0,0.0,1,0.1739,1,0.1242,xenium_human_lung_cancer_seed2
Contiguous Random,44,0,8,<=6,5,5,0.2454459125589174,3.8697,17.9297,4.63,50,0,0.0,1,0.1154,1,0.1011,xenium_human_lung_cancer_seed2
Non-Contiguous Random,44,0,8,<=6,5,1,5.618667573425995e-07,6.3649,18.2641,2.87,50,1,1.0,1,0.9375,1,0.878,xenium_human_lung_cancer_seed2
Contiguous Random,45,0,7,<=6,4,1,1.9160366058201816e-06,4.3779,16.8376,3.85,50,1,0.5385,1,0.3684,1,0.1638,xenium_human_lung_cancer_seed2
Non-Contiguous Random,45,0,7,<=6,4,3,0.15104146917343142,3.8316,16.6587,4.35,50,1,0.4286,1,0.3684,1,0.312,xenium_human_lung_cancer_seed2
Contiguous Random,46,2,6,<=6,4,12,0.09284307626247407,3.2395,16.4969,5.09,50,1,0.1304,1,0.1528,1,0.1679,xenium_human_lung_cancer_seed2
Non-Contiguous Random,46,2,6,<=6,4,2,0.12147674452781676,4.9918,16.6853,3.34,50,1,0.75,1,0.4762,1,0.233,xenium_human_lung_cancer_seed2
Contiguous Random,47,2,7,<=6,6,3,0.0366309677889633,3.9463,20.2152,5.12,50,1,0.1935,1,0.1202,1,0.0646,xenium_human_lung_cancer_seed2
Non-Contiguous Random,47,2,7,<=6,6,2,0.013555651155748083,4.7444,19.3247,4.07,50,1,0.4,1,0.3913,1,0.2326,xenium_human_lung_cancer_seed2
Contiguous Random,48,1,11,<=6,5,9,0.5426351810516068,4.4363,18.9726,4.28,50,0,0.0,0,0.0,1,0.0196,xenium_human_lung_cancer_seed2
Non-Contiguous Random,48,1,11,<=6,5,48,0.5674403824033695,4.8485,18.7945,3.88,50,0,0.0,0,0.0,1,0.0673,xenium_human_lung_cancer_seed2
Contiguous Random,49,0,18,<=6,6,9,0.09885232405742067,5.6013,20.2366,3.61,50,1,0.1,1,0.0909,1,0.0557,xenium_human_lung_cancer_seed2
Non-Contiguous Random,49,0,18,<=6,6,57,0.23795945581941552,5.1677,20.3791,3.94,50,0,0.0,1,0.0175,1,0.0364,xenium_human_lung_cancer_seed2
Contiguous Random,50,0,16,7-12,11,1,4.643499788126171e-06,7.4742,32.4804,4.35,50,1,0.0938,1,0.0924,1,0.0583,xenium_human_lung_cancer_seed2
Non-Contiguous Random,50,0,16,7-12,11,1,1.2515761380615942e-06,5.7656,30.9021,5.36,50,1,0.1111,1,0.0526,1,0.0586,xenium_human_lung_cancer_seed2
Contiguous Random,51,2,14,7-12,12,1,-4.0772229266128335e-06,9.3677,33.4924,3.58,50,1,0.8571,1,0.6197,1,0.4348,xenium_human_lung_cancer_seed2
Non-Contiguous Random,51,2,14,7-12,12,3,0.130717478380853,9.0779,32.3851,3.57,50,1,0.2727,1,0.1737,1,0.1142,xenium_human_lung_cancer_seed2
Contiguous Random,52,1,15,7-12,8,5,0.26477566498659955,6.9706,23.3288,3.35,50,0,0.0,1,0.0762,1,0.0529,xenium_human_lung_cancer_seed2
Non-Contiguous Random,52,1,15,7-12,8,5,0.08713856788258068,10.6776,23.3197,2.18,50,1,0.2281,1,0.1143,1,0.0478,xenium_human_lung_cancer_seed2
Contiguous Random,53,2,5,7-12,7,1,-4.379267236231943e-06,4.1879,20.4536,4.88,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,53,2,5,7-12,7,1,-2.1655698052569505e-06,4.5609,20.3252,4.46,50,1,1.0,1,1.0,1,0.9302,xenium_human_lung_cancer_seed2
Contiguous Random,54,0,18,7-12,11,3,0.05680897086763026,8.9338,30.8063,3.45,50,1,0.225,1,0.1696,1,0.0558,xenium_human_lung_cancer_seed2
Non-Contiguous Random,54,0,18,7-12,11,8,0.08763526256667464,5.5958,30.8323,5.51,50,1,0.2903,1,0.1556,1,0.0553,xenium_human_lung_cancer_seed2
Contiguous Random,55,1,2,7-12,7,1,-2.0811814384347205e-06,5.1708,19.2672,3.73,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,55,1,2,7-12,7,1,-3.5225142617223426e-06,4.4589,18.3757,4.12,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,56,1,7,7-12,12,1,1.1502189881662517e-06,8.0712,29.7081,3.68,50,1,1.0,1,1.0,1,0.9697,xenium_human_lung_cancer_seed2
Non-Contiguous Random,56,1,7,7-12,12,1,1.1502189881662517e-06,7.8724,29.6847,3.77,50,1,1.0,1,1.0,1,0.9697,xenium_human_lung_cancer_seed2
Contiguous Random,57,2,0,7-12,11,1,-1.5617011223378885e-06,5.6602,22.2503,3.93,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,57,2,0,7-12,11,1,-3.916646747259556e-06,6.0826,24.4539,4.02,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,58,1,8,7-12,12,1,4.126995627351526e-06,7.8971,30.66,3.88,50,1,0.9474,1,0.8113,1,0.7966,xenium_human_lung_cancer_seed2
Non-Contiguous Random,58,1,8,7-12,12,1,2.545541648357741e-06,6.4807,30.4485,4.7,50,1,0.3571,1,0.3529,1,0.3052,xenium_human_lung_cancer_seed2
Contiguous Random,59,1,10,7-12,11,9,0.15328782157623155,5.1892,35.2432,6.79,50,1,0.0556,1,0.0563,1,0.049,xenium_human_lung_cancer_seed2
Non-Contiguous Random,59,1,10,7-12,11,6,0.09507462679231438,7.7459,30.4009,3.92,50,1,0.14,1,0.0852,1,0.0423,xenium_human_lung_cancer_seed2
Contiguous Random,60,1,17,7-12,10,3,0.04244351736306573,4.2187,28.4992,6.76,50,1,0.087,1,0.0732,1,0.0419,xenium_human_lung_cancer_seed2
Non-Contiguous Random,60,1,17,7-12,10,3,0.07784135980530005,7.9347,28.1574,3.55,50,1,0.1538,1,0.1065,1,0.0511,xenium_human_lung_cancer_seed2
Contiguous Random,61,2,3,7-12,10,1,-1.3157374093575314e-06,6.8679,24.1264,3.51,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,61,2,3,7-12,10,1,-1.3157374093575314e-06,6.668,23.9578,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,62,2,14,7-12,9,6,0.11759507083892817,6.3628,24.7946,3.9,50,1,0.2,1,0.142,1,0.0986,xenium_human_lung_cancer_seed2
Non-Contiguous Random,62,2,14,7-12,9,2,0.002963527870178173,5.9945,24.3397,4.06,50,1,0.4722,1,0.2125,1,0.1324,xenium_human_lung_cancer_seed2
Contiguous Random,63,2,3,7-12,9,1,-1.1993789673092614e-06,5.8956,23.0047,3.9,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,63,2,3,7-12,9,1,4.701906840043346e-06,6.5264,22.4373,3.44,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,64,0,13,7-12,12,12,0.15055775824949302,6.6227,32.7497,4.95,50,1,0.1064,1,0.1036,1,0.0668,xenium_human_lung_cancer_seed2
Non-Contiguous Random,64,0,13,7-12,12,4,0.07500687890763647,7.5724,34.5011,4.56,50,1,0.2239,1,0.1035,1,0.0695,xenium_human_lung_cancer_seed2
Contiguous Random,65,0,5,7-12,12,1,2.8058105558947943e-06,7.2515,29.712,4.1,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,65,0,5,7-12,12,1,-3.275785145473442e-06,7.0272,28.0872,4.0,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,66,1,3,7-12,9,1,3.899930318185252e-06,6.3815,21.5339,3.37,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,66,1,3,7-12,9,1,-2.334721883101576e-06,5.5234,21.3177,3.86,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,67,1,3,7-12,8,1,-1.2868707529589685e-06,5.8257,20.3057,3.49,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,67,1,3,7-12,8,1,-1.339018595725161e-06,6.1159,20.0631,3.28,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,68,0,15,7-12,9,1,-5.73425292915708e-07,5.2929,25.1852,4.76,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,68,0,15,7-12,9,1,-4.448903401677029e-06,6.8569,24.642,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,69,0,9,7-12,12,1,-4.127592847402717e-06,8.7141,32.0597,3.68,50,1,0.2816,1,0.1392,1,0.1099,xenium_human_lung_cancer_seed2
Non-Contiguous Random,69,0,9,7-12,12,2,0.10407208597541961,9.1676,31.966,3.49,50,1,0.8889,1,0.6774,1,0.5208,xenium_human_lung_cancer_seed2
Contiguous Random,70,2,1,7-12,12,1,-2.7629063928530373e-06,6.8191,25.0259,3.67,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,70,2,1,7-12,12,1,3.3638187152407184e-06,8.1456,28.0812,3.45,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,71,2,16,7-12,8,2,0.05978281623364279,10.7701,24.7958,2.3,50,1,0.7895,1,0.5,1,0.1984,xenium_human_lung_cancer_seed2
Non-Contiguous Random,71,2,16,7-12,8,2,0.007300941751495427,7.8375,23.1336,2.95,50,1,0.3333,1,0.2095,1,0.1079,xenium_human_lung_cancer_seed2
Contiguous Random,72,1,1,7-12,8,1,-5.926500041553151e-07,4.4104,19.0361,4.32,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,72,1,1,7-12,8,1,-2.1363924981483706e-06,4.1355,18.7015,4.52,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,73,2,11,7-12,12,1,9.147686830246471e-07,6.9067,31.421,4.55,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,73,2,11,7-12,12,1,-1.6575049299749622e-07,6.9891,30.8563,4.41,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,74,1,5,7-12,10,1,-4.2346305112461735e-06,6.0543,24.3367,4.02,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,74,1,5,7-12,10,1,-2.184781794145607e-06,6.0507,25.6092,4.23,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Contiguous Random,75,2,5,7-12,7,1,-3.471536656085572e-06,4.6996,20.3531,4.33,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,75,2,5,7-12,7,3,0.4352335615596066,4.5215,20.3403,4.5,50,0,0.0,1,0.3333,1,0.05,xenium_human_lung_cancer_seed2
Contiguous Random,76,1,10,7-12,9,6,0.05979295115152994,4.9341,25.7068,5.21,50,1,0.25,1,0.129,1,0.0532,xenium_human_lung_cancer_seed2
Non-Contiguous Random,76,1,10,7-12,9,8,0.16825890823364253,6.7771,30.4322,4.49,50,1,0.2308,1,0.1338,1,0.0716,xenium_human_lung_cancer_seed2
Contiguous Random,77,0,11,7-12,8,2,0.059539587269173744,5.9778,23.4767,3.93,50,1,0.7273,1,0.4773,1,0.1486,xenium_human_lung_cancer_seed2
Non-Contiguous Random,77,0,11,7-12,8,1,4.962322807444686e-06,9.9356,23.7615,2.39,50,1,1.0,1,0.5682,1,0.1172,xenium_human_lung_cancer_seed2
Contiguous Random,78,2,14,7-12,9,1,-4.2618815103701024e-06,8.3688,25.1641,3.01,50,1,1.0,1,1.0,1,1.0,xenium_human_lung_cancer_seed2
Non-Contiguous Random,78,2,14,7-12,9,3,0.061062493031819653,6.7767,25.2853,3.73,50,1,0.5417,1,0.3861,1,0.2269,xenium_human_lung_cancer_seed2
Contiguous Random,79,1,11,7-12,7,4,0.026299407249158913,7.7215,22.323,2.89,50,1,0.1277,1,0.098,1,0.0539,xenium_human_lung_cancer_seed2
