Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,11,0,15,<=6,5,1,-2.747340438424839e-06,6.9035,24.518,3.55,50,1,0.9333,1,0.8333,1,0.4519,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,11,0,15,<=6,5,1,1.990407926477644e-06,6.4042,24.7058,3.86,50,1,1.0,1,1.0,1,0.9143,xenium_human_pancreatic_cancer_seed3
Contiguous Random,12,1,17,<=6,4,2,0.04073627559661863,4.5087,21.5258,4.77,50,1,0.3333,1,0.2273,1,0.2315,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,12,1,17,<=6,4,1,-1.8109703063817761e-06,4.4611,21.6045,4.84,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,13,2,0,<=6,5,1,0.0,5.4163,21.0592,3.89,50,1,0.0541,1,0.0541,1,0.0541,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,13,2,0,<=6,5,1,0.0,5.5792,21.1576,3.79,50,1,0.365,1,0.3268,1,0.3012,xenium_human_pancreatic_cancer_seed3
Contiguous Random,14,2,10,<=6,5,1,-2.3876059433991514e-06,6.561,23.1702,3.53,50,1,0.9091,1,0.8947,1,0.5854,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,14,2,10,<=6,5,1,4.8734337437447706e-06,6.1204,22.8965,3.74,50,1,1.0,1,1.0,1,0.9024,xenium_human_pancreatic_cancer_seed3
Contiguous Random,15,0,13,<=6,4,1,-4.045867919855173e-07,4.2481,22.1131,5.21,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,15,0,13,<=6,4,1,-1.0310482978781454e-06,3.6251,22.0682,6.09,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,16,2,24,<=6,5,1,-2.6815800374668797e-06,3.9783,24.368,6.13,50,1,0.625,1,0.4,1,0.2126,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,16,2,24,<=6,5,9,0.14102244035342748,4.955,24.3251,4.91,50,1,0.25,1,0.1413,1,0.0639,xenium_human_pancreatic_cancer_seed3
Contiguous Random,17,1,13,<=6,5,2,0.06225946930774584,5.5655,26.5396,4.77,50,1,0.3333,1,0.3,1,0.1326,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,17,1,13,<=6,5,1,2.2052743916534112e-06,5.5177,23.5963,4.28,50,1,0.7,1,0.4167,1,0.2115,xenium_human_pancreatic_cancer_seed3
Contiguous Random,18,3,7,<=6,6,1,-4.578846833441785e-06,5.9184,24.3536,4.11,50,1,0.9091,1,0.7674,1,0.4623,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,18,3,7,<=6,6,1,1.555198065508745e-06,5.8089,24.0899,4.15,50,1,1.0,1,0.9091,1,0.925,xenium_human_pancreatic_cancer_seed3
Contiguous Random,19,3,11,<=6,6,1,-4.319437061139908e-06,5.5389,24.7736,4.47,50,1,0.8,1,0.6296,1,0.4434,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,19,3,11,<=6,6,1,3.33917090145075e-07,5.1786,24.6067,4.75,50,1,1.0,1,0.4737,1,0.4725,xenium_human_pancreatic_cancer_seed3
Contiguous Random,20,0,1,<=6,5,1,0.0,4.7391,21.4732,4.53,50,1,0.3465,1,0.3403,1,0.3247,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,20,0,1,<=6,5,1,0.0,4.7001,21.3191,4.54,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,21,2,21,<=6,6,1,-2.920313931453755e-06,7.6632,27.1161,3.54,50,1,0.4571,1,0.3119,1,0.2252,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,21,2,21,<=6,6,7,0.093729940624318,6.4602,27.1673,4.21,50,1,0.0849,1,0.0408,1,0.0249,xenium_human_pancreatic_cancer_seed3
Contiguous Random,22,1,8,<=6,6,1,2.209513054066657e-06,5.3333,24.6577,4.62,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,22,1,8,<=6,6,1,3.5803774282860967e-06,5.8108,24.4853,4.21,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,23,0,2,<=6,6,1,-3.4484415081803554e-06,5.3075,22.0259,4.15,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,23,0,2,<=6,6,1,0.0,4.914,22.1258,4.5,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,24,2,21,<=6,5,48,0.12013122424490974,3.6967,24.8269,6.72,50,1,0.031,1,0.0187,1,0.0288,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,24,2,21,<=6,5,7,0.06862962618450752,6.6302,24.9401,3.76,50,1,0.1639,1,0.0909,1,0.0392,xenium_human_pancreatic_cancer_seed3
Contiguous Random,25,1,13,<=6,4,1,1.981687545782318e-06,4.4479,21.7994,4.9,50,1,0.3333,1,0.3333,1,0.1893,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,25,1,13,<=6,4,2,0.01981643273115158,4.8002,21.9112,4.56,50,1,0.8,1,0.7692,1,0.4946,xenium_human_pancreatic_cancer_seed3
Contiguous Random,26,1,11,<=6,5,1,3.2266597922159246e-06,4.9094,23.6041,4.81,50,1,0.4286,1,0.4,1,0.4468,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,26,1,11,<=6,5,3,0.025674270203884603,4.9199,23.0042,4.68,50,1,0.75,1,0.6286,1,0.4327,xenium_human_pancreatic_cancer_seed3
Contiguous Random,27,3,7,<=6,6,1,-4.6001449214572165e-06,5.46,24.1995,4.43,50,1,1.0,1,0.9333,1,0.6429,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,27,3,7,<=6,6,1,-1.3792812136315113e-06,5.35,24.6767,4.61,50,1,0.3333,1,0.3115,1,0.2541,xenium_human_pancreatic_cancer_seed3
Contiguous Random,28,3,22,<=6,6,198,0.2362927781867294,7.8199,27.0503,3.46,50,0,0.0,1,0.0115,1,0.0293,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,28,3,22,<=6,6,3,0.018829399496194055,8.55,26.9072,3.15,50,1,0.0625,1,0.0894,1,0.041,xenium_human_pancreatic_cancer_seed3
Contiguous Random,29,2,1,<=6,6,1,0.0,6.3559,21.8373,3.44,50,1,0.4579,1,0.4274,1,0.4065,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,29,2,1,<=6,6,1,0.0,5.7156,21.895,3.83,50,1,0.0629,1,0.0629,1,0.0629,xenium_human_pancreatic_cancer_seed3
Contiguous Random,30,3,6,<=6,5,1,4.527110164867509e-06,4.5233,22.8778,5.06,50,1,0.4483,1,0.3636,1,0.2051,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,30,3,6,<=6,5,6,0.03949252277184062,4.9307,22.8585,4.64,50,1,0.2222,1,0.2044,1,0.1215,xenium_human_pancreatic_cancer_seed3
Contiguous Random,31,3,3,<=6,6,1,2.966379876892175e-06,5.2303,22.5565,4.31,50,1,1.0,1,0.8636,1,0.7302,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,31,3,3,<=6,6,1,-2.4534215039562213e-06,5.3222,23.1686,4.35,50,1,0.8333,1,0.8333,1,0.7333,xenium_human_pancreatic_cancer_seed3
Contiguous Random,32,3,20,<=6,4,2,0.01440323555946349,8.0335,22.6473,2.82,50,1,0.4815,1,0.314,1,0.0718,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,32,3,20,<=6,4,2,0.023637883453369146,5.3011,22.5687,4.26,50,1,0.2857,1,0.2857,1,0.0781,xenium_human_pancreatic_cancer_seed3
Contiguous Random,33,3,23,<=6,5,80,0.12851798461363417,4.5364,24.83,5.47,50,1,0.0612,1,0.0455,1,0.0295,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,33,3,23,<=6,5,12,0.0723970638449436,3.5487,25.1124,7.08,50,1,0.0306,1,0.0283,1,0.0254,xenium_human_pancreatic_cancer_seed3
Contiguous Random,34,0,10,<=6,6,1,4.760791798091857e-06,5.2423,24.9431,4.76,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,34,0,10,<=6,6,1,-3.6518513667899155e-07,5.2237,24.8699,4.76,50,1,1.0,1,1.0,1,0.9767,xenium_human_pancreatic_cancer_seed3
Contiguous Random,35,1,10,<=6,5,3,0.15053857991239478,5.6843,23.6093,4.15,50,1,0.2,1,0.2857,1,0.2815,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,35,1,10,<=6,5,6,0.16152017917343353,5.3412,23.5778,4.41,50,1,0.3333,1,0.2857,1,0.179,xenium_human_pancreatic_cancer_seed3
Contiguous Random,36,1,26,<=6,6,5,0.04834888084151279,6.0122,27.3208,4.54,50,1,0.1042,1,0.0722,1,0.0317,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,36,1,26,<=6,6,43,0.2299844227492216,3.771,27.3255,7.25,50,0,0.0,1,0.0558,1,0.0266,xenium_human_pancreatic_cancer_seed3
Contiguous Random,37,1,25,<=6,4,6,0.025233448486328136,6.0321,22.8995,3.8,50,1,0.1463,1,0.1141,1,0.0448,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,37,1,25,<=6,4,2,0.10479363298416139,4.5229,22.9615,5.08,50,1,0.1667,1,0.1149,1,0.0621,xenium_human_pancreatic_cancer_seed3
Contiguous Random,38,2,11,<=6,6,9,0.14051180044449696,3.9422,26.1954,6.64,50,1,0.0667,1,0.0803,1,0.0712,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,38,2,11,<=6,6,1,-2.8372811750054794e-06,5.2789,25.5573,4.84,50,1,0.5714,1,0.4571,1,0.2322,xenium_human_pancreatic_cancer_seed3
Contiguous Random,39,3,15,<=6,4,8,0.07070625607490538,4.3825,22.5012,5.13,50,1,0.25,1,0.3636,1,0.1531,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,39,3,15,<=6,4,2,0.008534840521812442,3.7975,22.3299,5.88,50,1,0.6667,1,0.8333,1,0.766,xenium_human_pancreatic_cancer_seed3
Contiguous Random,40,0,8,<=6,4,1,0.0,4.5046,21.4301,4.76,50,1,0.7885,1,0.6471,1,0.5208,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,40,0,8,<=6,4,1,0.0,4.5026,21.2817,4.73,50,1,0.575,1,0.4898,1,0.3268,xenium_human_pancreatic_cancer_seed3
Contiguous Random,41,0,5,<=6,4,1,-2.1892166137691196e-06,3.8929,21.0378,5.4,50,1,0.5,1,0.427,1,0.2193,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,41,0,5,<=6,4,1,-8.871102333066205e-07,3.9021,20.958,5.37,50,1,0.7273,1,0.6567,1,0.5158,xenium_human_pancreatic_cancer_seed3
Contiguous Random,42,0,1,<=6,4,1,0.0,4.3626,20.6841,4.74,50,1,0.0486,1,0.0486,1,0.0486,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,42,0,1,<=6,4,1,0.0,4.3857,20.6681,4.71,50,1,0.392,1,0.3311,1,0.2874,xenium_human_pancreatic_cancer_seed3
Contiguous Random,43,1,3,<=6,5,1,0.0,4.1695,21.7397,5.21,50,1,0.5217,1,0.4286,1,0.3788,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,43,1,3,<=6,5,1,0.0,4.7812,21.5686,4.51,50,1,0.9714,1,0.9556,1,0.875,xenium_human_pancreatic_cancer_seed3
Contiguous Random,44,1,16,<=6,4,4,0.09984927288055417,6.0523,22.7054,3.75,50,1,0.2,1,0.1667,1,0.066,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,44,1,16,<=6,4,2,0.052661662864685044,6.1644,22.5811,3.66,50,1,0.3636,1,0.1754,1,0.073,xenium_human_pancreatic_cancer_seed3
Contiguous Random,45,3,23,<=6,5,104,0.18864776526475607,6.8933,25.1034,3.64,50,0,0.0,1,0.0078,1,0.0272,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,45,3,23,<=6,5,3,0.005367006270047547,6.0784,25.0566,4.12,50,1,0.058,1,0.0413,1,0.0244,xenium_human_pancreatic_cancer_seed3
Contiguous Random,46,0,15,<=6,4,19,0.14370107551574707,3.9309,22.8604,5.82,50,1,0.0455,1,0.0175,1,0.0299,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,46,0,15,<=6,4,8,0.1297361790370941,4.965,22.7295,4.58,50,1,0.1,1,0.0606,1,0.0355,xenium_human_pancreatic_cancer_seed3
Contiguous Random,47,2,8,<=6,4,1,3.1465530395818897e-07,4.1591,21.42,5.15,50,1,1.0,1,0.8667,1,0.6,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,47,2,8,<=6,4,1,1.8016809225085417e-06,3.76,21.409,5.69,50,1,0.5,1,0.6176,1,0.5275,xenium_human_pancreatic_cancer_seed3
Contiguous Random,48,1,4,<=6,5,1,-3.3918256212711606e-07,4.7594,21.7403,4.57,50,1,0.8077,1,0.7391,1,0.6125,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,48,1,4,<=6,5,1,2.2152410319511984e-06,5.2168,21.6929,4.16,50,1,0.8571,1,0.9286,1,0.9688,xenium_human_pancreatic_cancer_seed3
Contiguous Random,49,3,19,<=6,5,2,0.06111317957108228,4.1813,24.374,5.83,50,1,0.1765,1,0.194,1,0.118,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,49,3,19,<=6,5,35,0.20659613270841667,5.4261,25.0182,4.61,50,0,0.0,1,0.0415,1,0.0323,xenium_human_pancreatic_cancer_seed3
Contiguous Random,50,0,15,7-12,7,5,0.1292170363388221,7.3689,31.5037,4.28,50,1,0.2222,1,0.0588,1,0.0459,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,50,0,15,7-12,7,5,0.2587165739561963,6.9474,29.7014,4.28,50,0,0.0,1,0.1562,1,0.0631,xenium_human_pancreatic_cancer_seed3
Contiguous Random,51,0,11,7-12,12,1,3.6120213371404475e-06,7.8399,43.5921,5.56,50,1,1.0,1,1.0,1,0.24,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,51,0,11,7-12,12,1,2.0874672213011536e-06,9.3787,44.1348,4.71,50,1,1.0,1,1.0,1,0.7727,xenium_human_pancreatic_cancer_seed3
Contiguous Random,52,1,21,7-12,12,1,1.2719402223693166e-06,10.4693,48.9768,4.68,50,1,0.1204,1,0.0468,1,0.0284,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,52,1,21,7-12,12,20,0.06995689947453121,12.202,49.0838,4.02,50,1,0.0641,1,0.0523,1,0.0353,xenium_human_pancreatic_cancer_seed3
Contiguous Random,53,2,23,7-12,10,1,8.733763797730276e-07,9.6447,40.1704,4.17,50,1,0.1615,1,0.0907,1,0.0415,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,53,2,23,7-12,10,3,0.06629404001293726,12.1207,39.3779,3.25,50,1,0.6111,1,0.3119,1,0.0572,xenium_human_pancreatic_cancer_seed3
Contiguous Random,54,3,22,7-12,12,1,3.1632057251318457e-07,11.1172,47.5352,4.28,50,1,0.1481,1,0.1184,1,0.0422,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,54,3,22,7-12,12,1,3.5727858674894364e-06,12.8511,47.2266,3.67,50,1,0.1579,1,0.0889,1,0.0432,xenium_human_pancreatic_cancer_seed3
Contiguous Random,55,2,9,7-12,12,1,-1.3640857088326186e-06,9.7344,42.0997,4.32,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,55,2,9,7-12,12,1,-3.4718288377533213e-06,9.4233,41.7598,4.43,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,56,2,0,7-12,8,1,8.512790301718615e-07,5.4375,24.7701,4.56,50,1,0.6282,1,0.5495,1,0.5495,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,56,2,0,7-12,8,1,0.0,6.6839,23.7686,3.56,50,1,0.0704,1,0.0704,1,0.0704,xenium_human_pancreatic_cancer_seed3
Contiguous Random,57,2,5,7-12,7,1,-1.4350970182763767e-06,5.4934,24.6825,4.49,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,57,2,5,7-12,7,1,1.13584591338034e-06,6.2977,24.4699,3.89,50,1,0.8333,1,0.8519,1,0.6494,xenium_human_pancreatic_cancer_seed3
Contiguous Random,58,1,13,7-12,12,1,3.7505939587401116e-06,9.6914,42.5215,4.39,50,1,0.8462,1,0.8537,1,0.8704,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,58,1,13,7-12,12,1,3.6507251349737757e-06,10.7982,44.0089,4.08,50,1,0.6207,1,0.3607,1,0.2577,xenium_human_pancreatic_cancer_seed3
Contiguous Random,59,3,11,7-12,11,1,-4.459513321730668e-06,7.6299,38.7032,5.07,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,59,3,11,7-12,11,1,-4.459513321730668e-06,7.698,38.8724,5.05,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,60,2,18,7-12,7,43,0.14471352983038172,8.0532,29.7344,3.69,50,1,0.0673,1,0.0613,1,0.0291,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,60,2,18,7-12,7,1,3.1328655411555495e-06,7.1816,28.9828,4.04,50,1,0.5,1,0.3333,1,0.1914,xenium_human_pancreatic_cancer_seed3
Contiguous Random,61,1,16,7-12,7,1,-7.509058026489157e-07,6.6578,28.925,4.34,50,1,0.0506,1,0.0504,1,0.0425,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,61,1,16,7-12,7,27,0.13133670214252713,9.5257,28.9637,3.04,50,1,0.1059,1,0.0714,1,0.0488,xenium_human_pancreatic_cancer_seed3
Contiguous Random,62,2,7,7-12,12,1,3.0319484642937766e-06,8.5453,39.1827,4.59,50,1,1.0,1,1.0,1,0.963,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,62,2,7,7-12,12,1,-1.3590853624734223e-06,8.9056,38.6607,4.34,50,1,1.0,1,1.0,1,0.8077,xenium_human_pancreatic_cancer_seed3
Contiguous Random,63,0,12,7-12,12,1,9.728061254321574e-07,8.9568,43.216,4.82,50,1,1.0,1,1.0,1,0.9091,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,63,0,12,7-12,12,1,2.615286219809221e-06,9.2648,44.2199,4.77,50,1,1.0,1,1.0,1,0.9091,xenium_human_pancreatic_cancer_seed3
Contiguous Random,64,0,23,7-12,11,4,0.02023043379361822,7.7315,43.6657,5.65,50,1,0.05,1,0.0409,1,0.034,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,64,0,23,7-12,11,6,0.06699476523892767,11.432,43.6396,3.82,50,1,0.1013,1,0.1279,1,0.0431,xenium_human_pancreatic_cancer_seed3
Contiguous Random,65,1,24,7-12,12,1,4.888350959131316e-06,9.9685,46.7118,4.69,50,1,0.6667,1,0.8571,1,0.4712,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,65,1,24,7-12,12,1,-2.736945070580532e-07,12.2695,47.0096,3.83,50,1,1.0,1,1.0,1,0.5444,xenium_human_pancreatic_cancer_seed3
Contiguous Random,66,2,7,7-12,12,1,2.919107897625395e-07,9.9677,38.8189,3.89,50,1,1.0,1,1.0,1,0.9091,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,66,2,7,7-12,12,1,-4.779575240920764e-06,10.338,38.9703,3.77,50,1,0.8,1,0.8667,1,0.3793,xenium_human_pancreatic_cancer_seed3
Contiguous Random,67,3,28,7-12,8,5,0.06893439286420422,5.0011,31.9554,6.39,50,1,0.0116,1,0.011,1,0.0276,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,67,3,28,7-12,8,3,0.020845687717962247,8.469,31.6209,3.73,50,1,0.0672,1,0.0503,1,0.0302,xenium_human_pancreatic_cancer_seed3
Contiguous Random,68,1,12,7-12,8,5,2.125754557470988,5.2685,28.9691,5.5,50,0,0.0,0,0.0,0,0.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,68,1,12,7-12,8,1,4.408163516878005e-06,7.0482,29.421,4.17,50,1,0.8667,1,0.5455,1,0.1805,xenium_human_pancreatic_cancer_seed3
Contiguous Random,69,1,3,7-12,9,1,-2.9159119725227084e-06,7.0993,25.1052,3.54,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,69,1,3,7-12,9,1,-1.0953776041662533e-06,6.2232,25.3311,4.07,50,1,0.8261,1,0.7656,1,0.641,xenium_human_pancreatic_cancer_seed3
Contiguous Random,70,3,12,7-12,10,1,-7.921418934131452e-07,8.2863,35.8683,4.33,50,1,1.0,1,1.0,1,0.9286,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,70,3,12,7-12,10,1,-7.921418934131452e-07,8.2309,35.6181,4.33,50,1,1.0,1,1.0,1,0.9286,xenium_human_pancreatic_cancer_seed3
Contiguous Random,71,1,3,7-12,8,1,1.664112307044486e-06,6.3935,24.4578,3.83,50,1,0.7447,1,0.6049,1,0.5618,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,71,1,3,7-12,8,1,0.0,5.5798,24.3227,4.36,50,1,0.2538,1,0.2538,1,0.2538,xenium_human_pancreatic_cancer_seed3
Contiguous Random,72,0,23,7-12,8,1,2.7963903384553568e-06,5.5741,31.675,5.68,50,1,0.6585,1,0.6,1,0.4762,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,72,0,23,7-12,8,1,-2.4561946297962933e-06,5.6441,31.6763,5.61,50,1,0.6875,1,0.7049,1,0.5052,xenium_human_pancreatic_cancer_seed3
Contiguous Random,73,3,13,7-12,7,1,-4.775484531815977e-06,8.5802,27.3295,3.19,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,73,3,13,7-12,7,1,-1.317157461516727e-06,7.0772,27.9387,3.95,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,74,0,4,7-12,9,1,1.6902351379355363e-06,6.8774,27.199,3.95,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,74,0,4,7-12,9,1,-3.4484863280920264e-08,6.8923,26.9435,3.91,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed3
Contiguous Random,75,1,15,7-12,7,10,0.10412561198052595,6.0931,28.4799,4.67,50,1,0.0909,1,0.0559,1,0.0507,xenium_human_pancreatic_cancer_seed3
Non-Contiguous Random,75,1,15,7-12,7,4,0.13166200602790945,7.0538,28.5075,4.04,50,1,0.0769,1,0.0863,1,0.0537,xenium_human_pancreatic_cancer_seed3
Contiguous Random,76,3,15,7-12,11,2,0.031101329154782364,7.4455,41.8365,5.62,50,1,0.4444,1,0.4048,1,0.3937,xenium_human_pancreatic_cancer_seed3
