Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,5,1,1,<=6,4,1,0.0,4.3558,20.9929,4.82,50,1,0.3585,1,0.4065,1,0.3731,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,5,1,1,<=6,4,1,5.225145816786791e-07,4.2235,21.0618,4.99,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,6,2,11,<=6,4,1,1.0158538818359417e-06,4.1571,22.2739,5.36,50,1,0.9375,1,0.9524,1,0.9667,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,6,2,11,<=6,4,1,1.0158538818359417e-06,4.0466,22.2905,5.51,50,1,0.9375,1,0.9524,1,0.9667,xenium_human_pancreatic_cancer_seed2
Contiguous Random,7,0,23,<=6,6,2,0.041146129555766575,7.8482,28.0214,3.57,50,1,0.2069,1,0.0811,1,0.0347,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,7,0,23,<=6,6,42,0.19755038974639383,5.624,27.9485,4.97,50,0,0.0,1,0.037,1,0.0307,xenium_human_pancreatic_cancer_seed2
Contiguous Random,8,3,21,<=6,5,4,0.03323366540843237,6.1434,25.5497,4.16,50,1,0.1081,1,0.0977,1,0.0416,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,8,3,21,<=6,5,52,0.17978277534796788,5.931,25.7027,4.33,50,0,0.0,1,0.0177,1,0.0305,xenium_human_pancreatic_cancer_seed2
Contiguous Random,9,0,20,<=6,5,3,0.03924129403859547,5.0239,25.4357,5.06,50,1,0.619,1,0.6667,1,0.4804,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,9,0,20,<=6,5,7,0.19329453073781167,3.9821,25.6564,6.44,50,0,0.0,1,0.4615,1,0.4065,xenium_human_pancreatic_cancer_seed2
Contiguous Random,10,2,8,<=6,4,1,-4.479947090147568e-06,3.6097,22.2979,6.18,50,1,1.0,1,1.0,1,0.975,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,10,2,8,<=6,4,2,0.012257231811285019,4.9741,22.2185,4.47,50,1,0.625,1,0.52,1,0.3171,xenium_human_pancreatic_cancer_seed2
Contiguous Random,11,1,16,<=6,5,3,0.005206174729482427,5.671,25.8068,4.55,50,1,0.1899,1,0.0875,1,0.0332,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,11,1,16,<=6,5,154,0.2739521992599685,4.4466,25.6915,5.78,50,0,0.0,1,0.0164,1,0.0234,xenium_human_pancreatic_cancer_seed2
Contiguous Random,12,1,13,<=6,4,1,2.536020278942619e-06,4.7531,23.1866,4.88,50,1,0.8571,1,0.5455,1,0.1553,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,12,1,13,<=6,4,2,0.1364410951757431,4.2897,23.0116,5.36,50,0,0.0,1,0.8,1,0.68,xenium_human_pancreatic_cancer_seed2
Contiguous Random,13,1,11,<=6,5,1,1.2126208112084313e-06,5.604,24.1418,4.31,50,1,1.0,1,1.0,1,0.9,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,13,1,11,<=6,5,1,5.084500131619096e-07,7.7003,24.1816,3.14,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,14,2,8,<=6,4,2,0.03461499606907368,4.9045,22.3023,4.55,50,1,0.8,1,0.72,1,0.4369,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,14,2,8,<=6,4,1,-4.572863578800046e-06,5.2369,21.8524,4.17,50,1,0.625,1,0.6111,1,0.3615,xenium_human_pancreatic_cancer_seed2
Contiguous Random,15,3,15,<=6,4,1,2.9110002517686306e-06,5.5889,22.5922,4.04,50,1,0.8,1,0.5,1,0.4375,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,15,3,15,<=6,4,10,0.10279712393760682,3.9844,22.8283,5.73,50,1,0.0952,1,0.0426,1,0.0521,xenium_human_pancreatic_cancer_seed2
Contiguous Random,16,3,7,<=6,4,1,4.275360107414139e-06,5.0068,21.5466,4.3,50,1,1.0,1,1.0,1,0.7143,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,16,3,7,<=6,4,1,-2.625141143797194e-06,6.6181,21.8972,3.31,50,1,1.0,1,0.8667,1,0.7255,xenium_human_pancreatic_cancer_seed2
Contiguous Random,17,3,25,<=6,4,3,0.01754164782047271,5.9616,23.2314,3.9,50,1,0.186,1,0.1205,1,0.0501,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,17,3,25,<=6,4,4,0.04605636787414552,4.7843,23.3925,4.89,50,1,0.0342,1,0.0408,1,0.0259,xenium_human_pancreatic_cancer_seed2
Contiguous Random,18,0,7,<=6,4,1,2.402439117421551e-06,4.4195,21.6281,4.89,50,1,1.0,1,1.0,1,0.7778,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,18,0,7,<=6,4,1,-3.642158508343485e-06,4.0254,21.876,5.43,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,19,0,23,<=6,6,12,0.08564719087926509,5.703,27.8553,4.88,50,1,0.0545,1,0.0376,1,0.0301,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,19,0,23,<=6,6,9,0.10786487539894923,4.2481,28.0883,6.61,50,1,0.0851,1,0.0411,1,0.029,xenium_human_pancreatic_cancer_seed2
Contiguous Random,20,0,5,<=6,6,1,0.0,5.509,23.8463,4.33,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,20,0,5,<=6,6,1,4.897977569084944e-07,5.4942,24.1555,4.4,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,21,1,15,<=6,5,1,2.3902048438828594e-06,6.506,25.4674,3.91,50,1,0.4839,1,0.1712,1,0.0428,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,21,1,15,<=6,5,2,0.023632021552264737,7.3614,25.666,3.49,50,1,0.4375,1,0.3333,1,0.0609,xenium_human_pancreatic_cancer_seed2
Contiguous Random,22,3,18,<=6,6,2,0.024477718605972365,8.0398,27.7678,3.45,50,1,0.3,1,0.172,1,0.0418,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,22,3,18,<=6,6,16,0.25206675910209364,5.5585,27.1424,4.88,50,0,0.0,1,0.0513,1,0.0507,xenium_human_pancreatic_cancer_seed2
Contiguous Random,23,3,16,<=6,5,1,9.917354951774482e-07,5.6722,24.8969,4.39,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,23,3,16,<=6,5,1,3.759014716655726e-06,4.734,24.1525,5.1,50,1,1.0,1,0.9167,1,0.96,xenium_human_pancreatic_cancer_seed2
Contiguous Random,24,3,4,<=6,4,1,-3.435134887708191e-06,4.579,21.2041,4.63,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,24,3,4,<=6,4,1,-2.758941650388147e-06,3.9351,21.6087,5.49,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,25,2,3,<=6,4,1,0.0,4.3228,21.0637,4.87,50,1,0.0792,1,0.0792,1,0.0792,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,25,2,3,<=6,4,1,0.0,4.2281,21.2661,5.03,50,1,0.2658,1,0.2431,1,0.2415,xenium_human_pancreatic_cancer_seed2
Contiguous Random,26,1,5,<=6,5,5,0.01284,4.2951,22.4701,5.23,50,1,0.4752,1,0.3712,1,0.289,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,26,1,5,<=6,5,1,-2.276340321571979e-06,4.5163,22.4561,4.97,50,1,0.8889,1,0.9375,1,0.9565,xenium_human_pancreatic_cancer_seed2
Contiguous Random,27,2,17,<=6,6,1,-4.5593495227036485e-06,8.5031,30.257,3.56,50,1,0.4118,1,0.2083,1,0.0591,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,27,2,17,<=6,6,1,-2.6258810325030524e-06,9.4468,27.7464,2.94,50,1,0.8182,1,0.4773,1,0.0939,xenium_human_pancreatic_cancer_seed2
Contiguous Random,28,0,16,<=6,4,27,0.1388441843891144,6.4227,23.5,3.66,50,1,0.0476,1,0.0487,1,0.0326,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,28,0,16,<=6,4,1,2.0084571838441256e-06,6.8536,23.3788,3.41,50,1,0.3333,1,0.1373,1,0.0665,xenium_human_pancreatic_cancer_seed2
Contiguous Random,29,1,1,<=6,6,1,0.0,5.2153,22.7994,4.37,50,1,0.449,1,0.4274,1,0.4,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,29,1,1,<=6,6,1,0.0,5.4242,22.7272,4.19,50,1,0.4095,1,0.4,1,0.3759,xenium_human_pancreatic_cancer_seed2
Contiguous Random,30,1,4,<=6,4,1,0.0,5.3096,21.3247,4.02,50,1,0.0839,1,0.0839,1,0.0839,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,30,1,4,<=6,4,3,0.005647729263305664,4.2799,21.4578,5.01,50,1,0.5172,1,0.4017,1,0.3401,xenium_human_pancreatic_cancer_seed2
Contiguous Random,31,3,10,<=6,6,1,1.7055778315649972e-06,6.1601,25.4256,4.13,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,31,3,10,<=6,6,1,3.9191317054709796e-06,6.2801,25.1024,4.0,50,1,0.75,1,0.8333,1,0.8776,xenium_human_pancreatic_cancer_seed2
Contiguous Random,32,2,13,<=6,5,2,0.02278446853789634,4.4163,24.0052,5.44,50,1,0.4118,1,0.5,1,0.3538,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,32,2,13,<=6,5,2,0.022200448055485045,4.7186,23.3847,4.96,50,1,0.8571,1,0.8235,1,0.7727,xenium_human_pancreatic_cancer_seed2
Contiguous Random,33,0,20,<=6,5,11,0.13835419580362912,5.1819,25.4584,4.91,50,1,0.125,1,0.028,1,0.0389,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,33,0,20,<=6,5,15,0.12720915842237696,4.8731,25.479,5.23,50,1,0.0213,1,0.0485,1,0.0349,xenium_human_pancreatic_cancer_seed2
Contiguous Random,34,0,13,<=6,4,3,0.03208614682197572,4.002,22.5366,5.63,50,1,0.2,1,0.1591,1,0.1368,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,34,0,13,<=6,4,1,0.0,4.0796,22.4589,5.51,50,1,0.5,1,0.6552,1,0.6852,xenium_human_pancreatic_cancer_seed2
Contiguous Random,35,1,11,<=6,5,1,-4.110638386456422e-06,5.2533,24.2519,4.62,50,1,0.3333,1,0.1765,1,0.0903,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,35,1,11,<=6,5,1,1.270112273465962e-06,6.5123,24.2746,3.73,50,1,1.0,1,0.9231,1,0.5733,xenium_human_pancreatic_cancer_seed2
Contiguous Random,36,3,13,<=6,4,4,0.10489024946212766,6.8319,22.2813,3.26,50,1,0.25,1,0.3,1,0.292,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,36,3,13,<=6,4,9,0.33959065135896205,4.8555,22.1766,4.57,50,0,0.0,0,0.0,1,0.1096,xenium_human_pancreatic_cancer_seed2
Contiguous Random,37,2,21,<=6,6,21,0.08506781479745018,5.4947,27.9102,5.08,50,1,0.0247,1,0.0484,1,0.0298,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,37,2,21,<=6,6,8,0.07271782101690638,5.7228,27.7046,4.84,50,1,0.0345,1,0.0289,1,0.0381,xenium_human_pancreatic_cancer_seed2
Contiguous Random,38,0,23,<=6,6,2,0.05204761643606137,3.9956,28.0828,7.03,50,1,0.0448,1,0.0315,1,0.0248,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,38,0,23,<=6,6,13,0.11060329972750443,5.1452,27.8195,5.41,50,1,0.0185,1,0.0209,1,0.0306,xenium_human_pancreatic_cancer_seed2
Contiguous Random,39,2,12,<=6,4,1,1.3568687439180493e-06,4.4386,22.6532,5.1,50,1,0.5,1,0.5789,1,0.4342,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,39,2,12,<=6,4,1,-9.088706970084015e-07,4.351,23.0874,5.31,50,1,0.75,1,0.6111,1,0.4487,xenium_human_pancreatic_cancer_seed2
Contiguous Random,40,0,2,<=6,5,1,0.0,4.904,22.2644,4.54,50,1,0.3471,1,0.3172,1,0.3106,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,40,0,2,<=6,5,1,-8.339059814049116e-07,4.9209,22.1713,4.51,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,41,3,25,<=6,6,1,1.0658572969779456e-06,8.4999,27.4126,3.23,50,1,0.1277,1,0.1429,1,0.0445,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,41,3,25,<=6,6,7,0.053296097449247626,8.0544,27.3975,3.4,50,1,0.1026,1,0.069,1,0.0384,xenium_human_pancreatic_cancer_seed2
Contiguous Random,42,2,8,<=6,6,1,3.5160513620624556e-06,5.9102,25.1009,4.25,50,1,0.875,1,0.7273,1,0.6049,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,42,2,8,<=6,6,1,-3.4771429341384774e-06,4.9643,25.3164,5.1,50,1,1.0,1,0.8,1,0.5397,xenium_human_pancreatic_cancer_seed2
Contiguous Random,43,1,19,<=6,4,2,0.02652376152038577,7.2114,23.6109,3.27,50,1,0.2381,1,0.1765,1,0.0553,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,43,1,19,<=6,4,8,0.12202955892562867,6.2728,23.4252,3.73,50,1,0.087,1,0.057,1,0.039,xenium_human_pancreatic_cancer_seed2
Contiguous Random,44,0,24,<=6,5,1,1.290723678826211e-06,5.6565,25.5094,4.51,50,1,1.0,1,0.6552,1,0.2727,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,44,0,24,<=6,5,1,-3.875323241586681e-06,6.2687,25.4937,4.07,50,1,0.5,1,0.6,1,0.8857,xenium_human_pancreatic_cancer_seed2
Contiguous Random,45,0,17,<=6,5,4,0.025570214001929714,5.2391,25.4711,4.86,50,1,0.25,1,0.1337,1,0.0376,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,45,0,17,<=6,5,14,0.12053902198423538,6.9286,25.4546,3.67,50,1,0.0556,1,0.056,1,0.0345,xenium_human_pancreatic_cancer_seed2
Contiguous Random,46,0,15,<=6,4,6,0.037175658884048446,4.3974,23.3985,5.32,50,1,0.0678,1,0.049,1,0.0335,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,46,0,15,<=6,4,18,0.07023912856101988,4.6497,23.4042,5.03,50,1,0.0698,1,0.0909,1,0.0469,xenium_human_pancreatic_cancer_seed2
Contiguous Random,47,3,8,<=6,4,1,1.8162739276877948e-06,4.4423,21.7559,4.9,50,1,0.3043,1,0.2353,1,0.1441,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,47,3,8,<=6,4,4,0.00423947940826416,6.5544,21.7449,3.32,50,1,0.2727,1,0.1822,1,0.0992,xenium_human_pancreatic_cancer_seed2
Contiguous Random,48,3,10,<=6,6,1,-2.9091036276573945e-06,5.1677,25.2836,4.89,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,48,3,10,<=6,6,1,-4.769271422011556e-06,6.0486,24.9425,4.12,50,1,0.7143,1,0.7179,1,0.6757,xenium_human_pancreatic_cancer_seed2
Contiguous Random,49,2,7,<=6,5,1,1.5071584721360054e-06,4.7011,23.4287,4.98,50,1,1.0,1,0.8913,1,0.7833,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,49,2,7,<=6,5,1,0.0,4.9196,22.8901,4.65,50,1,0.4505,1,0.4505,1,0.4505,xenium_human_pancreatic_cancer_seed2
Contiguous Random,50,1,9,7-12,12,1,-4.681902301850727e-06,8.8071,44.3442,5.04,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,50,1,9,7-12,12,1,3.4095716872073467e-06,8.7765,43.3377,4.94,50,1,1.0,1,0.9091,1,0.8511,xenium_human_pancreatic_cancer_seed2
Contiguous Random,51,3,13,7-12,11,1,2.02025139073303e-06,10.2178,42.5046,4.16,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,51,3,13,7-12,11,1,4.063426545242166e-06,10.8132,41.0684,3.8,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,52,2,15,7-12,8,4,0.1497326383790787,9.1442,34.8329,3.81,50,1,0.25,1,0.0947,1,0.0502,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,52,2,15,7-12,8,3,0.11576933480617524,9.9082,33.6032,3.39,50,1,0.3333,1,0.1696,1,0.0446,xenium_human_pancreatic_cancer_seed2
Contiguous Random,53,3,7,7-12,7,1,4.011641305583236e-06,8.0484,26.3302,3.27,50,1,0.8846,1,0.7451,1,0.3731,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,53,3,7,7-12,7,1,-2.2133077476338414e-07,6.6059,27.2457,4.12,50,1,0.9286,1,0.75,1,0.4804,xenium_human_pancreatic_cancer_seed2
Contiguous Random,54,1,8,7-12,11,1,-4.9348820500005885e-06,10.9158,39.3544,3.61,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,54,1,8,7-12,11,1,5.935776397070214e-07,11.2783,39.4656,3.5,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,55,1,17,7-12,10,10,0.3796848274315584,6.4794,43.1247,6.66,50,0,0.0,1,0.2222,1,0.0548,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,55,1,17,7-12,10,13,0.3030761101709718,10.2615,42.4188,4.13,50,0,0.0,1,0.129,1,0.0615,xenium_human_pancreatic_cancer_seed2
Contiguous Random,56,3,14,7-12,10,1,-2.7788800210926112e-06,10.9467,39.2794,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,56,3,14,7-12,10,1,8.705462877234282e-07,12.049,39.5025,3.28,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,57,1,7,7-12,10,1,-7.550132712363933e-07,8.8984,36.6856,4.12,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,57,1,7,7-12,10,1,3.2240918388382056e-06,9.3161,36.2007,3.89,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,58,3,4,7-12,12,1,-4.2099904051795534e-07,8.0426,37.1776,4.62,50,1,0.6786,1,0.6471,1,0.2113,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,58,3,4,7-12,12,1,9.626004331408922e-07,9.2648,39.4779,4.26,50,1,0.9286,1,0.9286,1,0.4,xenium_human_pancreatic_cancer_seed2
Contiguous Random,59,2,23,7-12,11,1,1.0005211040775563e-06,10.5718,45.4621,4.3,50,1,0.8696,1,0.6094,1,0.2907,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,59,2,23,7-12,11,6,0.11774804572954378,9.8873,45.5753,4.61,50,1,0.2609,1,0.1088,1,0.0362,xenium_human_pancreatic_cancer_seed2
Contiguous Random,60,3,18,7-12,11,1,-9.120757499259113e-07,10.3269,45.7988,4.43,50,1,0.68,1,0.4316,1,0.2358,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,60,3,18,7-12,11,1,-4.707339998910598e-06,10.5785,46.24,4.37,50,1,0.7,1,0.4023,1,0.2667,xenium_human_pancreatic_cancer_seed2
Contiguous Random,61,2,1,7-12,12,1,-3.7734648489157543e-06,10.9235,34.2976,3.14,50,1,0.9767,1,0.9245,1,0.9259,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,61,2,1,7-12,12,1,-3.7734648489157543e-06,10.0889,33.9821,3.37,50,1,0.8627,1,0.8421,1,0.8305,xenium_human_pancreatic_cancer_seed2
Contiguous Random,62,2,5,7-12,11,1,3.4164369795419702e-06,8.5365,37.3606,4.38,50,1,0.5,1,0.5,1,0.7143,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,62,2,5,7-12,11,1,1.6375497415843654e-06,8.7248,37.4644,4.29,50,1,1.0,1,1.0,1,0.5357,xenium_human_pancreatic_cancer_seed2
Contiguous Random,63,2,18,7-12,10,1,4.919622594523609e-06,10.8948,42.5376,3.9,50,1,0.75,1,0.6909,1,0.2663,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,63,2,18,7-12,10,1,2.6602970687461536e-06,9.9356,40.0986,4.04,50,1,0.7407,1,0.6615,1,0.2907,xenium_human_pancreatic_cancer_seed2
Contiguous Random,64,2,14,7-12,12,19,0.1528208911423926,9.5721,48.6123,5.08,50,1,0.125,1,0.1259,1,0.1024,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,64,2,14,7-12,12,1,1.3156162064209553e-06,10.5701,47.6212,4.51,50,1,0.6154,1,0.6042,1,0.5663,xenium_human_pancreatic_cancer_seed2
Contiguous Random,65,0,14,7-12,7,1,4.605004284452541e-06,8.4246,31.178,3.7,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,65,0,14,7-12,7,3,0.0860308299363245,7.9626,28.9684,3.64,50,1,0.4286,1,0.3333,1,0.1893,xenium_human_pancreatic_cancer_seed2
Contiguous Random,66,2,4,7-12,9,1,2.0380655922913604e-06,8.5823,31.0378,3.62,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,66,2,4,7-12,9,1,-3.040974934975793e-06,7.8106,30.7884,3.94,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,67,2,2,7-12,12,1,-4.655646630435939e-06,10.7846,35.0249,3.25,50,1,1.0,1,1.0,1,0.6447,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,67,2,2,7-12,12,1,1.5455791359531013e-06,9.8384,35.3086,3.59,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,68,1,17,7-12,9,12,0.06952940710703526,6.0938,39.3608,6.46,50,1,0.0664,1,0.0478,1,0.0262,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,68,1,17,7-12,9,5,0.047445779457092274,7.0342,39.2135,5.57,50,1,0.0734,1,0.0526,1,0.0265,xenium_human_pancreatic_cancer_seed2
Contiguous Random,69,1,17,7-12,8,1,1.7710081742228212e-06,6.9484,33.9961,4.89,50,1,0.0592,1,0.0367,1,0.0274,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,69,1,17,7-12,8,2,0.017576956973769597,8.2941,33.5734,4.05,50,1,0.0146,1,0.0483,1,0.0297,xenium_human_pancreatic_cancer_seed2
Contiguous Random,70,1,2,7-12,9,1,4.52572504677784e-06,8.305,30.0888,3.62,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,70,1,2,7-12,9,1,-1.3967736562092714e-06,7.1675,29.6239,4.13,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,71,0,25,7-12,9,47,0.06547227985382076,5.7087,38.5237,6.75,50,1,0.0278,1,0.024,1,0.0327,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,71,0,25,7-12,9,6,0.013276962343851673,13.0348,38.8954,2.98,50,1,0.1688,1,0.0813,1,0.0423,xenium_human_pancreatic_cancer_seed2
Contiguous Random,72,1,14,7-12,8,3,0.09628365536045902,6.9553,33.3286,4.79,50,1,0.1786,1,0.0677,1,0.038,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,72,1,14,7-12,8,4,0.08827382689799113,7.6726,32.8192,4.28,50,1,0.0968,1,0.0687,1,0.041,xenium_human_pancreatic_cancer_seed2
Contiguous Random,73,1,3,7-12,8,1,-4.524037681308268e-06,6.2045,26.5628,4.28,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,73,1,3,7-12,8,1,-2.2044661512898855e-06,6.1383,26.6561,4.34,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,74,0,8,7-12,8,1,1.6098860851554084e-06,6.9586,28.4741,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,74,0,8,7-12,8,1,-2.813544204704685e-06,7.5157,28.5524,3.8,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed2
Contiguous Random,75,1,1,7-12,10,1,0.0,9.5027,30.4998,3.21,50,1,0.807,1,0.6849,1,0.6849,xenium_human_pancreatic_cancer_seed2
Non-Contiguous Random,75,1,1,7-12,10,1,0.0,9.5775,30.2412,3.16,50,1,0.7541,1,0.6757,1,0.6757,xenium_human_pancreatic_cancer_seed2
Contiguous Random,76,2,14,7-12,11,1,3.881981166298232e-06,8.9438,44.915,5.02,50,1,0.2368,1,0.1837,1,0.1627,xenium_human_pancreatic_cancer_seed2
