Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Non-Contiguous Random,5,0,17,<=6,4,1,-3.526592254887717e-07,1.6331,7.629,4.67,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,6,0,15,<=6,6,9,0.272276539330423,1.5798,8.9692,5.68,50,0,0.0,1,0.0909,1,0.1486,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,6,0,15,<=6,6,1,-1.8450972707473312e-06,2.0099,8.8609,4.41,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,7,0,2,<=6,6,1,4.387223251401534e-06,2.0187,7.8128,3.87,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,7,0,2,<=6,6,1,4.3620124229315493e-07,1.7052,7.8228,4.59,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,8,0,2,<=6,5,1,3.097602397148305e-06,1.6019,7.4938,4.68,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,8,0,2,<=6,5,1,0.0,1.6238,7.382,4.55,50,1,0.6494,1,0.6494,1,0.6494,xenium_human_kidney_nondiseased_seed0
Contiguous Random,9,0,3,<=6,5,1,-6.743277898117739e-07,1.8368,7.6298,4.15,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,9,0,3,<=6,5,1,-9.117892201815359e-07,1.6504,7.6472,4.63,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,10,0,9,<=6,6,1,3.540466451901203e-06,2.3422,8.8695,3.79,50,1,0.5652,1,0.3297,1,0.1253,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,10,0,9,<=6,6,1,8.606496914032036e-07,4.1002,8.8593,2.16,50,1,0.5385,1,0.381,1,0.1908,xenium_human_kidney_nondiseased_seed0
Contiguous Random,11,0,5,<=6,5,1,1.6650433254383756e-06,1.5716,7.8194,4.98,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,11,0,5,<=6,5,1,-3.120162990866149e-06,1.6958,8.101,4.78,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,12,0,8,<=6,6,1,-4.397272474365721e-06,1.8795,8.522,4.53,50,1,1.0,1,0.75,1,0.4,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,12,0,8,<=6,6,2,0.026668293783181363,2.1127,8.4855,4.02,50,1,0.4615,1,0.5,1,0.3762,xenium_human_kidney_nondiseased_seed0
Contiguous Random,13,0,4,<=6,4,1,1.3615989685189511e-06,1.4033,7.269,5.18,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,13,0,4,<=6,4,1,-4.275114536281266e-06,1.5719,7.2932,4.64,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,14,0,12,<=6,6,1,-2.6800923108583063e-06,1.648,9.1432,5.55,50,1,0.5,1,0.2143,1,0.2083,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,14,0,12,<=6,6,1,-3.969025630434775e-06,1.6397,8.9397,5.45,50,1,1.0,1,0.7857,1,0.5672,xenium_human_kidney_nondiseased_seed0
Contiguous Random,15,0,6,<=6,4,1,8.051967620714695e-07,2.1986,7.5014,3.41,50,1,1.0,1,0.8125,1,0.3451,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,15,0,6,<=6,4,1,-9.378051757796824e-07,1.6141,7.4369,4.61,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,16,0,15,<=6,5,4,0.05157113891751308,2.7251,8.3675,3.07,50,1,0.0909,1,0.1364,1,0.1622,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,16,0,15,<=6,5,1,-4.163699500459028e-06,1.6869,8.3718,4.96,50,1,0.1852,1,0.1552,1,0.0992,xenium_human_kidney_nondiseased_seed0
Contiguous Random,17,0,3,<=6,6,1,-3.3144959738773405e-06,1.9933,8.0942,4.06,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,17,0,3,<=6,6,1,-4.0960032235970445e-06,1.8465,8.0628,4.37,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,18,0,7,<=6,4,1,3.080787658690798e-06,1.5153,7.4714,4.93,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,18,0,7,<=6,4,2,0.042754616146087665,1.6183,7.5033,4.64,50,1,0.6667,1,0.84,1,0.6301,xenium_human_kidney_nondiseased_seed0
Contiguous Random,19,0,11,<=6,4,18,0.1285343505287171,2.0584,7.7098,3.75,50,1,0.0556,1,0.1346,1,0.087,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,19,0,11,<=6,4,5,0.09404046125411986,2.5147,7.8211,3.11,50,1,0.1667,1,0.16,1,0.1675,xenium_human_kidney_nondiseased_seed0
Contiguous Random,20,0,4,<=6,4,1,4.863739013672222e-06,1.5881,7.3044,4.6,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,20,0,4,<=6,4,1,-3.433761596680421e-06,1.5891,7.2816,4.58,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,21,0,17,<=6,6,3,0.07736679509341049,1.7769,9.1041,5.12,50,1,0.4,1,0.2609,1,0.1114,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,21,0,17,<=6,6,1,-4.0892598358599486e-06,2.2845,8.7422,3.83,50,1,0.8571,1,0.9,1,0.9667,xenium_human_kidney_nondiseased_seed0
Contiguous Random,22,0,6,<=6,4,1,3.512573242159256e-06,3.0328,7.6569,2.52,50,1,1.0,1,0.9091,1,0.4414,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,22,0,6,<=6,4,1,0.0,1.8737,7.2869,3.89,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,23,0,3,<=6,5,1,0.0,1.611,7.6215,4.73,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,23,0,3,<=6,5,1,0.0,1.7088,7.5903,4.44,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,24,0,1,<=6,6,1,0.0,1.6555,7.78,4.7,50,1,0.7903,1,0.7903,1,0.7903,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,24,0,1,<=6,6,1,0.0,1.8574,7.7636,4.18,50,1,0.7576,1,0.7576,1,0.7576,xenium_human_kidney_nondiseased_seed0
Contiguous Random,25,0,8,<=6,4,1,-4.7526904940597275e-06,2.1767,7.5178,3.45,50,1,1.0,1,1.0,1,0.7119,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,25,0,8,<=6,4,1,-1.962537765499983e-06,1.721,7.3701,4.28,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,26,0,11,<=6,5,1,-3.594589865985043e-06,4.2005,8.5484,2.04,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,26,0,11,<=6,5,1,1.9910588383575956e-06,3.7407,8.4234,2.25,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,27,0,1,<=6,5,1,-3.4262795440675314e-06,1.7429,7.4635,4.28,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,27,0,1,<=6,5,1,-4.4864427014568165e-06,1.658,7.4008,4.46,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,28,0,11,<=6,5,9,0.10441547961522335,1.9461,8.3954,4.31,50,1,0.1,1,0.2093,1,0.0836,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,28,0,11,<=6,5,1,4.751212762110768e-06,2.1201,8.402,3.96,50,1,0.25,1,0.2222,1,0.1222,xenium_human_kidney_nondiseased_seed0
Contiguous Random,29,0,5,<=6,6,1,3.1873967408502235e-06,1.9961,8.2603,4.14,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,29,0,5,<=6,6,1,1.515193398526904e-07,2.446,8.5939,3.51,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,30,0,14,<=6,4,1,3.284988403295941e-06,2.1791,7.7133,3.54,50,1,0.7692,1,0.6667,1,0.3091,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,30,0,14,<=6,4,1,5.537033076485898e-08,1.8486,7.7875,4.21,50,1,0.75,1,0.7692,1,0.3294,xenium_human_kidney_nondiseased_seed0
Contiguous Random,31,0,16,<=6,6,13,0.09007236879714153,2.1115,9.1821,4.35,50,1,0.1,1,0.1226,1,0.0973,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,31,0,16,<=6,6,17,0.08548473179835187,2.0861,9.0413,4.33,50,1,0.0357,1,0.0446,1,0.0732,xenium_human_kidney_nondiseased_seed0
Contiguous Random,32,0,0,<=6,6,1,0.0,1.8143,7.4013,4.08,50,1,0.8919,1,0.8929,1,0.8929,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,32,0,0,<=6,6,1,0.0,1.808,7.3045,4.04,50,1,0.1462,1,0.1462,1,0.1462,xenium_human_kidney_nondiseased_seed0
Contiguous Random,33,0,1,<=6,6,1,-2.2426871630898404e-06,1.7237,7.7427,4.49,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,33,0,1,<=6,6,1,2.832554009568611e-06,1.97,7.7111,3.91,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,34,0,11,<=6,5,7,0.10694471419306018,1.6865,8.4122,4.99,50,1,0.1667,1,0.1143,1,0.0692,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,34,0,11,<=6,5,3,0.023552135109093764,1.6876,8.4762,5.02,50,1,0.25,1,0.2093,1,0.1187,xenium_human_kidney_nondiseased_seed0
Contiguous Random,35,0,13,<=6,5,1,3.4885634835335466e-06,1.674,8.3774,5.0,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,35,0,13,<=6,5,1,-2.2756633728526765e-06,4.0196,8.4099,2.09,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,36,0,10,<=6,6,1,-1.4119644993759728e-06,2.828,8.7222,3.08,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,36,0,10,<=6,6,1,-3.864693113642126e-06,1.8276,8.7339,4.78,50,1,1.0,1,1.0,1,0.9706,xenium_human_kidney_nondiseased_seed0
Contiguous Random,37,0,13,<=6,5,13,0.13687792001836346,1.8813,8.2707,4.4,50,1,0.1,1,0.1023,1,0.1243,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,37,0,13,<=6,5,1,-4.080429582220546e-06,2.7133,8.2344,3.03,50,1,0.8889,1,0.8571,1,0.5625,xenium_human_kidney_nondiseased_seed0
Contiguous Random,38,0,14,<=6,4,3,0.050146419601440395,1.669,7.6344,4.57,50,1,0.1818,1,0.1,1,0.1355,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,38,0,14,<=6,4,2,0.2189471649360657,1.7734,7.597,4.28,50,0,0.0,1,0.6667,1,0.1,xenium_human_kidney_nondiseased_seed0
Contiguous Random,39,0,15,<=6,6,3,0.05622392018182565,1.8601,8.9686,4.82,50,1,0.3636,1,0.3125,1,0.1748,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,39,0,15,<=6,6,1,-4.67201402321038e-06,2.193,8.9796,4.09,50,1,0.4,1,0.4286,1,0.2338,xenium_human_kidney_nondiseased_seed0
Contiguous Random,40,0,15,<=6,4,14,0.09788821647644042,1.4694,7.7347,5.26,50,1,0.0526,1,0.06,1,0.1065,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,40,0,15,<=6,4,2,0.046937910099029534,1.8963,7.6305,4.02,50,1,0.25,1,0.1176,1,0.1562,xenium_human_kidney_nondiseased_seed0
Contiguous Random,41,0,13,<=6,4,2,0.02419487401962278,2.7146,7.6944,2.83,50,1,0.3125,1,0.1746,1,0.1098,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,41,0,13,<=6,4,1,-4.939060211150981e-06,3.7076,7.6527,2.06,50,1,1.0,1,0.9444,1,0.3902,xenium_human_kidney_nondiseased_seed0
Contiguous Random,42,0,13,<=6,5,1,3.481467363897206e-06,2.8159,8.3398,2.96,50,1,0.9,1,0.9444,1,0.9375,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,42,0,13,<=6,5,1,4.545683330303696e-06,4.8402,8.238,1.7,50,1,1.0,1,1.0,1,0.7692,xenium_human_kidney_nondiseased_seed0
Contiguous Random,43,0,0,<=6,6,1,-3.4197857243789542e-06,1.6323,7.4431,4.56,50,1,1.0,1,1.0,1,0.6173,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,43,0,0,<=6,6,1,-4.6730023622789524e-07,1.7532,7.3378,4.19,50,1,0.7,1,0.75,1,0.7463,xenium_human_kidney_nondiseased_seed0
Contiguous Random,44,0,3,<=6,4,1,0.0,1.5452,7.2035,4.66,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,44,0,3,<=6,4,1,-3.753662109395525e-08,1.569,7.1939,4.59,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,45,0,5,<=6,5,1,4.382489087510766e-06,2.1648,7.919,3.66,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,45,0,5,<=6,5,1,2.8208815918973063e-06,2.3903,7.9403,3.32,50,1,0.8235,1,0.587,1,0.4592,xenium_human_kidney_nondiseased_seed0
Contiguous Random,46,0,0,<=6,4,1,0.0,1.33,6.9516,5.23,50,1,0.1144,1,0.1144,1,0.1144,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,46,0,0,<=6,4,1,0.0,1.4657,6.9258,4.73,50,1,0.1266,1,0.1266,1,0.1266,xenium_human_kidney_nondiseased_seed0
Contiguous Random,47,0,16,<=6,4,1,2.241563797023005e-06,1.5488,7.7945,5.03,50,1,0.125,1,0.069,1,0.0269,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,47,0,16,<=6,4,1,-4.646778106687233e-06,2.9982,7.7272,2.58,50,1,0.3125,1,0.1739,1,0.0871,xenium_human_kidney_nondiseased_seed0
Contiguous Random,48,0,1,<=6,4,1,0.0,1.3843,7.0259,5.08,50,1,0.2242,1,0.2242,1,0.2242,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,48,0,1,<=6,4,1,-3.2558727264264675e-06,1.4618,7.0722,4.84,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,49,0,1,<=6,5,1,-1.497054829668193e-07,1.6052,7.4159,4.62,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,49,0,1,<=6,5,1,-1.497054829668193e-07,1.5564,7.3426,4.72,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,50,0,13,7-12,12,1,-2.701185060516309e-06,3.8101,15.8444,4.16,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,50,0,13,7-12,12,2,0.7629289919548095,4.8382,14.7406,3.05,50,0,0.0,0,0.0,1,0.6452,xenium_human_kidney_nondiseased_seed0
Contiguous Random,51,0,1,7-12,9,1,-1.4723714192310666e-06,2.3253,8.8136,3.79,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,51,0,1,7-12,9,1,-5.510203044956086e-07,2.1754,8.9028,4.09,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,52,0,3,7-12,9,1,-4.7360483805269915e-06,2.3263,9.6415,4.14,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,52,0,3,7-12,9,1,-3.5866292318331716e-06,2.3077,9.5186,4.12,50,1,1.0,1,1.0,1,0.75,xenium_human_kidney_nondiseased_seed0
Contiguous Random,53,0,9,7-12,7,1,-3.727766441530278e-06,2.058,9.4188,4.58,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,53,0,9,7-12,7,1,-3.264922691315064e-06,2.0719,9.3354,4.51,50,1,1.0,1,1.0,1,0.96,xenium_human_kidney_nondiseased_seed0
Contiguous Random,54,0,9,7-12,9,3,0.046433105265299535,2.8052,10.7709,3.84,50,1,0.3095,1,0.2083,1,0.1961,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,54,0,9,7-12,9,1,1.5019226073942349e-06,2.8395,11.1441,3.92,50,1,0.2407,1,0.1444,1,0.1205,xenium_human_kidney_nondiseased_seed0
Contiguous Random,55,0,15,7-12,10,7,0.08770716945005752,2.0185,12.2875,6.09,50,1,0.0435,1,0.0789,1,0.0889,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,55,0,15,7-12,10,9,0.12187039639071906,2.7799,12.421,4.47,50,1,0.1481,1,0.1453,1,0.0885,xenium_human_kidney_nondiseased_seed0
Contiguous Random,56,0,3,7-12,10,1,-4.43023214180549e-06,2.4706,10.3132,4.17,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,56,0,3,7-12,10,1,-3.3556028077308397e-06,2.3394,10.1036,4.32,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,57,0,10,7-12,9,1,2.2581863403647873e-06,2.051,11.0012,5.36,50,1,0.2308,1,0.2083,1,0.2212,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,57,0,10,7-12,9,3,0.12111503504435223,2.18,10.9874,5.04,50,1,0.0714,1,0.1212,1,0.2085,xenium_human_kidney_nondiseased_seed0
Contiguous Random,58,0,12,7-12,8,1,-4.780019914885081e-06,1.7528,10.5572,6.02,50,1,0.3333,1,0.3333,1,0.1493,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,58,0,12,7-12,8,3,0.034313290155662535,3.8398,10.4541,2.72,50,1,0.2727,1,0.0833,1,0.0775,xenium_human_kidney_nondiseased_seed0
Contiguous Random,59,0,6,7-12,7,1,2.487370267312272e-06,2.2181,9.0241,4.07,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,59,0,6,7-12,7,1,-3.0512832588369676e-07,2.4548,8.7999,3.58,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,60,0,12,7-12,7,15,0.15962071251720183,1.7899,9.8544,5.51,50,1,0.0667,1,0.0857,1,0.1169,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,60,0,12,7-12,7,3,0.08102553751606906,3.1703,9.7198,3.07,50,1,0.2727,1,0.2295,1,0.1299,xenium_human_kidney_nondiseased_seed0
Contiguous Random,61,0,7,7-12,9,1,1.1386362711585107e-06,3.8474,10.5556,2.74,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,61,0,7,7-12,9,1,-1.1845143635946798e-06,3.129,10.512,3.36,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,62,0,14,7-12,11,1,-3.8099040784445037e-06,3.4977,13.3568,3.82,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,62,0,14,7-12,11,1,1.9733301622748556e-06,3.0703,13.1222,4.27,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,63,0,6,7-12,9,1,-6.825510660002365e-07,2.6344,10.5666,4.01,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,63,0,6,7-12,9,1,-1.5833536783915747e-06,2.5353,10.4504,4.12,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,64,0,4,7-12,11,1,-8.952062926503856e-07,2.4557,11.5204,4.69,50,1,1.0,1,1.0,1,0.8214,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,64,0,4,7-12,11,1,3.1180119660634276e-06,2.6127,11.4054,4.37,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,65,0,15,7-12,7,1,-4.26133758324454e-06,2.6706,9.7097,3.64,50,1,0.9,1,0.6809,1,0.1792,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,65,0,15,7-12,7,13,0.12021584829339016,1.9786,9.6363,4.87,50,1,0.1579,1,0.2472,1,0.1215,xenium_human_kidney_nondiseased_seed0
Contiguous Random,66,0,10,7-12,12,1,-4.420707170549321e-06,2.7741,13.9115,5.01,50,1,1.0,1,1.0,1,0.9643,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,66,0,10,7-12,12,1,-1.9115597815755336e-06,3.38,13.7165,4.06,50,1,1.0,1,1.0,1,0.7619,xenium_human_kidney_nondiseased_seed0
Contiguous Random,67,0,4,7-12,9,1,3.4429168701555213e-06,2.1719,10.1063,4.65,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,67,0,4,7-12,9,1,1.0560226439970677e-06,3.0327,9.9785,3.29,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,68,0,15,7-12,12,1,-9.453134505177374e-07,3.1329,14.7977,4.72,50,1,0.7273,1,0.4074,1,0.2262,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,68,0,15,7-12,12,3,0.06174030186263124,3.8815,14.642,3.77,50,1,0.4,1,0.3448,1,0.1808,xenium_human_kidney_nondiseased_seed0
Contiguous Random,69,0,7,7-12,7,1,-2.1065737103587168e-06,2.8012,9.1737,3.27,50,1,1.0,1,0.8857,1,0.3984,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,69,0,7,7-12,7,1,-4.592015801718752e-06,3.0664,9.1366,2.98,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,70,0,4,7-12,8,1,4.52414000151613e-06,2.034,9.4075,4.63,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,70,0,4,7-12,8,1,-1.8584241706642857e-06,1.9072,9.2214,4.83,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,71,0,2,7-12,11,1,-3.5644823519476176e-06,2.8023,10.5715,3.77,50,1,1.0,1,1.0,1,0.7143,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,71,0,2,7-12,11,1,-2.29459001443999e-06,2.7259,10.364,3.8,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,72,0,0,7-12,7,1,0.0,1.9529,7.6004,3.89,50,1,0.1634,1,0.1634,1,0.1634,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,72,0,0,7-12,7,1,0.0,2.332,7.513,3.22,50,1,0.1603,1,0.1603,1,0.1603,xenium_human_kidney_nondiseased_seed0
Contiguous Random,73,0,8,7-12,10,1,-7.210698228510282e-07,2.7861,11.4904,4.12,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,73,0,8,7-12,10,1,3.324495342349465e-07,2.3903,11.2929,4.72,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,74,0,4,7-12,8,1,-4.438320927890871e-06,2.3436,9.4026,4.01,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,74,0,4,7-12,8,1,1.4051430232142614e-06,2.2441,9.4132,4.19,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,75,0,1,7-12,7,1,4.200624511889895e-06,1.8599,8.2663,4.44,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Non-Contiguous Random,75,0,1,7-12,7,1,-1.0579843370828179e-07,2.0296,8.1216,4.0,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
Contiguous Random,76,0,2,7-12,11,1,-3.7384811429896914e-07,2.7482,10.5397,3.84,50,1,1.0,1,1.0,1,1.0,xenium_human_kidney_nondiseased_seed0
