Case,Tile,Niche,Block_Index,Length_Bin,Query_Length,rank,dist_gap,spindle_time_ms,brute_force_time_ms,speedup,retrieved,recall_at_eps_0.05,overlap_at_eps_0.05,recall_at_eps_0.1,overlap_at_eps_0.1,recall_at_eps_0.25,overlap_at_eps_0.25,Dataset
Contiguous Random,28,1,0,<=6,4,1,0.0,3.8696,21.5537,5.57,50,1,0.0305,1,0.0305,1,0.0305,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,28,1,0,<=6,4,1,0.0,3.8917,21.4061,5.5,50,1,0.0437,1,0.0437,1,0.0437,xenium_human_pancreatic_cancer_seed0
Contiguous Random,29,0,7,<=6,4,1,-4.913148880014706e-06,4.5693,22.2715,4.87,50,1,1.0,1,1.0,1,0.6957,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,29,0,7,<=6,4,1,-1.8195116519917343e-06,4.4502,22.0673,4.96,50,1,0.75,1,0.8462,1,0.5122,xenium_human_pancreatic_cancer_seed0
Contiguous Random,30,3,9,<=6,4,1,-2.3927783965871363e-06,4.1202,23.3536,5.67,50,1,0.4545,1,0.3704,1,0.1004,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,30,3,9,<=6,4,2,0.016572581577301015,6.0824,23.8734,3.93,50,1,0.0667,1,0.0926,1,0.0706,xenium_human_pancreatic_cancer_seed0
Contiguous Random,31,3,9,<=6,4,1,0.0,6.1039,23.8463,3.91,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,31,3,9,<=6,4,1,1.2064853310584517e-06,5.0828,23.4217,4.61,50,1,0.7,1,0.7895,1,0.8947,xenium_human_pancreatic_cancer_seed0
Contiguous Random,32,0,20,<=6,6,2,0.02124417528904199,7.2099,28.522,3.96,50,1,0.5455,1,0.6087,1,0.2857,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,32,0,20,<=6,6,1,-8.290813982014811e-07,7.1977,27.8508,3.87,50,1,0.2667,1,0.1375,1,0.078,xenium_human_pancreatic_cancer_seed0
Contiguous Random,33,2,23,<=6,4,1,-3.1419181823477693e-06,6.9998,24.5956,3.51,50,1,0.4286,1,0.3846,1,0.1493,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,33,2,23,<=6,4,17,0.14364389063835142,7.7772,24.193,3.11,50,1,0.0952,1,0.1429,1,0.0848,xenium_human_pancreatic_cancer_seed0
Contiguous Random,34,1,24,<=6,6,44,0.29069245606599026,6.1627,28.3797,4.61,50,0,0.0,1,0.0449,1,0.0374,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,34,1,24,<=6,6,12,0.27565378320648626,6.4249,29.9842,4.67,50,0,0.0,1,0.0847,1,0.051,xenium_human_pancreatic_cancer_seed0
Contiguous Random,35,1,21,<=6,5,1,-3.671979093122779e-06,8.4376,26.2631,3.11,50,1,0.2222,1,0.3171,1,0.0669,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,35,1,21,<=6,5,3,0.04956205938264757,7.724,26.296,3.4,50,1,0.2222,1,0.1385,1,0.0392,xenium_human_pancreatic_cancer_seed0
Contiguous Random,36,0,1,<=6,6,1,0.0,6.3661,23.9063,3.76,50,1,0.0662,1,0.0662,1,0.0662,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,36,0,1,<=6,6,1,0.0,4.9809,23.6195,4.74,50,1,0.0581,1,0.0581,1,0.0581,xenium_human_pancreatic_cancer_seed0
Contiguous Random,37,0,5,<=6,6,1,0.0,5.674,24.3878,4.3,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,37,0,5,<=6,6,1,0.0,6.0937,24.9031,4.09,50,1,0.289,1,0.289,1,0.289,xenium_human_pancreatic_cancer_seed0
Contiguous Random,38,3,6,<=6,5,1,-4.071704407443422e-06,4.7311,23.9622,5.06,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,38,3,6,<=6,5,1,-3.592735550728143e-08,4.6634,23.6194,5.06,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,39,3,15,<=6,5,2,0.011040675973315706,6.0722,26.3425,4.34,50,1,0.1154,1,0.0723,1,0.0342,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,39,3,15,<=6,5,4,0.032938212140323664,3.8486,26.2041,6.81,50,1,0.0833,1,0.0681,1,0.0311,xenium_human_pancreatic_cancer_seed0
Contiguous Random,40,3,9,<=6,4,9,0.2510590071296692,3.9022,23.368,5.99,50,0,0.0,1,0.1333,1,0.0363,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,40,3,9,<=6,4,13,0.941553074054718,5.6402,23.7516,4.21,50,0,0.0,0,0.0,0,0.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,41,2,19,<=6,6,5,0.04980020219076031,9.219,28.3539,3.08,50,1,0.0667,1,0.12,1,0.0906,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,41,2,19,<=6,6,10,0.34033508775348786,7.4233,28.4875,3.84,50,0,0.0,0,0.0,1,0.0494,xenium_human_pancreatic_cancer_seed0
Contiguous Random,42,2,0,<=6,6,1,0.0,5.0349,24.3356,4.83,50,1,0.0393,1,0.0393,1,0.0393,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,42,2,0,<=6,6,1,0.0,5.5399,23.0557,4.16,50,1,0.0399,1,0.0399,1,0.0399,xenium_human_pancreatic_cancer_seed0
Contiguous Random,43,3,9,<=6,5,1,-3.6365878512134575e-06,6.293,26.446,4.2,50,1,0.9545,1,0.973,1,0.9762,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,43,3,9,<=6,5,5,0.07538043962085494,5.6936,25.6109,4.5,50,1,0.4074,1,0.3974,1,0.2336,xenium_human_pancreatic_cancer_seed0
Contiguous Random,44,1,11,<=6,5,3,0.027662272987523107,5.2303,26.702,5.11,50,1,0.3333,1,0.5938,1,0.5625,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,44,1,11,<=6,5,4,0.10771621171427309,4.8242,24.436,5.07,50,1,0.2727,1,0.2432,1,0.1833,xenium_human_pancreatic_cancer_seed0
Contiguous Random,45,0,10,<=6,6,1,-7.557378977063323e-07,5.6139,26.9526,4.8,50,1,1.0,1,0.7857,1,0.5402,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,45,0,10,<=6,6,1,-3.5226507448526956e-06,5.6013,26.0915,4.66,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,46,1,12,<=6,5,1,-3.878425129666407e-06,5.2657,24.8044,4.71,50,1,0.6667,1,0.7143,1,0.5139,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,46,1,12,<=6,5,1,-2.3104889078640056e-06,6.1315,26.4358,4.31,50,1,1.0,1,0.8333,1,0.8974,xenium_human_pancreatic_cancer_seed0
Contiguous Random,47,3,3,<=6,6,1,-4.634114752273544e-06,5.2451,24.2595,4.63,50,1,0.7273,1,0.5,1,0.5435,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,47,3,3,<=6,6,1,-1.140214423850372e-06,5.6456,24.5446,4.35,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,48,0,12,<=6,4,6,0.21414710809707638,6.4688,23.7958,3.68,50,0,0.0,1,0.3077,1,0.3727,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,48,0,12,<=6,4,2,0.04892636282920837,6.0094,23.2321,3.87,50,1,0.375,1,0.2286,1,0.1636,xenium_human_pancreatic_cancer_seed0
Contiguous Random,49,1,7,<=6,4,3,0.017554830325841903,4.5395,23.4091,5.16,50,1,0.5,1,0.5556,1,0.5,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,49,1,7,<=6,4,1,-2.9143285751320747e-06,4.933,22.4821,4.56,50,1,1.0,1,0.8889,1,0.6557,xenium_human_pancreatic_cancer_seed0
Contiguous Random,50,3,3,7-12,8,1,-1.0530843416456381e-06,6.9761,31.2126,4.47,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,50,3,3,7-12,8,2,0.03246780148128138,7.5719,28.0905,3.71,50,1,0.8571,1,0.875,1,0.875,xenium_human_pancreatic_cancer_seed0
Contiguous Random,51,0,2,7-12,9,1,0.0,7.0756,29.4839,4.17,50,1,0.1429,1,0.1429,1,0.1429,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,51,0,2,7-12,9,1,0.0,7.5077,29.198,3.89,50,1,0.133,1,0.133,1,0.133,xenium_human_pancreatic_cancer_seed0
Contiguous Random,52,2,24,7-12,12,46,0.14777573033413238,13.2225,51.9909,3.93,50,1,0.0307,1,0.0365,1,0.0256,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,52,2,24,7-12,12,45,0.1350497190711294,14.5525,51.7431,3.56,50,1,0.0426,1,0.037,1,0.0256,xenium_human_pancreatic_cancer_seed0
Contiguous Random,53,1,20,7-12,8,14,0.17473830822174574,11.1883,34.4124,3.08,50,0,0.0,1,0.1196,1,0.0423,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,53,1,20,7-12,8,2,0.09483657750146968,7.78,36.0928,4.64,50,1,0.2,1,0.2373,1,0.0544,xenium_human_pancreatic_cancer_seed0
Contiguous Random,54,1,6,7-12,8,1,4.470342159224039e-07,6.4758,28.9306,4.47,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,54,1,6,7-12,8,1,-4.751380882572764e-06,6.3595,31.2523,4.91,50,1,1.0,1,0.9565,1,0.9706,xenium_human_pancreatic_cancer_seed0
Contiguous Random,55,0,11,7-12,12,1,1.0909256116242716e-06,10.0715,46.2469,4.59,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,55,0,11,7-12,12,1,3.5369557836451015e-06,8.15,46.2539,5.68,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,56,0,19,7-12,8,4,0.09394220842156686,5.2712,35.2083,6.68,50,1,0.0538,1,0.0419,1,0.0257,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,56,0,19,7-12,8,19,0.08968948332108473,5.3954,34.1669,6.33,50,1,0.0273,1,0.0321,1,0.0266,xenium_human_pancreatic_cancer_seed0
Contiguous Random,57,0,22,7-12,9,1,5.984878540532534e-07,7.8008,37.3066,4.78,50,1,0.75,1,0.8095,1,0.8136,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,57,0,22,7-12,9,4,0.04691201361338293,10.7954,37.218,3.45,50,1,0.1481,1,0.1219,1,0.031,xenium_human_pancreatic_cancer_seed0
Contiguous Random,58,2,1,7-12,10,1,0.0,7.6912,31.7801,4.13,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,58,2,1,7-12,10,1,1.1517721729831232e-06,9.5374,33.1245,3.47,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,59,0,21,7-12,8,39,0.09559312377785745,7.3832,34.0117,4.61,50,1,0.055,1,0.0502,1,0.0338,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,59,0,21,7-12,8,36,0.1446493911201987,7.015,34.6788,4.94,50,1,0.0333,1,0.0379,1,0.0327,xenium_human_pancreatic_cancer_seed0
Contiguous Random,60,1,21,7-12,7,1,-4.5643863981759125e-06,6.4241,30.7858,4.79,50,1,0.6667,1,0.475,1,0.0712,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,60,1,21,7-12,7,3,0.024675364961877277,9.2129,31.647,3.44,50,1,0.225,1,0.1344,1,0.0531,xenium_human_pancreatic_cancer_seed0
Contiguous Random,61,1,9,7-12,11,1,-4.21169201381133e-06,10.4115,41.1382,3.95,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,61,1,9,7-12,11,1,-7.824913845766446e-07,9.4657,42.0717,4.44,50,1,1.0,1,1.0,1,0.6613,xenium_human_pancreatic_cancer_seed0
Contiguous Random,62,1,4,7-12,10,1,-4.463310729785341e-06,8.8028,34.1707,3.88,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,62,1,4,7-12,10,1,-3.486620253699557e-06,9.0302,34.1368,3.78,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,63,2,26,7-12,8,1,4.7637437933234494e-06,7.7763,34.6304,4.45,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,63,2,26,7-12,8,6,0.05750586171573435,11.1892,33.5519,3.0,50,1,0.0909,1,0.0909,1,0.0592,xenium_human_pancreatic_cancer_seed0
Contiguous Random,64,1,18,7-12,10,7,0.05376968417549377,11.0268,43.1984,3.92,50,1,0.0312,1,0.0353,1,0.0322,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,64,1,18,7-12,10,10,0.060230904918164574,6.3999,44.7754,7.0,50,1,0.0316,1,0.0283,1,0.0291,xenium_human_pancreatic_cancer_seed0
Contiguous Random,65,2,9,7-12,11,1,1.7605467764747473e-06,9.4903,41.1054,4.33,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,65,2,9,7-12,11,1,-4.5400662425088e-06,10.4596,41.9178,4.01,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,66,3,15,7-12,12,1,-1.6883885387564135e-06,9.6124,50.7865,5.28,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,66,3,15,7-12,12,1,-4.85317328280388e-06,9.1864,50.9437,5.55,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,67,1,4,7-12,8,1,3.1331768443037394e-06,6.5263,27.5726,4.22,50,1,0.8276,1,0.8571,1,0.8475,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,67,1,4,7-12,8,1,-3.3811536285285188e-06,7.5718,27.7571,3.67,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,68,3,10,7-12,12,1,2.5049129583898377e-06,10.4388,44.7323,4.29,50,1,1.0,1,1.0,1,0.9688,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,68,3,10,7-12,12,1,2.386697192102716e-06,9.9423,46.3574,4.66,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,69,0,5,7-12,11,1,-1.960499969769214e-06,8.5374,36.9009,4.32,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,69,0,5,7-12,11,1,1.859238667994978e-06,7.6358,36.2907,4.75,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,70,1,14,7-12,10,1,4.070497195529654e-06,7.8305,40.7882,5.21,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,70,1,14,7-12,10,1,-3.7613718565365772e-06,9.0661,41.1594,4.54,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,71,1,19,7-12,10,2,0.013141060389834536,8.1302,43.2609,5.32,50,1,0.1273,1,0.0903,1,0.0378,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,71,1,19,7-12,10,147,0.2084735760783164,10.2136,41.8257,4.1,50,0,0.0,1,0.0449,1,0.033,xenium_human_pancreatic_cancer_seed0
Contiguous Random,72,3,21,7-12,12,1,-1.644996122207587e-06,15.2494,50.8882,3.34,50,1,0.2708,1,0.1374,1,0.0431,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,72,3,21,7-12,12,1,-6.675690243929111e-07,14.2198,51.5763,3.63,50,1,0.3077,1,0.1365,1,0.0501,xenium_human_pancreatic_cancer_seed0
Contiguous Random,73,1,9,7-12,8,1,2.8604410946542203e-06,8.306,32.9432,3.97,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,73,1,9,7-12,8,1,4.9438042497573775e-06,8.8086,30.0493,3.41,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,74,3,4,7-12,7,1,-4.466635830112364e-06,4.9984,25.3288,5.07,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,74,3,4,7-12,7,1,1.924472581238401e-06,6.3199,25.983,4.11,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,75,1,4,7-12,11,1,4.439645192699793e-06,8.6576,37.1965,4.3,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,75,1,4,7-12,11,1,4.439645192699793e-06,8.6271,36.7236,4.26,50,1,1.0,1,1.0,1,1.0,xenium_human_pancreatic_cancer_seed0
Contiguous Random,76,1,24,7-12,9,2,0.05394177734375005,7.8477,38.1522,4.86,50,1,0.3333,1,0.4615,1,0.3101,xenium_human_pancreatic_cancer_seed0
Non-Contiguous Random,76,1,24,7-12,9,5,0.05977489944458014,8.0904,35.961,4.44,50,1,0.1053,1,0.0543,1,0.0407,xenium_human_pancreatic_cancer_seed0
